block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Piprauli,cDxHC5dDWRe,p,2020-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.4262148907712884,JSY,2021.0
Varanasi DHQ,cFRa7gJ9JI1,p,2020-04-01,Varanasi,LeuBT7KfuuA,,JSY,% JSY Incentive,indicator_36,0.26790515766316303,JSY,2021.0
Naraynpur,cGCEhMelufW,p,2020-04-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,indicator_36,0.5484719027275715,JSY,2021.0
Kanpur Dehat Amrodha,cIW3SsdBXzj,p,2020-04-01,Kanpur Dehat,k3D0AumUCiC,,JSY,% JSY Incentive,indicator_36,1.0084985835694051,JSY,2021.0
Meerut Saroorpur,cRH5g6dZ1xf,p,2020-04-01,Meerut,v8YGmR7nOdj,,JSY,% JSY Incentive,indicator_36,0.8778935185185185,JSY,2021.0
Azamgarh Tahebpur,cbIIWsiZRDy,p,2020-04-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
Khiarabad,ch0hBYu0VuS,p,2020-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.11606354810238305,JSY,2021.0
Sarojninagar,ciUK1Y4Eaxf,p,2020-04-01,Lucknow,MfHac5N78aK,,JSY,% JSY Incentive,indicator_36,0.5140510159965412,JSY,2021.0
Mauranipur,cmHMhMayFWq,p,2020-04-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,indicator_36,0.9774681292617848,JSY,2021.0
Bulandshahar B.B.Nagar,cp2Je1Z1Zo6,p,2020-04-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,indicator_36,0.9888888888888888,JSY,2021.0
Chitrakootdham Karwi,csfXDnN3Xo3,p,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,,JSY,% JSY Incentive,indicator_36,0.13219238713484804,JSY,2021.0
Puradali,ctD8xxTsymJ,p,2020-04-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,indicator_36,0.7583767684288906,JSY,2021.0
Ballia Hanumanganj,cu4HLxXXRm1,p,2020-04-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,indicator_36,0.4700419412822049,JSY,2021.0
Moth,cvjZcBpUtSR,p,2020-04-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,indicator_36,0.7996853696906135,JSY,2021.0
Maunathbhanjan Ghosi,d3k76C0y5y9,p,2020-04-01,Maunathbhanjan,CBSB9v92AwT,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
Maharajganj,d5GGshi37vh,p,2020-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.2598922247882987,JSY,2021.0
Sursa,dBCX7zX8Feb,p,2020-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.7682539682539683,JSY,2021.0
Bakeganj,dCxTVCyf17s,p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
Azamgarh Palhani,dIVl43wpljo,p,2020-04-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,indicator_36,0.9637305699481864,JSY,2021.0
Bansi,dMZKc4fIqCl,p,2020-04-01,Siddharth Nagar,cP0p8qfm3il,,JSY,% JSY Incentive,indicator_36,0.3557565479555304,JSY,2021.0
Bhabni,dOCMMkuHb5N,p,2020-04-01,Sonbhadra,NNk3JP90QZ5,,JSY,% JSY Incentive,indicator_36,0.6662927650028042,JSY,2021.0
Pallia,dQnnkXYAcff,p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.9096225412014886,JSY,2021.0
Sujanganj,dQvMLUi5rMw,p,2020-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.8058375634517766,JSY,2021.0
RSangramgarh,dRG9GGcp4gQ,p,2020-04-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,indicator_36,0.895070766227428,JSY,2021.0
Saharanpur Muzzafrabad,dTPUQF80iDV,p,2020-04-01,Saharanpur,FKYZ3JbWq84,,JSY,% JSY Incentive,indicator_36,0.7736179146256124,JSY,2021.0
Mauaima,dawiYinsnkV,p,2020-04-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,indicator_36,0.8200822481151474,JSY,2021.0
Gonda DHQ,dbHdyWgjMbk,p,2020-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.6450679018844089,JSY,2021.0
Bidhuna,dbmh0v75n2G,p,2020-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.7314161692892024,JSY,2021.0
Phardhan,deLO0JKgzP6,p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.06444906444906445,JSY,2021.0
Sadar,dlErcN5wTNz,p,2020-04-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,indicator_36,0.3798367738838214,JSY,2021.0
Gautam Buddha Nagar Jever,dnrD7zqEOQ2,p,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,,JSY,% JSY Incentive,indicator_36,0.5686167304537999,JSY,2021.0
Hallia,dzvrdlSVdNw,p,2020-04-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,indicator_36,0.03654188948306596,JSY,2021.0
Muzaffarnagar Khthauli,e6v2BeJjdF0,p,2020-04-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,indicator_36,1.0046979865771812,JSY,2021.0
Ballia Maniyar,eFwNuT9zZod,p,2020-04-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
Etawah Chkernagar,eLIy5rJdmIo,p,2020-04-01,Etawah,Pm0jLk6EAiE,,JSY,% JSY Incentive,indicator_36,1.078448275862069,JSY,2021.0
Kanth,eRgWsRn98MG,p,2020-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.9584685269305646,JSY,2021.0
Agra Achnera,eV15qufBx79,p,2020-04-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,indicator_36,0.4313562836997097,JSY,2021.0
Bamanjeet,eeLkdiQv8Ex,p,2020-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.6053400083437629,JSY,2021.0
Machrehta,eiVpF4VfZGS,p,2020-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.7301910828025477,JSY,2021.0
Pasgawa,el8CoMxhsji,p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.4517291066282421,JSY,2021.0
Bisanda,emjMgvubuGe,p,2020-04-01,Banda,DggJGxqbWHn,,JSY,% JSY Incentive,indicator_36,0.895320197044335,JSY,2021.0
Prayagraj DHQ,engUwg3VX3b,p,2020-04-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,indicator_36,0.16020785074813748,JSY,2021.0
Jungle Kauriya,ewq9OZKKqta,p,2020-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.5519071310116086,JSY,2021.0
Pawansa,f6vmbanfxRo,p,2020-04-01,Sambhal,YzHpzrN0eLv,,JSY,% JSY Incentive,indicator_36,0.9754935330156568,JSY,2021.0
Kadipur,f8FnEAgiGOz,p,2020-04-01,Sultanpur,o4ZQTVcMI7U,,JSY,% JSY Incentive,indicator_36,0.6828147100424328,JSY,2021.0
Lodha,fDgjRPtNpqt,p,2020-04-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,indicator_36,0.7650848185527164,JSY,2021.0
Behedi,fO0hzktt79F,p,2020-04-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,indicator_36,0.8237511781338359,JSY,2021.0
Gaisandi,fOvbWnMTlvE,p,2020-04-01,Balrampur,uS0pNSxN3sS,,JSY,% JSY Incentive,indicator_36,0.4240745404180307,JSY,2021.0
Kakwan,fPJnAq2xoTU,p,2020-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.10918367346938776,JSY,2021.0
Bareily DHQ,fRl1gRWCXvz,p,2020-04-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,indicator_36,0.4145238402894431,JSY,2021.0
Rajgarh,fi3XI1IhyQO,p,2020-04-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,indicator_36,0.4206827309236948,JSY,2021.0
Lachmipur,fnVx6XeAGvW,p,2020-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.579050279329609,JSY,2021.0
Kuadanda,fpNl2OeBSp3,p,2020-04-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,indicator_36,0.9959481361426256,JSY,2021.0
Badani,fvt1qfVGM3G,p,2020-04-01,Siddharth Nagar,cP0p8qfm3il,,JSY,% JSY Incentive,indicator_36,0.2380952380952381,JSY,2021.0
Etawah Mahewa,g6QRDUGvU6j,p,2020-04-01,Etawah,Pm0jLk6EAiE,,JSY,% JSY Incentive,indicator_36,0.936652916912198,JSY,2021.0
Unnav Hasanganj,g9AzjVVJKJh,p,2020-04-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,indicator_36,0.8394351464435147,JSY,2021.0
Fatehpur  Bahua,gAuwshptXMU,p,2020-04-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,indicator_36,0.37613784135240574,JSY,2021.0
Mahmudabad Sitapur,gCv411YjGXv,p,2020-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.5060163300386764,JSY,2021.0
Trivadi Ganj,gDpxx6NrC99,p,2020-04-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,indicator_36,0.8755958055290753,JSY,2021.0
Dharora,gEphd9O9pPr,p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.539729397293973,JSY,2021.0
Kalan,gGoFUoVcUmI,p,2020-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.8694536120278694,JSY,2021.0
Muratganj,gO0bpL7Tygs,p,2020-04-01,Kaushambi,PAj0oVY0Dxu,,JSY,% JSY Incentive,indicator_36,0.913094769956744,JSY,2021.0
Biswan,gSwqRR5qMEE,p,2020-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.8488018257892734,JSY,2021.0
Mirganj,gfXniA8E2yB,p,2020-04-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,indicator_36,0.5908447380840018,JSY,2021.0
Muzaffarnagar Budana,gh2z6ozRHvl,p,2020-04-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,indicator_36,0.3273736128236745,JSY,2021.0
Kunderki,gmAXrJ45VMf,p,2020-04-01,Moradabad,YQNQoPjAIpV,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
Mohamudabad,grxxI8LtNsw,p,2020-04-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,indicator_36,0.6672535211267606,JSY,2021.0
Junawai,gspBjXC9nc5,p,2020-04-01,Sambhal,YzHpzrN0eLv,,JSY,% JSY Incentive,indicator_36,0.7449072666463971,JSY,2021.0
Mathura Mathura,gucZ0cBoa0r,p,2020-04-01,Mathura,KP2BUB1npih,,JSY,% JSY Incentive,indicator_36,0.4980842911877394,JSY,2021.0
Auraiya Ajitmal,guhyL5WpMTF,p,2020-04-01,Auraiya,Bd6E8zkVvVt,,JSY,% JSY Incentive,indicator_36,0.9985538684020244,JSY,2021.0
Kudreha,gwFahuoicRH,p,2020-04-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,indicator_36,0.6327295440349782,JSY,2021.0
Barhalganj,h0bQr9x9gzJ,p,2020-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.3679245283018868,JSY,2021.0
Sant Ravidas Nagar Aurai,h1MfXB88qMN,p,2020-04-01,Bhadohi,PeUY1vj02UQ,,JSY,% JSY Incentive,indicator_36,0.2386068272396465,JSY,2021.0
Binauli,h3yrIIH1cGT,p,2020-04-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,indicator_36,0.3038686459739091,JSY,2021.0
Gursaria,h9b0ymhftGb,p,2020-04-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,indicator_36,0.8645060523233112,JSY,2021.0
Lalitpur Talbehat,hByPwhy4hFw,p,2020-04-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,indicator_36,0.5702194357366771,JSY,2021.0
Bijnor Dhampur,hFYPDvQ1x7I,p,2020-04-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,indicator_36,0.3783783783783784,JSY,2021.0
Lalitpur Mahroni,hSxXTcaWSE8,p,2020-04-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,indicator_36,1.049960967993755,JSY,2021.0
Shamli Unn,hYGI5A3Mq94,p,2020-04-01,Shamli,AdiUcz9BXhx,,JSY,% JSY Incentive,indicator_36,0.12011930585683298,JSY,2021.0
Motigarpur,hcBv6xoPmri,p,2020-04-01,Sultanpur,o4ZQTVcMI7U,,JSY,% JSY Incentive,indicator_36,1.0384615384615383,JSY,2021.0
Ghazipur Jamania,hepZfdzFqgL,p,2020-04-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,indicator_36,0.1889562719438238,JSY,2021.0
Muzaffarnagar Badhara,hiCT4rPYCVr,p,2020-04-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,indicator_36,0.8763250883392226,JSY,2021.0
Azamgarh Sathiyaon,hjSHCmJGFAP,p,2020-04-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,indicator_36,0.832015065913371,JSY,2021.0
Siswa,hm9hIxLNVN8,p,2020-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.9056404849762784,JSY,2021.0
Chaka,hty8pfH1ySe,p,2020-04-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,indicator_36,0.6902866242038217,JSY,2021.0
Jaunpur DHQ,i81wO4m0rn2,p,2020-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.15456056310489785,JSY,2021.0
Budaun DHQ,i8KzqsutvXl,p,2020-04-01,Budaun,eA37kyBRRuZ,,JSY,% JSY Incentive,indicator_36,0.5613622096672944,JSY,2021.0
Khajni,i8SnEC5fIxD,p,2020-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.5177304964539007,JSY,2021.0
Quazeedevar,i9BEhkE3w1b,p,2020-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.7865724381625442,JSY,2021.0
Madhouganj,iBHysCEYPjb,p,2020-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.9405014874628136,JSY,2021.0
Jaspura,iD2sVe31G90,p,2020-04-01,Banda,DggJGxqbWHn,,JSY,% JSY Incentive,indicator_36,0.843919251600197,JSY,2021.0
Kakori,iK1PfQ9wLbz,p,2020-04-01,Lucknow,MfHac5N78aK,,JSY,% JSY Incentive,indicator_36,0.9208588957055216,JSY,2021.0
Ghazipur Mardeh,iMSgdsfQfK3,p,2020-04-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,indicator_36,0.3688888888888889,JSY,2021.0
Jalaun Rampura,iQBAMBoxYul,p,2020-04-01,Jalaun,NL5xiiHZQSC,,JSY,% JSY Incentive,indicator_36,0.9792079207920792,JSY,2021.0
Fatehpur,iRCOLiyhze6,p,2020-04-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,indicator_36,0.3679193899782135,JSY,2021.0
Auraiya Achhalda,iT6mwbFSnli,p,2020-04-01,Auraiya,Bd6E8zkVvVt,,JSY,% JSY Incentive,indicator_36,0.8045977011494253,JSY,2021.0
Lalitpur Birdha,ilEX3iUSCkP,p,2020-04-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,indicator_36,0.887906647807638,JSY,2021.0
Aaspurdavsra,iobObmzVNqo,p,2020-04-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,indicator_36,0.22883829538820785,JSY,2021.0
Agra Akola,iqYgALY5y5A,p,2020-04-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,indicator_36,0.6734513274336283,JSY,2021.0
Ghaziabad Loni,isevBbVYacc,p,2020-04-01,Ghaziabad,M5NHlfAaKYI,,JSY,% JSY Incentive,indicator_36,0.7997088791848617,JSY,2021.0
Samsabad,istRPh0AKbM,p,2020-04-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,indicator_36,0.5384047267355982,JSY,2021.0
Unnav Safipur,iudStsVG8zs,p,2020-04-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,indicator_36,0.8281107392759355,JSY,2021.0
C S M Nagar Fursatganj,j4mknIwFS2j,p,2020-04-01,Amethi,StsLkYw1G0m,,JSY,% JSY Incentive,indicator_36,0.9951529839442592,JSY,2021.0
Bijnor Kotwali,j5nQ6oNNVnX,p,2020-04-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,indicator_36,1.097545219638243,JSY,2021.0
Bulandshahar Siyana,jJP9OWvYMuH,p,2020-04-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,indicator_36,0.8189015338941118,JSY,2021.0
Chittaura,jNYEM4EP98K,p,2020-04-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,indicator_36,0.11415241057542767,JSY,2021.0
Rae Bareli Herchandrapur,jQRhw2yoQk2,p,2020-04-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,indicator_36,0.8434163701067615,JSY,2021.0
Fatehpur Amuali,janjc2a7UuX,p,2020-04-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,indicator_36,0.6490329920364051,JSY,2021.0
Shahjahanpur DHQ,jc5MqfKVzRH,p,2020-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.4634775136064165,JSY,2021.0
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2020-04-01,Kanpur Dehat,k3D0AumUCiC,,JSY,% JSY Incentive,indicator_36,0.9071819841752892,JSY,2021.0
Ballia Garwar,jh6PK3SOcHL,p,2020-04-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,indicator_36,0.68561872909699,JSY,2021.0
Ramnagar Basti,jiDSxIFBh1G,p,2020-04-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,indicator_36,0.952010814464346,JSY,2021.0
Mihipurwa,jo7VYHdzhDi,p,2020-04-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
Kerakat,joT95cJHrTQ,p,2020-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.8914686825053996,JSY,2021.0
Barabanki DHQ,jqG1GfySEy7,p,2020-04-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,indicator_36,0.8638115631691649,JSY,2021.0
Babina,jtzi71zh7X8,p,2020-04-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,indicator_36,0.7717948717948718,JSY,2021.0
kasganj,jvUzHuel9I6,p,2020-04-01,Kasganj,hITp09XOBLZ,,JSY,% JSY Incentive,indicator_36,0.4659691883191538,JSY,2021.0
Tondarpur,jvwEe3kpMPg,p,2020-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.9442700156985872,JSY,2021.0
Paniyara,k0SXa6DYHlU,p,2020-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.6769588313413014,JSY,2021.0
Hardoi DHQ,kBVkJI1qaWb,p,2020-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.6925824593403253,JSY,2021.0
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2020-04-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,indicator_36,0.733567486201706,JSY,2021.0
Phoolbhar,kKTBu6UpSYl,p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.1797400268937696,JSY,2021.0
Mahuwa,kKjIKi66mY2,p,2020-04-01,Banda,DggJGxqbWHn,,JSY,% JSY Incentive,indicator_36,1.0290951411114344,JSY,2021.0
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,,JSY,% JSY Incentive,indicator_36,0.7464985994397759,JSY,2021.0
Bagpat DHQ,kaWQCx3sgxl,p,2020-04-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,indicator_36,0.9146110056925996,JSY,2021.0
Ghazipur Davkali,kcQKXLIXWNj,p,2020-04-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,indicator_36,0.25742574257425743,JSY,2021.0
Ballia Navanagar,kepTOn7He9W,p,2020-04-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
Vihar,klR8OoJpYaw,p,2020-04-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,indicator_36,0.8274085522926327,JSY,2021.0
Sahughat,knCO4emeZY1,p,2020-04-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,indicator_36,0.9333664843361512,JSY,2021.0
Barhani,kneJKc3fNtp,p,2020-04-01,Chandauli,ClbehnmwSec,,JSY,% JSY Incentive,indicator_36,0.9334869937438262,JSY,2021.0
Chaprauli,koZRGrwQvrl,p,2020-04-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,indicator_36,0.3096934035305048,JSY,2021.0
Chandauli DHQ,kqqVceYxMn2,p,2020-04-01,Chandauli,ClbehnmwSec,,JSY,% JSY Incentive,indicator_36,0.8973805855161787,JSY,2021.0
Shivrajpur,krPd5gR8BjY,p,2020-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.9809941520467836,JSY,2021.0
Chitrakoot DHQ,kuE3K1lT4Ik,p,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,,JSY,% JSY Incentive,indicator_36,0.7376185458377239,JSY,2021.0
Bghouli,kvn8lGZHRgM,p,2020-04-01,Sant Kabir Nagar,fe1yBApr2sl,,JSY,% JSY Incentive,indicator_36,0.5952006294256491,JSY,2021.0
Bhathat,kzpItiarBRF,p,2020-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.4591671173607355,JSY,2021.0
C S M Nagar Bhadar,l02BWTHnGkg,p,2020-04-01,Amethi,StsLkYw1G0m,,JSY,% JSY Incentive,indicator_36,0.9504343382728666,JSY,2021.0
Jaitipur,l14UZLO07Q9,p,2020-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.8108108108108109,JSY,2021.0
Belghat,l4r3ouFQPZS,p,2020-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.8702851885924563,JSY,2021.0
Bada Gaon,l7op2G8Asvm,p,2020-04-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,indicator_36,0.9751166407465008,JSY,2021.0
Soron,lBW2OFwomV0,p,2020-04-01,Kasganj,hITp09XOBLZ,,JSY,% JSY Incentive,indicator_36,0.3712993421052632,JSY,2021.0
Manikpur,lNpqSHtjFu3,p,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,,JSY,% JSY Incentive,indicator_36,0.14752567693744165,JSY,2021.0
Garhmukteshwar,lY8m4U7kmq2,p,2020-04-01,Hapur,CZ8kLjgqvSH,,JSY,% JSY Incentive,indicator_36,0.7775119617224879,JSY,2021.0
Lalganj Pratapgarh,lZg8HzmVg9D,p,2020-04-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,indicator_36,0.6950032446463336,JSY,2021.0
Maunathbhanjan Pardha,la9bHITzK55,p,2020-04-01,Maunathbhanjan,CBSB9v92AwT,,JSY,% JSY Incentive,indicator_36,0.2996092053842814,JSY,2021.0
Kalyanpur,laYVNN7jnnN,p,2020-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.22134349690328728,JSY,2021.0
Kumbhi,lbRa62r2r1d,p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.7366757000903342,JSY,2021.0
Jmunaha,lbYsetq7442,p,2020-04-01,Shrawasti,oyTwneTbWDx,,JSY,% JSY Incentive,indicator_36,0.6152852132176482,JSY,2021.0
Azamgarh Pawai,lcnwkO2gp49,p,2020-04-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,indicator_36,0.7971137521222411,JSY,2021.0
Kushinagar Visunpura,lgWV1VzPmhE,p,2020-04-01,Kushinagar,xUeHwd9FQkg,,JSY,% JSY Incentive,indicator_36,0.0507148637712436,JSY,2021.0
Laxmanpur,loZ8Meaktfa,p,2020-04-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,indicator_36,0.3330179754020814,JSY,2021.0
Chibramau,lqFb50V1HFl,p,2020-04-01,Kannauj,IhQbDYRiF8w,,JSY,% JSY Incentive,indicator_36,0.3735512992558253,JSY,2021.0
Pihani,lr3CfswaZMq,p,2020-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.12018047579983593,JSY,2021.0
Payagpur,m1nYwKqPcyp,p,2020-04-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,indicator_36,0.4066773934030571,JSY,2021.0
Bhojipura,m5Tn9LTc2Dy,p,2020-04-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,indicator_36,0.8471976401179941,JSY,2021.0
Dhani,m89LQqFOgTd,p,2020-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.7915800415800416,JSY,2021.0
Jaithra,mK3aOsGURLr,p,2020-04-01,Etah,ZLcx4iOVyN5,,JSY,% JSY Incentive,indicator_36,0.990156762668611,JSY,2021.0
Simbhaoli,mSef7qX2gGM,p,2020-04-01,Hapur,CZ8kLjgqvSH,,JSY,% JSY Incentive,indicator_36,0.9387351778656128,JSY,2021.0
Rae Bareli Chtoh,mbfOsRukNYs,p,2020-04-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,indicator_36,0.8510411105178858,JSY,2021.0
Ghazipur Gondaur,mhI69xut9he,p,2020-04-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,indicator_36,0.9609483960948396,JSY,2021.0
Unnav C.Karen,miCbY8KENnd,p,2020-04-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,indicator_36,0.8084766093562575,JSY,2021.0
Hariharpur Rani,miFaxMESSJ2,p,2020-04-01,Shrawasti,oyTwneTbWDx,,JSY,% JSY Incentive,indicator_36,0.4101186063750927,JSY,2021.0
Sikhar,moqnzHZCfQg,p,2020-04-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2021.0
