block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,quarter,type,year
Fatehpur Amuali,janjc2a7UuX,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.42822349199784,2,coverage,2021
Fatehpur Amuali,janjc2a7UuX,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Fatehpur Asthar,niYGeZzm6Zu,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.302040336055356,2,coverage,2021
Fatehpur Asthar,niYGeZzm6Zu,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.02181289384392,2,coverage,2021
Fatehpur Bhittora,w25YwsZC9ZT,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,75.05224941748153,2,coverage,2021
Fatehpur Bhittora,w25YwsZC9ZT,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,97.23076923076924,2,coverage,2021
Fatehpur Deomai,Cge552Satby,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Fatehpur Deomai,Cge552Satby,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Fatehpur Dhata,w0PTR0Qc2H7,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,48.7222612719213,2,coverage,2021
Fatehpur Dhata,w0PTR0Qc2H7,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,96.41622703292705,2,coverage,2021
Fatehpur DHQ,HHTQ2caXrBL,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Fatehpur DHQ,HHTQ2caXrBL,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,50.66602082828771,2,coverage,2021
Fatehpur Gpalganj,QiCjYBLbYGE,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,37.016088200833615,2,coverage,2021
Fatehpur Gpalganj,QiCjYBLbYGE,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,84.03560830860533,2,coverage,2021
Fatehpur Haswa,LWEb9Onpgzi,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.60075161576742,2,coverage,2021
Fatehpur Haswa,LWEb9Onpgzi,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Fatehpur Hathgam,OA8wf7skznm,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Fatehpur Hathgam,OA8wf7skznm,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Fatehpur Khaga,uEEKeL3UnB2,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Fatehpur Khaga,uEEKeL3UnB2,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Fatehpur Khjuha,O3U9QEmpjTV,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,59.87732309600845,2,coverage,2021
Fatehpur Khjuha,O3U9QEmpjTV,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.92643757554826,2,coverage,2021
Fatehpur Teliyani,sGcpaNGqN8u,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,66.11934753058449,2,coverage,2021
Fatehpur Teliyani,sGcpaNGqN8u,p,2020-07-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,91.0151691948658,2,coverage,2021
Firozabad Aeka,v4LM2W1q50L,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,82.24185249295726,2,coverage,2021
Firozabad Aeka,v4LM2W1q50L,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Firozabad Araon,njhb7CY73zh,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,55.39657291420468,2,coverage,2021
Firozabad Araon,njhb7CY73zh,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Firozabad DHQ,fAXjUK5F5Xr,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,27.06986988181927,2,coverage,2021
Firozabad DHQ,fAXjUK5F5Xr,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Firozabad Firozabad,R0tPbvDqGLH,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Firozabad Firozabad,R0tPbvDqGLH,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Firozabad Hathwant,ipancoUtUKq,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.08421106789324,2,coverage,2021
Firozabad Hathwant,ipancoUtUKq,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.71428571428571,2,coverage,2021
Firozabad Jasrana,C4DRedrM3Pb,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,69.38810872027179,2,coverage,2021
Firozabad Jasrana,C4DRedrM3Pb,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Firozabad Madanpur,TEd7x916bEz,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.80637586442738,2,coverage,2021
Firozabad Madanpur,TEd7x916bEz,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,60.55103318722605,2,coverage,2021
Firozabad Narkhi,GcLGdTGiU8M,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Firozabad Narkhi,GcLGdTGiU8M,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Firozabad Shikohabad,rgR8kKaylIH,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,39.81501416430596,2,coverage,2021
Firozabad Shikohabad,rgR8kKaylIH,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Firozabad Tundla,TJrLeyFzLWY,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,74.24519371964305,2,coverage,2021
Firozabad Tundla,TJrLeyFzLWY,p,2020-07-01,Firozabad,eJTsuE56XDF,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Gautam Buddha Nagar Bisrakh,y9wSctfMKAu,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Gautam Buddha Nagar Bisrakh,y9wSctfMKAu,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,52.82793380455986,2,coverage,2021
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,90.12745733419744,2,coverage,2021
Gautam Buddha Nagar Dankaur,FGqvmr1orP5,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.351219226945794,2,coverage,2021
Gautam Buddha Nagar Dankaur,FGqvmr1orP5,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,86.00682593856655,2,coverage,2021
Gautam Buddha Nagar DHQ,H3RUhD0AAjW,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,46.21859833637881,2,coverage,2021
Gautam Buddha Nagar DHQ,H3RUhD0AAjW,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,66.16541353383458,2,coverage,2021
Gautam Buddha Nagar Jever,dnrD7zqEOQ2,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.53393628781026,2,coverage,2021
Gautam Buddha Nagar Jever,dnrD7zqEOQ2,p,2020-07-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.11015821381044,2,coverage,2021
Ghaziabad Bhojpur,r0L9AlrGA7C,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,55.63790624683608,2,coverage,2021
Ghaziabad Bhojpur,r0L9AlrGA7C,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,66.95171550735218,2,coverage,2021
Ghaziabad DHQ,HYVom1xMtdc,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,53.6788629833527,2,coverage,2021
Ghaziabad DHQ,HYVom1xMtdc,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghaziabad Loni,isevBbVYacc,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,54.228571428571435,2,coverage,2021
Ghaziabad Loni,isevBbVYacc,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,55.29929807734229,2,coverage,2021
Ghaziabad Muradnagar,qpjXx2KEA28,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,49.813668369460146,2,coverage,2021
Ghaziabad Muradnagar,qpjXx2KEA28,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghaziabad Rjapur,Ne0VFmnLotb,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,77.62197983124099,2,coverage,2021
Ghaziabad Rjapur,Ne0VFmnLotb,p,2020-07-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Badhora,KkUxdrYeeXC,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,57.67168561789329,2,coverage,2021
Ghazipur Badhora,KkUxdrYeeXC,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Barachwar,SQuL6ZdC6LY,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,69.94308802361388,2,coverage,2021
Ghazipur Barachwar,SQuL6ZdC6LY,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Birona,zv6Gc6aGnXd,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,56.839730081155004,2,coverage,2021
Ghazipur Birona,zv6Gc6aGnXd,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Davkali,kcQKXLIXWNj,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,78.84901161069632,2,coverage,2021
Ghazipur Davkali,kcQKXLIXWNj,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur DHQ,PEDIETmpZdA,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Ghazipur DHQ,PEDIETmpZdA,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.1063829787234,2,coverage,2021
Ghazipur Gondaur,mhI69xut9he,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,33.17740679450988,2,coverage,2021
Ghazipur Gondaur,mhI69xut9he,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,95.8492079406457,2,coverage,2021
Ghazipur Jakahania,NbXqavwiDug,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,76.02168078503733,2,coverage,2021
Ghazipur Jakahania,NbXqavwiDug,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Jamania,hepZfdzFqgL,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,57.36163522012578,2,coverage,2021
Ghazipur Jamania,hepZfdzFqgL,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Karanda,J01CgvckM2C,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,68.67913106332448,2,coverage,2021
Ghazipur Karanda,J01CgvckM2C,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Kasimabad,oJK3Sqdic6n,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,35.263694951664874,2,coverage,2021
Ghazipur Kasimabad,oJK3Sqdic6n,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,90.86885971382208,2,coverage,2021
Ghazipur Mahmudabad,ISeQXIbXref,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,74.72531681821438,2,coverage,2021
Ghazipur Mahmudabad,ISeQXIbXref,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,87.55162241887908,2,coverage,2021
Ghazipur Manihari,APE5J6eTM3s,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,75.56232236414066,2,coverage,2021
Ghazipur Manihari,APE5J6eTM3s,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Mardeh,iMSgdsfQfK3,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.86416242641924,2,coverage,2021
Ghazipur Mardeh,iMSgdsfQfK3,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Rawatipur,y8eD89Cg95c,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,46.520542859500026,2,coverage,2021
Ghazipur Rawatipur,y8eD89Cg95c,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,80.56086679413639,2,coverage,2021
Ghazipur Sadat,w2mC1IzGqJO,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,62.88088970781786,2,coverage,2021
Ghazipur Sadat,w2mC1IzGqJO,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2,coverage,2021
Ghazipur Saidpur,OFvD8TPE8bU,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,78.88663269250037,2,coverage,2021
Ghazipur Saidpur,OFvD8TPE8bU,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,75.43497493364791,2,coverage,2021
Ghazipur Sadar,VivEa0lrJEt,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,42.40646463216029,2,coverage,2021
Ghazipur Sadar,VivEa0lrJEt,p,2020-07-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,64.39380127620785,2,coverage,2021
Bamanjeet,eeLkdiQv8Ex,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,50.214747039827785,2,coverage,2021
Bamanjeet,eeLkdiQv8Ex,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.81818181818183,2,coverage,2021
Belsar,KTP3RqHdGlM,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,57.65851602023609,2,coverage,2021
Belsar,KTP3RqHdGlM,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,89.73802286872196,2,coverage,2021
Colonalganj,SxFTKbP1SXZ,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,78.170490312653,2,coverage,2021
Colonalganj,SxFTKbP1SXZ,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.99423631123919,2,coverage,2021
Gonda DHQ,dbHdyWgjMbk,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2,coverage,2021
Gonda DHQ,dbHdyWgjMbk,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,75.27928960183327,2,coverage,2021
Hadhermau,tob7bPRXBV3,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,24.809284348765694,2,coverage,2021
Hadhermau,tob7bPRXBV3,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.78082191780824,2,coverage,2021
Itiathok,Zkst7ZD9ogq,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,48.922824573241634,2,coverage,2021
Itiathok,Zkst7ZD9ogq,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,61.69772256728778,2,coverage,2021
Katrabazar,SiNGqVJoMtb,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,46.90014177321536,2,coverage,2021
Katrabazar,SiNGqVJoMtb,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,64.95402920497565,2,coverage,2021
Mankapur,yRVebIQF3pX,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,28.777888959459297,2,coverage,2021
Mankapur,yRVebIQF3pX,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,96.12441372500618,2,coverage,2021
Maskanwa,JLjbfCaudqg,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,55.026893490224715,2,coverage,2021
Maskanwa,JLjbfCaudqg,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.93798935170686,2,coverage,2021
Mujhana,pgmL8MQQwKP,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,55.594667966030904,2,coverage,2021
Mujhana,pgmL8MQQwKP,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,86.2632635503298,2,coverage,2021
Nawabganj Gonda,FMAaW4X6ueM,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,44.29141992744791,2,coverage,2021
Nawabganj Gonda,FMAaW4X6ueM,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,83.35548663417515,2,coverage,2021
Pandari Kripal,GtDp6Qz9pSx,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,25.22534894191805,2,coverage,2021
Pandari Kripal,GtDp6Qz9pSx,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,91.35172733596106,2,coverage,2021
Quazeedevar,i9BEhkE3w1b,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,35.411532305831045,2,coverage,2021
Quazeedevar,i9BEhkE3w1b,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,85.66978193146417,2,coverage,2021
Rupaideeh,l9TKc1gE8KO,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.05831569566672,2,coverage,2021
Rupaideeh,l9TKc1gE8KO,p,2020-07-01,Gonda,y8WarEkWCul,Gonda Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,74.4837081229922,2,coverage,2021
