block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,quarter,type,year
Baksha,UUtQaeoOtV1,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
MoBadshahpur,Y1OSp1Ck66B,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
MoBadshahpur,Y1OSp1Ck66B,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Karnjakala,bU9RuaPWXkH,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,50.88368706124919,2.0,coverage,2021
Karnjakala,bU9RuaPWXkH,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Sujanganj,dQvMLUi5rMw,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,81.29443242627805,2.0,coverage,2021
Sujanganj,dQvMLUi5rMw,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Jaunpur DHQ,i81wO4m0rn2,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Jaunpur DHQ,i81wO4m0rn2,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Kerakat,joT95cJHrTQ,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,76.09519961208987,2.0,coverage,2021
Kerakat,joT95cJHrTQ,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Sirkoni,nftiI8Ch1nw,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,0.0,2.0,coverage,2021
Sirkoni,nftiI8Ch1nw,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,0.0,2.0,coverage,2021
Machhalishahar,p6cTEKZv0Bb,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,85.65067935433397,2.0,coverage,2021
Machhalishahar,p6cTEKZv0Bb,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Sikrara,pb5hWAn45Rk,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,79.97278911564626,2.0,coverage,2021
Sikrara,pb5hWAn45Rk,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.59854014598541,2.0,coverage,2021
Suithakala,qyXPcuW4JMr,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,90.65905644661812,2.0,coverage,2021
Suithakala,qyXPcuW4JMr,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Muftiganj,sfvcD32u4kK,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,62.17613879155628,2.0,coverage,2021
Muftiganj,sfvcD32u4kK,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,80.49295774647888,2.0,coverage,2021
Khuthan,yQrRCA2ngHE,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,52.702970297029715,2.0,coverage,2021
Khuthan,yQrRCA2ngHE,p,2020-09-01,Jaunpur,gmw76vAUMqz,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Chatta,BEiGzI07UOM,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,71.65578919350544,2.0,coverage,2021
Mathura Chatta,BEiGzI07UOM,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Raya,CGmxoB5JV9G,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Mathura Raya,CGmxoB5JV9G,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Mant,EWInJymroFJ,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.13503023858576,2.0,coverage,2021
Mathura Mant,EWInJymroFJ,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura DHQ,K2r1bjs4mb5,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,87.57754042225096,2.0,coverage,2021
Mathura DHQ,K2r1bjs4mb5,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Nandganv,RiVugbfNzS2,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Mathura Nandganv,RiVugbfNzS2,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Goverdhan,bztOHPUBTjU,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,96.28305723607107,2.0,coverage,2021
Mathura Goverdhan,bztOHPUBTjU,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Mathura,gucZ0cBoa0r,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,81.52401389338094,2.0,coverage,2021
Mathura Mathura,gucZ0cBoa0r,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Baldav,j3WnhnsAIht,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,87.36782166452778,2.0,coverage,2021
Mathura Baldav,j3WnhnsAIht,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Nauhjheel,r2eMDAoHzuI,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Mathura Nauhjheel,r2eMDAoHzuI,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Mathura Chaumuha,sbVBq9HPEgp,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,76.06853598997162,2.0,coverage,2021
Mathura Chaumuha,sbVBq9HPEgp,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,90.50962627406568,2.0,coverage,2021
Mathura Faraha,txI2jZXppyQ,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,97.57657698394752,2.0,coverage,2021
Mathura Faraha,txI2jZXppyQ,p,2020-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Pahasu,BFS0IOjIJM6,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,89.27594870223659,2.0,coverage,2021
Bulandshahar Pahasu,BFS0IOjIJM6,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Arniya,BWEaFP6tBWO,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,56.66875916185221,2.0,coverage,2021
Bulandshahar Arniya,BWEaFP6tBWO,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,95.3818827708703,2.0,coverage,2021
Bulandshahar Gulaothi,FXjd8I3tis1,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,53.62236591860022,2.0,coverage,2021
Bulandshahar Gulaothi,FXjd8I3tis1,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Sikandrabad,IjocfjQxUOy,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,41.9689255670889,2.0,coverage,2021
Bulandshahar Sikandrabad,IjocfjQxUOy,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,96.5215009586415,2.0,coverage,2021
Bulandshahar DHQ,JZJD7vQ6YIE,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,56.496632431768894,2.0,coverage,2021
Bulandshahar DHQ,JZJD7vQ6YIE,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Danpur,RyFHMa78ezE,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,64.80795299424297,2.0,coverage,2021
Bulandshahar Danpur,RyFHMa78ezE,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,93.71847776249427,2.0,coverage,2021
Bulandshahar Janhgirabad,VhF9wHMOsI2,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,80.5677504976775,2.0,coverage,2021
Bulandshahar Janhgirabad,VhF9wHMOsI2,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,75.30288909599254,2.0,coverage,2021
Bulandshahar Dibai,YDOGtOLeFg1,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Bulandshahar Dibai,YDOGtOLeFg1,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Shikarpur,a3X4KgFjlsz,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.34730589732711,2.0,coverage,2021
Bulandshahar Shikarpur,a3X4KgFjlsz,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Khurja,a5WBFfhetVT,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.55589810725842,2.0,coverage,2021
Bulandshahar Khurja,a5WBFfhetVT,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Bulandshahr,bMszXRRjCCv,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Bulandshahar Bulandshahr,bMszXRRjCCv,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar B.B.Nagar,cp2Je1Z1Zo6,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.56315789473685,2.0,coverage,2021
Bulandshahar B.B.Nagar,cp2Je1Z1Zo6,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Siyana,jJP9OWvYMuH,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.15209666806244,2.0,coverage,2021
Bulandshahar Siyana,jJP9OWvYMuH,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Anoopshahr,rBDpTYpQ340,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.14705335087098,2.0,coverage,2021
Bulandshahar Anoopshahr,rBDpTYpQ340,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Lakhaothi,u7AfLScMrQL,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,76.18328891675809,2.0,coverage,2021
Bulandshahar Lakhaothi,u7AfLScMrQL,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Bulandshahar Uncha gaon,vlW7Ky7ubGA,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Bulandshahar Uncha gaon,vlW7Ky7ubGA,p,2020-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,93.46177495388399,2.0,coverage,2021
Unnav Bangarmau,BGRBILNZiPW,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Unnav Bangarmau,BGRBILNZiPW,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav DHQ,CYb7f3DOpb0,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Unnav DHQ,CYb7f3DOpb0,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Asoha,CpShKssApxk,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,51.95571587441901,2.0,coverage,2021
Unnav Asoha,CpShKssApxk,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Bichhiya,EVsunDfk1Xx,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,15.0,2.0,coverage,2021
Unnav Bichhiya,EVsunDfk1Xx,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Sumerpur,Fy5oqtT0JAR,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,86.52712622109388,2.0,coverage,2021
Unnav Sumerpur,Fy5oqtT0JAR,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,96.87322342239908,2.0,coverage,2021
Unnav Sikanderpur Sirausi,OC6qHC6pCm8,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,43.327943155260726,2.0,coverage,2021
Unnav Sikanderpur Sirausi,OC6qHC6pCm8,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Purwa,RLKVIOQ3q6x,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,88.6389936004208,2.0,coverage,2021
Unnav Purwa,RLKVIOQ3q6x,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Ganj Moardabad,RzW4W8GzuhH,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,69.67893004809721,2.0,coverage,2021
Unnav Ganj Moardabad,RzW4W8GzuhH,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Bighapur,SvNkFaLvfio,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,62.44536733380329,2.0,coverage,2021
Unnav Bighapur,SvNkFaLvfio,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,84.0909090909091,2.0,coverage,2021
Unnav Hasanganj,g9AzjVVJKJh,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,58.8924804355223,2.0,coverage,2021
Unnav Hasanganj,g9AzjVVJKJh,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,95.68455640744793,2.0,coverage,2021
Unnav Safipur,iudStsVG8zs,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Unnav Safipur,iudStsVG8zs,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav C.Karen,miCbY8KENnd,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.61481269659708,2.0,coverage,2021
Unnav C.Karen,miCbY8KENnd,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,93.44624447717231,2.0,coverage,2021
Unnav Miyaganj,odvvm2fnyz9,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,85.71147970318638,2.0,coverage,2021
Unnav Miyaganj,odvvm2fnyz9,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Hilauli,oeicJPH2lIq,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,58.959025846279076,2.0,coverage,2021
Unnav Hilauli,oeicJPH2lIq,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Fatehpur -84,uhbQ7To0pN9,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.50066755674232,2.0,coverage,2021
Unnav Fatehpur -84,uhbQ7To0pN9,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Unnav Auras,wk2JVEOAFPl,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,64.00071890726096,2.0,coverage,2021
Unnav Auras,wk2JVEOAFPl,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,62.203791469194314,2.0,coverage,2021
Unnav Nawabganj,ziD9Ib1XELX,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,2.0,coverage,2021
Unnav Nawabganj,ziD9Ib1XELX,p,2020-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Saharanpur Gangoha,BHNN3R3Nfyk,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,71.10322830079258,2.0,coverage,2021
Saharanpur Gangoha,BHNN3R3Nfyk,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Saharanpur Nukkur,Il5dY2TsnrT,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,47.99574742095165,2.0,coverage,2021
Saharanpur Nukkur,Il5dY2TsnrT,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Saharanpur Sarsawa,J4lOM1HGEln,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,53.9705484052099,2.0,coverage,2021
Saharanpur Sarsawa,J4lOM1HGEln,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Saharanpur Punwarka,PqdYyxvXbjJ,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,63.85640244336547,2.0,coverage,2021
Saharanpur Punwarka,PqdYyxvXbjJ,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Saharanpur Nangal,TkRtB84gkNd,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,48.401186644906424,2.0,coverage,2021
Saharanpur Nangal,TkRtB84gkNd,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,2.0,coverage,2021
Saharanpur Nanota,ZUTLEFlviBI,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.72661126368726,2.0,coverage,2021
Saharanpur Nanota,ZUTLEFlviBI,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,80.01469507714916,2.0,coverage,2021
Saharanpur Muzzafrabad,dTPUQF80iDV,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,52.08401669823202,2.0,coverage,2021
Saharanpur Muzzafrabad,dTPUQF80iDV,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,93.14676743948523,2.0,coverage,2021
Saharanpur DHQ,oJLTrPrhs93,p,2020-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.48118998898158,2.0,coverage,2021
