,date,district,district_id,indicator_id,perc_point
163,202503,Basti,J1P16zQEOUT,indicator_7,100.0
164,202503,Basti,J1P16zQEOUT,indicator_8,0.6817371619266466
165,202503,Basti,J1P16zQEOUT,indicator_9,9.684229012890833
166,202503,Basti,J1P16zQEOUT,indicator_10,87.05701078582435
167,202503,Basti,J1P16zQEOUT,indicator_11,100.0
168,202503,Basti,J1P16zQEOUT,indicator_12,4867.333623314479
169,202503,Mathura,KP2BUB1npih,indicator_1,100.0
170,202503,Mathura,KP2BUB1npih,indicator_2,80.58124195016083
171,202503,Mathura,KP2BUB1npih,indicator_31,3.2060027285129604
172,202503,Mathura,KP2BUB1npih,indicator_32,15.598885793871867
173,202503,Mathura,KP2BUB1npih,indicator_4,1.1648223645894002
174,202503,Mathura,KP2BUB1npih,indicator_5,100.0
175,202503,Mathura,KP2BUB1npih,indicator_6,1.3235443897470718
176,202503,Mathura,KP2BUB1npih,indicator_7,100.0
177,202503,Mathura,KP2BUB1npih,indicator_8,1.344663802144988
178,202503,Mathura,KP2BUB1npih,indicator_9,6.965576254431223
179,202503,Mathura,KP2BUB1npih,indicator_10,100.0
180,202503,Mathura,KP2BUB1npih,indicator_11,100.0
181,202503,Mathura,KP2BUB1npih,indicator_12,6763.925729442971
182,202503,Varanasi,LeuBT7KfuuA,indicator_1,100.0
183,202503,Varanasi,LeuBT7KfuuA,indicator_2,83.53663402702304
184,202503,Varanasi,LeuBT7KfuuA,indicator_31,27.116564417177912
185,202503,Varanasi,LeuBT7KfuuA,indicator_32,67.13906111603188
186,202503,Varanasi,LeuBT7KfuuA,indicator_4,0.5006884466140944
187,202503,Varanasi,LeuBT7KfuuA,indicator_5,32.68243835273501
188,202503,Varanasi,LeuBT7KfuuA,indicator_6,1.0824038621608123
189,202503,Varanasi,LeuBT7KfuuA,indicator_7,100.0
190,202503,Varanasi,LeuBT7KfuuA,indicator_8,2.6581915031690926
191,202503,Varanasi,LeuBT7KfuuA,indicator_9,7.606517224453096
192,202503,Varanasi,LeuBT7KfuuA,indicator_10,98.90815671162491
193,202503,Varanasi,LeuBT7KfuuA,indicator_11,100.0
194,202503,Varanasi,LeuBT7KfuuA,indicator_12,5524.940617577196
195,202503,Ghaziabad,M5NHlfAaKYI,indicator_1,100.0
