,country,country_uphmis_id,uid_country,state,state_uphmis_id,uid_state,division,division_uphmis_id,uid_division,district,district_hmis_code,district_uphmis_id,uid_district,block,block_hmis_code,block_uphmis_id,uid_block,facility,facility_hmis_code,facility_uphmis_id,uid_facility,nin,block_id_num,district_id_num,division_id_num
6866,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,PHC Madhotanda,457229,6590.0,kif8CyzOnF6,6876547651.0,98,1,17
6867,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,PHC Puranpur,331713,6580.0,ew5Ke0FbNR0,4256854680.0,98,1,17
6868,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,PHC SDWH Puranpur,457230,6591.0,HL7KGxaNIYJ,,98,1,17
6869,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,PHC Sherpur Kalan,457222,6592.0,PokOmMGRna3,1181266253.0,98,1,17
6870,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,PHC Shivnagar,457221,6593.0,FuTS7inGN9I,,98,1,17
6871,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Abhaipur,331663,6530.0,VyEIHPqK8KP,,98,1,17
6872,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Bagar,331702,6531.0,Ysj806vFKDj,,98,1,17
6873,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Banjaria,331698,6532.0,oLZKX5a6FYk,,98,1,17
6874,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Bhagwant Pur,331666,6533.0,RPhifvNJDxO,,98,1,17
6875,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Bharatpur,331689,6534.0,qzFSPeECcZv,,98,1,17
6876,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Bharokalan,331711,6535.0,YskKU6xBISV,,98,1,17
6877,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Bilandpur,331674,6536.0,Qk1oD4PI638,,98,1,17
6878,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Chandia Hazara,331694,6537.0,kNPNnLtoP0P,,98,1,17
6879,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Dharmapur,331697,6538.0,ElWiS60pBea,8353766671.0,98,1,17
6880,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Dilawarpur,331680,6539.0,rcFqzIniYan,,98,1,17
6881,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Gabia Sehrai,331693,6540.0,Y9LQl2bGOhT,,98,1,17
6882,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Ghatam Pur,331685,6541.0,MwOz4wVuWO4,,98,1,17
6883,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Ghuchai,331708,6542.0,Fq7df41RHwE,,98,1,17
6884,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Gouraraipur,331688,6543.0,dTU27QrKTqt,6786324571.0,98,1,17
6885,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Gulab Tanda,331668,6544.0,U42DyAu7Fvn,,98,1,17
6886,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Gularia Bhoop Singh,331682,6545.0,ueWNsCNseWm,,98,1,17
6887,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Haripur,331703,6546.0,USywBFStEE7,,98,1,17
6888,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Jamunia,331671,6547.0,l4ntF0vHbpP,,98,1,17
6889,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Jamunia Jagatpur,331679,6548.0,g8gwJSZdip3,,98,1,17
6890,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Jatpura,331695,6549.0,drQGg1Ku1lC,,98,1,17
6891,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Jugrajpuir,331700,6550.0,lTAlsLQZGYv,,98,1,17
6892,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Kaberganj,331709,6551.0,gC9vBW9rngE,,98,1,17
6893,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Kalinagar,331670,6552.0,qPxIDYJu1WV,4231884810.0,98,1,17
6894,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Karair Chora,331676,6553.0,ATiahrr5sZG,,98,1,17
6895,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Kasganga,331681,6554.0,OYfSDhtWB8A,3267438186.0,98,1,17
6896,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Kazari,331683,6555.0,rY6lGGGTcLa,,98,1,17
6897,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Kurriya,331699,6556.0,nlzazJBSH6U,5863268826.0,98,1,17
6898,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Madhopur Mati,331701,6557.0,ikwXrorOnzt,4226316117.0,98,1,17
6899,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Madhotanda,331669,6558.0,aRvyoEVmn2Y,6575551251.0,98,1,17
6900,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Muzaffar Nagar,331675,6559.0,lWx8z6caSCX,,98,1,17
6901,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Nadaha,331707,6560.0,y0vdYe3RrG3,,98,1,17
6902,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Nazeer Ganj,331687,6561.0,KNXfLR7EmcV,,98,1,17
6903,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Pachpera,331678,6562.0,ifRXgNcIENF,,98,1,17
6904,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Piperia Dulai,331665,6563.0,EpUTK8Ajw9b,,98,1,17
6905,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Piperia Santosh,331672,6564.0,lCAeaqmU3ds,,98,1,17
6906,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Puranpur Dehat,331664,6565.0,Lseb8PYNhNl,,98,1,17
6907,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Raghav Puri,331710,6566.0,RQ884finoB8,8368425545.0,98,1,17
6908,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Raghunath Pur,331667,6567.0,P150G9fmY1l,,98,1,17
6909,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Ram Nagar,331673,6568.0,mlzU8mOTId7,,98,1,17
6910,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Rampura Faqeray,331712,6569.0,KS9PmEo3dOI,,98,1,17
6911,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Ranapertapnagar,331690,6570.0,Q9FcEqXG5AB,,98,1,17
6912,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Rum Nagra,331692,6571.0,vqVzFMyiSqm,1776646448.0,98,1,17
6913,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Sabalpur,331677,6572.0,ZHMqUfcmql7,,98,1,17
6914,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Sehramau,331704,6573.0,j0W056EUy3T,,98,1,17
6915,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Shanti Nagar,331691,6574.0,J3du4P7GcFu,,98,1,17
6916,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Sherpur,331696,6575.0,WO8vMllr7CW,,98,1,17
6917,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Shivnagar,331706,6576.0,zcI3bRY1NK7,8876242358.0,98,1,17
6918,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Simerya T Mahrajpur,331686,6577.0,dmDionraNzx,,98,1,17
6919,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Sultanpur,331684,6578.0,oligQjSxyN2,,98,1,17
6920,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Pilibhit,151,1258,c96jwckSd6j,Puranpur,2007,1464,WQzG2MmpgAg,SC Vasukpur,331705,6579.0,RiTVpSHRC81,,98,1,17
6921,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,BCHC Banda,397001,7132.0,KqbAZT9eoXY,3566252510.0,419,32,17
6922,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,PHC Devkali,396950,7128.0,BjS4SRlFkao,4752544447.0,419,32,17
6923,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,PHC Dhaka Ghansyampur,396951,7185.0,pbkYSdA7Iun,3243342486.0,419,32,17
6924,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,PHC Mudiya Kurmiyat,396952,7189.0,sMx1i2pxIuJ,7123651551.0,419,32,17
6925,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Banda,391789,7131.0,czAdPn3fp7u,6447217388.0,419,32,17
6926,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Basantapur,392349,7170.0,Fw6HNBIbsQJ,6521135720.0,419,32,17
6927,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Bhagbantapur,392288,7179.0,wgBTN5K2bsO,8188226826.0,419,32,17
6928,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Bhanbhi,391899,7180.0,nJtaQgzxvx1,4866134580.0,419,32,17
6929,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Charki Devri,392160,7181.0,yxOiK30eS21,2226241160.0,419,32,17
6930,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Chilhauta,392340,7182.0,zzRUvRusEPB,4775716477.0,419,32,17
6931,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Dabaura Seva,391799,7183.0,Gm2b3Omz6jn,8734517645.0,419,32,17
6932,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Devkali,391887,7127.0,PPqnS7M4Kqa,2253541136.0,419,32,17
6933,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Dhaka Ghansyampur,392319,7184.0,TTMaQVBMdNw,3524828641.0,419,32,17
6934,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Dudva Pipriya,457864,20958918.0,T4SsiqOjjSZ,3833337631.0,419,32,17
6935,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Indalpur,392378,7186.0,waAQGT4NcGM,8378122686.0,419,32,17
6936,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Mohiuddinpur,392374,7187.0,TVu0QYZtOAj,1245483878.0,419,32,17
6937,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Mudia Kuriyat,392361,7188.0,LnuoMBqCYQk,4835236383.0,419,32,17
6938,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Nabhichi,391878,7190.0,ZfVUgsxyqV3,6818436187.0,419,32,17
6939,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Padariya Dalelpur,391796,7191.0,xIXxmZnBwry,1152765531.0,419,32,17
6940,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Padri Chandupur,457863,20958891.0,pWHjn2V7bbb,3428227742.0,419,32,17
6941,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Ranmantpur,392173,7192.0,IcjnmONjXFd,8648331455.0,419,32,17
6942,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Rarua,392329,7193.0,I9JalXWpIY8,7726588622.0,419,32,17
6943,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Raytanda,391870,7194.0,VOCAOYGUuTH,1513364511.0,419,32,17
6944,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Banda,2101,1493,tjhsboDAHva,SC Tindua Nagriya,392243,7195.0,RnkJFa7DFzk,8371828354.0,419,32,17
6945,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,BCHC Bhawal Khera,462199,7201.0,tZEbDV1eRIT,8553476857.0,557,32,17
6946,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,PHC Bartara,396954,7198.0,oR5e9vRQQQJ,7646584263.0,557,32,17
6947,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,PHC Sehramau Dakshani,396955,7217.0,jn0qsz7ry3k,1112582638.0,557,32,17
6948,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,PHC Sundernagar,396956,7223.0,OIRkqzNo8gl,3188713832.0,557,32,17
6949,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Badshanagar,394975,7139.0,y6C2Cven1fc,4783138714.0,557,32,17
6950,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Barmaula Arjunpur,394310,7196.0,MySn7QvRlB1,3281857684.0,557,32,17
6951,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Bartara A,394273,7197.0,lewtQDEXmbu,4383652866.0,557,32,17
6952,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Basuliya,414066,7199.0,f5P79FG7W8g,4113325528.0,557,32,17
6953,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Bhawal Khera,394159,7200.0,pRG5QEOA9iR,2365213160.0,557,32,17
6954,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Deengurpur,394943,7202.0,DeUYRxfj7rJ,4143447243.0,557,32,17
6955,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Gauriya,394349,7203.0,RInS5MSxOLP,7276477655.0,557,32,17
6956,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Hathoda Bujurg,394174,7204.0,tLoIefvu8E1,4773825817.0,557,32,17
6957,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Bareilly Division,11081,KdUYmr64aLB,Shahjahanpur,152,1261,GaiLSoQq1ue,Bhawalkheda,2102,1498,FHp906GIA29,SC Jamuka,394286,7205.0,jkiw0i0jEFK,5838641289.0,557,32,17
