,index,date,district_id,indicator_id,perc_point,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
1106,16,202503,MTIkUw5q5pX,indicator_14,92.34187750000001,Hardoi,155,Lucknow Division,155,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1107,42,202503,d9ZuMopgX29,indicator_14,97.7257908333333,Lakhimpur Kheri,153,Lucknow Division,155,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1108,28,202503,StsLkYw1G0m,indicator_14,95.77318083333334,Amethi,206,Ayodhya Division,176,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1109,18,202503,MfHac5N78aK,indicator_14,89.32243749999999,Lucknow,157,Lucknow Division,155,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1110,58,202503,lLvTDpBDY8u,indicator_14,98.7976775,Rae Bareli,158,Lucknow Division,155,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1111,33,202503,XxaOowFtkiJ,indicator_14,95.57896416666665,Sitapur,154,Lucknow Division,155,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1112,37,202503,aT03mfdlNiF,indicator_14,97.45490758333334,Unnav,156,Lucknow Division,155,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1113,55,202503,ibLiLcaKzw2,indicator_14,97.52168083333332,Fatehpur,172,Prayagraj Division,172,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1114,56,202503,jM27ji8tyrM,indicator_14,96.50574916666666,Ambedkar Nagar,178,Ayodhya Division,176,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1115,38,202503,b4XkXzoGqFY,indicator_14,91.41271416666667,Ayodhya,177,Ayodhya Division,176,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1116,66,202503,tzH6nJu9SwS,indicator_14,91.70027749999998,Barabanki,176,Ayodhya Division,176,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1117,60,202503,o4ZQTVcMI7U,indicator_14,94.65990666666666,Sultanpur,179,Ayodhya Division,176,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1118,24,202503,PAj0oVY0Dxu,indicator_14,95.26081166666667,Kaushambi,174,Prayagraj Division,172,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1119,49,202503,fz7bJo3egPX,indicator_14,91.8184825,Pratapgarh,173,Prayagraj Division,172,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1120,65,202503,tXgaew1Pd2Y,indicator_14,96.94757333333332,Prayagraj,175,Prayagraj Division,172,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1121,20,202503,N5WWbRtsjWp,indicator_14,96.73929499999998,Agra,146,Agra Division,146,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1122,45,202503,eJTsuE56XDF,indicator_14,92.23883000000001,Firozabad,147,Agra Division,146,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1123,32,202503,XBLhrSWGytu,indicator_14,98.97163166666667,Mainpuri,148,Agra Division,146,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
1124,13,202503,KP2BUB1npih,indicator_14,94.4973225,Mathura,145,Agra Division,146,data_quality,data_quality,indicator_14,% of facilities reported non blank value (including zero) for the identified indicators of ranking,p
300,0,202503,ClbehnmwSec,indicator_4,5.541130176406028,Chandauli,196,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
301,1,202503,dScWdMRN8PL,indicator_4,2.9411332186291377,Ghazipur,195,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
302,2,202503,gmw76vAUMqz,indicator_4,3.4335182985370936,Jaunpur,194,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
303,3,202503,MVQs2RrS1Nw,indicator_4,1.1519006360494817,Muzaffarnagar,133,Saharanpur Division,132,quality,delivery_care,indicator_4,Still birth ratio,n
304,4,202503,LeuBT7KfuuA,indicator_4,0.9106900036178096,Varanasi,197,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
305,5,202503,hgquAmZaNBu,indicator_4,2.2022664100919394,Amroha,137,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
306,6,202503,uCYjHW7FuGG,indicator_4,1.7577038602736679,Bijnor,134,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
307,7,202503,FKYZ3JbWq84,indicator_4,2.1124972800464206,Saharanpur,132,Saharanpur Division,132,quality,delivery_care,indicator_4,Still birth ratio,n
308,8,202503,AdiUcz9BXhx,indicator_4,0.6821454738384578,Shamli,203,Saharanpur Division,132,quality,delivery_care,indicator_4,Still birth ratio,n
309,9,202503,YQNQoPjAIpV,indicator_4,1.2307447991106875,Moradabad,135,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
310,10,202503,IU006h5U7jj,indicator_4,3.257328990228013,Rampur,136,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
311,11,202503,PeUY1vj02UQ,indicator_4,3.5349829920629627,Bhadohi,198,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
312,12,202503,UAicdMLyuk4,indicator_4,7.448269940757276,Mirzapur,199,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
313,13,202503,YzHpzrN0eLv,indicator_4,3.282441463127241,Sambhal,205,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
314,14,202503,Bd6E8zkVvVt,indicator_4,1.4169825356902477,Auraiya,162,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
315,15,202503,Pm0jLk6EAiE,indicator_4,2.571599675907986,Etawah,161,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
316,16,202503,uEEwlAGZXWW,indicator_4,8.875992148160792,Farrukhabad,159,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
317,17,202503,IhQbDYRiF8w,indicator_4,6.507088078085057,Kannauj,160,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
318,18,202503,NNk3JP90QZ5,indicator_4,7.795698924731182,Sonbhadra,200,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
319,19,202503,NL5xiiHZQSC,indicator_4,6.384124298130913,Jalaun,165,Jhansi Division,165,quality,delivery_care,indicator_4,Still birth ratio,n
320,20,202503,k3D0AumUCiC,indicator_4,8.785407556238427,Kanpur Dehat,163,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
321,21,202503,QVMRMhzVrrS,indicator_4,7.809264627580903,Kanpur Nagar,164,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
322,22,202503,Tf9b9qcbghH,indicator_4,1.2910798122065728,Deoria,190,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
323,23,202503,Mq751wBMqGF,indicator_4,3.495469333978651,Jhansi,166,Jhansi Division,165,quality,delivery_care,indicator_4,Still birth ratio,n
324,24,202503,fagfcadhxej,indicator_4,9.246179529985874,Lalitpur,167,Jhansi Division,165,quality,delivery_care,indicator_4,Still birth ratio,n
325,25,202503,vR85cHdsw1w,indicator_4,2.1561660925930948,Gorakhpur,188,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
326,26,202503,xUeHwd9FQkg,indicator_4,4.087578221383236,Kushinagar,189,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
327,27,202503,iE0E3nLioFr,indicator_4,12.410478703354693,Bahraich,180,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
328,28,202503,AcnMkNGgc3S,indicator_4,2.984418770712416,Maharajganj,187,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
329,29,202503,uS0pNSxN3sS,indicator_4,6.749171212341341,Balrampur,182,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
330,30,202503,y8WarEkWCul,indicator_4,9.131126263641848,Gonda,183,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
331,31,202503,DggJGxqbWHn,indicator_4,14.130801213619508,Banda,170,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
332,32,202503,i2fSZZ3QAJJ,indicator_4,13.00455159305757,Chitrakoot,171,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
333,33,202503,VSI7HobT5qL,indicator_4,12.21222391024892,Hamirpur,168,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
334,34,202503,oyTwneTbWDx,indicator_4,7.843616371411119,Shrawasti,181,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
335,35,202503,J1P16zQEOUT,indicator_4,4.043956043956044,Basti,185,Basti Division,185,quality,delivery_care,indicator_4,Still birth ratio,n
336,36,202503,fe1yBApr2sl,indicator_4,1.202680258862608,Sant Kabir Nagar,186,Basti Division,185,quality,delivery_care,indicator_4,Still birth ratio,n
337,37,202503,cP0p8qfm3il,indicator_4,4.080411305459591,Siddharth Nagar,184,Basti Division,185,quality,delivery_care,indicator_4,Still birth ratio,n
338,38,202503,sUQMxIc3yXj,indicator_4,16.96630087944587,Mahoba,169,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
339,39,202503,eA37kyBRRuZ,indicator_4,4.964910443071122,Budaun,149,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
340,40,202503,vVqY3DPcpHf,indicator_4,7.7302023093249215,Bareilly,150,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
341,41,202503,NjckKfm3g0k,indicator_4,6.6778831977520685,Azamgarh,191,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
342,42,202503,c96jwckSd6j,indicator_4,4.4376970687843045,Pilibhit,151,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
343,43,202503,GaiLSoQq1ue,indicator_4,9.05417539658785,Shahjahanpur,152,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
344,44,202503,oNDvGBE5fLq,indicator_4,3.6435274429639675,Ballia,193,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
345,45,202503,CBSB9v92AwT,indicator_4,0.6278739081457406,Maunathbhanjan,192,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
346,46,202503,frD2HOp3wAs,indicator_4,9.737751832951336,Aligarh,143,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
347,47,202503,ZLcx4iOVyN5,indicator_4,1.2834105239662965,Etah,201,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
348,48,202503,m1IAjmqkoFC,indicator_4,3.802281368821293,Hathras,144,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
349,49,202503,hITp09XOBLZ,indicator_4,8.26923076923077,Kasganj,202,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
350,50,202503,HJIS3IrQ0Nj,indicator_4,6.06491707536221,Bagpat,139,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
351,51,202503,ogBt4gWCiem,indicator_4,3.7513060335603416,Bulandshahar,142,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
352,52,202503,bNmwkrQeP3e,indicator_4,8.766977717264968,Gautam Buddha Nagar,141,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
353,53,202503,M5NHlfAaKYI,indicator_4,4.744620492300831,Ghaziabad,140,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
354,54,202503,CZ8kLjgqvSH,indicator_4,3.7747819191118164,Hapur,204,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
355,55,202503,v8YGmR7nOdj,indicator_4,12.078220858895705,Meerut,138,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
356,56,202503,MTIkUw5q5pX,indicator_4,8.686960039983816,Hardoi,155,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
357,57,202503,d9ZuMopgX29,indicator_4,4.05805950972535,Lakhimpur Kheri,153,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
358,58,202503,StsLkYw1G0m,indicator_4,3.1391164535640455,Amethi,206,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
359,59,202503,MfHac5N78aK,indicator_4,13.151452737494303,Lucknow,157,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
360,60,202503,lLvTDpBDY8u,indicator_4,13.826255017592546,Rae Bareli,158,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
361,61,202503,XxaOowFtkiJ,indicator_4,7.930498932246165,Sitapur,154,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
362,62,202503,aT03mfdlNiF,indicator_4,2.892485691427165,Unnav,156,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
363,63,202503,ibLiLcaKzw2,indicator_4,11.685163440778759,Fatehpur,172,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
364,64,202503,jM27ji8tyrM,indicator_4,8.120453391981052,Ambedkar Nagar,178,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
365,65,202503,b4XkXzoGqFY,indicator_4,8.690580344123651,Ayodhya,177,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
366,66,202503,tzH6nJu9SwS,indicator_4,9.149879206376381,Barabanki,176,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
367,67,202503,o4ZQTVcMI7U,indicator_4,9.930651872399444,Sultanpur,179,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
368,68,202503,PAj0oVY0Dxu,indicator_4,8.896949007894175,Kaushambi,174,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
369,69,202503,fz7bJo3egPX,indicator_4,5.1091318390917095,Pratapgarh,173,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
370,70,202503,tXgaew1Pd2Y,indicator_4,0.46333904985407826,Prayagraj,175,Prayagraj Division,172,quality,delivery_care,indicator_4,Still birth ratio,n
371,71,202503,N5WWbRtsjWp,indicator_4,3.690893474778895,Agra,146,Agra Division,146,quality,delivery_care,indicator_4,Still birth ratio,n
372,72,202503,eJTsuE56XDF,indicator_4,4.14683169364223,Firozabad,147,Agra Division,146,quality,delivery_care,indicator_4,Still birth ratio,n
373,73,202503,XBLhrSWGytu,indicator_4,8.43233519469325,Mainpuri,148,Agra Division,146,quality,delivery_care,indicator_4,Still birth ratio,n
374,74,202503,KP2BUB1npih,indicator_4,4.1216527571552914,Mathura,145,Agra Division,146,quality,delivery_care,indicator_4,Still birth ratio,n
600,0,202503,ClbehnmwSec,indicator_8,24.03115091478204,Chandauli,196,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
601,1,202503,dScWdMRN8PL,indicator_8,13.092437586947339,Ghazipur,195,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
602,2,202503,gmw76vAUMqz,indicator_8,10.655291478132586,Jaunpur,194,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
603,3,202503,MVQs2RrS1Nw,indicator_8,7.028818782107053,Muzaffarnagar,133,Saharanpur Division,132,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
604,4,202503,LeuBT7KfuuA,indicator_8,20.445768072277517,Varanasi,197,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
605,5,202503,hgquAmZaNBu,indicator_8,7.919277703070143,Amroha,137,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
606,6,202503,uCYjHW7FuGG,indicator_8,4.157081319758913,Bijnor,134,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
607,7,202503,FKYZ3JbWq84,indicator_8,5.765176355684521,Saharanpur,132,Saharanpur Division,132,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
608,8,202503,AdiUcz9BXhx,indicator_8,1.9392264127974175,Shamli,203,Saharanpur Division,132,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
609,9,202503,YQNQoPjAIpV,indicator_8,12.565329025161805,Moradabad,135,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
610,10,202503,IU006h5U7jj,indicator_8,4.655901684752094,Rampur,136,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
611,11,202503,PeUY1vj02UQ,indicator_8,18.27308669917405,Bhadohi,198,Mirzapur Division,200,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
612,12,202503,UAicdMLyuk4,indicator_8,25.475340605168785,Mirzapur,199,Mirzapur Division,200,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
613,13,202503,YzHpzrN0eLv,indicator_8,7.700999603461526,Sambhal,205,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
614,14,202503,Bd6E8zkVvVt,indicator_8,8.684787301675867,Auraiya,162,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
615,15,202503,Pm0jLk6EAiE,indicator_8,8.806808343240835,Etawah,161,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
616,16,202503,uEEwlAGZXWW,indicator_8,5.703962341947796,Farrukhabad,159,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
617,17,202503,IhQbDYRiF8w,indicator_8,3.4070239286611916,Kannauj,160,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
618,18,202503,NNk3JP90QZ5,indicator_8,30.493478283801522,Sonbhadra,200,Mirzapur Division,200,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
619,19,202503,NL5xiiHZQSC,indicator_8,13.980721654064354,Jalaun,165,Jhansi Division,165,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
620,20,202503,k3D0AumUCiC,indicator_8,4.327944766243535,Kanpur Dehat,163,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
621,21,202503,QVMRMhzVrrS,indicator_8,3.890248377226813,Kanpur Nagar,164,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
622,22,202503,Tf9b9qcbghH,indicator_8,8.070476106781642,Deoria,190,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
623,23,202503,Mq751wBMqGF,indicator_8,24.845609111929015,Jhansi,166,Jhansi Division,165,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
624,24,202503,fagfcadhxej,indicator_8,72.90219523431762,Lalitpur,167,Jhansi Division,165,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
625,25,202503,vR85cHdsw1w,indicator_8,14.272500416158236,Gorakhpur,188,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
626,26,202503,xUeHwd9FQkg,indicator_8,10.175702060779399,Kushinagar,189,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
627,27,202503,iE0E3nLioFr,indicator_8,7.108446582510765,Bahraich,180,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
628,28,202503,AcnMkNGgc3S,indicator_8,14.575526487963092,Maharajganj,187,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
629,29,202503,uS0pNSxN3sS,indicator_8,2.666272653747323,Balrampur,182,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
630,30,202503,y8WarEkWCul,indicator_8,4.367668056909892,Gonda,183,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
631,31,202503,DggJGxqbWHn,indicator_8,13.848340842177993,Banda,170,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
632,32,202503,i2fSZZ3QAJJ,indicator_8,26.55593006290243,Chitrakoot,171,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
633,33,202503,VSI7HobT5qL,indicator_8,12.494565724489226,Hamirpur,168,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
634,34,202503,oyTwneTbWDx,indicator_8,10.601712741889473,Shrawasti,181,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
635,35,202503,J1P16zQEOUT,indicator_8,5.3089009587347435,Basti,185,Basti Division,185,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
636,36,202503,fe1yBApr2sl,indicator_8,8.929408845130608,Sant Kabir Nagar,186,Basti Division,185,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
637,37,202503,cP0p8qfm3il,indicator_8,3.7389209507183985,Siddharth Nagar,184,Basti Division,185,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
638,38,202503,sUQMxIc3yXj,indicator_8,26.861979024459735,Mahoba,169,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
639,39,202503,eA37kyBRRuZ,indicator_8,4.921598593800068,Budaun,149,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
640,40,202503,vVqY3DPcpHf,indicator_8,6.253038665582469,Bareilly,150,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
641,41,202503,NjckKfm3g0k,indicator_8,9.354993901129145,Azamgarh,191,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
642,42,202503,c96jwckSd6j,indicator_8,6.421468973929225,Pilibhit,151,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
643,43,202503,GaiLSoQq1ue,indicator_8,5.529158001730765,Shahjahanpur,152,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
644,44,202503,oNDvGBE5fLq,indicator_8,6.150596136665509,Ballia,193,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
645,45,202503,CBSB9v92AwT,indicator_8,25.976850111069208,Maunathbhanjan,192,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
646,46,202503,frD2HOp3wAs,indicator_8,10.299352844276845,Aligarh,143,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
647,47,202503,ZLcx4iOVyN5,indicator_8,8.498506563961584,Etah,201,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
648,48,202503,m1IAjmqkoFC,indicator_8,24.90503460374784,Hathras,144,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
649,49,202503,hITp09XOBLZ,indicator_8,5.345517153761058,Kasganj,202,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
650,50,202503,HJIS3IrQ0Nj,indicator_8,5.178882412444491,Bagpat,139,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
651,51,202503,ogBt4gWCiem,indicator_8,6.946429145121005,Bulandshahar,142,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
652,52,202503,bNmwkrQeP3e,indicator_8,10.495133103025301,Gautam Buddha Nagar,141,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
653,53,202503,M5NHlfAaKYI,indicator_8,5.948898168961963,Ghaziabad,140,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
654,54,202503,CZ8kLjgqvSH,indicator_8,9.107492584937066,Hapur,204,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
655,55,202503,v8YGmR7nOdj,indicator_8,9.237684400553233,Meerut,138,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
656,56,202503,MTIkUw5q5pX,indicator_8,4.486198892037837,Hardoi,155,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
657,57,202503,d9ZuMopgX29,indicator_8,11.47795058683555,Lakhimpur Kheri,153,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
658,58,202503,StsLkYw1G0m,indicator_8,7.032494486584952,Amethi,206,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
659,59,202503,MfHac5N78aK,indicator_8,7.535714073086731,Lucknow,157,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
660,60,202503,lLvTDpBDY8u,indicator_8,7.6998845683894475,Rae Bareli,158,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
661,61,202503,XxaOowFtkiJ,indicator_8,11.737691447396273,Sitapur,154,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
662,62,202503,aT03mfdlNiF,indicator_8,5.796852829474374,Unnav,156,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
663,63,202503,ibLiLcaKzw2,indicator_8,2.7814596384533785,Fatehpur,172,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
664,64,202503,jM27ji8tyrM,indicator_8,7.89336210168177,Ambedkar Nagar,178,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
665,65,202503,b4XkXzoGqFY,indicator_8,3.9963588761258335,Ayodhya,177,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
666,66,202503,tzH6nJu9SwS,indicator_8,4.92931350485821,Barabanki,176,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
667,67,202503,o4ZQTVcMI7U,indicator_8,5.044013804668712,Sultanpur,179,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
668,68,202503,PAj0oVY0Dxu,indicator_8,15.278418949247046,Kaushambi,174,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
669,69,202503,fz7bJo3egPX,indicator_8,6.734794763159842,Pratapgarh,173,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
670,70,202503,tXgaew1Pd2Y,indicator_8,18.204522491808522,Prayagraj,175,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
671,71,202503,N5WWbRtsjWp,indicator_8,17.70266977087722,Agra,146,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
672,72,202503,eJTsuE56XDF,indicator_8,7.902553810818466,Firozabad,147,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
