,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index,type_index,domain_index
6661,kepTOn7He9W,3949.8099709367316,202503,indicator_11,oNDvGBE5fLq,Ballia,Navanagar,31,712.0,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.0,0.5763520768967301,0.0
6662,WZYAC5DYYJk,93.52020494592664,202503,indicator_1,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.91730120502903,0.5449866873625476,0.9143418644727184
6663,WZYAC5DYYJk,93.1043285481682,202503,indicator_2,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,0.9113825239164067,0.683659577465893,0.9143418644727184
6664,WZYAC5DYYJk,51.266775838403,202503,indicator_3,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.46368924121812394,0.5449866873625476,0.8438879375818737
6665,WZYAC5DYYJk,3.298515667949423,202503,indicator_4,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,0.9429828005968742,0.683659577465893,0.8438879375818737
6666,WZYAC5DYYJk,215.87610708333332,202503,indicator_13,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9758974602458717,0.7855090788555824,0.8438879375818737
6667,WZYAC5DYYJk,72.9722052112676,202503,indicator_14,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9929822482666256,0.7855090788555824,0.8438879375818737
6668,WZYAC5DYYJk,100.0,202503,indicator_5,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.5449866873625476,1.0
6669,WZYAC5DYYJk,91.09642532116027,202503,indicator_7,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.908136104091264,0.5449866873625476,0.5523747559878311
6670,WZYAC5DYYJk,0.9908814589665653,202503,indicator_6,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1966134078843982,0.683659577465893,0.5523747559878311
6671,WZYAC5DYYJk,98.3720962531083,202503,indicator_10,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.980810496047263,0.5449866873625476,0.980810496047263
6672,WZYAC5DYYJk,6.474272222742476,202503,indicator_8,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.035041632730006454,0.5449866873625476,0.04497822625735004
6673,WZYAC5DYYJk,28.139574241863947,202503,indicator_9,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05491481978469362,0.5449866873625476,0.04497822625735004
6674,WZYAC5DYYJk,3949.8099709367316,202503,indicator_11,oNDvGBE5fLq,Ballia,Bairia,33,725.0,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.0,0.5449866873625476,0.0
6675,RHjnoE1DdVp,100.0,202503,indicator_1,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6197000965507997,1.0
6676,RHjnoE1DdVp,100.0,202503,indicator_2,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.6617761656445453,1.0
6677,RHjnoE1DdVp,100.0,202503,indicator_3,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,1.0,0.6197000965507997,0.9725767696383654
6678,RHjnoE1DdVp,5.53849528405352,202503,indicator_4,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,0.9042631529470749,0.6617761656445453,0.9725767696383654
6679,RHjnoE1DdVp,132.26791666666665,202503,indicator_13,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9866983559163188,0.6620146418687956,0.9725767696383654
6680,RHjnoE1DdVp,9.419673590504448,202503,indicator_14,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9993455696900679,0.6620146418687956,0.9725767696383654
6681,RHjnoE1DdVp,0.13709146742706735,202503,indicator_5,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.0013709146742706736,0.6197000965507997,0.0013709146742706736
6682,RHjnoE1DdVp,100.0,202503,indicator_7,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,1.0,0.6197000965507997,0.5405326719932806
6683,RHjnoE1DdVp,0.42525510204081635,202503,indicator_6,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.08106534398656114,0.6617761656445453,0.5405326719932806
6684,RHjnoE1DdVp,100.0,202503,indicator_10,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.6197000965507997,1.0
6685,RHjnoE1DdVp,54.9334460000337,202503,indicator_8,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.2973241737604012,0.6197000965507997,0.4781149288660638
6686,RHjnoE1DdVp,335.8237803147944,202503,indicator_9,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.6589056839717264,0.6197000965507997,0.4781149288660638
6687,RHjnoE1DdVp,3949.8099709367316,202503,indicator_11,oNDvGBE5fLq,Ballia,Ballia (Urban),29,,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.0,0.6197000965507997,0.0
6688,lLzGu8T43H8,99.57691535624281,202503,indicator_1,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9946003554252156,0.542834348912687,0.9955566462378311
6689,lLzGu8T43H8,99.7286580311846,202503,indicator_2,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,0.9965129370504466,0.6938998019592869,0.9955566462378311
6690,lLzGu8T43H8,36.08195620715678,202503,indicator_3,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.29657979425448355,0.542834348912687,0.7918975936401533
6691,lLzGu8T43H8,5.628517823639775,202503,indicator_4,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,0.9027070490485124,0.6938998019592869,0.7918975936401533
6692,lLzGu8T43H8,221.866832625,202503,indicator_13,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9751235504023101,0.8190852937262957,0.7918975936401533
6693,lLzGu8T43H8,70.99738644,202503,indicator_14,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.993179980855307,0.8190852937262957,0.7918975936401533
6694,lLzGu8T43H8,100.0,202503,indicator_5,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.542834348912687,1.0
6695,lLzGu8T43H8,96.69801960665282,202503,indicator_7,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9659313484652368,0.542834348912687,0.5742053841220692
6696,lLzGu8T43H8,0.9216933139534884,202503,indicator_6,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.18247941977890178,0.6938998019592869,0.5742053841220692
6697,lLzGu8T43H8,99.42517268130102,202503,indicator_10,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.9932240151634413,0.542834348912687,0.9932240151634413
6698,lLzGu8T43H8,1.5484700008435865,202503,indicator_8,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.00838100641990136,0.542834348912687,0.04616963899655977
6699,lLzGu8T43H8,42.934850023390354,202503,indicator_9,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08395827157321818,0.542834348912687,0.04616963899655977
6700,lLzGu8T43H8,3949.8099709367316,202503,indicator_11,oNDvGBE5fLq,Ballia,Chilkahar,36,716.0,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.0,0.542834348912687,0.0
6701,DlJoJFtt9AE,100.0,202503,indicator_1,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6817278430564678,1.0
6702,DlJoJFtt9AE,100.0,202503,indicator_2,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7328253914218569,1.0
6703,DlJoJFtt9AE,80.05689754251891,202503,indicator_3,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.7805254916857141,0.6817278430564678,0.9393429869411434
6704,DlJoJFtt9AE,0.0,202503,indicator_4,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,1.0,0.7328253914218569,0.9393429869411434
6705,DlJoJFtt9AE,176.80859785714284,202503,indicator_13,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9809443831508339,0.8053555577567284,0.9393429869411434
6706,DlJoJFtt9AE,43.81098,202503,indicator_14,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9959020729280252,0.8053555577567284,0.9393429869411434
6707,DlJoJFtt9AE,100.0,202503,indicator_5,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.6817278430564678,1.0
6708,DlJoJFtt9AE,100.0,202503,indicator_7,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,1.0,0.6817278430564678,0.5992380871327854
6709,DlJoJFtt9AE,1.0,202503,indicator_6,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1984761742655707,0.7328253914218569,0.5992380871327854
6710,DlJoJFtt9AE,100.0,202503,indicator_10,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.6817278430564678,1.0
6711,DlJoJFtt9AE,16.99768874255016,202503,indicator_8,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.09199903026677225,0.6817278430564678,0.12448368339022775
6712,DlJoJFtt9AE,80.12753818892499,202503,indicator_9,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15696833651368325,0.6817278430564678,0.12448368339022775
6713,DlJoJFtt9AE,4901.438240270728,202503,indicator_11,CBSB9v92AwT,Maunathbhanjan,Badraon,35,703.0,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.42432988598557203,0.6817278430564678,0.42432988598557203
6714,y2tYqTLUS24,100.0,202503,indicator_1,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6636259350235706,1.0
6715,y2tYqTLUS24,100.0,202503,indicator_2,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.727790014794552,1.0
6716,y2tYqTLUS24,79.49922218217024,202503,indicator_3,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.7743882557279455,0.6636259350235706,0.9261278106332205
6717,y2tYqTLUS24,0.9324009324009324,202503,indicator_4,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,0.9838827838827839,0.727790014794552,0.9261278106332205
6718,y2tYqTLUS24,409.23687975,202503,indicator_13,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.950918214529373,0.8413166392720682,0.9261278106332205
6719,y2tYqTLUS24,49.60447027272727,202503,indicator_14,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9953219883927792,0.8413166392720682,0.9261278106332205
6720,y2tYqTLUS24,100.0,202503,indicator_5,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.6636259350235706,1.0
6721,y2tYqTLUS24,96.04665482012007,202503,indicator_7,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9592107997971979,0.6636259350235706,0.5793490301490348
6722,y2tYqTLUS24,1.0049494297396169,202503,indicator_6,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19948726050087176,0.727790014794552,0.5793490301490348
6723,y2tYqTLUS24,100.0,202503,indicator_10,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.6636259350235706,1.0
6724,y2tYqTLUS24,12.694329047584679,202503,indicator_8,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.06870733897730465,0.6636259350235706,0.07553926933892424
6725,y2tYqTLUS24,42.1263660245773,202503,indicator_9,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08237119970054385,0.6636259350235706,0.07553926933892424
6726,y2tYqTLUS24,4901.438240270728,202503,indicator_11,CBSB9v92AwT,Maunathbhanjan,Dohari Ghat,33,701.0,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.42432988598557203,0.6636259350235706,0.42432988598557203
6727,YXOk9K2OqNI,100.0,202503,indicator_1,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.683082079304507,1.0
6728,YXOk9K2OqNI,100.0,202503,indicator_2,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7227370438316326,1.0
6729,YXOk9K2OqNI,87.60227296860151,202503,indicator_3,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.8635626001404704,0.683082079304507,0.9532636792217443
6730,YXOk9K2OqNI,1.7464198393293748,202503,indicator_4,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,0.9698118856344493,0.7227370438316326,0.9532636792217443
6731,YXOk9K2OqNI,152.71745152777774,202503,indicator_13,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9840565897036632,0.8152850443222471,0.9532636792217443
6732,YXOk9K2OqNI,46.59176487288134,202503,indicator_14,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.995623641408394,0.8152850443222471,0.9532636792217443
6733,YXOk9K2OqNI,100.0,202503,indicator_5,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.683082079304507,1.0
6734,YXOk9K2OqNI,97.49431505082562,202503,indicator_7,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9741472397712243,0.683082079304507,0.5862732428158364
6735,YXOk9K2OqNI,0.999623423084165,202503,indicator_6,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19839924586044855,0.7227370438316326,0.5862732428158364
6736,YXOk9K2OqNI,100.0,202503,indicator_10,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.683082079304507,1.0
6737,YXOk9K2OqNI,10.518433464503568,202503,indicator_8,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.056930427031381924,0.683082079304507,0.10130845426939455
6738,YXOk9K2OqNI,74.38035092756095,202503,indicator_9,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14568648150740718,0.683082079304507,0.10130845426939455
6739,YXOk9K2OqNI,4901.438240270728,202503,indicator_11,CBSB9v92AwT,Maunathbhanjan,Fatehpur Madaun,38,704.0,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.42432988598557203,0.683082079304507,0.42432988598557203
6740,d3k76C0y5y9,100.0,202503,indicator_1,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6676980257654432,1.0
6741,d3k76C0y5y9,100.0,202503,indicator_2,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7318606529103957,1.0
6742,d3k76C0y5y9,74.80879170351744,202503,indicator_3,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.7227699117275864,0.6676980257654432,0.9229796371878486
6743,d3k76C0y5y9,0.0,202503,indicator_4,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,1.0,0.7318606529103957,0.9229796371878486
6744,d3k76C0y5y9,191.69467833333331,202503,indicator_13,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9790213299025343,0.8381546231459872,0.9229796371878486
6745,d3k76C0y5y9,101.48541794117646,202503,indicator_14,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.990127307121274,0.8381546231459872,0.9229796371878486
6746,d3k76C0y5y9,100.0,202503,indicator_5,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.6676980257654432,1.0
6747,d3k76C0y5y9,99.40460266762344,202503,indicator_7,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9938569034866671,0.6676980257654432,0.5947194311089271
6748,d3k76C0y5y9,0.9858323494687131,202503,indicator_6,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19558195873118703,0.7318606529103957,0.5947194311089271
6749,d3k76C0y5y9,100.0,202503,indicator_10,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.6676980257654432,1.0
6750,d3k76C0y5y9,17.89023201593693,202503,indicator_8,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.09682987032193578,0.6676980257654432,0.10031375246186007
6751,d3k76C0y5y9,53.041391404034115,202503,indicator_9,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10379763460178436,0.6676980257654432,0.10031375246186007
6752,d3k76C0y5y9,4901.438240270728,202503,indicator_11,CBSB9v92AwT,Maunathbhanjan,Ghosi,30,702.0,Azamgarh Division,193,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.42432988598557203,0.6676980257654432,0.42432988598557203
6753,tGyBIzhjmij,100.0,202503,indicator_1,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.680134032344964,1.0
6754,tGyBIzhjmij,100.0,202503,indicator_2,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7321977179684899,1.0
6755,tGyBIzhjmij,83.76596387760011,202503,indicator_3,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.8213438905247398,0.680134032344964,0.9437791384298684
6756,tGyBIzhjmij,0.2718129926610492,202503,indicator_4,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n,0.9953015182697161,0.7321977179684899,0.9437791384298684
6757,tGyBIzhjmij,303.21500548000006,202503,indicator_13,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9646146143326543,0.7988328578833253,0.9437791384298684
6758,tGyBIzhjmij,64.24046726271187,202503,indicator_14,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9938565305923635,0.7988328578833253,0.9437791384298684
6759,tGyBIzhjmij,100.0,202503,indicator_5,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.680134032344964,1.0
6760,tGyBIzhjmij,100.0,202503,indicator_7,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,1.0,0.680134032344964,0.6006458178178767
6761,tGyBIzhjmij,1.013782136231116,202503,indicator_6,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.20129163563575353,0.7321977179684899,0.6006458178178767
6762,tGyBIzhjmij,100.0,202503,indicator_10,CBSB9v92AwT,Maunathbhanjan,Kopaganj,42,705.0,Azamgarh Division,193,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.680134032344964,1.0
