,date,district_id,indicator_id,perc_point
46,202503,MfHac5N78aK,indicator_32,58.67578291058524
47,202503,lLvTDpBDY8u,indicator_32,41.02695763799743
48,202503,XxaOowFtkiJ,indicator_32,13.958608542492293
49,202503,aT03mfdlNiF,indicator_32,29.956753160345972
50,202503,HJIS3IrQ0Nj,indicator_32,28.838174273858918
51,202503,ogBt4gWCiem,indicator_32,9.450692041522492
52,202503,bNmwkrQeP3e,indicator_32,26.125127067738656
53,202503,M5NHlfAaKYI,indicator_32,31.27413127413127
54,202503,CZ8kLjgqvSH,indicator_32,3.3076574535568644
55,202503,v8YGmR7nOdj,indicator_32,46.2190897144905
56,202503,PeUY1vj02UQ,indicator_32,6.002034587995931
57,202503,UAicdMLyuk4,indicator_32,51.06774668630338
58,202503,NNk3JP90QZ5,indicator_32,40.28108623153883
59,202503,hgquAmZaNBu,indicator_32,40.61318773624528
60,202503,uCYjHW7FuGG,indicator_32,44.48286702294876
61,202503,YQNQoPjAIpV,indicator_32,36.76625659050966
62,202503,IU006h5U7jj,indicator_32,21.894171779141107
63,202503,YzHpzrN0eLv,indicator_32,4.059040590405904
64,202503,ibLiLcaKzw2,indicator_32,19.96307408262174
65,202503,PAj0oVY0Dxu,indicator_32,16.560509554140125
66,202503,fz7bJo3egPX,indicator_32,50.87837837837837
67,202503,tXgaew1Pd2Y,indicator_32,55.157953592395856
68,202503,MVQs2RrS1Nw,indicator_32,36.83738987606391
69,202503,FKYZ3JbWq84,indicator_32,53.07017543859649
70,202503,AdiUcz9BXhx,indicator_32,37.238493723849366
71,202503,ClbehnmwSec,indicator_32,54.622178606476936
72,202503,dScWdMRN8PL,indicator_32,31.28347183748846
73,202503,gmw76vAUMqz,indicator_32,42.54713625044468
74,202503,LeuBT7KfuuA,indicator_32,64.90142136634572
0,202503,ClbehnmwSec,indicator_4,5.541130176406028
1,202503,dScWdMRN8PL,indicator_4,2.9411332186291377
2,202503,gmw76vAUMqz,indicator_4,3.4335182985370936
3,202503,MVQs2RrS1Nw,indicator_4,1.1519006360494817
4,202503,LeuBT7KfuuA,indicator_4,0.9106900036178096
5,202503,hgquAmZaNBu,indicator_4,2.2022664100919394
6,202503,uCYjHW7FuGG,indicator_4,1.7577038602736679
7,202503,FKYZ3JbWq84,indicator_4,2.1124972800464206
8,202503,AdiUcz9BXhx,indicator_4,0.6821454738384578
9,202503,YQNQoPjAIpV,indicator_4,1.2307447991106875
10,202503,IU006h5U7jj,indicator_4,3.257328990228013
11,202503,PeUY1vj02UQ,indicator_4,3.5349829920629627
12,202503,UAicdMLyuk4,indicator_4,7.448269940757276
13,202503,YzHpzrN0eLv,indicator_4,3.282441463127241
14,202503,Bd6E8zkVvVt,indicator_4,1.4169825356902477
15,202503,Pm0jLk6EAiE,indicator_4,2.571599675907986
16,202503,uEEwlAGZXWW,indicator_4,8.875992148160792
17,202503,IhQbDYRiF8w,indicator_4,6.507088078085057
18,202503,NNk3JP90QZ5,indicator_4,7.795698924731182
19,202503,NL5xiiHZQSC,indicator_4,6.384124298130913
20,202503,k3D0AumUCiC,indicator_4,8.785407556238427
21,202503,QVMRMhzVrrS,indicator_4,7.809264627580903
22,202503,Tf9b9qcbghH,indicator_4,1.2910798122065728
23,202503,Mq751wBMqGF,indicator_4,3.495469333978651
24,202503,fagfcadhxej,indicator_4,9.246179529985874
25,202503,vR85cHdsw1w,indicator_4,2.1561660925930948
26,202503,xUeHwd9FQkg,indicator_4,4.087578221383236
27,202503,iE0E3nLioFr,indicator_4,12.410478703354693
28,202503,AcnMkNGgc3S,indicator_4,2.984418770712416
29,202503,uS0pNSxN3sS,indicator_4,6.749171212341341
30,202503,y8WarEkWCul,indicator_4,9.131126263641848
31,202503,DggJGxqbWHn,indicator_4,14.130801213619508
32,202503,i2fSZZ3QAJJ,indicator_4,13.00455159305757
33,202503,VSI7HobT5qL,indicator_4,12.21222391024892
34,202503,oyTwneTbWDx,indicator_4,7.843616371411119
35,202503,J1P16zQEOUT,indicator_4,4.043956043956044
36,202503,fe1yBApr2sl,indicator_4,1.202680258862608
37,202503,cP0p8qfm3il,indicator_4,4.080411305459591
38,202503,sUQMxIc3yXj,indicator_4,16.96630087944587
39,202503,eA37kyBRRuZ,indicator_4,4.964910443071122
40,202503,vVqY3DPcpHf,indicator_4,7.7302023093249215
41,202503,NjckKfm3g0k,indicator_4,6.6778831977520685
42,202503,c96jwckSd6j,indicator_4,4.4376970687843045
43,202503,GaiLSoQq1ue,indicator_4,9.05417539658785
44,202503,oNDvGBE5fLq,indicator_4,3.6435274429639675
45,202503,CBSB9v92AwT,indicator_4,0.6278739081457406
46,202503,frD2HOp3wAs,indicator_4,9.737751832951336
47,202503,ZLcx4iOVyN5,indicator_4,1.2834105239662965
48,202503,m1IAjmqkoFC,indicator_4,3.802281368821293
49,202503,hITp09XOBLZ,indicator_4,8.26923076923077
50,202503,HJIS3IrQ0Nj,indicator_4,6.06491707536221
51,202503,ogBt4gWCiem,indicator_4,3.7513060335603416
52,202503,bNmwkrQeP3e,indicator_4,8.766977717264968
53,202503,M5NHlfAaKYI,indicator_4,4.744620492300831
54,202503,CZ8kLjgqvSH,indicator_4,3.7747819191118164
55,202503,v8YGmR7nOdj,indicator_4,12.078220858895705
56,202503,MTIkUw5q5pX,indicator_4,8.686960039983816
57,202503,d9ZuMopgX29,indicator_4,4.05805950972535
58,202503,StsLkYw1G0m,indicator_4,3.1391164535640455
59,202503,MfHac5N78aK,indicator_4,13.151452737494303
