,district_id,perc_point,date,indicator_id
43,QVMRMhzVrrS,45.81316553727009,202503,indicator_32
44,MTIkUw5q5pX,22.86158631415241,202503,indicator_32
45,d9ZuMopgX29,14.349775784753364,202503,indicator_32
46,MfHac5N78aK,58.2007520971941,202503,indicator_32
47,lLvTDpBDY8u,43.93869019972132,202503,indicator_32
48,XxaOowFtkiJ,16.297043010752688,202503,indicator_32
49,aT03mfdlNiF,32.58631132646881,202503,indicator_32
50,HJIS3IrQ0Nj,23.251748251748253,202503,indicator_32
51,ogBt4gWCiem,7.895807895807897,202503,indicator_32
52,bNmwkrQeP3e,27.23152022315202,202503,indicator_32
53,M5NHlfAaKYI,39.27900863687571,202503,indicator_32
54,CZ8kLjgqvSH,2.7199999999999998,202503,indicator_32
55,v8YGmR7nOdj,52.23996883521621,202503,indicator_32
56,PeUY1vj02UQ,6.165703275529865,202503,indicator_32
57,UAicdMLyuk4,53.148788927335644,202503,indicator_32
58,NNk3JP90QZ5,42.523364485981304,202503,indicator_32
59,hgquAmZaNBu,39.346811819595644,202503,indicator_32
60,uCYjHW7FuGG,43.463497453310694,202503,indicator_32
61,YQNQoPjAIpV,38.93557422969188,202503,indicator_32
62,IU006h5U7jj,20.946915351506455,202503,indicator_32
63,YzHpzrN0eLv,3.187250996015936,202503,indicator_32
64,ibLiLcaKzw2,17.92369121561668,202503,indicator_32
65,PAj0oVY0Dxu,17.757712565838975,202503,indicator_32
66,fz7bJo3egPX,52.85888077858881,202503,indicator_32
67,tXgaew1Pd2Y,55.352941176470594,202503,indicator_32
68,MVQs2RrS1Nw,44.33912585571353,202503,indicator_32
69,FKYZ3JbWq84,53.945249597423505,202503,indicator_32
70,AdiUcz9BXhx,32.19512195121951,202503,indicator_32
71,ClbehnmwSec,54.469507101086045,202503,indicator_32
72,dScWdMRN8PL,34.69945355191257,202503,indicator_32
73,gmw76vAUMqz,40.987983978638184,202503,indicator_32
74,LeuBT7KfuuA,66.0149511213341,202503,indicator_32
0,N5WWbRtsjWp,3.3334776397246637,202503,indicator_4
1,eJTsuE56XDF,1.99501246882793,202503,indicator_4
2,XBLhrSWGytu,7.4895578280282304,202503,indicator_4
3,KP2BUB1npih,1.478269439243126,202503,indicator_4
4,ibLiLcaKzw2,8.277673117542959,202503,indicator_4
5,PAj0oVY0Dxu,6.656739949198563,202503,indicator_4
6,fz7bJo3egPX,4.831594426160633,202503,indicator_4
7,tXgaew1Pd2Y,0.31634224012484974,202503,indicator_4
8,jM27ji8tyrM,18.087408048463868,202503,indicator_4
9,NjckKfm3g0k,8.752549286199864,202503,indicator_4
10,StsLkYw1G0m,2.449979583503471,202503,indicator_4
11,b4XkXzoGqFY,5.781584582441114,202503,indicator_4
12,tzH6nJu9SwS,8.759763486385868,202503,indicator_4
13,o4ZQTVcMI7U,8.452844524646215,202503,indicator_4
14,MTIkUw5q5pX,7.494269088344208,202503,indicator_4
15,d9ZuMopgX29,3.840877914951989,202503,indicator_4
16,MfHac5N78aK,9.26418103120966,202503,indicator_4
17,iE0E3nLioFr,10.178834288577782,202503,indicator_4
18,lLvTDpBDY8u,13.757203941253021,202503,indicator_4
19,XxaOowFtkiJ,7.046410388843799,202503,indicator_4
20,aT03mfdlNiF,2.46573355573283,202503,indicator_4
21,HJIS3IrQ0Nj,2.755543891877706,202503,indicator_4
22,ogBt4gWCiem,2.332524724762082,202503,indicator_4
23,bNmwkrQeP3e,7.913669064748201,202503,indicator_4
24,M5NHlfAaKYI,1.568291987453664,202503,indicator_4
25,CZ8kLjgqvSH,1.5653535090007826,202503,indicator_4
26,frD2HOp3wAs,10.309278350515465,202503,indicator_4
27,v8YGmR7nOdj,14.491636475757343,202503,indicator_4
