,index,district_id,perc_point,date,indicator_id,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
752,2,XBLhrSWGytu,87.44354110207769,202501,indicator_10,Mainpuri,148,Agra Division,146,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
753,3,KP2BUB1npih,81.89269746646795,202501,indicator_10,Mathura,145,Agra Division,146,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
754,64,ibLiLcaKzw2,76.0960960960961,202501,indicator_10,Fatehpur,172,Prayagraj Division,172,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
755,65,PAj0oVY0Dxu,75.249500998004,202501,indicator_10,Kaushambi,174,Prayagraj Division,172,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
756,66,fz7bJo3egPX,67.67857142857143,202501,indicator_10,Pratapgarh,173,Prayagraj Division,172,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
757,67,tXgaew1Pd2Y,64.58333333333334,202501,indicator_10,Prayagraj,175,Prayagraj Division,172,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
758,8,jM27ji8tyrM,73.0236348818256,202501,indicator_10,Ambedkar Nagar,178,Ayodhya Division,176,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
759,13,NjckKfm3g0k,72.70311313591495,202501,indicator_10,Azamgarh,191,Azamgarh Division,193,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
760,9,StsLkYw1G0m,99.79035639412997,202501,indicator_10,Amethi,206,Ayodhya Division,176,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
761,10,b4XkXzoGqFY,85.08905852417303,202501,indicator_10,Ayodhya,177,Ayodhya Division,176,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
762,11,tzH6nJu9SwS,69.13254073095553,202501,indicator_10,Barabanki,176,Ayodhya Division,176,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
763,12,o4ZQTVcMI7U,82.4420677361854,202501,indicator_10,Sultanpur,179,Ayodhya Division,176,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
764,44,MTIkUw5q5pX,78.93805309734513,202501,indicator_10,Hardoi,155,Lucknow Division,155,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
765,45,d9ZuMopgX29,68.65767501605652,202501,indicator_10,Lakhimpur Kheri,153,Lucknow Division,155,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
766,46,MfHac5N78aK,71.65813424345848,202501,indicator_10,Lucknow,157,Lucknow Division,155,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
767,27,iE0E3nLioFr,79.22182109907742,202501,indicator_10,Bahraich,180,Gonda Division,182,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
768,47,lLvTDpBDY8u,81.72043010752688,202501,indicator_10,Rae Bareli,158,Lucknow Division,155,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
769,48,XxaOowFtkiJ,71.67305236270754,202501,indicator_10,Sitapur,154,Lucknow Division,155,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
770,49,aT03mfdlNiF,74.93158182813356,202501,indicator_10,Unnav,156,Lucknow Division,155,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
771,50,HJIS3IrQ0Nj,83.93051031487514,202501,indicator_10,Bagpat,139,Meerut Division,140,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
772,51,ogBt4gWCiem,68.83852691218131,202501,indicator_10,Bulandshahar,142,Meerut Division,140,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
773,52,bNmwkrQeP3e,72.57476294675419,202501,indicator_10,Gautam Buddha Nagar,141,Meerut Division,140,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
774,53,M5NHlfAaKYI,74.32206925323321,202501,indicator_10,Ghaziabad,140,Meerut Division,140,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
775,54,CZ8kLjgqvSH,69.84536082474226,202501,indicator_10,Hapur,204,Meerut Division,140,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
776,4,frD2HOp3wAs,76.30448127685698,202501,indicator_10,Aligarh,143,Alligarh Division,201,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
777,55,v8YGmR7nOdj,75.79648121730861,202501,indicator_10,Meerut,138,Meerut Division,140,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
778,5,ZLcx4iOVyN5,85.05933117583602,202501,indicator_10,Etah,201,Alligarh Division,201,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
779,6,m1IAjmqkoFC,75.86206896551724,202501,indicator_10,Hathras,144,Alligarh Division,201,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
780,7,hITp09XOBLZ,66.9753086419753,202501,indicator_10,Kasganj,202,Alligarh Division,201,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
781,14,oNDvGBE5fLq,78.17785051827605,202501,indicator_10,Ballia,193,Azamgarh Division,193,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
782,15,CBSB9v92AwT,85.02758077226163,202501,indicator_10,Maunathbhanjan,192,Azamgarh Division,193,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
783,16,eA37kyBRRuZ,73.30367074527253,202501,indicator_10,Budaun,149,Bareilly Division,150,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
784,17,vVqY3DPcpHf,65.20912547528516,202501,indicator_10,Bareilly,150,Bareilly Division,150,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
785,18,c96jwckSd6j,89.80044345898004,202501,indicator_10,Pilibhit,151,Bareilly Division,150,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
786,19,GaiLSoQq1ue,68.54609929078013,202501,indicator_10,Shahjahanpur,152,Bareilly Division,150,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
787,20,J1P16zQEOUT,71.13507960965589,202501,indicator_10,Basti,185,Basti Division,185,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
788,21,fe1yBApr2sl,86.85897435897436,202501,indicator_10,Sant Kabir Nagar,186,Basti Division,185,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
789,22,cP0p8qfm3il,100.0,202501,indicator_10,Siddharth Nagar,184,Basti Division,185,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
790,23,DggJGxqbWHn,68.53512705530643,202501,indicator_10,Banda,170,Chitrakoot Division,170,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
791,24,i2fSZZ3QAJJ,81.08465608465607,202501,indicator_10,Chitrakoot,171,Chitrakoot Division,170,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
792,25,VSI7HobT5qL,66.22950819672131,202501,indicator_10,Hamirpur,168,Chitrakoot Division,170,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
793,26,sUQMxIc3yXj,68.42105263157895,202501,indicator_10,Mahoba,169,Chitrakoot Division,170,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
794,28,uS0pNSxN3sS,81.91570881226053,202501,indicator_10,Balrampur,182,Gonda Division,182,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
795,29,y8WarEkWCul,80.09201171058135,202501,indicator_10,Gonda,183,Gonda Division,182,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
796,30,oyTwneTbWDx,93.14641744548287,202501,indicator_10,Shrawasti,181,Gonda Division,182,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
797,31,Tf9b9qcbghH,66.05504587155964,202501,indicator_10,Deoria,190,Gorakhpur Division,188,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
798,32,vR85cHdsw1w,87.45463970969413,202501,indicator_10,Gorakhpur,188,Gorakhpur Division,188,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
799,33,xUeHwd9FQkg,71.37014314928425,202501,indicator_10,Kushinagar,189,Gorakhpur Division,188,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
800,34,AcnMkNGgc3S,88.03763440860214,202501,indicator_10,Maharajganj,187,Gorakhpur Division,188,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
801,35,NL5xiiHZQSC,75.39094650205762,202501,indicator_10,Jalaun,165,Jhansi Division,165,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
802,36,Mq751wBMqGF,63.911111111111104,202501,indicator_10,Jhansi,166,Jhansi Division,165,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
803,37,fagfcadhxej,68.45694799658995,202501,indicator_10,Lalitpur,167,Jhansi Division,165,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
804,38,Bd6E8zkVvVt,71.2994350282486,202501,indicator_10,Auraiya,162,Kanpur Nagar Division,161,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
805,39,Pm0jLk6EAiE,88.78016960208741,202501,indicator_10,Etawah,161,Kanpur Nagar Division,161,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
806,40,uEEwlAGZXWW,67.30007917656373,202501,indicator_10,Farrukhabad,159,Kanpur Nagar Division,161,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
807,41,IhQbDYRiF8w,92.98245614035088,202501,indicator_10,Kannauj,160,Kanpur Nagar Division,161,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
808,42,k3D0AumUCiC,72.45564892623716,202501,indicator_10,Kanpur Dehat,163,Kanpur Nagar Division,161,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
809,43,QVMRMhzVrrS,67.52544529262087,202501,indicator_10,Kanpur Nagar,164,Kanpur Nagar Division,161,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
810,56,PeUY1vj02UQ,69.0566037735849,202501,indicator_10,Bhadohi,198,Mirzapur Division,200,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
811,57,UAicdMLyuk4,71.09959700633276,202501,indicator_10,Mirzapur,199,Mirzapur Division,200,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
812,58,NNk3JP90QZ5,71.27024722932651,202501,indicator_10,Sonbhadra,200,Mirzapur Division,200,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
813,59,hgquAmZaNBu,83.9724680432645,202501,indicator_10,Amroha,137,Moradabad Division,134,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
814,60,uCYjHW7FuGG,73.27647476901208,202501,indicator_10,Bijnor,134,Moradabad Division,134,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
815,61,YQNQoPjAIpV,75.53826199740597,202501,indicator_10,Moradabad,135,Moradabad Division,134,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
816,62,IU006h5U7jj,71.34717134717134,202501,indicator_10,Rampur,136,Moradabad Division,134,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
817,63,YzHpzrN0eLv,84.17639429312581,202501,indicator_10,Sambhal,205,Moradabad Division,134,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
818,68,MVQs2RrS1Nw,63.5884973673552,202501,indicator_10,Muzaffarnagar,133,Saharanpur Division,132,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
819,69,FKYZ3JbWq84,68.29131652661064,202501,indicator_10,Saharanpur,132,Saharanpur Division,132,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
820,70,AdiUcz9BXhx,65.86586586586587,202501,indicator_10,Shamli,203,Saharanpur Division,132,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
821,71,ClbehnmwSec,67.23809523809524,202501,indicator_10,Chandauli,196,Varanasi Division,195,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
822,72,dScWdMRN8PL,72.264631043257,202501,indicator_10,Ghazipur,195,Varanasi Division,195,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
823,73,gmw76vAUMqz,82.59983700081499,202501,indicator_10,Jaunpur,194,Varanasi Division,195,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
824,74,LeuBT7KfuuA,65.14664953971312,202501,indicator_10,Varanasi,197,Varanasi Division,195,quality,communicable_diseases,indicator_10,Total case notification rate of TB against expected TB cases,p
825,0,N5WWbRtsjWp,100.0,202503,indicator_11,Agra,146,Agra Division,146,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
826,1,eJTsuE56XDF,100.0,202503,indicator_11,Firozabad,147,Agra Division,146,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
827,2,XBLhrSWGytu,100.0,202503,indicator_11,Mainpuri,148,Agra Division,146,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
828,3,KP2BUB1npih,92.59720623768365,202503,indicator_11,Mathura,145,Agra Division,146,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
829,4,ibLiLcaKzw2,100.0,202503,indicator_11,Fatehpur,172,Prayagraj Division,172,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
830,5,PAj0oVY0Dxu,100.0,202503,indicator_11,Kaushambi,174,Prayagraj Division,172,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
831,6,fz7bJo3egPX,100.0,202503,indicator_11,Pratapgarh,173,Prayagraj Division,172,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
832,7,tXgaew1Pd2Y,100.0,202503,indicator_11,Prayagraj,175,Prayagraj Division,172,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
833,8,jM27ji8tyrM,100.0,202503,indicator_11,Ambedkar Nagar,178,Ayodhya Division,176,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
834,9,NjckKfm3g0k,95.49496536389024,202503,indicator_11,Azamgarh,191,Azamgarh Division,193,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
835,10,StsLkYw1G0m,100.0,202503,indicator_11,Amethi,206,Ayodhya Division,176,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
836,11,b4XkXzoGqFY,100.0,202503,indicator_11,Ayodhya,177,Ayodhya Division,176,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
837,12,tzH6nJu9SwS,100.0,202503,indicator_11,Barabanki,176,Ayodhya Division,176,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
838,13,o4ZQTVcMI7U,100.0,202503,indicator_11,Sultanpur,179,Ayodhya Division,176,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
839,14,MTIkUw5q5pX,100.0,202503,indicator_11,Hardoi,155,Lucknow Division,155,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
840,15,d9ZuMopgX29,100.0,202503,indicator_11,Lakhimpur Kheri,153,Lucknow Division,155,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
841,16,MfHac5N78aK,100.0,202503,indicator_11,Lucknow,157,Lucknow Division,155,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
842,17,iE0E3nLioFr,100.0,202503,indicator_11,Bahraich,180,Gonda Division,182,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
843,18,lLvTDpBDY8u,100.0,202503,indicator_11,Rae Bareli,158,Lucknow Division,155,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
844,19,XxaOowFtkiJ,100.0,202503,indicator_11,Sitapur,154,Lucknow Division,155,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
845,20,aT03mfdlNiF,100.0,202503,indicator_11,Unnav,156,Lucknow Division,155,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
846,21,HJIS3IrQ0Nj,100.0,202503,indicator_11,Bagpat,139,Meerut Division,140,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
847,22,ogBt4gWCiem,100.0,202503,indicator_11,Bulandshahar,142,Meerut Division,140,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
848,23,bNmwkrQeP3e,100.0,202503,indicator_11,Gautam Buddha Nagar,141,Meerut Division,140,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
849,24,M5NHlfAaKYI,100.0,202503,indicator_11,Ghaziabad,140,Meerut Division,140,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
850,25,CZ8kLjgqvSH,100.0,202503,indicator_11,Hapur,204,Meerut Division,140,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
851,26,frD2HOp3wAs,100.0,202503,indicator_11,Aligarh,143,Alligarh Division,201,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
852,27,v8YGmR7nOdj,100.0,202503,indicator_11,Meerut,138,Meerut Division,140,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
853,28,ZLcx4iOVyN5,100.0,202503,indicator_11,Etah,201,Alligarh Division,201,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
854,29,m1IAjmqkoFC,100.0,202503,indicator_11,Hathras,144,Alligarh Division,201,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
855,30,hITp09XOBLZ,100.0,202503,indicator_11,Kasganj,202,Alligarh Division,201,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
856,31,oNDvGBE5fLq,100.0,202503,indicator_11,Ballia,193,Azamgarh Division,193,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
857,32,CBSB9v92AwT,100.0,202503,indicator_11,Maunathbhanjan,192,Azamgarh Division,193,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
858,33,eA37kyBRRuZ,100.0,202503,indicator_11,Budaun,149,Bareilly Division,150,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
859,34,vVqY3DPcpHf,100.0,202503,indicator_11,Bareilly,150,Bareilly Division,150,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
860,35,c96jwckSd6j,100.0,202503,indicator_11,Pilibhit,151,Bareilly Division,150,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
861,36,GaiLSoQq1ue,100.0,202503,indicator_11,Shahjahanpur,152,Bareilly Division,150,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
862,37,J1P16zQEOUT,100.0,202503,indicator_11,Basti,185,Basti Division,185,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
863,38,fe1yBApr2sl,100.0,202503,indicator_11,Sant Kabir Nagar,186,Basti Division,185,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
864,39,cP0p8qfm3il,100.0,202503,indicator_11,Siddharth Nagar,184,Basti Division,185,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
865,40,DggJGxqbWHn,100.0,202503,indicator_11,Banda,170,Chitrakoot Division,170,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
866,41,i2fSZZ3QAJJ,100.0,202503,indicator_11,Chitrakoot,171,Chitrakoot Division,170,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
867,42,VSI7HobT5qL,100.0,202503,indicator_11,Hamirpur,168,Chitrakoot Division,170,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
868,43,sUQMxIc3yXj,100.0,202503,indicator_11,Mahoba,169,Chitrakoot Division,170,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
869,44,uS0pNSxN3sS,87.5227339597309,202503,indicator_11,Balrampur,182,Gonda Division,182,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
870,45,y8WarEkWCul,100.0,202503,indicator_11,Gonda,183,Gonda Division,182,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
871,46,oyTwneTbWDx,100.0,202503,indicator_11,Shrawasti,181,Gonda Division,182,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
872,47,Tf9b9qcbghH,100.0,202503,indicator_11,Deoria,190,Gorakhpur Division,188,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
873,48,vR85cHdsw1w,100.0,202503,indicator_11,Gorakhpur,188,Gorakhpur Division,188,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
874,49,xUeHwd9FQkg,100.0,202503,indicator_11,Kushinagar,189,Gorakhpur Division,188,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
875,50,AcnMkNGgc3S,100.0,202503,indicator_11,Maharajganj,187,Gorakhpur Division,188,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
876,51,NL5xiiHZQSC,100.0,202503,indicator_11,Jalaun,165,Jhansi Division,165,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
877,52,Mq751wBMqGF,100.0,202503,indicator_11,Jhansi,166,Jhansi Division,165,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
878,53,fagfcadhxej,77.26033110164269,202503,indicator_11,Lalitpur,167,Jhansi Division,165,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
879,54,Bd6E8zkVvVt,100.0,202503,indicator_11,Auraiya,162,Kanpur Nagar Division,161,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
880,55,Pm0jLk6EAiE,100.0,202503,indicator_11,Etawah,161,Kanpur Nagar Division,161,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
881,56,uEEwlAGZXWW,100.0,202503,indicator_11,Farrukhabad,159,Kanpur Nagar Division,161,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
882,57,IhQbDYRiF8w,100.0,202503,indicator_11,Kannauj,160,Kanpur Nagar Division,161,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
883,58,k3D0AumUCiC,100.0,202503,indicator_11,Kanpur Dehat,163,Kanpur Nagar Division,161,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
884,59,QVMRMhzVrrS,98.67987324926514,202503,indicator_11,Kanpur Nagar,164,Kanpur Nagar Division,161,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
885,60,PeUY1vj02UQ,100.0,202503,indicator_11,Bhadohi,198,Mirzapur Division,200,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
886,61,UAicdMLyuk4,100.0,202503,indicator_11,Mirzapur,199,Mirzapur Division,200,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
887,62,NNk3JP90QZ5,100.0,202503,indicator_11,Sonbhadra,200,Mirzapur Division,200,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
888,63,hgquAmZaNBu,100.0,202503,indicator_11,Amroha,137,Moradabad Division,134,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
889,64,uCYjHW7FuGG,100.0,202503,indicator_11,Bijnor,134,Moradabad Division,134,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
890,65,YQNQoPjAIpV,100.0,202503,indicator_11,Moradabad,135,Moradabad Division,134,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
891,66,IU006h5U7jj,100.0,202503,indicator_11,Rampur,136,Moradabad Division,134,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
892,67,YzHpzrN0eLv,100.0,202503,indicator_11,Sambhal,205,Moradabad Division,134,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
893,68,MVQs2RrS1Nw,100.0,202503,indicator_11,Muzaffarnagar,133,Saharanpur Division,132,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
894,69,FKYZ3JbWq84,100.0,202503,indicator_11,Saharanpur,132,Saharanpur Division,132,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
895,70,AdiUcz9BXhx,100.0,202503,indicator_11,Shamli,203,Saharanpur Division,132,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
896,71,ClbehnmwSec,100.0,202503,indicator_11,Chandauli,196,Varanasi Division,195,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
897,72,dScWdMRN8PL,100.0,202503,indicator_11,Ghazipur,195,Varanasi Division,195,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
898,73,gmw76vAUMqz,100.0,202503,indicator_11,Jaunpur,194,Varanasi Division,195,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
899,74,LeuBT7KfuuA,100.0,202503,indicator_11,Varanasi,197,Varanasi Division,195,coverage,communicable_diseases,indicator_11,% of PW screened for HIV against estimated pregnancy,p
975,20,N5WWbRtsjWp,4.556134333333333,202503,indicator_13,Agra,146,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
976,45,eJTsuE56XDF,5.015821333333333,202503,indicator_13,Firozabad,147,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
977,32,XBLhrSWGytu,2.1097026666666667,202503,indicator_13,Mainpuri,148,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
978,13,KP2BUB1npih,3.5141733333333334,202503,indicator_13,Mathura,145,Agra Division,146,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
979,55,ibLiLcaKzw2,1.9235833333333332,202503,indicator_13,Fatehpur,172,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
980,24,PAj0oVY0Dxu,2.3121093333333333,202503,indicator_13,Kaushambi,174,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
981,49,fz7bJo3egPX,2.518348,202503,indicator_13,Pratapgarh,173,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
982,65,tXgaew1Pd2Y,1.0248422,202503,indicator_13,Prayagraj,175,Prayagraj Division,172,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
983,56,jM27ji8tyrM,1.4995833333333335,202503,indicator_13,Ambedkar Nagar,178,Ayodhya Division,176,data_quality,data_quality,indicator_13,% of facilities reported outlier for the identified indicators of ranking,n
