Unnamed: 0,block,block_hmis_code,block_id_num,block_uphmis_id,country,country_uphmis_id,district,district_hmis_code,district_id_num,district_uphmis_id,division,division_id_num,division_uphmis_id,facility,facility_hmis_code,facility_uphmis_id,nin,state,state_uphmis_id,uid_block,uid_country,uid_district,uid_division,uid_facility,uid_state
14905,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Baranda,404457,25004,2885482659,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,DvmR7t3ZTOQ,v8EzhiynNtf
14906,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Barauli,404821,24825,3871478552,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,XZJOWh31ypE,v8EzhiynNtf
14907,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bheetihaveli,404814,25005,6575737447,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,Mgeuolxu2zL,v8EzhiynNtf
14908,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bhilaur,404472,24995,6458741342,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,NlsaRdyMzmb,v8EzhiynNtf
14909,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bibipur,404464,24838,2455286886,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,JfOhkTbfcVf,v8EzhiynNtf
14910,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Birra Khan Pur,404477,25006,4362855480,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,SO6nYkgxCYA,v8EzhiynNtf
14911,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Chaubighai,404453,25007,4874456553,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,zI6HnsvI8U6,v8EzhiynNtf
14912,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Dadhika,404458,25008,4148566740,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,fn8CuEdWmr7,v8EzhiynNtf
14913,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Dhamni Nivada,404476,25009,4735176788,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,p0LRrBoDqJM,v8EzhiynNtf
14914,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Gangupur,404815,25010,5113134653,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,LMPi3PyrxoR,v8EzhiynNtf
14915,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Goojepur,404818,25011,3634827186,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,MIMuWYoZD0g,v8EzhiynNtf
14916,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Halpura,404471,25012,1611271436,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,VdEjuqashap,v8EzhiynNtf
14917,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Illiyaspur,404454,25013,4187743143,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,ywAyJSEZy7K,v8EzhiynNtf
14918,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Kamsan,404468,24882,7284442238,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,dLs1QOozBvM,v8EzhiynNtf
14919,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Khadumau,404812,25014,3873164739,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,TMXgMvDhdbN,v8EzhiynNtf
14920,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Khajuri Kala,404467,25015,2551363258,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,FHf4IwSd2lC,v8EzhiynNtf
14921,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Lalpur,404446,24813,4626337440,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,zTZQs7t7Ns0,v8EzhiynNtf
14922,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Laxampur Misran,404475,25016,7362752888,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,mq48WDAW2Mt,v8EzhiynNtf
14923,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Mahadeva,404817,24894,7554482583,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,Kq57wp2Eczs,v8EzhiynNtf
14924,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Mahigava,404456,25017,3763767427,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,eZqAfLMHxva,v8EzhiynNtf
14925,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Makanpur,404813,24871,6826283589,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,ZR6IS772XVE,v8EzhiynNtf
14926,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Mallpur,404450,24872,7578568268,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,UnjwKStKNnl,v8EzhiynNtf
14927,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Nanamau,404455,25018,7638414339,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,TauD3cOsjIR,v8EzhiynNtf
14928,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Nasirapur,404459,25019,4488225725,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,BBHOeIwnNM9,v8EzhiynNtf
14929,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Pihani,404451,24899,7277482175,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,ClYWUvhQzID,v8EzhiynNtf
14930,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Poora,404473,25020,4272714785,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,hApVh8SfFNK,v8EzhiynNtf
14931,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Radha,404448,25021,7555617112,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,zF4WeATdDMC,v8EzhiynNtf
14932,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Radhan,404474,25022,8134873234,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,z3rzbQgwMy1,v8EzhiynNtf
14933,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Rahimpur Karimpur,404820,25023,2472657879,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,RakypYezTTO,v8EzhiynNtf
14934,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Rajepur,404452,24847,8718852240,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,W74Uo8ig7cF,v8EzhiynNtf
14935,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Raugaun,404463,25024,3612571616,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,nDIv0jeduy8,v8EzhiynNtf
14936,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Saibasoo,421012,25025,3258684368,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,SygIFXSoOcz,v8EzhiynNtf
14937,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Sanjanti Bad Shahpur,404462,25026,5464626489,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,ozn2cEwYH1d,v8EzhiynNtf
14938,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Shahampur Kot,404466,25027,5361612327,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,CdI7eS9ldhM,v8EzhiynNtf
14939,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Singhauli,404460,25028,2883118446,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,SM1ghwvtegG,v8EzhiynNtf
14940,Billahaur,3307,817,11501,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Sujavalpur,421007,25029,7567175885,Uttar Pradesh,61,oiZGLrWMq7u,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,XTOgGCdl0kf,v8EzhiynNtf
14941,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,BCHC Chaubeypur,404830,24906,2432848352,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,BHXfo6zvy19,v8EzhiynNtf
14942,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Bansathi,406609,24903,1112614589,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,Co8s79DdLQp,v8EzhiynNtf
14943,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Rajarampur,406608,24904,1112614464,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,aM5vXTNiTOQ,v8EzhiynNtf
14944,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Taripathakpur,406607,24905,1112614373,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,l0Tc64G02Jw,v8EzhiynNtf
14945,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Baharampur,404360,24828,7564458664,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,hWQlbdkG7rd,v8EzhiynNtf
14946,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bani,404358,24898,4655447284,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,heeouSUeveu,v8EzhiynNtf
14947,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bansathi,404351,25030,7883655339,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,CKeClokpzJC,v8EzhiynNtf
14948,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bhawanipur,404350,24826,3557663881,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,xzR2JUcvH2r,v8EzhiynNtf
14949,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Budhanpur,404349,24851,3543578821,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,Dj3sNdeUjAu,v8EzhiynNtf
14950,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Chaubeypur,404329,24902,5524153318,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,xfKef6BCwfL,v8EzhiynNtf
14951,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Durgapur,404339,25031,7765725481,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,zcesCrZ9Rok,v8EzhiynNtf
14952,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Gabdaha,404344,25032,4431734344,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,CDduV3HUvOH,v8EzhiynNtf
14953,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Gaurilakha,404341,25033,6856174773,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,UGxmGSUKj8b,v8EzhiynNtf
14954,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Gogumau,404332,24909,3767865631,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,oesAjkSs4ze,v8EzhiynNtf
14955,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Indulpur Jug,404354,25034,2461284784,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,GC414hI0TwX,v8EzhiynNtf
14956,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Itra,404359,25035,5818842279,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,Yu3YsCaSwDD,v8EzhiynNtf
14957,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Kishunpur,404345,24893,6648455431,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,wBmOy2Te780,v8EzhiynNtf
14958,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Kukradev,404356,25036,1783475377,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,ZRdbJrBa8KL,v8EzhiynNtf
14959,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Malau,404330,25037,6636445444,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,jKEhtf2dgEz,v8EzhiynNtf
14960,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Mariyani,404335,25038,3444461762,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,PtO6BZ0CVL5,v8EzhiynNtf
14961,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Markhara,404348,25039,6318558480,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,cC8KxPN8EuM,v8EzhiynNtf
14962,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Nathupur,404334,24879,8343642248,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,PpUQXD5GTvn,v8EzhiynNtf
14963,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Nigoha,404352,24876,5133131663,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,HmHUv1p1JH8,v8EzhiynNtf
14964,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Pem,404357,25040,4435476330,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,fhvbnxQJqtK,v8EzhiynNtf
14965,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Rajarampur,404343,24874,7133468343,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,EECE9tGU3Fr,v8EzhiynNtf
14966,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Rautapur,404333,25041,8827565345,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,g4VPaLglId7,v8EzhiynNtf
14967,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Rudrpur Bele,404337,25042,1472468733,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,ohnFQkI2bi8,v8EzhiynNtf
14968,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Sahjyora,404353,25043,6464453858,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,ubgpPY0QHsB,v8EzhiynNtf
14969,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Shadipur,404355,24834,8742547170,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,IGcBe3lRzmL,v8EzhiynNtf
14970,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Taripathakpur,404336,25044,5556821121,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,Ecf4Wiw7APz,v8EzhiynNtf
14971,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Tatiyaganj,404331,25045,7648514284,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,M9C9k4oWK54,v8EzhiynNtf
14972,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Trilokpur,404340,24870,2845864145,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,IxgW8HfNejI,v8EzhiynNtf
14973,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Udaitpur,404347,25046,3556614117,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,z6jVt1jf449,v8EzhiynNtf
14974,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Viraichamau,404338,25047,1627484676,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,aOUgb69CImh,v8EzhiynNtf
14975,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Viroha,404342,25048,3186827436,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,CRsprkRtd6T,v8EzhiynNtf
14976,Chobeypur,3304,835,11504,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Vishunpur,404346,24869,7566768243,Uttar Pradesh,61,EbQXwXsACBg,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,snZYKfJjA9z,v8EzhiynNtf
14977,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,BCHC Ghatampur,404828,25093,5278174445,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,XEEyw9Y3M1w,v8EzhiynNtf
14978,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Baripal,406596,25088,2874186758,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,GQJXmU1P67C,v8EzhiynNtf
14979,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Bibipur,406592,25089,6111463169,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,U4NwsDn94BO,v8EzhiynNtf
14980,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Koriyana,406598,25090,6145141526,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,Hx3ZvDa7zOY,v8EzhiynNtf
14981,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Kotra,406595,25091,5746463644,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,oI2KbUBiD1M,v8EzhiynNtf
14982,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,PHC Ryuna,406594,25092,8452423869,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,SjV6tRCcsej,v8EzhiynNtf
14983,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Akbarpur Birbal,403939,25049,6741578469,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,L7IDx9dF7Z3,v8EzhiynNtf
14984,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Amouli,403930,25050,7451483767,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,fCGVRqBwKrZ,v8EzhiynNtf
14985,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Anupur,403952,25051,6484257669,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,WYbfWUohz6R,v8EzhiynNtf
14986,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bahadras,403924,25052,6277243447,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,qU747h9YLCL,v8EzhiynNtf
14987,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Baripal,404086,25053,4855383420,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,YflthQB29ul,v8EzhiynNtf
14988,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Basoura,403960,25054,8818545660,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,JNvl9PIvLPp,v8EzhiynNtf
14989,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bawan,404121,24897,1515526828,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,bRZa4mtw8Oz,v8EzhiynNtf
14990,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Beerpur,403922,24841,7677814233,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,W6cuWgt3r84,v8EzhiynNtf
14991,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Benda,403934,24864,6475333685,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,OJZrdOqT4PS,v8EzhiynNtf
14992,Ghatampur,3310,527,11499,India,60,Kanpur Nagar,164,65,11132,Kanpur Nagar Division,16,11087,SC Bhatpurwa,404098,25055,4777312747,Uttar Pradesh,61,ZjM4my40rTY,SpddBmmfvPr,QVMRMhzVrrS,qTT8nTiU0SH,HM3Q7nq6Zuy,v8EzhiynNtf
