,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index
8716,jQRhw2yoQk2,36.2479104333205,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Harchandpur,26,308.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.07083166207537661
8717,sd2I8M3xhLQ,26.68590503671943,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Lalganj,32,314.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05206123516082378
8718,Q889SJwv9Ok,35.871826197736304,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Khiron,30,312.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.07009340044876658
8719,NbdKCUBY7yL,43.428177046122414,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Mahrajganj,25,304.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.0849266833698124
8720,H1W08wOkXWC,34.14933491990895,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Sareni,35,313.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06671211218334626
8721,BYGgaeM7fof,43.458998933194025,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Shivgarh,23,303.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08498718741207659
8722,E6hdzl0I5tt,45.6131338640008,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Sataon,30,310.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08921580166251057
8723,lruABl36XZQ,69.27602639901671,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Dih,24,320.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.13566658018573924
8724,yFYFE5vVAAA,54.40530346869913,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Jagatpur,17,317.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10647502398464036
8725,mbfOsRukNYs,38.194345746419046,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Chhatoh,21,321.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.0746525574077938
8726,c89kPtwHW5H,24.975138104951682,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Rohniya,13,,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.048702962044601235
8727,Gr3MErPlauk,49.216400877723885,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Salon,39,322.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09628909406608417
8728,tv4Qque6scf,50.830205611138354,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Unchahar,29,319.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09945702825420785
8729,qXzAAhlpnux,62.07926493411815,202503,indicator_9,lLvTDpBDY8u,Rae Bareli,Rae Bareli (Urban),14,,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12153917913382532
8730,DPIQ2VWtvGl,32.166708279393234,202503,indicator_9,XxaOowFtkiJ,Sitapur,Ailiya,35,245.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06282017247916306
8731,gSwqRR5qMEE,86.75239212958046,202503,indicator_9,XxaOowFtkiJ,Sitapur,Biswan,55,253.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1699730705161199
8732,HWAP9AgN3Ym,92.84825043866623,202503,indicator_9,XxaOowFtkiJ,Sitapur,Gondlamau,38,244.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1819393744582654
8733,nwuxQQpdi7D,72.90285099102702,202503,indicator_9,XxaOowFtkiJ,Sitapur,Hargaon,40,246.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14278611663365123
8734,E8Ds6nIiHXM,70.37442981732453,202503,indicator_9,XxaOowFtkiJ,Sitapur,Kasmanda,38,257.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.13782277025580242
8735,ch0hBYu0VuS,39.57878289175906,202503,indicator_9,XxaOowFtkiJ,Sitapur,Khairabad,39,248.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.0773702379754741
8736,tIk5hphkbm1,40.999276860907614,202503,indicator_9,XxaOowFtkiJ,Sitapur,Laharpur,36,249.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08015869888137818
8737,eiVpF4VfZGS,79.70788401326416,202503,indicator_9,XxaOowFtkiJ,Sitapur,Machhrehta,36,243.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15614454613636047
8738,gCv411YjGXv,62.65031738709734,202503,indicator_9,XxaOowFtkiJ,Sitapur,Mahmudabad,38,255.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12266016765960383
8739,KEc8Ha9MyTJ,44.571415398812505,202503,indicator_9,XxaOowFtkiJ,Sitapur,Maholi,33,241.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.0871708854022345
8740,Gfmfuy8CQrI,59.463267711614726,202503,indicator_9,XxaOowFtkiJ,Sitapur,Misrikh,35,242.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11640391904590192
8741,I2ZGoBUtTtO,61.132966634183866,202503,indicator_9,XxaOowFtkiJ,Sitapur,Pahala,36,254.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11968157475675648
8742,qyrJ0VLceRJ,77.50896971530766,202503,indicator_9,XxaOowFtkiJ,Sitapur,Parsendi,41,247.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1518280290032673
8743,yubhT8MSy2O,42.79531932471684,202503,indicator_9,XxaOowFtkiJ,Sitapur,Pisawan,44,240.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08368436974267554
8744,tvZfs4DYlev,62.40669042615239,202503,indicator_9,XxaOowFtkiJ,Sitapur,Rampur Mathura,43,256.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12218192257657372
8745,W91p7yS5r9P,63.23800206201563,202503,indicator_9,XxaOowFtkiJ,Sitapur,Reusa,52,251.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12381380560288273
8746,zghTOXwIiKT,125.27728417345438,202503,indicator_9,XxaOowFtkiJ,Sitapur,Sakran,40,252.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.24559828097224637
8747,NAhNn2JVtnF,60.552173357479575,202503,indicator_9,XxaOowFtkiJ,Sitapur,Sidhauli,38,258.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11854146477975137
8748,nKJmMxPaEZ9,72.18978585076697,202503,indicator_9,XxaOowFtkiJ,Sitapur,Behta,42,250.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14138635407910127
8749,ql65TcOIaDt,86.58390512502264,202503,indicator_9,XxaOowFtkiJ,Sitapur,Sitapur (Urban),23,,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16964232682021815
8750,CpShKssApxk,62.32669978109624,202503,indicator_9,aT03mfdlNiF,Unnav,Asoha,27,289.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1220248991808948
8751,wk2JVEOAFPl,77.70307345140945,202503,indicator_9,aT03mfdlNiF,Unnav,Auras,30,282.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15220905890664255
8752,BGRBILNZiPW,75.38515536638141,202503,indicator_9,aT03mfdlNiF,Unnav,Bangarmau,28,279.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14765893472198097
8753,uhbQ7To0pN9,51.083683516707254,202503,indicator_9,aT03mfdlNiF,Unnav,Fatehpur Chaurasi,30,280.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09995461095821116
8754,odvvm2fnyz9,65.34743193874682,202503,indicator_9,aT03mfdlNiF,Unnav,Mianganj,28,283.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12795466284885662
8755,Fy5oqtT0JAR,65.7785265903724,202503,indicator_9,aT03mfdlNiF,Unnav,Sumerpur,29,293.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1288009111321371
8756,RzW4W8GzuhH,84.71238574065654,202503,indicator_9,aT03mfdlNiF,Unnav,Ganj Moradabad,28,278.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16596849310371556
8757,g9AzjVVJKJh,44.44041884373775,202503,indicator_9,aT03mfdlNiF,Unnav,Hasanganj,31,284.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08691373628328891
8758,SvNkFaLvfio,61.14200214745544,202503,indicator_9,aT03mfdlNiF,Unnav,Bighapur,30,292.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11969931166804916
8759,oeicJPH2lIq,57.962522127594326,202503,indicator_9,aT03mfdlNiF,Unnav,Hilauli,32,291.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11345792245483055
8760,ziD9Ib1XELX,75.68381215831378,202503,indicator_9,aT03mfdlNiF,Unnav,Nawabganj,31,285.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14824520457364765
8761,RLKVIOQ3q6x,94.19385766822748,202503,indicator_9,aT03mfdlNiF,Unnav,Purwa,28,290.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.18458083104718886
8762,iudStsVG8zs,95.49916967118975,202503,indicator_9,aT03mfdlNiF,Unnav,Safipur,28,281.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1871431872199851
8763,miCbY8KENnd,65.19099139593342,202503,indicator_9,aT03mfdlNiF,Unnav,Sikandarpur Karan,33,288.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.127647566622327
8764,EVsunDfk1Xx,33.36984855518539,202503,indicator_9,aT03mfdlNiF,Unnav,Bichhiya,31,287.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06518196330420685
8765,CYb7f3DOpb0,74.92284030390351,202503,indicator_9,aT03mfdlNiF,Unnav,Unnao (Urban),23,,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14675140008548904
8766,OC6qHC6pCm8,44.56729329459994,202503,indicator_9,aT03mfdlNiF,Unnav,Sikandarpur Sarausi,33,286.0,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08716279362099752
8767,O3U9QEmpjTV,57.05431225801501,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Khajuha,33,423.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11167508650432231
8768,janjc2a7UuX,32.516404336478196,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Amauli,31,422.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06350663353095809
8769,gAuwshptXMU,66.07889483330055,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Bahua,30,427.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12939054059975272
8770,Cge552Satby,72.7181669677386,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Devmai,29,420.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14242357783371987
8771,niYGeZzm6Zu,32.25076589884382,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Asothar,32,428.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06298517943503336
8772,QiCjYBLbYGE,24.951310638334938,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Malwan,39,421.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.048656188203535684
8773,w25YwsZC9ZT,45.31632160010165,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Bhitaura,35,425.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.0886331526599444
8774,w0PTR0Qc2H7,80.21712001242635,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Dhata,34,432.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15714418760361282
8775,sGcpaNGqN8u,29.107033401149433,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Telyani,30,424.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05681396339411242
8776,LWEb9Onpgzi,34.6056508657099,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Haswa,35,426.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06760787042184781
8777,OA8wf7skznm,89.78816439540194,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Hathgaon,32,429.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.17593235824723577
8778,uEEKeL3UnB2,45.06970539825768,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Airaya,33,430.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08814903963127968
8779,X3gyut5H2FR,32.461222151904096,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Vijayipur,33,431.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.06339830968887977
8780,HHTQ2caXrBL,43.7329493731354,202503,indicator_9,ibLiLcaKzw2,Fatehpur,Fatehpur (Urban),17,,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08552495815135655
8781,HHlxYUknESU,64.82138517948857,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Akbarpur,61,512.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12692202148977474
8782,M1F33pLSfxi,90.815140001809,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Ramnagar,42,506.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.17794833395144782
8783,ABuWCL4zW6t,115.56836095467928,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Baskhari,38,505.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.22653945114123597
8784,RiDtZZsck6S,70.49454817139687,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Bhiti,31,510.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1380585652269089
8785,KZ9A7NuGOta,128.42341455296378,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Bhiyaon,37,509.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.25177420410791274
8786,oB6hTaKvzgv,135.34284718951568,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Jahangirganj,43,507.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.26535720256979783
8787,zvRpdDBNAj1,64.73437655340278,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Jalalpur,62,508.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1267512216429707
8788,UKkd5HV5vPT,88.97430341524323,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Katehari,41,511.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.17433473124191057
8789,c228prMIirC,51.9822590636488,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Tanda,56,504.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10171853452146977
8790,dgOT0Nq7Zja,50.67464872844977,202503,indicator_9,jM27ji8tyrM,Ambedkar Nagar,Ambedkar Nagar  (Urban),3,,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.0991516666719398
8791,pw5oJhc8fpc,36.69337855196882,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Bikapur,30,500.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.07170612579057425
8792,QSXk2hR3eYG,20.100318361715303,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Mavai,32,493.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.039133583664563584
8793,a2rjHSkns9X,62.98611458478867,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Maya Bazar,33,503.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1233193449446969
8794,t25KkXmkJth,28.830571387341458,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Tarun,38,501.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.056271262380089004
8795,XEfvLa6Zzxn,40.51659763290737,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Harringtonganj,28,499.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.07921118894004602
8796,pYWjwOoijbJ,26.517649233035424,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Amaniganj,33,497.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05173094531732269
8797,aAl7bU1AYg2,25.302642436327023,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Masodha,36,496.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.04934586025071033
8798,qQSBi5m4QpM,51.554526911963386,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Milkipur,33,498.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10087888689953166
8799,JOYvKXzcb8E,46.12233817886552,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Pura Bazar,34,502.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09021538093279007
8800,AAOPzLEjW4T,30.247027157722794,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Rudauli,46,494.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05905179621299087
8801,bMK9VNDswXt,82.1517487339188,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Ayodhya (Urban),80,,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1609419063370154
8802,CUsMlPeoyMI,47.67357947479304,202503,indicator_9,b4XkXzoGqFY,Ayodhya,Sohawal,36,495.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.0932605017170132
8803,YsCQwRlNGrw,55.91217663759703,202503,indicator_9,tzH6nJu9SwS,Barabanki,Masauli,37,485.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10943304915960551
8804,rFyFe7T2XXz,79.6350099694398,202503,indicator_9,tzH6nJu9SwS,Barabanki,Haidargarh,42,492.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15600149278543274
8805,LsCBHm1wj5S,39.62554346684335,202503,indicator_9,tzH6nJu9SwS,Barabanki,Dewa,45,482.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.07746203001288647
8806,iRCOLiyhze6,55.684414530443064,202503,indicator_9,tzH6nJu9SwS,Barabanki,Fatehpur,50,479.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1089859471335224
8807,QvnprpIbIJp,56.587472872209986,202503,indicator_9,tzH6nJu9SwS,Barabanki,Nindaura,48,478.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1107586705216245
8808,zrtAHVhGVAe,29.928069262195862,202503,indicator_9,tzH6nJu9SwS,Barabanki,Banki,100,483.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.05842567484843528
8809,zM7L5Up3Rp4,57.08861729036948,202503,indicator_9,tzH6nJu9SwS,Barabanki,Harakh,40,484.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11174242803739023
8810,IdkC83lgdBj,75.44064416975553,202503,indicator_9,tzH6nJu9SwS,Barabanki,Siddhaur,43,490.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14776786046350796
8811,Rf7c1xtIt4m,81.49149919621016,202503,indicator_9,tzH6nJu9SwS,Barabanki,Dariyabad,35,487.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15964582197197913
8812,gDpxx6NrC99,80.47731786267222,202503,indicator_9,tzH6nJu9SwS,Barabanki,Trivediganj,36,491.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15765496170682552
8813,sCFJS0l4C5z,43.05570993879349,202503,indicator_9,tzH6nJu9SwS,Barabanki,Bani Kodar,46,489.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.084195522245528
8814,KNS89BltpLw,47.78657354323039,202503,indicator_9,tzH6nJu9SwS,Barabanki,Ramnagar,34,481.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09348231155871599
8815,ZfE3mnPPu5Y,91.26547849249444,202503,indicator_9,tzH6nJu9SwS,Barabanki,Sirauli Gauspur,38,486.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.17883235831408056
8816,HLaiapcp8KF,108.48862038062582,202503,indicator_9,tzH6nJu9SwS,Barabanki,Suratganj,48,480.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.2126417646719832
8817,ctD8xxTsymJ,63.824774557467556,202503,indicator_9,tzH6nJu9SwS,Barabanki,Puredalai,27,488.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1249656529178053
8818,jqG1GfySEy7,129.98025709986348,202503,indicator_9,tzH6nJu9SwS,Barabanki,Barabanki (Urban),6,,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.25483032027099656
8819,bUb6dbgNp7o,63.50813108013609,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Akhand Nagar,35,535.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12434407480707417
8820,VPN370bubCz,59.53381253727501,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Waldi Rai,35,516.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1165424000903413
8821,vXwJYqDZIzf,70.63378044550699,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Bhadayeea,29,530.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1383318812434696
8822,LNiRZH5vfaY,53.3962317162708,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Dhanpatganj,31,524.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10449419393959265
8823,AGFzimgfzIo,171.15267220781146,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Dostpur,25,533.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.33565267673547605
8824,C2FFe2TBScZ,45.391376008892266,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Dubey Pur,44,527.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.08878048611525911
8825,BKeRkKcuOgW,53.17570496481094,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Jai Singh Pur,37,528.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.10406129507588228
8826,f8FnEAgiGOz,154.1423423985571,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Kadipur,12,534.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.30226102516931563
8827,Tt3G0qCamwa,65.33661720155051,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Karaundi Kala,18,,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12793343328186477
8828,wzWcav8jSNr,96.72668882008824,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Kurebhar,37,525.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.18955283430916198
8829,Sz7oQppp6s9,67.62920243130485,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Kurwar,38,526.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.13243382851441543
8830,O0G9BMkbU7f,80.00894614655836,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Lambhua,34,531.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15673553772602708
8831,hcBv6xoPmri,174.33568936773608,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Motigarpur,21,529.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.34190100943244045
8832,wDcv6om3WT1,73.60371117275706,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Pratap Pur Kamaicha,33,532.0,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14416192058615268
8833,L7J6pfX9JCH,211.30241868006965,202503,indicator_9,o4ZQTVcMI7U,Sultanpur,Sultanpur (Urban),18,,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.41446751217399536
8834,gO0bpL7Tygs,99.45520658266797,202503,indicator_9,PAj0oVY0Dxu,Kaushambi,Muratganj,40,455.0,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.19490897469219995
