,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
12977,KjLfuqjRVec,3.543412833333333,202503,indicator_16,hITp09XOBLZ,Kasganj,Sahawar,31,818.0,Alligarh Division,201,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12978,lBW2OFwomV0,2.2995695,202503,indicator_16,hITp09XOBLZ,Kasganj,Soron,40,815.0,Alligarh Division,201,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12979,UuNK1H4MurF,7.577838833333332,202503,indicator_16,hITp09XOBLZ,Kasganj,Kasganj (Urban),5,,Alligarh Division,201,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12980,ayWFJQ6ulBH,2.3415231666666663,202503,indicator_16,hITp09XOBLZ,Kasganj,Amanpur,31,817.0,Alligarh Division,201,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12981,DCamfBCJMSi,1.8210608333333334,202503,indicator_16,hITp09XOBLZ,Kasganj,Sidhpura,25,821.0,Alligarh Division,201,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12982,q2bkBgTq2b1,2.2314310833333337,202503,indicator_16,HJIS3IrQ0Nj,Bagpat,Baghpat,52,77.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12983,JIEAUI17z3o,4.512977416666667,202503,indicator_16,HJIS3IrQ0Nj,Bagpat,Baraut,76,75.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12984,h3yrIIH1cGT,3.6464993333333333,202503,indicator_16,HJIS3IrQ0Nj,Bagpat,Binauli,47,76.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12985,koZRGrwQvrl,1.7233800833333335,202503,indicator_16,HJIS3IrQ0Nj,Bagpat,Chhaprauli,38,74.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12986,FXgVpTS1KKY,6.487633333333334,202503,indicator_16,HJIS3IrQ0Nj,Bagpat,Pilana,40,78.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12987,Ga0Whh9BsGr,6.412953916666667,202503,indicator_16,HJIS3IrQ0Nj,Bagpat,Khekra,38,79.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12988,kaWQCx3sgxl,10.71175125,202503,indicator_16,HJIS3IrQ0Nj,Bagpat,Bagpat (Urban),5,,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12989,mQeabczYlwZ,19.15989091666667,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Agoto,24,,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12990,rBDpTYpQ340,1.1093696916666667,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Anupshahr,34,101.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12991,cp2Je1Z1Zo6,9.183872166666669,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Bhawan Bahadur Nagar,23,97.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12992,YDOGtOLeFg1,2.490499583333333,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Dibai,37,103.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12993,BWEaFP6tBWO,6.075650249999999,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Araniya,28,107.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12994,RyFHMa78ezE,1.5643275416666669,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Danpur,34,102.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12995,FXjd8I3tis1,5.513583666666666,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Gulaothi,23,93.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12996,VhF9wHMOsI2,2.13748225,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Jahangirabad,30,100.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12997,u7AfLScMrQL,10.464153666666666,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Lakhaothi,24,95.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12998,BFS0IOjIJM6,2.0699785000000004,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Pahasu,37,105.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
12999,a3X4KgFjlsz,2.3524305833333337,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Shikarpur,29,104.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13000,jJP9OWvYMuH,14.460457499999997,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Syana,23,98.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13001,vlW7Ky7ubGA,3.5604415833333327,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Unchagaon,28,99.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13002,JZJD7vQ6YIE,12.290353416666667,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Bulandshahar (Urban),19,,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13003,IjocfjQxUOy,2.04436025,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Sikandrabad,55,92.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13004,a5WBFfhetVT,6.067254833333332,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Khurja,47,106.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13005,bMszXRRjCCv,5.356738166666666,202503,indicator_16,ogBt4gWCiem,Bulandshahar,Bulandshahr,48,96.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13006,y9wSctfMKAu,3.6673697500000006,202503,indicator_16,bNmwkrQeP3e,Gautam Buddha Nagar,Bisrakh,49,88.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13007,FGqvmr1orP5,3.0752938333333333,202503,indicator_16,bNmwkrQeP3e,Gautam Buddha Nagar,Dankaur,40,90.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13008,kRWfFb08HmE,3.11962825,202503,indicator_16,bNmwkrQeP3e,Gautam Buddha Nagar,Dadri,42,89.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13009,dnrD7zqEOQ2,6.1801181666666665,202503,indicator_16,bNmwkrQeP3e,Gautam Buddha Nagar,Jewar,35,91.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13010,H3RUhD0AAjW,8.004169333333333,202503,indicator_16,bNmwkrQeP3e,Gautam Buddha Nagar,Gautam Buddha Nagar (Urban),145,,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13011,Ne0VFmnLotb,3.0222315833333337,202503,indicator_16,M5NHlfAaKYI,Ghaziabad,Razapur,41,82.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13012,isevBbVYacc,7.260350166666666,202503,indicator_16,M5NHlfAaKYI,Ghaziabad,Loni,38,83.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13013,r0L9AlrGA7C,5.037345916666666,202503,indicator_16,M5NHlfAaKYI,Ghaziabad,Bhojpur,50,81.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13014,qpjXx2KEA28,3.2881636666666663,202503,indicator_16,M5NHlfAaKYI,Ghaziabad,Muradnagar,48,80.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13015,HYVom1xMtdc,10.82266891666667,202503,indicator_16,M5NHlfAaKYI,Ghaziabad,Ghaziabad (Urban),184,,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13016,lY8m4U7kmq2,1.831710316666667,202503,indicator_16,CZ8kLjgqvSH,Hapur,Garh Mukteshwar,50,87.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13017,mSef7qX2gGM,2.3738659166666665,202503,indicator_16,CZ8kLjgqvSH,Hapur,Simbhawali,53,86.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13018,IywKKXqWKqi,5.072134666666668,202503,indicator_16,CZ8kLjgqvSH,Hapur,Dhaulana,42,84.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13019,MoftawJk2Oh,2.7667525833333335,202503,indicator_16,CZ8kLjgqvSH,Hapur,Hapur,93,85.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13020,Mt3m2kURXcq,15.161081999999999,202503,indicator_16,CZ8kLjgqvSH,Hapur,Hapur (Urban),9,,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13021,Vqeqm6XaBle,1.8423721916666667,202503,indicator_16,v8YGmR7nOdj,Meerut,Rajpura,32,72.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13022,FX5OPO64IaR,2.14894375,202503,indicator_16,v8YGmR7nOdj,Meerut,Meerut,22,71.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13023,zoMU7oDZFvZ,2.950807500000001,202503,indicator_16,v8YGmR7nOdj,Meerut,Mawana Kalan,34,65.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13024,MK6uVgXBbvK,1.4738631666666666,202503,indicator_16,v8YGmR7nOdj,Meerut,Hastinapur,28,66.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13025,KHpYLDYW8Pp,1.0537977833333334,202503,indicator_16,v8YGmR7nOdj,Meerut,Kharkhoda,24,73.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13026,qeUdKRqslg0,1.441410433333333,202503,indicator_16,v8YGmR7nOdj,Meerut,Machra,32,68.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13027,oNOcph5dm8a,1.9655133333333337,202503,indicator_16,v8YGmR7nOdj,Meerut,Parikshitgarh,33,67.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13028,nSWcYd5JkhS,1.4040866083333334,202503,indicator_16,v8YGmR7nOdj,Meerut,Rohta,27,69.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13029,Sl9Xsytpbd8,4.1632196666666665,202503,indicator_16,v8YGmR7nOdj,Meerut,Janikhurd,35,70.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13030,yzzRWFcfXzt,6.340470749999999,202503,indicator_16,v8YGmR7nOdj,Meerut,Meerut (Urban),226,,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13031,adk9clLdGC3,3.0101927500000003,202503,indicator_16,v8YGmR7nOdj,Meerut,Daurala,30,64.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13032,zpWs8PEVrYv,1.569084083333333,202503,indicator_16,v8YGmR7nOdj,Meerut,Sardhana,31,63.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13033,cRH5g6dZ1xf,1.6677090916666666,202503,indicator_16,v8YGmR7nOdj,Meerut,Sarurpur Khurd,33,62.0,Meerut Division,140,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13034,JNhW47eyrRv,4.835082416666666,202503,indicator_16,MTIkUw5q5pX,Hardoi,Ahrori,47,272.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13035,iBHysCEYPjb,1.4029273583333335,202503,indicator_16,MTIkUw5q5pX,Hardoi,Madhoganj,35,267.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13036,tbi6Bsb6jlU,2.0044690833333334,202503,indicator_16,MTIkUw5q5pX,Hardoi,Bawan,41,263.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13037,VoR9CT9z1Rx,3.3595247500000003,202503,indicator_16,MTIkUw5q5pX,Hardoi,Behadar,32,275.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13038,wPymOYKUUFI,1.2919286833333332,202503,indicator_16,MTIkUw5q5pX,Hardoi,Bharawan,35,277.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13039,TqhQTNCu0rW,2.289753166666667,202503,indicator_16,MTIkUw5q5pX,Hardoi,Bilgram,39,266.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13040,ruw57rtPpxr,3.3933933166666663,202503,indicator_16,MTIkUw5q5pX,Hardoi,Hariyawan,34,269.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13041,TY7glMGf9aG,2.0294540833333334,202503,indicator_16,MTIkUw5q5pX,Hardoi,Harpalpur,30,264.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13042,zOlFDV0qaZN,2.5755069166666664,202503,indicator_16,MTIkUw5q5pX,Hardoi,Kachhauna,33,274.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13043,zR4FjrKQweN,1.615084775,202503,indicator_16,MTIkUw5q5pX,Hardoi,Kothwan,38,273.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13044,L7LEJCs3NnM,8.395227333333333,202503,indicator_16,MTIkUw5q5pX,Hardoi,Mallawan,30,268.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13045,lr3CfswaZMq,5.722927833333333,202503,indicator_16,MTIkUw5q5pX,Hardoi,Pihani,40,261.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13046,OG07uORb7i2,2.236689775,202503,indicator_16,MTIkUw5q5pX,Hardoi,Sandi,31,265.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13047,tZXCzgn6lut,4.185123083333333,202503,indicator_16,MTIkUw5q5pX,Hardoi,Sandila,70,276.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13048,pkRX2naWpN3,1.62402815,202503,indicator_16,MTIkUw5q5pX,Hardoi,Bharkhani,37,262.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13049,NvR1ROHQCYV,3.8615087500000005,202503,indicator_16,MTIkUw5q5pX,Hardoi,Shahabad,41,259.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13050,dBCX7zX8Feb,5.009836833333334,202503,indicator_16,MTIkUw5q5pX,Hardoi,Sursa,36,271.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13051,DSmdrNpxWTp,3.4857959999999992,202503,indicator_16,MTIkUw5q5pX,Hardoi,Tadiyawan,34,270.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13052,jvwEe3kpMPg,0.6331699416666666,202503,indicator_16,MTIkUw5q5pX,Hardoi,Tondarpur,33,260.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13053,kBVkJI1qaWb,9.209894333333333,202503,indicator_16,MTIkUw5q5pX,Hardoi,Hardoi (Urban),48,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13054,dCxTVCyf17s,2.5639396666666667,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Bankeyganj,39,229.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13055,qoqWCWNVx1j,2.6141039999999998,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Behjam,36,234.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13056,Jmwf6ICjPJQ,5.242173500000001,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Bijua,44,230.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13057,gEphd9O9pPr,2.4067285833333334,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Dhaurehra,33,238.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13058,lbRa62r2r1d,4.878720000000001,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Kumbhigola,49,228.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13059,qbwnjNH34Cw,2.7277278333333332,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Isanagar,40,239.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13060,PDw9OZ2oKqK,4.189899166666666,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Lakhimpur,59,235.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13061,yl4FsPXJXvw,2.0017174166666662,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Ramia Behar,45,227.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13062,SiLZVlguB9v,1.503176683333333,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Mohammadi,46,231.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13063,kKTBu6UpSYl,2.9808687499999995,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Phoolbehar,46,236.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13064,dQnnkXYAcff,1.7583244166666667,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Palia,47,225.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13065,Owih8es2MY7,3.6042934166666662,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Mitauli,47,232.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13066,UbmM3fTe8D0,1.4939618583333336,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Nakaha,38,237.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13067,K3Wk4SSTOVC,4.817609583333334,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Nighasan,57,226.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13068,el8CoMxhsji,4.500380916666667,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Pasgawan,50,233.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13069,LDw1OZ2okqK,7.840930454545455,202503,indicator_16,d9ZuMopgX29,Lakhimpur Kheri,Lakhimpur Kheri (Urban),14,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13070,l02BWTHnGkg,1.583722333333333,202503,indicator_16,StsLkYw1G0m,Amethi,Bhadar,23,523.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13071,HZYH9FeKSbz,1.785474416666667,202503,indicator_16,StsLkYw1G0m,Amethi,Shukul Bazar,29,513.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13072,myKgoGwviVc,2.177639,202503,indicator_16,StsLkYw1G0m,Amethi,Amethi,23,520.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13073,J7htJUPglZb,1.9002899916666662,202503,indicator_16,StsLkYw1G0m,Amethi,Bhetua,21,522.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13074,WM5EPg47DVT,2.8717781666666666,202503,indicator_16,StsLkYw1G0m,Amethi,Gauriganj,41,519.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13075,j4mknIwFS2j,3.7963440833333344,202503,indicator_16,StsLkYw1G0m,Amethi,Bahadurpur,24,307.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13076,btuo0MWP5ET,2.568997,202503,indicator_16,StsLkYw1G0m,Amethi,Jagdishpur,37,514.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13077,R35oHPkysFc,1.5982386083333333,202503,indicator_16,StsLkYw1G0m,Amethi,Jamo,31,517.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13078,rpRvuw2Iiug,3.8990008333333335,202503,indicator_16,StsLkYw1G0m,Amethi,Musafir Khana,24,515.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13079,KwM7Z0rplba,4.419207749999999,202503,indicator_16,StsLkYw1G0m,Amethi,Sangrampur,16,521.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13080,scpjZUfh7zI,1.4266557583333332,202503,indicator_16,StsLkYw1G0m,Amethi,Shahgarh,14,518.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13081,vlnVnG5JxVJ,3.072365833333334,202503,indicator_16,StsLkYw1G0m,Amethi,Singhpur,36,305.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13082,vRgViyJ0IS6,1.8649412749999998,202503,indicator_16,StsLkYw1G0m,Amethi,Tiloi,28,306.0,Ayodhya Division,176,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13083,ciUK1Y4Eaxf,3.952001166666667,202503,indicator_16,MfHac5N78aK,Lucknow,Sarojaninagar,62,299.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13084,ApSm0CuGVfL,6.798967666666669,202503,indicator_16,MfHac5N78aK,Lucknow,Bakshi-Ka-Talab,60,296.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13085,aKYlZcPC3HU,2.4514900833333333,202503,indicator_16,MfHac5N78aK,Lucknow,Chinhat,36,297.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13086,qnglbY5alFS,2.4582728333333335,202503,indicator_16,MfHac5N78aK,Lucknow,Gosaiganj,47,300.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13087,iK1PfQ9wLbz,2.5295803333333335,202503,indicator_16,MfHac5N78aK,Lucknow,Kakori,39,298.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13088,c8dGu0p6B0M,1.1300344333333334,202503,indicator_16,MfHac5N78aK,Lucknow,Malihabad,49,295.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13089,ksTeBOfYw9L,3.934843416666666,202503,indicator_16,MfHac5N78aK,Lucknow,Mal,41,294.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13090,VKvevXLweem,2.7614554166666667,202503,indicator_16,MfHac5N78aK,Lucknow,Mohanlalganj,61,301.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13091,NyYp5W4XZfR,8.49202325,202503,indicator_16,MfHac5N78aK,Lucknow,Lucknow (Urban),206,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13092,pvZgEadkY59,2.7913894999999997,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Amawan,25,309.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13093,Y3jGyfeDYe1,2.4204003333333333,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Bachhrawan,29,302.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13094,smTNQ0RRpOL,2.6573785833333337,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Rahi,38,311.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13095,KtYM7svxHgY,4.547113499999999,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Dalmau,32,315.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13096,Sk3orHKxNQG,1.2921696,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Deenshah Gaura,21,,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13097,jQRhw2yoQk2,4.675184416666666,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Harchandpur,26,308.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13098,sd2I8M3xhLQ,3.0140728333333335,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Lalganj,32,314.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
13099,Q889SJwv9Ok,3.2403024166666667,202503,indicator_16,lLvTDpBDY8u,Rae Bareli,Khiron,30,312.0,Lucknow Division,155,data_quality,data_quality,indicator_16,% of facilities reported outlier for the identified indicators of ranking,n
