date,division,division_id,subindicator_id,value
201811,Gonda Division,K7kAZbm3Vf3,PJcjOAHVupY.Ti9FJqkSK6J,41.0
201811,Basti Division,gHvNAu4JzV7,sNqvJFIliYY.Ti9FJqkSK6J,20253.0
201811,Moradabad Division,wUoXnBEvyKP,qflIECaldR1.Ti9FJqkSK6J,453.0
201811,Gorakhpur Division,BVzTwy4XqVX,qflIECaldR1.Ti9FJqkSK6J,199.0
201811,Moradabad Division,wUoXnBEvyKP,NeNWp698eve.e4vOZhidnTl,526.0
201811,Jhansi Division,dScoJEvslIF,xFbpDV663ak.QLxp2ax8CRL,949.0
201811,Gorakhpur Division,BVzTwy4XqVX,NeNWp698eve.JD3TbSsgoKa,116.0
201811,Chitrakoot Division,XGXEkQWtunf,n3L9KZq55UM.Ti9FJqkSK6J,0.0
201811,Jhansi Division,dScoJEvslIF,xFbpDV663ak.svtwwOpurbg,3191.0
201811,Azamgarh Division,PQpO0hxWAzu,K2tTwUh9NJy.svtwwOpurbg,1942.0
201811,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.PWn0jSvveTs,0.0
201811,Chitrakoot Division,XGXEkQWtunf,aknlXIekL1Z.iRNhRMvoSCx,4373.0
201811,Varanasi Division,DKN52YzYUsX,xFbpDV663ak.QLxp2ax8CRL,1549.0
201811,Prayagraj Division,jazfyzr02kh,ozzIeiddUyN.Ti9FJqkSK6J,16708.0
201811,Basti Division,gHvNAu4JzV7,SCutWcJX88a.Ti9FJqkSK6J,1.0
201811,Chitrakoot Division,XGXEkQWtunf,PZLXbWgoqhN.Ti9FJqkSK6J,8267.0
201811,Bareilly Division,KdUYmr64aLB,NeNWp698eve.e4vOZhidnTl,614.0
201811,Ayodhya Division,pbjtM6RrgzH,NeNWp698eve.gZiING8oxqo,126.0
201811,Gorakhpur Division,BVzTwy4XqVX,aSvhWxQO8Ck.Ti9FJqkSK6J,5.0
201811,Saharanpur Division,NWr84AQOxJz,uYJ0kOlfdTG.Ti9FJqkSK6J,73814.0
201811,Chitrakoot Division,XGXEkQWtunf,KFyojgVb8Go.mrHdT99cCnv,0.0
201811,Mirzapur Division,B5Cr0KNsqMm,NeNWp698eve.e4vOZhidnTl,82.0
201811,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.hbUkGAlIwu8,1.0
201811,Moradabad Division,wUoXnBEvyKP,KFyojgVb8Go.mrHdT99cCnv,1.0
201811,Basti Division,gHvNAu4JzV7,ozzIeiddUyN.Ti9FJqkSK6J,3463.0
201811,Moradabad Division,wUoXnBEvyKP,aknlXIekL1Z.iRNhRMvoSCx,11164.0
201811,Meerut Division,UizVoYdewpy,aknlXIekL1Z.wb51FJHqHxp,11232.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,DFDP0iJG63H.Ti9FJqkSK6J,1286.0
201811,Alligarh Division,ewmZucZw6qh,OHdD3HES2X5.gBzmANHnG0n,6445.0
201811,Gonda Division,K7kAZbm3Vf3,vuzSex7ZCxC.Ti9FJqkSK6J,5.0
201811,Mirzapur Division,B5Cr0KNsqMm,PZLXbWgoqhN.Ti9FJqkSK6J,3671.0
201811,Azamgarh Division,PQpO0hxWAzu,Gqxz6YlkZDc.Ti9FJqkSK6J,467.0
201811,Saharanpur Division,NWr84AQOxJz,OHdD3HES2X5.gBzmANHnG0n,3168.0
201811,Meerut Division,UizVoYdewpy,NeNWp698eve.gZiING8oxqo,46.0
201811,Bareilly Division,KdUYmr64aLB,aknlXIekL1Z.iRNhRMvoSCx,9425.0
201811,Jhansi Division,dScoJEvslIF,byP0VKnxVhr.Ti9FJqkSK6J,6.0
201811,Alligarh Division,ewmZucZw6qh,Tm1DMF0QpSX.Ti9FJqkSK6J,1.0
201811,Varanasi Division,DKN52YzYUsX,byP0VKnxVhr.Ti9FJqkSK6J,2.0
201811,Basti Division,gHvNAu4JzV7,Xg1j0efNUrP.Ti9FJqkSK6J,6.0
201811,Bareilly Division,KdUYmr64aLB,qflIECaldR1.Ti9FJqkSK6J,837.0
201811,Gonda Division,K7kAZbm3Vf3,A89WukjS845.Ti9FJqkSK6J,1103.0
201811,Mirzapur Division,B5Cr0KNsqMm,NeNWp698eve.uBLH63dNSeY,130.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,KFyojgVb8Go.v3ourGcXDlN,0.0
201811,Alligarh Division,ewmZucZw6qh,ozzIeiddUyN.Ti9FJqkSK6J,7788.0
201811,Prayagraj Division,jazfyzr02kh,SCutWcJX88a.Ti9FJqkSK6J,25.0
201811,Bareilly Division,KdUYmr64aLB,NeNWp698eve.gZiING8oxqo,71.0
201811,Jhansi Division,dScoJEvslIF,NeNWp698eve.JD3TbSsgoKa,66.0
201811,Azamgarh Division,PQpO0hxWAzu,jhdL4rNP5pA.Ti9FJqkSK6J,366.0
201811,Saharanpur Division,NWr84AQOxJz,DFDP0iJG63H.Ti9FJqkSK6J,625.0
201811,Meerut Division,UizVoYdewpy,SCutWcJX88a.Ti9FJqkSK6J,12.0
201811,Agra Division,XJMggNJYBFG,NeNWp698eve.gZiING8oxqo,63.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,SCutWcJX88a.Ti9FJqkSK6J,7.0
201811,Jhansi Division,dScoJEvslIF,jhdL4rNP5pA.Ti9FJqkSK6J,225.0
201811,Alligarh Division,ewmZucZw6qh,K2tTwUh9NJy.svtwwOpurbg,1132.0
201811,Jhansi Division,dScoJEvslIF,aSvhWxQO8Ck.Ti9FJqkSK6J,1.0
201811,Saharanpur Division,NWr84AQOxJz,KFyojgVb8Go.v3ourGcXDlN,0.0
201811,Chitrakoot Division,XGXEkQWtunf,qflIECaldR1.Ti9FJqkSK6J,264.0
201811,Moradabad Division,wUoXnBEvyKP,xFbpDV663ak.svtwwOpurbg,6294.0
201811,Chitrakoot Division,XGXEkQWtunf,NeNWp698eve.uBLH63dNSeY,28.0
201811,Mirzapur Division,B5Cr0KNsqMm,hhsaXegbkhg.Ti9FJqkSK6J,0.0
201811,Meerut Division,UizVoYdewpy,NeNWp698eve.e4vOZhidnTl,435.0
201811,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.hbUkGAlIwu8,4.0
201811,Gorakhpur Division,BVzTwy4XqVX,n3L9KZq55UM.Ti9FJqkSK6J,0.0
201811,Meerut Division,UizVoYdewpy,SBtoYIVEDFS.Ti9FJqkSK6J,3518.0
201811,Gorakhpur Division,BVzTwy4XqVX,aknlXIekL1Z.iRNhRMvoSCx,9925.0
201811,Basti Division,gHvNAu4JzV7,VGmj8dWOIBw.Ti9FJqkSK6J,339.0
201811,Alligarh Division,ewmZucZw6qh,sNqvJFIliYY.Ti9FJqkSK6J,27687.0
201811,Prayagraj Division,jazfyzr02kh,OHdD3HES2X5.gBzmANHnG0n,6616.0
201811,Moradabad Division,wUoXnBEvyKP,bOFAAIzcaGZ.Ti9FJqkSK6J,40.0
201811,Chitrakoot Division,XGXEkQWtunf,byP0VKnxVhr.Ti9FJqkSK6J,2.0
201811,Prayagraj Division,jazfyzr02kh,KFyojgVb8Go.zJCowC71NtF,15.0
201811,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.mrHdT99cCnv,0.0
201811,Gonda Division,K7kAZbm3Vf3,OHdD3HES2X5.gBzmANHnG0n,6710.0
201811,Alligarh Division,ewmZucZw6qh,vuzSex7ZCxC.Ti9FJqkSK6J,11.0
201811,Gonda Division,K7kAZbm3Vf3,uYJ0kOlfdTG.Ti9FJqkSK6J,50384.0
201811,Gonda Division,K7kAZbm3Vf3,NeNWp698eve.JD3TbSsgoKa,138.0
201811,Ayodhya Division,pbjtM6RrgzH,SCutWcJX88a.Ti9FJqkSK6J,4.0
201811,Varanasi Division,DKN52YzYUsX,bOFAAIzcaGZ.Ti9FJqkSK6J,654.0
201811,Alligarh Division,ewmZucZw6qh,Xg1j0efNUrP.Ti9FJqkSK6J,16.0
201811,Ayodhya Division,pbjtM6RrgzH,NeNWp698eve.e4vOZhidnTl,454.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,KFyojgVb8Go.zJCowC71NtF,16.0
201811,Varanasi Division,DKN52YzYUsX,ExMplulIRYb.Ti9FJqkSK6J,38.0
201811,Ayodhya Division,pbjtM6RrgzH,hhsaXegbkhg.Ti9FJqkSK6J,0.0
201811,Gonda Division,K7kAZbm3Vf3,aSvhWxQO8Ck.Ti9FJqkSK6J,1.0
201811,Saharanpur Division,NWr84AQOxJz,aRueVYr35yM.Ti9FJqkSK6J,9400.0
201811,Azamgarh Division,PQpO0hxWAzu,xFbpDV663ak.QLxp2ax8CRL,775.0
201811,Varanasi Division,DKN52YzYUsX,K2tTwUh9NJy.svtwwOpurbg,932.0
201811,Bareilly Division,KdUYmr64aLB,bOFAAIzcaGZ.Ti9FJqkSK6J,10.0
201811,Mirzapur Division,B5Cr0KNsqMm,uULzcMXOegs.Ti9FJqkSK6J,3.0
201811,Mirzapur Division,B5Cr0KNsqMm,aknlXIekL1Z.wb51FJHqHxp,4756.0
201811,Agra Division,XJMggNJYBFG,KFyojgVb8Go.PWn0jSvveTs,1.0
201811,Azamgarh Division,PQpO0hxWAzu,byP0VKnxVhr.Ti9FJqkSK6J,7.0
201811,Bareilly Division,KdUYmr64aLB,NeNWp698eve.JD3TbSsgoKa,187.0
201811,Prayagraj Division,jazfyzr02kh,hhsaXegbkhg.Ti9FJqkSK6J,0.0
201811,Agra Division,XJMggNJYBFG,NeNWp698eve.uBLH63dNSeY,23.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,vuzSex7ZCxC.Ti9FJqkSK6J,141.0
201811,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.hbUkGAlIwu8,2.0
201811,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.v3ourGcXDlN,2.0
201811,Lucknow Division,R2NAbaekmwn,KFyojgVb8Go.zJCowC71NtF,32.0
201811,Jhansi Division,dScoJEvslIF,PZLXbWgoqhN.Ti9FJqkSK6J,3626.0
201811,Bareilly Division,KdUYmr64aLB,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
201811,Ayodhya Division,pbjtM6RrgzH,PZLXbWgoqhN.Ti9FJqkSK6J,7634.0
201811,Gorakhpur Division,BVzTwy4XqVX,A89WukjS845.Ti9FJqkSK6J,1689.0
201811,Basti Division,gHvNAu4JzV7,DFDP0iJG63H.Ti9FJqkSK6J,202.0
201811,Gorakhpur Division,BVzTwy4XqVX,PJcjOAHVupY.Ti9FJqkSK6J,36.0
201811,Meerut Division,UizVoYdewpy,hhsaXegbkhg.Ti9FJqkSK6J,1.0
201811,Azamgarh Division,PQpO0hxWAzu,vuzSex7ZCxC.Ti9FJqkSK6J,6.0
201811,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.zJCowC71NtF,7.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,ozzIeiddUyN.Ti9FJqkSK6J,8936.0
201811,Moradabad Division,wUoXnBEvyKP,uULzcMXOegs.Ti9FJqkSK6J,1584.0
201811,Lucknow Division,R2NAbaekmwn,ozzIeiddUyN.Ti9FJqkSK6J,153874.0
201811,Saharanpur Division,NWr84AQOxJz,VGmj8dWOIBw.Ti9FJqkSK6J,842.0
201811,Varanasi Division,DKN52YzYUsX,jhdL4rNP5pA.Ti9FJqkSK6J,762.0
201811,Moradabad Division,wUoXnBEvyKP,NeNWp698eve.gZiING8oxqo,38.0
201811,Agra Division,XJMggNJYBFG,VGmj8dWOIBw.Ti9FJqkSK6J,1921.0
201811,Prayagraj Division,jazfyzr02kh,K2tTwUh9NJy.svtwwOpurbg,1619.0
201811,Chitrakoot Division,XGXEkQWtunf,KFyojgVb8Go.bg50uiDLvlP,0.0
201811,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.zJCowC71NtF,7.0
201811,Mirzapur Division,B5Cr0KNsqMm,NeNWp698eve.gZiING8oxqo,26.0
201811,Mirzapur Division,B5Cr0KNsqMm,bOFAAIzcaGZ.Ti9FJqkSK6J,544.0
201811,Varanasi Division,DKN52YzYUsX,NeNWp698eve.e4vOZhidnTl,169.0
201811,Meerut Division,UizVoYdewpy,PZLXbWgoqhN.Ti9FJqkSK6J,9379.0
201811,Lucknow Division,R2NAbaekmwn,SCutWcJX88a.Ti9FJqkSK6J,26.0
201811,Bareilly Division,KdUYmr64aLB,xFbpDV663ak.svtwwOpurbg,8673.0
201811,Jhansi Division,dScoJEvslIF,NeNWp698eve.e4vOZhidnTl,125.0
201811,Lucknow Division,R2NAbaekmwn,vuzSex7ZCxC.Ti9FJqkSK6J,14.0
201811,Gonda Division,K7kAZbm3Vf3,jhdL4rNP5pA.Ti9FJqkSK6J,343.0
201811,Moradabad Division,wUoXnBEvyKP,aknlXIekL1Z.wb51FJHqHxp,10302.0
201811,Ayodhya Division,pbjtM6RrgzH,sNqvJFIliYY.Ti9FJqkSK6J,46075.0
201811,Basti Division,gHvNAu4JzV7,vuzSex7ZCxC.Ti9FJqkSK6J,10.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,iOt7o3TvNG4.Ti9FJqkSK6J,10561.0
201811,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.zJCowC71NtF,8.0
201811,Basti Division,gHvNAu4JzV7,aRueVYr35yM.Ti9FJqkSK6J,6873.0
201811,Gonda Division,K7kAZbm3Vf3,ozzIeiddUyN.Ti9FJqkSK6J,6276.0
201811,Agra Division,XJMggNJYBFG,uYJ0kOlfdTG.Ti9FJqkSK6J,280138.0
201811,Lucknow Division,R2NAbaekmwn,A89WukjS845.Ti9FJqkSK6J,2543.0
201811,Jhansi Division,dScoJEvslIF,A89WukjS845.Ti9FJqkSK6J,1558.0
201811,Lucknow Division,R2NAbaekmwn,KFyojgVb8Go.hbUkGAlIwu8,20.0
201811,Azamgarh Division,PQpO0hxWAzu,VGmj8dWOIBw.Ti9FJqkSK6J,968.0
201811,Mirzapur Division,B5Cr0KNsqMm,byP0VKnxVhr.Ti9FJqkSK6J,4.0
201811,Prayagraj Division,jazfyzr02kh,Gqxz6YlkZDc.Ti9FJqkSK6J,2631.0
201811,Basti Division,gHvNAu4JzV7,NeNWp698eve.gZiING8oxqo,27.0
201811,Ayodhya Division,pbjtM6RrgzH,Xg1j0efNUrP.Ti9FJqkSK6J,113.0
201811,Ayodhya Division,pbjtM6RrgzH,KFyojgVb8Go.PWn0jSvveTs,0.0
201811,Moradabad Division,wUoXnBEvyKP,hhsaXegbkhg.Ti9FJqkSK6J,1.0
201811,Chitrakoot Division,XGXEkQWtunf,jhdL4rNP5pA.Ti9FJqkSK6J,62.0
201811,Meerut Division,UizVoYdewpy,bOFAAIzcaGZ.Ti9FJqkSK6J,26.0
201811,Mirzapur Division,B5Cr0KNsqMm,xFbpDV663ak.QLxp2ax8CRL,795.0
201811,Gorakhpur Division,BVzTwy4XqVX,vuzSex7ZCxC.Ti9FJqkSK6J,28.0
201811,Lucknow Division,R2NAbaekmwn,Gqxz6YlkZDc.Ti9FJqkSK6J,6542.0
201811,Ayodhya Division,pbjtM6RrgzH,qflIECaldR1.Ti9FJqkSK6J,1022.0
201811,Chitrakoot Division,XGXEkQWtunf,NeNWp698eve.JD3TbSsgoKa,75.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,ExMplulIRYb.Ti9FJqkSK6J,530.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,uULzcMXOegs.Ti9FJqkSK6J,141.0
201811,Jhansi Division,dScoJEvslIF,Gqxz6YlkZDc.Ti9FJqkSK6J,1267.0
201811,Saharanpur Division,NWr84AQOxJz,Gqxz6YlkZDc.Ti9FJqkSK6J,1524.0
201811,Meerut Division,UizVoYdewpy,VGmj8dWOIBw.Ti9FJqkSK6J,1179.0
201811,Gonda Division,K7kAZbm3Vf3,xFbpDV663ak.svtwwOpurbg,6202.0
201811,Gorakhpur Division,BVzTwy4XqVX,NeNWp698eve.uBLH63dNSeY,37.0
201811,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.hbUkGAlIwu8,1.0
201811,Azamgarh Division,PQpO0hxWAzu,bOFAAIzcaGZ.Ti9FJqkSK6J,31.0
201811,Ayodhya Division,pbjtM6RrgzH,ozzIeiddUyN.Ti9FJqkSK6J,17167.0
201811,Gonda Division,K7kAZbm3Vf3,sNqvJFIliYY.Ti9FJqkSK6J,34294.0
201811,Bareilly Division,KdUYmr64aLB,hhsaXegbkhg.Ti9FJqkSK6J,3.0
201811,Gorakhpur Division,BVzTwy4XqVX,NeNWp698eve.gZiING8oxqo,116.0
201811,Saharanpur Division,NWr84AQOxJz,aknlXIekL1Z.wb51FJHqHxp,5312.0
201811,Saharanpur Division,NWr84AQOxJz,uULzcMXOegs.Ti9FJqkSK6J,1.0
201811,Moradabad Division,wUoXnBEvyKP,NeNWp698eve.JD3TbSsgoKa,253.0
201811,Chitrakoot Division,XGXEkQWtunf,SCutWcJX88a.Ti9FJqkSK6J,5.0
201811,Meerut Division,UizVoYdewpy,xFbpDV663ak.QLxp2ax8CRL,2749.0
201811,Bareilly Division,KdUYmr64aLB,Gqxz6YlkZDc.Ti9FJqkSK6J,2962.0
201811,Basti Division,gHvNAu4JzV7,Tm1DMF0QpSX.Ti9FJqkSK6J,0.0
201811,Saharanpur Division,NWr84AQOxJz,K2tTwUh9NJy.svtwwOpurbg,2097.0
201811,Gonda Division,K7kAZbm3Vf3,KFyojgVb8Go.PWn0jSvveTs,2.0
201811,Gorakhpur Division,BVzTwy4XqVX,Tm1DMF0QpSX.Ti9FJqkSK6J,1.0
201811,Prayagraj Division,jazfyzr02kh,KFyojgVb8Go.hbUkGAlIwu8,4.0
201811,Agra Division,XJMggNJYBFG,KFyojgVb8Go.v3ourGcXDlN,9.0
201811,Chitrakoot Division,XGXEkQWtunf,hhsaXegbkhg.Ti9FJqkSK6J,0.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,PJcjOAHVupY.Ti9FJqkSK6J,37.0
201811,Ayodhya Division,pbjtM6RrgzH,xFbpDV663ak.svtwwOpurbg,8757.0
201811,Basti Division,gHvNAu4JzV7,A89WukjS845.Ti9FJqkSK6J,1035.0
201811,Agra Division,XJMggNJYBFG,DFDP0iJG63H.Ti9FJqkSK6J,940.0
201811,Prayagraj Division,jazfyzr02kh,Tm1DMF0QpSX.Ti9FJqkSK6J,0.0
201811,Gorakhpur Division,BVzTwy4XqVX,iOt7o3TvNG4.Ti9FJqkSK6J,8687.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,hhsaXegbkhg.Ti9FJqkSK6J,2.0
201811,Gonda Division,K7kAZbm3Vf3,SCutWcJX88a.Ti9FJqkSK6J,5.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,PZLXbWgoqhN.Ti9FJqkSK6J,9315.0
201811,Mirzapur Division,B5Cr0KNsqMm,VGmj8dWOIBw.Ti9FJqkSK6J,404.0
201811,Alligarh Division,ewmZucZw6qh,SCutWcJX88a.Ti9FJqkSK6J,0.0
201811,Jhansi Division,dScoJEvslIF,Tm1DMF0QpSX.Ti9FJqkSK6J,1.0
201811,Agra Division,XJMggNJYBFG,OHdD3HES2X5.gBzmANHnG0n,5968.0
201811,Bareilly Division,KdUYmr64aLB,jhdL4rNP5pA.Ti9FJqkSK6J,678.0
201811,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.bg50uiDLvlP,0.0
201811,Gonda Division,K7kAZbm3Vf3,Xg1j0efNUrP.Ti9FJqkSK6J,56.0
201811,Moradabad Division,wUoXnBEvyKP,Gqxz6YlkZDc.Ti9FJqkSK6J,2150.0
201811,Bareilly Division,KdUYmr64aLB,K2tTwUh9NJy.svtwwOpurbg,2207.0
201811,Meerut Division,UizVoYdewpy,byP0VKnxVhr.Ti9FJqkSK6J,6.0
201811,Gorakhpur Division,BVzTwy4XqVX,DFDP0iJG63H.Ti9FJqkSK6J,409.0
201811,Jhansi Division,dScoJEvslIF,NeNWp698eve.gZiING8oxqo,27.0
201811,Alligarh Division,ewmZucZw6qh,aSvhWxQO8Ck.Ti9FJqkSK6J,0.0
201811,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.hbUkGAlIwu8,1.0
201811,Ayodhya Division,pbjtM6RrgzH,uYJ0kOlfdTG.Ti9FJqkSK6J,245279.0
201811,Alligarh Division,ewmZucZw6qh,A89WukjS845.Ti9FJqkSK6J,1370.0
201811,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.zJCowC71NtF,13.0
201811,Bareilly Division,KdUYmr64aLB,PZLXbWgoqhN.Ti9FJqkSK6J,10093.0
201811,Chitrakoot Division,XGXEkQWtunf,PJcjOAHVupY.Ti9FJqkSK6J,19.0
201811,Prayagraj Division,jazfyzr02kh,NeNWp698eve.gZiING8oxqo,27.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,K2tTwUh9NJy.svtwwOpurbg,2502.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.uBLH63dNSeY,53.0
201811,Ayodhya Division,pbjtM6RrgzH,OHdD3HES2X5.gBzmANHnG0n,6238.0
201811,Moradabad Division,wUoXnBEvyKP,K2tTwUh9NJy.svtwwOpurbg,2034.0
201811,Varanasi Division,DKN52YzYUsX,vuzSex7ZCxC.Ti9FJqkSK6J,2.0
201811,Agra Division,XJMggNJYBFG,KFyojgVb8Go.bg50uiDLvlP,0.0
201811,Saharanpur Division,NWr84AQOxJz,ExMplulIRYb.Ti9FJqkSK6J,342.0
201811,Alligarh Division,ewmZucZw6qh,xFbpDV663ak.svtwwOpurbg,6071.0
201811,Prayagraj Division,jazfyzr02kh,A89WukjS845.Ti9FJqkSK6J,1656.0
201811,Moradabad Division,wUoXnBEvyKP,jhdL4rNP5pA.Ti9FJqkSK6J,1181.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,jhdL4rNP5pA.Ti9FJqkSK6J,238.0
201811,Moradabad Division,wUoXnBEvyKP,PZLXbWgoqhN.Ti9FJqkSK6J,7305.0
201811,Jhansi Division,dScoJEvslIF,SCutWcJX88a.Ti9FJqkSK6J,4.0
201811,Moradabad Division,wUoXnBEvyKP,ozzIeiddUyN.Ti9FJqkSK6J,12713.0
201811,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.v3ourGcXDlN,0.0
201811,Chitrakoot Division,XGXEkQWtunf,bOFAAIzcaGZ.Ti9FJqkSK6J,729.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.e4vOZhidnTl,193.0
201811,Azamgarh Division,PQpO0hxWAzu,NeNWp698eve.JD3TbSsgoKa,17.0
201811,Varanasi Division,DKN52YzYUsX,uULzcMXOegs.Ti9FJqkSK6J,2.0
201811,Agra Division,XJMggNJYBFG,vuzSex7ZCxC.Ti9FJqkSK6J,157.0
201811,Basti Division,gHvNAu4JzV7,uYJ0kOlfdTG.Ti9FJqkSK6J,80069.0
201811,Mirzapur Division,B5Cr0KNsqMm,KFyojgVb8Go.bg50uiDLvlP,0.0
201811,Saharanpur Division,NWr84AQOxJz,jhdL4rNP5pA.Ti9FJqkSK6J,151.0
201811,Meerut Division,UizVoYdewpy,DFDP0iJG63H.Ti9FJqkSK6J,465.0
201811,Mirzapur Division,B5Cr0KNsqMm,DFDP0iJG63H.Ti9FJqkSK6J,234.0
201811,Gorakhpur Division,BVzTwy4XqVX,KFyojgVb8Go.bg50uiDLvlP,0.0
201811,Saharanpur Division,NWr84AQOxJz,NeNWp698eve.JD3TbSsgoKa,97.0
201811,Varanasi Division,DKN52YzYUsX,PJcjOAHVupY.Ti9FJqkSK6J,30.0
201811,Alligarh Division,ewmZucZw6qh,KFyojgVb8Go.PWn0jSvveTs,4.0
201811,Azamgarh Division,PQpO0hxWAzu,DFDP0iJG63H.Ti9FJqkSK6J,909.0
201811,Gonda Division,K7kAZbm3Vf3,n3L9KZq55UM.Ti9FJqkSK6J,1.0
201811,Chitrakoot Division,XGXEkQWtunf,aknlXIekL1Z.wb51FJHqHxp,3935.0
201811,Bareilly Division,KdUYmr64aLB,ozzIeiddUyN.Ti9FJqkSK6J,13233.0
201811,Varanasi Division,DKN52YzYUsX,iOt7o3TvNG4.Ti9FJqkSK6J,5749.0
201811,Jhansi Division,dScoJEvslIF,WuvZWqTxZPX.Ti9FJqkSK6J,10.0
201811,Meerut Division,UizVoYdewpy,KFyojgVb8Go.bg50uiDLvlP,0.0
201811,Lucknow Division,R2NAbaekmwn,aSvhWxQO8Ck.Ti9FJqkSK6J,50.0
201811,Chitrakoot Division,XGXEkQWtunf,uULzcMXOegs.Ti9FJqkSK6J,1.0
201811,Azamgarh Division,PQpO0hxWAzu,KFyojgVb8Go.v3ourGcXDlN,0.0
201811,Alligarh Division,ewmZucZw6qh,Gqxz6YlkZDc.Ti9FJqkSK6J,1559.0
201811,Prayagraj Division,jazfyzr02kh,aRueVYr35yM.Ti9FJqkSK6J,16320.0
201811,Moradabad Division,wUoXnBEvyKP,sNqvJFIliYY.Ti9FJqkSK6J,36093.0
201811,Lucknow Division,R2NAbaekmwn,OHdD3HES2X5.gBzmANHnG0n,17716.0
201811,Saharanpur Division,NWr84AQOxJz,SCutWcJX88a.Ti9FJqkSK6J,4.0
201811,Jhansi Division,dScoJEvslIF,aRueVYr35yM.Ti9FJqkSK6J,8217.0
201811,Saharanpur Division,NWr84AQOxJz,NeNWp698eve.e4vOZhidnTl,288.0
201811,Kanpur Nagar Division,qTT8nTiU0SH,NeNWp698eve.JD3TbSsgoKa,99.0
201811,Varanasi Division,DKN52YzYUsX,VGmj8dWOIBw.Ti9FJqkSK6J,594.0
201811,Chitrakoot Division,XGXEkQWtunf,K2tTwUh9NJy.svtwwOpurbg,411.0
201811,Saharanpur Division,NWr84AQOxJz,hhsaXegbkhg.Ti9FJqkSK6J,1.0
201811,Lucknow Division,R2NAbaekmwn,n3L9KZq55UM.Ti9FJqkSK6J,256.0
201811,Ayodhya Division,pbjtM6RrgzH,aRueVYr35yM.Ti9FJqkSK6J,18886.0
201811,Varanasi Division,DKN52YzYUsX,NeNWp698eve.uBLH63dNSeY,2.0
201811,Lucknow Division,R2NAbaekmwn,aRueVYr35yM.Ti9FJqkSK6J,31849.0
201811,Moradabad Division,wUoXnBEvyKP,SCutWcJX88a.Ti9FJqkSK6J,21.0
201811,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.bg50uiDLvlP,0.0
201811,Varanasi Division,DKN52YzYUsX,KFyojgVb8Go.v3ourGcXDlN,0.0
201811,Lucknow Division,R2NAbaekmwn,xFbpDV663ak.svtwwOpurbg,16636.0
201811,Ayodhya Division,pbjtM6RrgzH,n3L9KZq55UM.Ti9FJqkSK6J,0.0
201811,Gonda Division,K7kAZbm3Vf3,qflIECaldR1.Ti9FJqkSK6J,1329.0
201811,Alligarh Division,ewmZucZw6qh,qflIECaldR1.Ti9FJqkSK6J,123.0
201811,Varanasi Division,DKN52YzYUsX,DFDP0iJG63H.Ti9FJqkSK6J,491.0
201811,Basti Division,gHvNAu4JzV7,KFyojgVb8Go.hbUkGAlIwu8,3.0
201811,Gonda Division,K7kAZbm3Vf3,Gqxz6YlkZDc.Ti9FJqkSK6J,2432.0
201811,Lucknow Division,R2NAbaekmwn,Tm1DMF0QpSX.Ti9FJqkSK6J,0.0
201811,Ayodhya Division,pbjtM6RrgzH,aknlXIekL1Z.iRNhRMvoSCx,10108.0
201811,Basti Division,gHvNAu4JzV7,OHdD3HES2X5.gBzmANHnG0n,4025.0
201811,Jhansi Division,dScoJEvslIF,KFyojgVb8Go.mrHdT99cCnv,1.0
201811,Moradabad Division,wUoXnBEvyKP,Xg1j0efNUrP.Ti9FJqkSK6J,44.0
201811,Agra Division,XJMggNJYBFG,byP0VKnxVhr.Ti9FJqkSK6J,7.0
201811,Bareilly Division,KdUYmr64aLB,SCutWcJX88a.Ti9FJqkSK6J,1.0
