date,district,district_id,indicator_id,map_id,rank,value
2020-04-01,Amethi,StsLkYw1G0m,18,206,22.0,19.966454209996645
2020-04-01,Amethi,StsLkYw1G0m,19,206,8.0,0.0
2020-04-01,Amethi,StsLkYw1G0m,20,206,1.0,96.54390545554486
2020-04-01,Amethi,StsLkYw1G0m,21,206,22.0,1.8723375017177408
2020-04-01,Amethi,StsLkYw1G0m,22,206,2.0,0.0
2020-04-01,Amethi,StsLkYw1G0m,28,206,1.0,0.0
2020-04-01,Amethi,StsLkYw1G0m,30,206,1.0,0.0
2020-04-01,Amethi,StsLkYw1G0m,32,206,33.0,31.752462233745646
2020-04-01,Amethi,StsLkYw1G0m,35,206,1.0,0.0
2020-04-01,Maharajganj,AcnMkNGgc3S,1,187,1.0,100.0
2020-04-01,Maharajganj,AcnMkNGgc3S,2,187,1.0,0.0
2020-04-01,Maharajganj,AcnMkNGgc3S,5,187,45.0,0.0
2020-04-01,Maharajganj,AcnMkNGgc3S,9,187,11.0,51.79331186130661
2020-04-01,Maharajganj,AcnMkNGgc3S,10,187,17.0,54.90675573581454
2020-04-01,Maharajganj,AcnMkNGgc3S,11,187,34.0,48.34585868225377
2020-04-01,Maharajganj,AcnMkNGgc3S,14,187,17.0,36.284584980237156
2020-04-01,Maharajganj,AcnMkNGgc3S,16,187,31.0,5.077736689331584
2020-04-01,Maharajganj,AcnMkNGgc3S,17,187,1.0,100.0
2020-04-01,Maharajganj,AcnMkNGgc3S,18,187,13.0,24.07044312145735
2020-04-01,Maharajganj,AcnMkNGgc3S,28,187,1.0,0.0
2020-04-01,Maharajganj,AcnMkNGgc3S,30,187,1.0,0.0
2020-04-01,Maharajganj,AcnMkNGgc3S,32,187,8.0,55.39164459134325
2020-04-01,Maharajganj,AcnMkNGgc3S,35,187,1.0,0.0
2020-04-01,Bareilly,vVqY3DPcpHf,1,150,1.0,100.0
2020-04-01,Bareilly,vVqY3DPcpHf,2,150,1.0,0.0
2020-04-01,Bareilly,vVqY3DPcpHf,5,150,17.0,10.416666666666668
2020-04-01,Bareilly,vVqY3DPcpHf,6,150,5.0,68.75
2020-04-01,Bareilly,vVqY3DPcpHf,9,150,2.0,63.69124622682191
2020-04-01,Bareilly,vVqY3DPcpHf,10,150,15.0,55.9089871394871
2020-04-01,Bareilly,vVqY3DPcpHf,11,150,16.0,63.89163686173046
2020-04-01,Bareilly,vVqY3DPcpHf,14,150,10.0,52.48945147679325
2020-04-01,Bareilly,vVqY3DPcpHf,16,150,8.0,10.823630875377317
2020-04-01,Bareilly,vVqY3DPcpHf,17,150,1.0,100.0
2020-04-01,Bareilly,vVqY3DPcpHf,18,150,17.0,22.543564883673955
2020-04-01,Bareilly,vVqY3DPcpHf,28,150,1.0,0.0
2020-04-01,Bareilly,vVqY3DPcpHf,30,150,1.0,0.0
2020-04-01,Bareilly,vVqY3DPcpHf,32,150,48.0,24.92592770544051
2020-04-01,Bareilly,vVqY3DPcpHf,35,150,1.0,0.0
2020-04-01,Shahjahanpur,GaiLSoQq1ue,1,152,6.0,40.43005935715086
2020-04-01,Shahjahanpur,GaiLSoQq1ue,2,152,1.0,0.0
2020-04-01,Shahjahanpur,GaiLSoQq1ue,5,152,28.0,5.882352941176469
