calc_type,composite_index,composite_rank,date,district,district_id,div_map_id,division,domain,domain_index,domain_rank,indicator,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type,type_index,type_rank,value,year
n,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.4235861092117692,57.0,Still birth ratio,indicator_4,indicator_4,0.5916017049004292,38.0,206,7.939945142197199,4,quality,1.3483742219874977,57.0,7.939945142197199,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.4235861092117692,57.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.03460219211828327,72.0,206,1.5068165510643388,4,quality,1.3483742219874977,57.0,1.054771585745037,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.4235861092117692,57.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.03460219211828327,72.0,206,0.0,4,quality,1.3483742219874977,57.0,1.054771585745037,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,206,100.0,4,coverage,4.812749480801228,46.0,100.0,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,immunization,0.8067209894480241,32.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.8912716539272629,12.0,206,96.41794067024401,4,coverage,4.812749480801228,46.0,96.41794067024401,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,immunization,0.8067209894480241,32.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.7221703249687851,22.0,206,1.1164118931631108,4,quality,1.3483742219874977,57.0,1.1164118931631108,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,communicable_diseases,0.20615212497974564,23.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.4123042499594913,23.0,206,76.1438496706145,4,coverage,4.812749480801228,46.0,76.1438496706145,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.23552781320694205,31.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.1552405838736964,39.0,206,3.0023405593883616,4,coverage,4.812749480801228,46.0,3.0023405593883616,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.23552781320694205,31.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.3158150425401877,27.0,206,16.094678026465914,4,coverage,4.812749480801228,46.0,16.094678026465914,2023
p,0.5743777236427625,50.0,2023-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,finance,0.5779973931263819,23.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.5779973931263819,23.0,206,5989.010989010989,4,coverage,4.812749480801228,46.0,5989.010989010989,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ante_natal,0.7482154676413234,30.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.7482154676413234,30.0,180,85.71143285072391,4,coverage,4.146279388725387,66.0,85.71143285072391,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.4041028286542277,59.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.4053535758438749,46.0,180,63.39648844434228,4,coverage,4.146279388725387,66.0,63.39648844434228,2023
n,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.4041028286542277,59.0,Still birth ratio,indicator_4,indicator_4,0.027730581829025887,74.0,180,16.987688215863756,4,quality,1.2188375908614577,62.0,16.987688215863756,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.4041028286542277,59.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.3896121641448912,30.0,180,1.067442988840369,4,quality,1.2188375908614577,62.0,9.688664852685006,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,0.4041028286542277,59.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.3896121641448912,30.0,180,29.804849201655827,4,quality,1.2188375908614577,62.0,9.688664852685006,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,post_natal_care,0.9294308165112064,5.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.9294308165112064,5.0,180,94.84363605164944,4,coverage,4.146279388725387,66.0,94.84363605164944,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.8829945275266107,9.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.9644942101656808,4.0,180,98.83026045801071,4,coverage,4.146279388725387,66.0,98.83026045801071,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,immunization,0.8829945275266107,9.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.8014948448875404,9.0,180,1.2266013228691868,4,quality,1.2188375908614577,62.0,1.2266013228691868,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,0.2673267484110941,21.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.5346534968221882,21.0,180,81.11033449825263,4,coverage,4.146279388725387,66.0,81.11033449825263,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.17209202892798264,53.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.1468241985317275,40.0,180,2.855058664317905,4,coverage,4.146279388725387,66.0,2.855058664317905,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,family_planning,0.17209202892798264,53.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.19735985932423766,53.0,180,12.314062682293873,4,coverage,4.146279388725387,66.0,12.314062682293873,2023
p,0.4929357611069637,68.0,2023-01-01,Bahraich,iE0E3nLioFr,182,Gonda Division,finance,0.2199477638851476,71.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.2199477638851476,71.0,180,3143.0270591733565,4,coverage,4.146279388725387,66.0,3143.0270591733565,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,183,100.0,4,coverage,5.041475181234175,32.0,100.0,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.5346075692183655,41.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.3818816857711826,54.0,183,62.082208286792316,4,coverage,5.041475181234175,32.0,62.082208286792316,2023
n,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.5346075692183655,41.0,Still birth ratio,indicator_4,indicator_4,0.5895498671016141,39.0,183,7.972868447670613,4,quality,1.6089218623932715,39.0,7.972868447670613,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.5346075692183655,41.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.31619557739114995,37.0,183,0.2135699030721209,4,quality,1.6089218623932715,39.0,7.903162968227146,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,delivery_care,0.5346075692183655,41.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.31619557739114995,37.0,183,25.845546786922213,4,quality,1.6089218623932715,39.0,7.903162968227146,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,183,100.0,4,coverage,5.041475181234175,32.0,100.0,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.8515882089502538,19.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,183,100.0,4,coverage,5.041475181234175,32.0,100.0,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,immunization,0.8515882089502538,19.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.7031764179005076,29.0,183,1.0900275193290525,4,quality,1.6089218623932715,39.0,1.0900275193290525,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,183,100.0,4,coverage,5.041475181234175,32.0,100.0,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.22267474040541407,35.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.07629129053415264,59.0,183,1.6207734061428245,4,coverage,5.041475181234175,32.0,1.6207734061428245,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,family_planning,0.22267474040541407,35.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.3690581902766755,20.0,183,17.793986202264513,4,coverage,5.041475181234175,32.0,17.793986202264513,2023
p,0.5761266979924031,48.0,2023-01-01,Gonda,y8WarEkWCul,182,Gonda Division,finance,0.21424401465216547,73.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.21424401465216547,73.0,183,3097.690387016229,4,coverage,5.041475181234175,32.0,3097.690387016229,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,175,100.0,4,coverage,5.2279272349225145,25.0,100.0,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.9646824911342464,4.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.4994156615129589,28.0,175,68.66338141247473,4,coverage,5.2279272349225145,25.0,68.66338141247473,2023
n,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.9646824911342464,4.0,Still birth ratio,indicator_4,indicator_4,0.6392465314515089,34.0,175,7.175447490543228,4,quality,2.0933203369435502,8.0,7.175447490543228,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.9646824911342464,4.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.8776926402191361,5.0,175,1.826722338204593,4,quality,2.0933203369435502,8.0,21.55885179995881,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,delivery_care,0.9646824911342464,4.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.8776926402191361,5.0,175,67.60048721071864,4,quality,2.0933203369435502,8.0,21.55885179995881,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,post_natal_care,0.7020315205622383,31.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.7020315205622383,31.0,175,78.22797644581368,4,coverage,5.2279272349225145,25.0,78.22797644581368,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.7313169688115944,51.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.8862527723502834,13.0,175,96.25259343351023,4,coverage,5.2279272349225145,25.0,96.25259343351023,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,immunization,0.7313169688115944,51.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5763811652729052,63.0,175,0.9138966509571672,4,quality,2.0933203369435502,8.0,0.9138966509571672,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,175,100.0,4,coverage,5.2279272349225145,25.0,100.0,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.3159911778375244,22.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.4263030067739721,11.0,175,7.745776809635311,4,coverage,5.2279272349225145,25.0,7.745776809635311,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.3159911778375244,22.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.20567934890107675,51.0,175,12.579587491727807,4,coverage,5.2279272349225145,25.0,12.579587491727807,2023
p,0.6661672761373371,11.0,2023-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,finance,0.5082449248219852,39.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.5082449248219852,39.0,175,5434.578341555088,4,coverage,5.2279272349225145,25.0,5434.578341555088,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,0.8862202364843155,17.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.8862202364843155,17.0,161,93.54309108668093,4,coverage,4.958768274954728,35.0,93.54309108668093,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.7259216110221806,22.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.6200234088074333,15.0,161,75.41666666666667,4,coverage,4.958768274954728,35.0,75.41666666666667,2023
n,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.7259216110221806,22.0,Still birth ratio,indicator_4,indicator_4,0.6276941858123294,36.0,161,7.360813704496786,4,quality,1.6296806326893756,35.0,7.360813704496786,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.7259216110221806,22.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.4650236192233895,26.0,161,0.5552308591466979,4,quality,1.6296806326893756,35.0,11.52268221995939,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.7259216110221806,22.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.4650236192233895,26.0,161,37.11340206185567,4,quality,1.6296806326893756,35.0,11.52268221995939,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,post_natal_care,0.9811343448887327,3.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.9811343448887327,3.0,161,98.62152034261244,4,coverage,4.958768274954728,35.0,98.62152034261244,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.511471963847785,69.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.4859811000419134,34.0,161,83.06562858011269,4,coverage,4.958768274954728,35.0,83.06562858011269,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.511471963847785,69.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5369628276536567,66.0,161,0.8591407678244972,4,quality,1.6296806326893756,35.0,0.8591407678244972,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,161,100.0,4,coverage,4.958768274954728,35.0,100.0,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.3194713098902437,21.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.2040086650626546,32.0,161,3.8557538864425394,4,coverage,4.958768274954728,35.0,3.8557538864425394,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.3194713098902437,21.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.4349339547178328,16.0,161,19.89647694259176,4,coverage,4.958768274954728,35.0,19.89647694259176,2023
p,0.5969453578125077,33.0,2023-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,finance,0.3464665649518465,66.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.3464665649518465,66.0,161,4148.671096345515,4,coverage,4.958768274954728,35.0,4148.671096345515,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,ante_natal,0.6812053987153076,36.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.6812053987153076,36.0,137,81.90866601450288,4,coverage,4.907547829507003,43.0,81.90866601450288,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.8234361889354114,13.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.6354778244921474,12.0,137,76.28201802175755,4,coverage,4.907547829507003,43.0,76.28201802175755,2023
n,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.8234361889354114,13.0,Still birth ratio,indicator_4,indicator_4,0.8877228897583825,13.0,137,3.188454438664205,4,quality,2.0898482941830974,9.0,3.188454438664205,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.8234361889354114,13.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.4735539262778522,24.0,137,1.0664770707429791,4,quality,2.0898482941830974,9.0,11.730140506897135,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.8234361889354114,13.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.4735539262778522,24.0,137,36.6120218579235,4,quality,2.0898482941830974,9.0,11.730140506897135,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,post_natal_care,0.7523043992717026,25.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.7523043992717026,25.0,137,81.90132572579294,4,coverage,4.907547829507003,43.0,81.90132572579294,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.8642857390734314,13.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,137,100.0,4,coverage,4.907547829507003,43.0,100.0,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.8642857390734314,13.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.7285714781468628,21.0,137,1.1253037139881985,4,quality,2.0898482941830974,9.0,1.1253037139881985,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,137,100.0,4,coverage,4.907547829507003,43.0,100.0,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.2131608441241421,39.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.18370999435525706,36.0,137,3.500538842486708,4,coverage,4.907547829507003,43.0,3.500538842486708,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.2131608441241421,39.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.2426116938930272,43.0,137,13.75832012614766,4,coverage,4.907547829507003,43.0,13.75832012614766,2023
p,0.5845126507796615,41.0,2023-01-01,Amroha,hgquAmZaNBu,134,Moradabad Division,finance,0.41223851877955975,60.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.41223851877955975,60.0,137,4671.464330413017,4,coverage,4.907547829507003,43.0,4671.464330413017,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ante_natal,0.9058353894745071,13.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.9058353894745071,13.0,182,94.6562350436116,4,coverage,4.621284997914051,51.0,94.6562350436116,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.5454517864971499,39.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.2973616142713254,66.0,182,57.34960888627785,4,coverage,4.621284997914051,51.0,57.34960888627785,2023
n,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.5454517864971499,39.0,Still birth ratio,indicator_4,indicator_4,0.6667031126271383,29.0,182,6.734885663568968,4,quality,1.5770250288438927,42.0,6.734885663568968,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.5454517864971499,39.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.3361453162964929,34.0,182,0.3184713375796179,4,quality,1.5770250288438927,42.0,8.388343470140319,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,0.5454517864971499,39.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.3361453162964929,34.0,182,27.218045112781947,4,quality,1.5770250288438927,42.0,8.388343470140319,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,post_natal_care,0.9026829011161092,9.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.9026829011161092,9.0,182,92.88921374125508,4,coverage,4.621284997914051,51.0,92.88921374125508,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,immunization,0.6414856761337566,62.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.7087947523472518,25.0,182,90.40623248761084,4,coverage,4.621284997914051,51.0,90.40623248761084,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,immunization,0.6414856761337566,62.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5741765999202614,65.0,182,0.9108342964770344,4,quality,1.5770250288438927,42.0,0.9108342964770344,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,0.4007560301704305,11.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.801512060340861,11.0,182,91.94284095681816,4,coverage,4.621284997914051,51.0,91.94284095681816,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,family_planning,0.1931390392884344,45.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.04833650423114042,69.0,182,1.1315807497103263,4,coverage,4.621284997914051,51.0,1.1315807497103263,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,family_planning,0.1931390392884344,45.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.3379415743457284,25.0,182,16.800868362644252,4,coverage,4.621284997914051,51.0,16.800868362644252,2023
p,0.5566210028629781,55.0,2023-01-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,finance,0.6188202017871276,17.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.6188202017871276,17.0,182,6313.494099538224,4,coverage,4.621284997914051,51.0,6313.494099538224,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,ante_natal,0.5351553629956618,42.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.5351553629956618,42.0,170,73.62044543564087,4,coverage,4.186690241370319,65.0,73.62044543564087,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,delivery_care,0.3326930853829073,66.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.39343543241551104,50.0,170,62.729146386492566,4,coverage,4.186690241370319,65.0,62.729146386492566,2023
n,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,delivery_care,0.3326930853829073,66.0,Still birth ratio,indicator_4,indicator_4,0.13045745657903368,72.0,170,15.339357007774742,4,quality,1.1353782495674445,64.0,15.339357007774742,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,delivery_care,0.3326930853829073,66.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.2370931835770887,45.0,170,0.0,4,quality,1.1353782495674445,64.0,5.979381443298969,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,delivery_care,0.3326930853829073,66.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.2370931835770887,45.0,170,19.93127147766323,4,quality,1.1353782495674445,64.0,5.979381443298969,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,post_natal_care,0.5838744755210081,38.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.5838744755210081,38.0,170,69.59445261609581,4,coverage,4.186690241370319,65.0,69.59445261609581,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,immunization,0.7020186925545894,57.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.6362097756978569,29.0,170,88.01491778267504,4,coverage,4.186690241370319,65.0,88.01491778267504,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,immunization,0.7020186925545894,57.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.7678276094113219,13.0,170,1.1798342768069572,4,quality,1.1353782495674445,64.0,1.1798342768069572,2023
p,0.5213155161364309,61.0,2023-01-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,170,100.0,4,coverage,4.186690241370319,65.0,100.0,2023
