date,div_map_id,division,division_id,indicator_id,rank,value
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,14,10.0,45.392749244713
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,16,17.0,1.574660085395028
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,17,1.0,100.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,18,18.0,5.303151495760679
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,19,9.0,0.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,20,16.0,31.92320503891227
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,21,15.0,2.534597098991612
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,22,8.0,0.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,28,3.0,0.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,30,1.0,0.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,32,18.0,16.20204491829066
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,35,3.0,0.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,1,1.0,100.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,2,2.0,0.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,5,15.0,0.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,6,10.0,25.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,9,18.0,25.716810683424978
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,10,18.0,23.71694160775072
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,11,10.0,52.55629746006808
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,14,6.0,52.572706935123044
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,16,17.0,1.2536004189578425
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,17,4.0,98.38709677419355
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,18,18.0,5.449735449735449
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,19,7.0,0.0
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,20,14.0,26.485991097145853
2019-01-01,193,Azamgarh Division,PQpO0hxWAzu,21,11.0,4.343414506415292
