block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Hasanpur,rWNzTUgiIT6,p,2017-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,25.237258347978912,ANC,2018
Hasanpur,rWNzTUgiIT6,p,2018-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,30.446043165467625,ANC,2019
Kushinagar Padrouna,vvIR3mOcYGz,p,2017-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,35.350140056022404,ANC,2018
Kushinagar Padrouna,vvIR3mOcYGz,p,2018-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,28.54859799506029,ANC,2019
Dubeypur,C2FFe2TBScZ,p,2017-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,31.55462184873949,ANC,2018
Dubeypur,C2FFe2TBScZ,p,2018-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,42.97188755020081,ANC,2019
Ghazipur Barachwar,SQuL6ZdC6LY,p,2017-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,62.55301102629347,ANC,2018
Ghazipur Barachwar,SQuL6ZdC6LY,p,2018-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,75.19097853765005,ANC,2019
Shahjahanpur DHQ,jc5MqfKVzRH,p,2017-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,36.810102899906454,ANC,2018
Shahjahanpur DHQ,jc5MqfKVzRH,p,2018-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,42.806012884753045,ANC,2019
Shivgarh Pratapgarh,GMBAMYjK1nv,p,2017-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,59.08396946564886,ANC,2018
Shivgarh Pratapgarh,GMBAMYjK1nv,p,2018-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,45.347368421052636,ANC,2019
Auraiya Auriya,baHOn9wfzJ1,p,2017-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,31.92810457516339,ANC,2018
Auraiya Auriya,baHOn9wfzJ1,p,2018-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,52.56016385048643,ANC,2019
Pihani,lr3CfswaZMq,p,2017-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,35.77812828601472,ANC,2018
Pihani,lr3CfswaZMq,p,2018-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,49.465054883979434,ANC,2019
Manjhanpur,ppVmu0WT8Jb,p,2017-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,31.352718078381802,ANC,2018
Manjhanpur,ppVmu0WT8Jb,p,2018-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,20.286113800150584,ANC,2019
Bhiyaon,KZ9A7NuGOta,p,2017-04-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,24.49962935507784,ANC,2018
Bhiyaon,KZ9A7NuGOta,p,2018-04-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,58.4846093133386,ANC,2019
Rudhouli,X4NDrvDmL4p,p,2017-04-01,Basti,J1P16zQEOUT,Basti Division,ANC,% ANC registered in First trimester,indicator_1,41.993386868209726,ANC,2018
Rudhouli,X4NDrvDmL4p,p,2018-04-01,Basti,J1P16zQEOUT,Basti Division,ANC,% ANC registered in First trimester,indicator_1,37.4617311438909,ANC,2019
C S M Nagar Singhpur,vlnVnG5JxVJ,p,2017-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,70.66496977410117,ANC,2018
C S M Nagar Singhpur,vlnVnG5JxVJ,p,2018-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,94.4761554041613,ANC,2019
Kannauj,w5PW1t5ovb8,p,2017-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,30.76923076923077,ANC,2018
Kannauj,w5PW1t5ovb8,p,2018-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,33.776500179662236,ANC,2019
Jaspura,iD2sVe31G90,p,2017-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,33.1583552055993,ANC,2018
Jaspura,iD2sVe31G90,p,2018-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,29.22194334887056,ANC,2019
Chibramau,lqFb50V1HFl,p,2017-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,38.35335481980663,ANC,2018
Chibramau,lqFb50V1HFl,p,2018-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,35.471754807692314,ANC,2019
Gorakhpur DHQ,oER6x75izaS,p,2017-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,18.868649604181076,ANC,2018
Gorakhpur DHQ,oER6x75izaS,p,2018-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,56.292791539103824,ANC,2019
Deoria Rampur Karkhna,S0dqgoK82zn,p,2017-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,78.96189950303699,ANC,2018
Deoria Rampur Karkhna,S0dqgoK82zn,p,2018-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,78.38795394154118,ANC,2019
Etawah Jasventnagar,L3tm8ZCQ4VU,p,2017-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,28.42570554233254,ANC,2018
Etawah Jasventnagar,L3tm8ZCQ4VU,p,2018-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,32.064516129032256,ANC,2019
Bijnor Chandok,shhTmT0DeTX,p,2017-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,54.35745937961597,ANC,2018
Bijnor Chandok,shhTmT0DeTX,p,2018-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,61.53369160810252,ANC,2019
Kadipur,f8FnEAgiGOz,p,2017-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,17.99797775530839,ANC,2018
Kadipur,f8FnEAgiGOz,p,2018-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,19.197847884568354,ANC,2019
C S M Nagar Musafirkhana,rpRvuw2Iiug,p,2017-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,26.13277133825079,ANC,2018
C S M Nagar Musafirkhana,rpRvuw2Iiug,p,2018-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,26.59196501776442,ANC,2019
Rae Bareli Deeh,lruABl36XZQ,p,2017-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,35.2101506740682,ANC,2018
Rae Bareli Deeh,lruABl36XZQ,p,2018-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,38.32551425478167,ANC,2019
Kuadanda,fpNl2OeBSp3,p,2017-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,45.09029345372461,ANC,2018
Kuadanda,fpNl2OeBSp3,p,2018-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,39.86652616789603,ANC,2019
Phoolbhar,kKTBu6UpSYl,p,2017-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,32.224925655582595,ANC,2018
Phoolbhar,kKTBu6UpSYl,p,2018-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,46.75236806495264,ANC,2019
Birdpur,N5oPV77d3Vf,p,2017-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ANC,% ANC registered in First trimester,indicator_1,24.110929853181077,ANC,2018
Birdpur,N5oPV77d3Vf,p,2018-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ANC,% ANC registered in First trimester,indicator_1,34.64673913043478,ANC,2019
Hamirpur Kurara,JcfBKD9Fdaw,p,2017-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,39.90877993158495,ANC,2018
Hamirpur Kurara,JcfBKD9Fdaw,p,2018-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,57.40469208211144,ANC,2019
Etawah Mahewa,g6QRDUGvU6j,p,2017-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,61.54691276642498,ANC,2018
Etawah Mahewa,g6QRDUGvU6j,p,2018-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,55.980242267435024,ANC,2019
Chargawan,X2K6bByVLd2,p,2017-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,26.159492826159486,ANC,2018
Chargawan,X2K6bByVLd2,p,2018-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,20.48371174728529,ANC,2019
Azamgarh Tahebpur,cbIIWsiZRDy,p,2017-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,93.338782182264,ANC,2018
Azamgarh Tahebpur,cbIIWsiZRDy,p,2018-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,100.0,ANC,2019
Mathura Nauhjheel,r2eMDAoHzuI,p,2017-04-01,Mathura,KP2BUB1npih,Agra Division,ANC,% ANC registered in First trimester,indicator_1,70.95185995623632,ANC,2018
Mathura Nauhjheel,r2eMDAoHzuI,p,2018-04-01,Mathura,KP2BUB1npih,Agra Division,ANC,% ANC registered in First trimester,indicator_1,80.69866800703693,ANC,2019
Etawah DHQ,H82DYZCKRwR,p,2017-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,30.46119856393262,ANC,2018
Etawah DHQ,H82DYZCKRwR,p,2018-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,53.70102320938357,ANC,2019
Dumaria,nH12F0E43cT,p,2017-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ANC,% ANC registered in First trimester,indicator_1,55.700934579439256,ANC,2018
Dumaria,nH12F0E43cT,p,2018-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ANC,% ANC registered in First trimester,indicator_1,59.31723315444246,ANC,2019
Gaisandi,fOvbWnMTlvE,p,2017-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,32.925170068027214,ANC,2018
Gaisandi,fOvbWnMTlvE,p,2018-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,49.455279085406865,ANC,2019
Deoria Barhaz,E5A2kSTc3PM,p,2017-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,76.4817150063052,ANC,2018
Deoria Barhaz,E5A2kSTc3PM,p,2018-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,49.08155767817782,ANC,2019
Fatehpur Gpalganj,QiCjYBLbYGE,p,2017-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,23.93489707994256,ANC,2018
Fatehpur Gpalganj,QiCjYBLbYGE,p,2018-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,55.0625,ANC,2019
Mathura Chaumuha,sbVBq9HPEgp,p,2017-04-01,Mathura,KP2BUB1npih,Agra Division,ANC,% ANC registered in First trimester,indicator_1,66.95402298850574,ANC,2018
Mathura Chaumuha,sbVBq9HPEgp,p,2018-04-01,Mathura,KP2BUB1npih,Agra Division,ANC,% ANC registered in First trimester,indicator_1,73.8612473721093,ANC,2019
Dadroul,CzrcP2SLElb,p,2017-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,68.46208362863217,ANC,2018
Dadroul,CzrcP2SLElb,p,2018-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,67.26672171758878,ANC,2019
Manda,CGzm91g5LUD,p,2017-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,55.29589144364871,ANC,2018
Manda,CGzm91g5LUD,p,2018-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,44.93936567164179,ANC,2019
Shamli Kudana,TUe1OHD8Q0q,p,2017-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,61.69014084507042,ANC,2018
Shamli Kudana,TUe1OHD8Q0q,p,2018-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,61.5681233933162,ANC,2019
Sirthu,HtBQrKnRi8A,p,2017-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,32.16981132075472,ANC,2018
Sirthu,HtBQrKnRi8A,p,2018-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,48.09776343094305,ANC,2019
Rae Bareli Maharajganj,NbdKCUBY7yL,p,2017-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,29.29745889387145,ANC,2018
Rae Bareli Maharajganj,NbdKCUBY7yL,p,2018-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,48.2,ANC,2019
Pipraich,X9URGLOiulW,p,2017-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,36.05042016806723,ANC,2018
Pipraich,X9URGLOiulW,p,2018-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,19.65660153937241,ANC,2019
Bareily DHQ,fRl1gRWCXvz,p,2017-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,42.82718638213889,ANC,2018
Bareily DHQ,fRl1gRWCXvz,p,2018-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,22.80946504265708,ANC,2019
Milak,TLMPAZhmOLv,p,2017-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,30.37601376259523,ANC,2018
Milak,TLMPAZhmOLv,p,2018-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,24.464795432921022,ANC,2019
Unnav DHQ,CYb7f3DOpb0,p,2017-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,12.495732331853876,ANC,2018
Unnav DHQ,CYb7f3DOpb0,p,2018-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,27.02226493672913,ANC,2019
Jaunpur DHQ,i81wO4m0rn2,p,2017-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,56.997219647822064,ANC,2018
Jaunpur DHQ,i81wO4m0rn2,p,2018-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,23.008095440988498,ANC,2019
Gonda DHQ,dbHdyWgjMbk,p,2017-04-01,Gonda,y8WarEkWCul,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,3.575264692343102,ANC,2018
Gonda DHQ,dbHdyWgjMbk,p,2018-04-01,Gonda,y8WarEkWCul,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,22.25580955979596,ANC,2019
Bijnor Afjialgarh,wwaYoRwSd1k,p,2017-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,57.85398230088495,ANC,2018
Bijnor Afjialgarh,wwaYoRwSd1k,p,2018-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,51.73244953299186,ANC,2019
Meerut Daurala,adk9clLdGC3,p,2017-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,72.62180974477958,ANC,2018
Meerut Daurala,adk9clLdGC3,p,2018-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,66.53454133635334,ANC,2019
Ramnagar Jaunpur,SiApLfkyuVz,p,2017-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,36.22257891920813,ANC,2018
Ramnagar Jaunpur,SiApLfkyuVz,p,2018-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,29.8811544991511,ANC,2019
Bulandshahar Danpur,RyFHMa78ezE,p,2017-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,70.05141388174808,ANC,2018
Bulandshahar Danpur,RyFHMa78ezE,p,2018-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,73.41377158310797,ANC,2019
Kanpur Dehat Rajpur,RCZZTOaqXrm,p,2017-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,35.18898931799506,ANC,2018
Kanpur Dehat Rajpur,RCZZTOaqXrm,p,2018-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,31.77311880383553,ANC,2019
Prayagraj DHQ,engUwg3VX3b,p,2017-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,77.57986334170414,ANC,2018
Prayagraj DHQ,engUwg3VX3b,p,2018-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,69.52461799660439,ANC,2019
Siddhaur,IdkC83lgdBj,p,2017-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,30.748422001803426,ANC,2018
Siddhaur,IdkC83lgdBj,p,2018-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,34.67305611377339,ANC,2019
Hamirpur Sumerpur,q73Py9jt80A,p,2017-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,92.38272178355784,ANC,2018
Hamirpur Sumerpur,q73Py9jt80A,p,2018-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,100.0,ANC,2019
Varanasi Harraua,YAHDIDrUMwP,p,2017-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,54.83264385107182,ANC,2018
Varanasi Harraua,YAHDIDrUMwP,p,2018-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,47.17455002092926,ANC,2019
Hariyanwa,ruw57rtPpxr,p,2017-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,24.365079365079364,ANC,2018
Hariyanwa,ruw57rtPpxr,p,2018-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,39.45591356357322,ANC,2019
Karchhana,INQHpWL0ZBk,p,2017-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,48.920600073179656,ANC,2018
Karchhana,INQHpWL0ZBk,p,2018-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,43.44295574502639,ANC,2019
Mehadawal,qEXJSGxJGJX,p,2017-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ANC,% ANC registered in First trimester,indicator_1,40.50880626223092,ANC,2018
Mehadawal,qEXJSGxJGJX,p,2018-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ANC,% ANC registered in First trimester,indicator_1,50.12420156139106,ANC,2019
Hathras Sahpau,AcznJJtvLKq,p,2017-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,48.479729729729726,ANC,2018
Hathras Sahpau,AcznJJtvLKq,p,2018-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,45.21131042870174,ANC,2019
Jalaun Dakor,V41lCBcSsRJ,p,2017-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,53.24074074074075,ANC,2018
Jalaun Dakor,V41lCBcSsRJ,p,2018-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,52.48677248677248,ANC,2019
Varanasi Badagoan,J2vP2MAp32p,p,2017-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,50.900307422046545,ANC,2018
Varanasi Badagoan,J2vP2MAp32p,p,2018-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,50.242849433351324,ANC,2019
Pilibhit DHQ,Ez4mS8TGHyp,p,2017-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,53.44827586206896,ANC,2018
Pilibhit DHQ,Ez4mS8TGHyp,p,2018-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,39.377455424599574,ANC,2019
Jalaun Mahewa,IG6BUMkoNfw,p,2017-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,51.8840579710145,ANC,2018
Jalaun Mahewa,IG6BUMkoNfw,p,2018-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,51.46245059288538,ANC,2019
Gautam Buddha Nagar Dankaur,FGqvmr1orP5,p,2017-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,52.73477812177504,ANC,2018
Gautam Buddha Nagar Dankaur,FGqvmr1orP5,p,2018-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,57.97923875432526,ANC,2019
Chitrakoot DHQ,kuE3K1lT4Ik,p,2017-04-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,31.19266055045872,ANC,2018
Chitrakoot DHQ,kuE3K1lT4Ik,p,2018-04-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,53.12862108922364,ANC,2019
Rajgarh,fi3XI1IhyQO,p,2017-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ANC,% ANC registered in First trimester,indicator_1,56.1037856231391,ANC,2018
Rajgarh,fi3XI1IhyQO,p,2018-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ANC,% ANC registered in First trimester,indicator_1,59.73909131803868,ANC,2019
Sahughat,knCO4emeZY1,p,2017-04-01,Basti,J1P16zQEOUT,Basti Division,ANC,% ANC registered in First trimester,indicator_1,44.728079911209775,ANC,2018
Sahughat,knCO4emeZY1,p,2018-04-01,Basti,J1P16zQEOUT,Basti Division,ANC,% ANC registered in First trimester,indicator_1,45.84070796460178,ANC,2019
Rae Bareli Khiaro,Q889SJwv9Ok,p,2017-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,33.312883435582826,ANC,2018
Rae Bareli Khiaro,Q889SJwv9Ok,p,2018-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,37.81697905181918,ANC,2019
Ghazipur Saidpur,OFvD8TPE8bU,p,2017-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,41.276829939460654,ANC,2018
Ghazipur Saidpur,OFvD8TPE8bU,p,2018-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,38.73635461462123,ANC,2019
Meerut MAWANA,zoMU7oDZFvZ,p,2017-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,64.12213740458014,ANC,2018
Meerut MAWANA,zoMU7oDZFvZ,p,2018-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,58.84260414068346,ANC,2019
Fatehpur Hathgam,OA8wf7skznm,p,2017-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,31.11380145278451,ANC,2018
Fatehpur Hathgam,OA8wf7skznm,p,2018-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,37.71821981804771,ANC,2019
Shamli Kairana,y1VjuyuoJ29,p,2017-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,61.38328530259366,ANC,2018
Shamli Kairana,y1VjuyuoJ29,p,2018-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,60.64139941690962,ANC,2019
Kachhuna,zOlFDV0qaZN,p,2017-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,45.9244532803181,ANC,2018
Kachhuna,zOlFDV0qaZN,p,2018-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,52.27662411887979,ANC,2019
