block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,quarter,type,year
Agra Khaundali,NWLheaE7Ac4,p,2022-10-01,Agra,N5WWbRtsjWp,,ANC,% ANC registered in First trimester,indicator_1,49.57118353344767,3,ANC,2023
Bilhari,B1rNgGH3FaM,p,2022-10-01,Moradabad,YQNQoPjAIpV,,ANC,% ANC registered in First trimester,indicator_1,77.3308957952468,3,ANC,2023
Azamgarh Jahanaganj,O2VQy7yy72b,p,2022-10-01,Azamgarh,NjckKfm3g0k,,ANC,% ANC registered in First trimester,indicator_1,54.186602870813395,3,ANC,2023
Bulandshahar Janhgirabad,VhF9wHMOsI2,p,2022-10-01,Bulandshahar,ogBt4gWCiem,,ANC,% ANC registered in First trimester,indicator_1,22.786458333333336,3,ANC,2023
Lalitpur Jakhaura,cBlMjL2O6oW,p,2022-10-01,Lalitpur,fagfcadhxej,,ANC,% ANC registered in First trimester,indicator_1,60.78571428571429,3,ANC,2023
Basti Sader,zshpWWwvLd3,p,2022-10-01,Basti,J1P16zQEOUT,,ANC,% ANC registered in First trimester,indicator_1,49.67996061053668,3,ANC,2023
Saharanpur Nanota,ZUTLEFlviBI,p,2022-10-01,Saharanpur,FKYZ3JbWq84,,ANC,% ANC registered in First trimester,indicator_1,99.73736047275116,3,ANC,2023
Shargarh,FjccMEGL0Hr,p,2022-10-01,Bareilly,vVqY3DPcpHf,,ANC,% ANC registered in First trimester,indicator_1,87.44,3,ANC,2023
Ghazipur Mahmudabad,ISeQXIbXref,p,2022-10-01,Ghazipur,dScWdMRN8PL,,ANC,% ANC registered in First trimester,indicator_1,96.80426098535288,3,ANC,2023
Rae Bareli Jagatpur,yFYFE5vVAAA,p,2022-10-01,Rae Bareli,lLvTDpBDY8u,,ANC,% ANC registered in First trimester,indicator_1,81.0693641618497,3,ANC,2023
Mainpuri Kerhal,HNZwOODMyul,p,2022-10-01,Mainpuri,XBLhrSWGytu,,ANC,% ANC registered in First trimester,indicator_1,41.89473684210526,3,ANC,2023
Ballia Bansdih,G4HRu37srJN,p,2022-10-01,Ballia,oNDvGBE5fLq,,ANC,% ANC registered in First trimester,indicator_1,78.66541353383458,3,ANC,2023
Pawansa,f6vmbanfxRo,p,2022-10-01,Sambhal,YzHpzrN0eLv,,ANC,% ANC registered in First trimester,indicator_1,88.38424437299034,3,ANC,2023
Skiit,H5UJopTvZPy,p,2022-10-01,Etah,ZLcx4iOVyN5,,ANC,% ANC registered in First trimester,indicator_1,85.57594291539246,3,ANC,2023
Ghorahawal,Cea63kQpiOw,p,2022-10-01,Sonbhadra,NNk3JP90QZ5,,ANC,% ANC registered in First trimester,indicator_1,89.53974895397492,3,ANC,2023
Saharanpur Rampur Maniharan,obGw4WWLMlw,p,2022-10-01,Saharanpur,FKYZ3JbWq84,,ANC,% ANC registered in First trimester,indicator_1,80.90490797546013,3,ANC,2023
Azamgarh Mirzapur,bYn0jt3AvMQ,p,2022-10-01,Azamgarh,NjckKfm3g0k,,ANC,% ANC registered in First trimester,indicator_1,92.54820218863993,3,ANC,2023
Koraon,snr8f1gc8vd,p,2022-10-01,Prayagraj,tXgaew1Pd2Y,,ANC,% ANC registered in First trimester,indicator_1,91.59599074787971,3,ANC,2023
Mirzapur Shahjahanpur,Gj3mY1laAQs,p,2022-10-01,Shahjahanpur,GaiLSoQq1ue,,ANC,% ANC registered in First trimester,indicator_1,81.46067415730337,3,ANC,2023
Saidabad,UtcpvEmyolV,p,2022-10-01,Prayagraj,tXgaew1Pd2Y,,ANC,% ANC registered in First trimester,indicator_1,93.21486268174476,3,ANC,2023
Baharia,TcWp3YBgjTX,p,2022-10-01,Prayagraj,tXgaew1Pd2Y,,ANC,% ANC registered in First trimester,indicator_1,92.51968503937007,3,ANC,2023
Kanpur Dehat Serwenkheda,OnFJhLr5Af4,p,2022-10-01,Kanpur Dehat,k3D0AumUCiC,,ANC,% ANC registered in First trimester,indicator_1,67.89587852494577,3,ANC,2023
Jaisinghpur,BKeRkKcuOgW,p,2022-10-01,Sultanpur,o4ZQTVcMI7U,,ANC,% ANC registered in First trimester,indicator_1,70.92882991556094,3,ANC,2023
Ghaziabad DHQ,HYVom1xMtdc,p,2022-10-01,Ghaziabad,M5NHlfAaKYI,,ANC,% ANC registered in First trimester,indicator_1,72.53216846303593,3,ANC,2023
Shrawasti DHQ,GK26msJSJoZ,p,2022-10-01,Shrawasti,oyTwneTbWDx,,ANC,% ANC registered in First trimester,indicator_1,32.71604938271605,3,ANC,2023
Mohanlalganj,VKvevXLweem,p,2022-10-01,Lucknow,MfHac5N78aK,,ANC,% ANC registered in First trimester,indicator_1,83.44768439108061,3,ANC,2023
Sikhar,moqnzHZCfQg,p,2022-10-01,Mirzapur,UAicdMLyuk4,,ANC,% ANC registered in First trimester,indicator_1,88.38383838383837,3,ANC,2023
Varanasi Pindara,Cr1PwYBuSs1,p,2022-10-01,Varanasi,LeuBT7KfuuA,,ANC,% ANC registered in First trimester,indicator_1,53.12151616499443,3,ANC,2023
Chirgaon,CNdl7yi4n8S,p,2022-10-01,Jhansi,Mq751wBMqGF,,ANC,% ANC registered in First trimester,indicator_1,85.56485355648536,3,ANC,2023
Sidhauli,NAhNn2JVtnF,p,2022-10-01,Sitapur,XxaOowFtkiJ,,ANC,% ANC registered in First trimester,indicator_1,47.07805476093176,3,ANC,2023
Simbhaoli,mSef7qX2gGM,p,2022-10-01,Hapur,CZ8kLjgqvSH,,ANC,% ANC registered in First trimester,indicator_1,87.6045627376426,3,ANC,2023
Gajraula,F4PpXNqeUpP,p,2022-10-01,Amroha,hgquAmZaNBu,,ANC,% ANC registered in First trimester,indicator_1,82.20078912757563,3,ANC,2023
Gainsdasbujhurg,bwQadqgE3oJ,p,2022-10-01,Balrampur,uS0pNSxN3sS,,ANC,% ANC registered in First trimester,indicator_1,94.3119266055046,3,ANC,2023
Muzaffarnagar Jansath,IClJwvvGCfX,p,2022-10-01,Muzaffarnagar,MVQs2RrS1Nw,,ANC,% ANC registered in First trimester,indicator_1,69.94122586062133,3,ANC,2023
Mohamdi Kheri,SiLZVlguB9v,p,2022-10-01,Lakhimpur Kheri,d9ZuMopgX29,,ANC,% ANC registered in First trimester,indicator_1,69.99105545617174,3,ANC,2023
C S M Nagar Bazar Shukul,HZYH9FeKSbz,p,2022-10-01,Amethi,StsLkYw1G0m,,ANC,% ANC registered in First trimester,indicator_1,78.41634738186463,3,ANC,2023
Unnav Bighapur,SvNkFaLvfio,p,2022-10-01,Unnav,aT03mfdlNiF,,ANC,% ANC registered in First trimester,indicator_1,94.02460456942005,3,ANC,2023
Mirzapur DHQ,WxMksp7j6w7,p,2022-10-01,Mirzapur,UAicdMLyuk4,,ANC,% ANC registered in First trimester,indicator_1,52.50065462162871,3,ANC,2023
C S M Nagar Amethi,myKgoGwviVc,p,2022-10-01,Amethi,StsLkYw1G0m,,ANC,% ANC registered in First trimester,indicator_1,84.58980044345898,3,ANC,2023
Deoria Bhttni,AzV6zQXaRba,p,2022-10-01,Deoria,Tf9b9qcbghH,,ANC,% ANC registered in First trimester,indicator_1,75.10703363914371,3,ANC,2023
Rae Bareli Amawa,pvZgEadkY59,p,2022-10-01,Rae Bareli,lLvTDpBDY8u,,ANC,% ANC registered in First trimester,indicator_1,24.387254901960784,3,ANC,2023
Sidhpura,DCamfBCJMSi,p,2022-10-01,Kasganj,hITp09XOBLZ,,ANC,% ANC registered in First trimester,indicator_1,80.55797733217088,3,ANC,2023
Hathras Mursan,NHwhqnwjZ0d,p,2022-10-01,Hathras,m1IAjmqkoFC,,ANC,% ANC registered in First trimester,indicator_1,81.57568238213398,3,ANC,2023
Kakori,iK1PfQ9wLbz,p,2022-10-01,Lucknow,MfHac5N78aK,,ANC,% ANC registered in First trimester,indicator_1,80.9341500765697,3,ANC,2023
Etawah Basrehar,JBG7yZn3ZhD,p,2022-10-01,Etawah,Pm0jLk6EAiE,,ANC,% ANC registered in First trimester,indicator_1,24.513274336283175,3,ANC,2023
Muzaffarnagar Shahpur,XuOunfUuyUX,p,2022-10-01,Muzaffarnagar,MVQs2RrS1Nw,,ANC,% ANC registered in First trimester,indicator_1,84.88943488943491,3,ANC,2023
Pahari,Xj8oMwQWDUl,p,2022-10-01,Chitrakoot,i2fSZZ3QAJJ,,ANC,% ANC registered in First trimester,indicator_1,96.87272727272727,3,ANC,2023
Agra Achnera,eV15qufBx79,p,2022-10-01,Agra,N5WWbRtsjWp,,ANC,% ANC registered in First trimester,indicator_1,68.26145552560648,3,ANC,2023
Kaundhiyara,UBw5aJTPmZ3,p,2022-10-01,Prayagraj,tXgaew1Pd2Y,,ANC,% ANC registered in First trimester,indicator_1,82.76497695852534,3,ANC,2023
Kamalganj,xmoNxfjNe2l,p,2022-10-01,Farrukhabad,uEEwlAGZXWW,,ANC,% ANC registered in First trimester,indicator_1,88.35119253370203,3,ANC,2023
Unnav Nawabganj,ziD9Ib1XELX,p,2022-10-01,Unnav,aT03mfdlNiF,,ANC,% ANC registered in First trimester,indicator_1,81.31021194605009,3,ANC,2023
Nagawa,YPsEnS75cQ8,p,2022-10-01,Sonbhadra,NNk3JP90QZ5,,ANC,% ANC registered in First trimester,indicator_1,85.09615384615384,3,ANC,2023
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2022-10-01,Gautam Buddha Nagar,bNmwkrQeP3e,,ANC,% ANC registered in First trimester,indicator_1,62.08035222894882,3,ANC,2023
Lotan,rvgyhTDiBPh,p,2022-10-01,Siddharth Nagar,cP0p8qfm3il,,ANC,% ANC registered in First trimester,indicator_1,67.32758620689657,3,ANC,2023
Kushinagar Khadda,OHnlTAIgKxY,p,2022-10-01,Kushinagar,xUeHwd9FQkg,,ANC,% ANC registered in First trimester,indicator_1,54.72081218274112,3,ANC,2023
Bilgram,TqhQTNCu0rW,p,2022-10-01,Hardoi,MTIkUw5q5pX,,ANC,% ANC registered in First trimester,indicator_1,65.74766355140186,3,ANC,2023
Baberu,QAfsawYvIW0,p,2022-10-01,Banda,DggJGxqbWHn,,ANC,% ANC registered in First trimester,indicator_1,68.81720430107528,3,ANC,2023
Bulandshahar Gulaothi,FXjd8I3tis1,p,2022-10-01,Bulandshahar,ogBt4gWCiem,,ANC,% ANC registered in First trimester,indicator_1,67.84140969162996,3,ANC,2023
Khudaganj,Y5b8fuW0nqo,p,2022-10-01,Shahjahanpur,GaiLSoQq1ue,,ANC,% ANC registered in First trimester,indicator_1,64.77832512315271,3,ANC,2023
Sant Ravidas Nagar Suriyawa,oZ8M2HNNfYK,p,2022-10-01,Bhadohi,PeUY1vj02UQ,,ANC,% ANC registered in First trimester,indicator_1,89.31068931068931,3,ANC,2023
Dhanapur,F1Ddi7jawvX,p,2022-10-01,Chandauli,ClbehnmwSec,,ANC,% ANC registered in First trimester,indicator_1,95.49803038829486,3,ANC,2023
Fatehpur,iRCOLiyhze6,p,2022-10-01,Barabanki,tzH6nJu9SwS,,ANC,% ANC registered in First trimester,indicator_1,71.84095860566448,3,ANC,2023
Dhanaura,KocU1z4MS42,p,2022-10-01,Amroha,hgquAmZaNBu,,ANC,% ANC registered in First trimester,indicator_1,84.29073856975381,3,ANC,2023
Sonbhadra DHQ,NBKbLavdozm,p,2022-10-01,Sonbhadra,NNk3JP90QZ5,,ANC,% ANC registered in First trimester,indicator_1,68.26086956521739,3,ANC,2023
Gautam Buddha Nagar Jever,dnrD7zqEOQ2,p,2022-10-01,Gautam Buddha Nagar,bNmwkrQeP3e,,ANC,% ANC registered in First trimester,indicator_1,54.208494208494216,3,ANC,2023
Hathras Hasayan,TY8SzPsUCPQ,p,2022-10-01,Hathras,m1IAjmqkoFC,,ANC,% ANC registered in First trimester,indicator_1,80.23774145616642,3,ANC,2023
Jalalabad Kannauj,OWrTCTjWjzI,p,2022-10-01,Kannauj,IhQbDYRiF8w,,ANC,% ANC registered in First trimester,indicator_1,83.85826771653542,3,ANC,2023
Gursaria,h9b0ymhftGb,p,2022-10-01,Jhansi,Mq751wBMqGF,,ANC,% ANC registered in First trimester,indicator_1,61.80371352785146,3,ANC,2023
Mathura Nandganv,RiVugbfNzS2,p,2022-10-01,Mathura,KP2BUB1npih,,ANC,% ANC registered in First trimester,indicator_1,53.72035977105478,3,ANC,2023
Lalitpur Mahroni,hSxXTcaWSE8,p,2022-10-01,Lalitpur,fagfcadhxej,,ANC,% ANC registered in First trimester,indicator_1,46.85666387259011,3,ANC,2023
Agra Sainya,mqJOhnNW2ce,p,2022-10-01,Agra,N5WWbRtsjWp,,ANC,% ANC registered in First trimester,indicator_1,61.344537815126046,3,ANC,2023
Rae Bareli Dalamau,KtYM7svxHgY,p,2022-10-01,Rae Bareli,lLvTDpBDY8u,,ANC,% ANC registered in First trimester,indicator_1,85.6221198156682,3,ANC,2023
Keaserganj,RXv1GaQ6IyV,p,2022-10-01,Bahraich,iE0E3nLioFr,,ANC,% ANC registered in First trimester,indicator_1,88.37772397094429,3,ANC,2023
BKTalabe,ApSm0CuGVfL,p,2022-10-01,Lucknow,MfHac5N78aK,,ANC,% ANC registered in First trimester,indicator_1,86.09360936093609,3,ANC,2023
Jalaun Madhougarh,GGmtoqpI9Je,p,2022-10-01,Jalaun,NL5xiiHZQSC,,ANC,% ANC registered in First trimester,indicator_1,72.66483516483518,3,ANC,2023
Heryasethghrwa,H1Z5zG9mjfG,p,2022-10-01,Balrampur,uS0pNSxN3sS,,ANC,% ANC registered in First trimester,indicator_1,96.19852164730729,3,ANC,2023
Muftiganj,sfvcD32u4kK,p,2022-10-01,Jaunpur,gmw76vAUMqz,,ANC,% ANC registered in First trimester,indicator_1,94.10628019323671,3,ANC,2023
Jalalabad,CJnQGhWTHo0,p,2022-10-01,Shahjahanpur,GaiLSoQq1ue,,ANC,% ANC registered in First trimester,indicator_1,59.52271684258835,3,ANC,2023
Lambhua,O0G9BMkbU7f,p,2022-10-01,Sultanpur,o4ZQTVcMI7U,,ANC,% ANC registered in First trimester,indicator_1,66.42857142857143,3,ANC,2023
Kemasin,FhvPjqLG12y,p,2022-10-01,Banda,DggJGxqbWHn,,ANC,% ANC registered in First trimester,indicator_1,73.06451612903227,3,ANC,2023
Sambhal,XW2FOqHQemu,p,2022-10-01,Sambhal,YzHpzrN0eLv,,ANC,% ANC registered in First trimester,indicator_1,85.6267029972752,3,ANC,2023
Balha,ww1Qb6eAFFD,p,2022-10-01,Bahraich,iE0E3nLioFr,,ANC,% ANC registered in First trimester,indicator_1,76.41623141824026,3,ANC,2023
Junawai,gspBjXC9nc5,p,2022-10-01,Sambhal,YzHpzrN0eLv,,ANC,% ANC registered in First trimester,indicator_1,81.26520681265207,3,ANC,2023
Kushinagar Hata,BYiQDRJhWWk,p,2022-10-01,Kushinagar,xUeHwd9FQkg,,ANC,% ANC registered in First trimester,indicator_1,75.91817759181777,3,ANC,2023
Patiyali,at47ZXktqxv,p,2022-10-01,Kasganj,hITp09XOBLZ,,ANC,% ANC registered in First trimester,indicator_1,75.04725897920605,3,ANC,2023
Fatehpur Teliyani,sGcpaNGqN8u,p,2022-10-01,Fatehpur,ibLiLcaKzw2,,ANC,% ANC registered in First trimester,indicator_1,92.94947121034076,3,ANC,2023
Binawar,QdKW8E0HxRg,p,2022-10-01,Budaun,eA37kyBRRuZ,,ANC,% ANC registered in First trimester,indicator_1,89.47976878612717,3,ANC,2023
Panwari,ESC202G5t07,p,2022-10-01,Mahoba,sUQMxIc3yXj,,ANC,% ANC registered in First trimester,indicator_1,80.0,3,ANC,2023
Jhansi DHQ,o2TR0og834Q,p,2022-10-01,Jhansi,Mq751wBMqGF,,ANC,% ANC registered in First trimester,indicator_1,54.95323865604434,3,ANC,2023
Mithora,YhzzNFiy1cg,p,2022-10-01,Maharajganj,AcnMkNGgc3S,,ANC,% ANC registered in First trimester,indicator_1,66.41285956006769,3,ANC,2023
Unnav Ganj Moardabad,RzW4W8GzuhH,p,2022-10-01,Unnav,aT03mfdlNiF,,ANC,% ANC registered in First trimester,indicator_1,94.44933920704844,3,ANC,2023
Khuthan,yQrRCA2ngHE,p,2022-10-01,Jaunpur,gmw76vAUMqz,,ANC,% ANC registered in First trimester,indicator_1,76.95417789757413,3,ANC,2023
Ballia Beruarbari,MTIyIVsTiFD,p,2022-10-01,Ballia,oNDvGBE5fLq,,ANC,% ANC registered in First trimester,indicator_1,70.77464788732394,3,ANC,2023
Chopen,rqYozNDUgyg,p,2022-10-01,Sonbhadra,NNk3JP90QZ5,,ANC,% ANC registered in First trimester,indicator_1,93.55985776372977,3,ANC,2023
Hamirpur Nauranga,F4fL0v4ObFM,p,2022-10-01,Hamirpur,VSI7HobT5qL,,ANC,% ANC registered in First trimester,indicator_1,64.8809523809524,3,ANC,2023
Kushinagar Sukhroli,SgYEydzGGbJ,p,2022-10-01,Kushinagar,xUeHwd9FQkg,,ANC,% ANC registered in First trimester,indicator_1,90.28671737858394,3,ANC,2023
Unnav C.Karen,miCbY8KENnd,p,2022-10-01,Unnav,aT03mfdlNiF,,ANC,% ANC registered in First trimester,indicator_1,81.57596371882086,3,ANC,2023
Dhnipur,DeIlv8osqJa,p,2022-10-01,Aligarh,frD2HOp3wAs,,ANC,% ANC registered in First trimester,indicator_1,77.81665500349895,3,ANC,2023
Jalaun Rampura,iQBAMBoxYul,p,2022-10-01,Jalaun,NL5xiiHZQSC,,ANC,% ANC registered in First trimester,indicator_1,77.26396917148362,3,ANC,2023
Kakwan,fPJnAq2xoTU,p,2022-10-01,Kanpur Nagar,QVMRMhzVrrS,,ANC,% ANC registered in First trimester,indicator_1,38.188976377952756,3,ANC,2023
Ballia DHQ,RHjnoE1DdVp,p,2022-10-01,Ballia,oNDvGBE5fLq,,ANC,% ANC registered in First trimester,indicator_1,36.809815950920246,3,ANC,2023
Sirkoni,nftiI8Ch1nw,p,2022-10-01,Jaunpur,gmw76vAUMqz,,ANC,% ANC registered in First trimester,indicator_1,93.99636143117041,3,ANC,2023
Muzaffarnagar Khthauli,e6v2BeJjdF0,p,2022-10-01,Muzaffarnagar,MVQs2RrS1Nw,,ANC,% ANC registered in First trimester,indicator_1,68.42709529276694,3,ANC,2023
Firozabad Aeka,v4LM2W1q50L,p,2022-10-01,Firozabad,eJTsuE56XDF,,ANC,% ANC registered in First trimester,indicator_1,60.13636363636363,3,ANC,2023
Bulandshahar Uncha gaon,vlW7Ky7ubGA,p,2022-10-01,Bulandshahar,ogBt4gWCiem,,ANC,% ANC registered in First trimester,indicator_1,66.37458926615552,3,ANC,2023
Jalaun Kadaura,aoQgD2b6JtI,p,2022-10-01,Jalaun,NL5xiiHZQSC,,ANC,% ANC registered in First trimester,indicator_1,93.18007662835251,3,ANC,2023
Fatehpur Dhata,w0PTR0Qc2H7,p,2022-10-01,Fatehpur,ibLiLcaKzw2,,ANC,% ANC registered in First trimester,indicator_1,100.0,3,ANC,2023
Jalaun Nadigaun,S5qj59ohege,p,2022-10-01,Jalaun,NL5xiiHZQSC,,ANC,% ANC registered in First trimester,indicator_1,56.82352941176471,3,ANC,2023
Meerut Jani Khurd,Sl9Xsytpbd8,p,2022-10-01,Meerut,v8YGmR7nOdj,,ANC,% ANC registered in First trimester,indicator_1,65.84645669291339,3,ANC,2023
Agra Bichpuri,RjTiJ3wL4Ir,p,2022-10-01,Agra,N5WWbRtsjWp,,ANC,% ANC registered in First trimester,indicator_1,77.26008344923505,3,ANC,2023
Mirganj,gfXniA8E2yB,p,2022-10-01,Bareilly,vVqY3DPcpHf,,ANC,% ANC registered in First trimester,indicator_1,67.91389031266017,3,ANC,2023
Bulandshahar DHQ,JZJD7vQ6YIE,p,2022-10-01,Bulandshahar,ogBt4gWCiem,,ANC,% ANC registered in First trimester,indicator_1,62.663822005486146,3,ANC,2023
Sondhi,EcaeGqA47MY,p,2022-10-01,Jaunpur,gmw76vAUMqz,,ANC,% ANC registered in First trimester,indicator_1,69.6260162601626,3,ANC,2023
Bulandshahar Sikandrabad,IjocfjQxUOy,p,2022-10-01,Bulandshahar,ogBt4gWCiem,,ANC,% ANC registered in First trimester,indicator_1,68.1829668941117,3,ANC,2023
Ballia Bairiya,WZYAC5DYYJk,p,2022-10-01,Ballia,oNDvGBE5fLq,,ANC,% ANC registered in First trimester,indicator_1,71.7049576783555,3,ANC,2023
Varanasi DHQ,cFRa7gJ9JI1,p,2022-10-01,Varanasi,LeuBT7KfuuA,,ANC,% ANC registered in First trimester,indicator_1,71.30041344878695,3,ANC,2023
Mainpuri Ghiror,GdimZzDSdCV,p,2022-10-01,Mainpuri,XBLhrSWGytu,,ANC,% ANC registered in First trimester,indicator_1,87.06038487060384,3,ANC,2023
C S M Nagar Shahgarh,scpjZUfh7zI,p,2022-10-01,Amethi,StsLkYw1G0m,,ANC,% ANC registered in First trimester,indicator_1,82.85714285714286,3,ANC,2023
Rae Bareli DHQ,qXzAAhlpnux,p,2022-10-01,Rae Bareli,lLvTDpBDY8u,,ANC,% ANC registered in First trimester,indicator_1,56.60184237461618,3,ANC,2023
Sitalpur,PUVxtkWZlNI,p,2022-10-01,Etah,ZLcx4iOVyN5,,ANC,% ANC registered in First trimester,indicator_1,65.07101525512888,3,ANC,2023
Sandi,OG07uORb7i2,p,2022-10-01,Hardoi,MTIkUw5q5pX,,ANC,% ANC registered in First trimester,indicator_1,73.20924985899605,3,ANC,2023
Thakurdwara,aO4ZhXYOBeK,p,2022-10-01,Moradabad,YQNQoPjAIpV,,ANC,% ANC registered in First trimester,indicator_1,85.01855287569573,3,ANC,2023
Fatehpur Khjuha,O3U9QEmpjTV,p,2022-10-01,Fatehpur,ibLiLcaKzw2,,ANC,% ANC registered in First trimester,indicator_1,99.26470588235294,3,ANC,2023
Unnav Asoha,CpShKssApxk,p,2022-10-01,Unnav,aT03mfdlNiF,,ANC,% ANC registered in First trimester,indicator_1,83.2356389214537,3,ANC,2023
Sakaldeeha,J2ufTjaikuE,p,2022-10-01,Chandauli,ClbehnmwSec,,ANC,% ANC registered in First trimester,indicator_1,97.75482712168836,3,ANC,2023
Siswa,hm9hIxLNVN8,p,2022-10-01,Maharajganj,AcnMkNGgc3S,,ANC,% ANC registered in First trimester,indicator_1,63.71527777777778,3,ANC,2023
Sidhouli,RWbJEn9kMN0,p,2022-10-01,Shahjahanpur,GaiLSoQq1ue,,ANC,% ANC registered in First trimester,indicator_1,77.1802982376864,3,ANC,2023
Kaurihar,V9DOCawlsCk,p,2022-10-01,Prayagraj,tXgaew1Pd2Y,,ANC,% ANC registered in First trimester,indicator_1,87.33650416171223,3,ANC,2023
Hasanpur,rWNzTUgiIT6,p,2022-10-01,Amroha,hgquAmZaNBu,,ANC,% ANC registered in First trimester,indicator_1,69.54666666666667,3,ANC,2023
Dubeypur,C2FFe2TBScZ,p,2022-10-01,Sultanpur,o4ZQTVcMI7U,,ANC,% ANC registered in First trimester,indicator_1,72.61363636363637,3,ANC,2023
Ghazipur Barachwar,SQuL6ZdC6LY,p,2022-10-01,Ghazipur,dScWdMRN8PL,,ANC,% ANC registered in First trimester,indicator_1,86.8041237113402,3,ANC,2023
Auraiya Auriya,baHOn9wfzJ1,p,2022-10-01,Auraiya,Bd6E8zkVvVt,,ANC,% ANC registered in First trimester,indicator_1,67.67676767676768,3,ANC,2023
Pihani,lr3CfswaZMq,p,2022-10-01,Hardoi,MTIkUw5q5pX,,ANC,% ANC registered in First trimester,indicator_1,79.61070559610704,3,ANC,2023
Manjhanpur,ppVmu0WT8Jb,p,2022-10-01,Kaushambi,PAj0oVY0Dxu,,ANC,% ANC registered in First trimester,indicator_1,76.56163626312879,3,ANC,2023
C S M Nagar Singhpur,vlnVnG5JxVJ,p,2022-10-01,Amethi,StsLkYw1G0m,,ANC,% ANC registered in First trimester,indicator_1,92.00896191187454,3,ANC,2023
Kannauj,w5PW1t5ovb8,p,2022-10-01,Kannauj,IhQbDYRiF8w,,ANC,% ANC registered in First trimester,indicator_1,66.70724284844796,3,ANC,2023
Jaspura,iD2sVe31G90,p,2022-10-01,Banda,DggJGxqbWHn,,ANC,% ANC registered in First trimester,indicator_1,36.46723646723647,3,ANC,2023
Chibramau,lqFb50V1HFl,p,2022-10-01,Kannauj,IhQbDYRiF8w,,ANC,% ANC registered in First trimester,indicator_1,93.46733668341707,3,ANC,2023
Gorakhpur DHQ,oER6x75izaS,p,2022-10-01,Gorakhpur,vR85cHdsw1w,,ANC,% ANC registered in First trimester,indicator_1,43.35912988914453,3,ANC,2023
Rae Bareli Deenshah Gaura,Sk3orHKxNQG,p,2022-10-01,Rae Bareli,lLvTDpBDY8u,,ANC,% ANC registered in First trimester,indicator_1,100.0,3,ANC,2023
Rae Bareli Deeh,lruABl36XZQ,p,2022-10-01,Rae Bareli,lLvTDpBDY8u,,ANC,% ANC registered in First trimester,indicator_1,64.10635155096011,3,ANC,2023
Phoolbhar,kKTBu6UpSYl,p,2022-10-01,Lakhimpur Kheri,d9ZuMopgX29,,ANC,% ANC registered in First trimester,indicator_1,79.4241573033708,3,ANC,2023
Chargawan,X2K6bByVLd2,p,2022-10-01,Gorakhpur,vR85cHdsw1w,,ANC,% ANC registered in First trimester,indicator_1,22.200488997555013,3,ANC,2023
Mathura Nauhjheel,r2eMDAoHzuI,p,2022-10-01,Mathura,KP2BUB1npih,,ANC,% ANC registered in First trimester,indicator_1,58.453237410071935,3,ANC,2023
Etawah DHQ,H82DYZCKRwR,p,2022-10-01,Etawah,Pm0jLk6EAiE,,ANC,% ANC registered in First trimester,indicator_1,31.89209164818921,3,ANC,2023
Dumaria,nH12F0E43cT,p,2022-10-01,Siddharth Nagar,cP0p8qfm3il,,ANC,% ANC registered in First trimester,indicator_1,47.293552558655094,3,ANC,2023
Gaisandi,fOvbWnMTlvE,p,2022-10-01,Balrampur,uS0pNSxN3sS,,ANC,% ANC registered in First trimester,indicator_1,95.6641431520991,3,ANC,2023
Deoria Barhaz,E5A2kSTc3PM,p,2022-10-01,Deoria,Tf9b9qcbghH,,ANC,% ANC registered in First trimester,indicator_1,63.81250000000001,3,ANC,2023
Dadroul,CzrcP2SLElb,p,2022-10-01,Shahjahanpur,GaiLSoQq1ue,,ANC,% ANC registered in First trimester,indicator_1,77.32095490716179,3,ANC,2023
Manda,CGzm91g5LUD,p,2022-10-01,Prayagraj,tXgaew1Pd2Y,,ANC,% ANC registered in First trimester,indicator_1,93.91634980988592,3,ANC,2023
Bareily DHQ,fRl1gRWCXvz,p,2022-10-01,Bareilly,vVqY3DPcpHf,,ANC,% ANC registered in First trimester,indicator_1,33.658047704950896,3,ANC,2023
Gonda DHQ,dbHdyWgjMbk,p,2022-10-01,Gonda,y8WarEkWCul,,ANC,% ANC registered in First trimester,indicator_1,68.64776444929117,3,ANC,2023
Bijnor Afjialgarh,wwaYoRwSd1k,p,2022-10-01,Bijnor,uCYjHW7FuGG,,ANC,% ANC registered in First trimester,indicator_1,94.75655430711608,3,ANC,2023
Meerut Daurala,adk9clLdGC3,p,2022-10-01,Meerut,v8YGmR7nOdj,,ANC,% ANC registered in First trimester,indicator_1,64.29118773946361,3,ANC,2023
Rae Bareli Setawan,E6hdzl0I5tt,p,2022-10-01,Rae Bareli,lLvTDpBDY8u,,ANC,% ANC registered in First trimester,indicator_1,61.33464180569186,3,ANC,2023
Hamirpur Sumerpur,q73Py9jt80A,p,2022-10-01,Hamirpur,VSI7HobT5qL,,ANC,% ANC registered in First trimester,indicator_1,49.0079365079365,3,ANC,2023
Hariyanwa,ruw57rtPpxr,p,2022-10-01,Hardoi,MTIkUw5q5pX,,ANC,% ANC registered in First trimester,indicator_1,99.76179132920441,3,ANC,2023
Jalaun Dakor,V41lCBcSsRJ,p,2022-10-01,Jalaun,NL5xiiHZQSC,,ANC,% ANC registered in First trimester,indicator_1,73.76788553259142,3,ANC,2023
