calc_type,date,district_name,district_id,div_map_id,division,domain_name,indicator_name,indicator_id,map_id,perc_point,quarter,type_name,year,district_id_num
p,2023-07-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,TB,Treatment Success Rate  as per total cases notified,37,203,100.0,2,TB,2024,32
p,2023-07-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,JSY,% JSY Incentive,36,181,29.66983671272205,2,JSY,2024,18
p,2023-07-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,Fund,% of fund utilized against approved budget,35,181,83.7,2,Fund,2024,18
p,2023-07-01,Shrawasti,oyTwneTbWDx,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,37,181,100.0,2,TB,2024,18
p,2023-07-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,JSY,% JSY Incentive,36,170,89.41386037831877,2,JSY,2024,47
p,2023-07-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,35,170,79.0,2,Fund,2024,47
p,2023-07-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,37,170,100.0,2,TB,2024,47
p,2023-07-01,Meerut,v8YGmR7nOdj,140,Meerut Division,JSY,% JSY Incentive,36,138,67.65241765942537,2,JSY,2024,30
p,2023-07-01,Meerut,v8YGmR7nOdj,140,Meerut Division,Fund,% of fund utilized against approved budget,35,138,79.5,2,Fund,2024,30
p,2023-07-01,Meerut,v8YGmR7nOdj,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,37,138,100.0,2,TB,2024,30
p,2023-07-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,JSY,% JSY Incentive,36,139,40.28744666516955,2,JSY,2024,66
p,2023-07-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,Fund,% of fund utilized against approved budget,35,139,64.7,2,Fund,2024,66
p,2023-07-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,37,139,100.0,2,TB,2024,66
p,2023-07-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,JSY,% JSY Incentive,36,165,64.08700799052974,2,JSY,2024,4
p,2023-07-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,Fund,% of fund utilized against approved budget,35,165,64.3,2,Fund,2024,4
p,2023-07-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,TB,Treatment Success Rate  as per total cases notified,37,165,100.0,2,TB,2024,4
p,2023-07-01,Firozabad,eJTsuE56XDF,146,Agra Division,JSY,% JSY Incentive,36,147,45.890113076253975,2,JSY,2024,27
p,2023-07-01,Firozabad,eJTsuE56XDF,146,Agra Division,Fund,% of fund utilized against approved budget,35,147,67.1,2,Fund,2024,27
