date,block,block_id,subindicator_id,value,quarter,year,sub_id,calc_type,map_id,district,district_id,indicator_id_var,block_id_num,indicator_id
2023-09-01,Sitalpur,PUVxtkWZlNI,aRueVYr35yM.Ti9FJqkSK6J,172.0,2.0,2024.0,36b,p,811.0,Etah,ZLcx4iOVyN5,indicator_36,390,36
2023-09-01,Sitalpur,PUVxtkWZlNI,ui45G8KwpzU.Ti9FJqkSK6J,568.0,2.0,2024.0,2a,p,811.0,Etah,ZLcx4iOVyN5,indicator_2,390,2
2023-09-01,Sitalpur,PUVxtkWZlNI,GJKYhq2wR9L,591.0,2.0,2024.0,7a,p,811.0,Etah,ZLcx4iOVyN5,indicator_7,390,7
2023-09-01,Sitalpur,PUVxtkWZlNI,NI0EC5no6PO,555.0,2.0,2024.0,10a,p,811.0,Etah,ZLcx4iOVyN5,indicator_10,390,10
2023-09-01,Jaithra,mK3aOsGURLr,aRueVYr35yM.Ti9FJqkSK6J,258.0,2.0,2024.0,36b,p,807.0,Etah,ZLcx4iOVyN5,indicator_36,356,36
2023-09-01,Jaithra,mK3aOsGURLr,ixBYYYjxXPP,302.0,2.0,2024.0,36a,p,807.0,Etah,ZLcx4iOVyN5,indicator_36,356,36
2023-09-01,Jaithra,mK3aOsGURLr,ui45G8KwpzU.Ti9FJqkSK6J,646.0,2.0,2024.0,2a,p,807.0,Etah,ZLcx4iOVyN5,indicator_2,356,2
2023-09-01,Jaithra,mK3aOsGURLr,GJKYhq2wR9L,458.0,2.0,2024.0,7a,p,807.0,Etah,ZLcx4iOVyN5,indicator_7,356,7
2023-09-01,Jaithra,mK3aOsGURLr,NI0EC5no6PO,833.0,2.0,2024.0,10a,p,807.0,Etah,ZLcx4iOVyN5,indicator_10,356,10
2023-09-01,Aliganj,uHgTlwfqKI8,aRueVYr35yM.Ti9FJqkSK6J,487.0,2.0,2024.0,36b,p,808.0,Etah,ZLcx4iOVyN5,indicator_36,109,36
2023-09-01,Aliganj,uHgTlwfqKI8,ixBYYYjxXPP,240.0,2.0,2024.0,36a,p,808.0,Etah,ZLcx4iOVyN5,indicator_36,109,36
2023-09-01,Aliganj,uHgTlwfqKI8,aRueVYr35yM.Ti9FJqkSK6J,285.0,2.0,2024.0,36b,p,808.0,Etah,ZLcx4iOVyN5,indicator_36,109,36
2023-09-01,Aliganj,uHgTlwfqKI8,ui45G8KwpzU.Ti9FJqkSK6J,1009.0,2.0,2024.0,2a,p,808.0,Etah,ZLcx4iOVyN5,indicator_2,109,2
2023-09-01,Aliganj,uHgTlwfqKI8,GJKYhq2wR9L,689.0,2.0,2024.0,7a,p,808.0,Etah,ZLcx4iOVyN5,indicator_7,109,7
2023-09-01,Aliganj,uHgTlwfqKI8,NI0EC5no6PO,828.0,2.0,2024.0,10a,p,808.0,Etah,ZLcx4iOVyN5,indicator_10,109,10
2023-09-01,Awagarh,vXfCZfdMkdf,aRueVYr35yM.Ti9FJqkSK6J,356.0,2.0,2024.0,36b,p,814.0,Etah,ZLcx4iOVyN5,indicator_36,378,36
2023-09-01,Awagarh,vXfCZfdMkdf,ixBYYYjxXPP,170.0,2.0,2024.0,36a,p,814.0,Etah,ZLcx4iOVyN5,indicator_36,378,36
2023-09-01,Awagarh,vXfCZfdMkdf,aRueVYr35yM.Ti9FJqkSK6J,217.0,2.0,2024.0,36b,p,814.0,Etah,ZLcx4iOVyN5,indicator_36,378,36
2023-09-01,Awagarh,vXfCZfdMkdf,ui45G8KwpzU.Ti9FJqkSK6J,500.0,2.0,2024.0,2a,p,814.0,Etah,ZLcx4iOVyN5,indicator_2,378,2
2023-09-01,Awagarh,vXfCZfdMkdf,GJKYhq2wR9L,467.0,2.0,2024.0,7a,p,814.0,Etah,ZLcx4iOVyN5,indicator_7,378,7
2023-09-01,Awagarh,vXfCZfdMkdf,NI0EC5no6PO,479.0,2.0,2024.0,10a,p,814.0,Etah,ZLcx4iOVyN5,indicator_10,378,10
2023-09-01,Nidholikala,w3fNposwL8t,aRueVYr35yM.Ti9FJqkSK6J,200.0,2.0,2024.0,36b,p,810.0,Etah,ZLcx4iOVyN5,indicator_36,435,36
2023-09-01,Nidholikala,w3fNposwL8t,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,810.0,Etah,ZLcx4iOVyN5,indicator_36,435,36
2023-09-01,Nidholikala,w3fNposwL8t,ui45G8KwpzU.Ti9FJqkSK6J,593.0,2.0,2024.0,2a,p,810.0,Etah,ZLcx4iOVyN5,indicator_2,435,2
2023-09-01,Nidholikala,w3fNposwL8t,GJKYhq2wR9L,506.0,2.0,2024.0,7a,p,810.0,Etah,ZLcx4iOVyN5,indicator_7,435,7
2023-09-01,Nidholikala,w3fNposwL8t,NI0EC5no6PO,375.0,2.0,2024.0,10a,p,810.0,Etah,ZLcx4iOVyN5,indicator_10,435,10
2023-09-01,Suratganj,HLaiapcp8KF,aRueVYr35yM.Ti9FJqkSK6J,463.0,2.0,2024.0,36b,p,480.0,Barabanki,tzH6nJu9SwS,indicator_36,691,36
2023-09-01,Suratganj,HLaiapcp8KF,ixBYYYjxXPP,225.0,2.0,2024.0,36a,p,480.0,Barabanki,tzH6nJu9SwS,indicator_36,691,36
2023-09-01,Suratganj,HLaiapcp8KF,aRueVYr35yM.Ti9FJqkSK6J,458.0,2.0,2024.0,36b,p,480.0,Barabanki,tzH6nJu9SwS,indicator_36,691,36
2023-09-01,Suratganj,HLaiapcp8KF,ui45G8KwpzU.Ti9FJqkSK6J,576.0,2.0,2024.0,2a,p,480.0,Barabanki,tzH6nJu9SwS,indicator_2,691,2
2023-09-01,Suratganj,HLaiapcp8KF,GJKYhq2wR9L,581.0,2.0,2024.0,7a,p,480.0,Barabanki,tzH6nJu9SwS,indicator_7,691,7
2023-09-01,Suratganj,HLaiapcp8KF,NI0EC5no6PO,0.0,2.0,2024.0,10a,p,480.0,Barabanki,tzH6nJu9SwS,indicator_10,691,10
2023-09-01,Siddhaur,IdkC83lgdBj,aRueVYr35yM.Ti9FJqkSK6J,424.0,2.0,2024.0,36b,p,490.0,Barabanki,tzH6nJu9SwS,indicator_36,19,36
2023-09-01,Siddhaur,IdkC83lgdBj,ixBYYYjxXPP,1066.0,2.0,2024.0,36a,p,490.0,Barabanki,tzH6nJu9SwS,indicator_36,19,36
2023-09-01,Siddhaur,IdkC83lgdBj,aRueVYr35yM.Ti9FJqkSK6J,419.0,2.0,2024.0,36b,p,490.0,Barabanki,tzH6nJu9SwS,indicator_36,19,36
2023-09-01,Siddhaur,IdkC83lgdBj,ui45G8KwpzU.Ti9FJqkSK6J,691.0,2.0,2024.0,2a,p,490.0,Barabanki,tzH6nJu9SwS,indicator_2,19,2
2023-09-01,Siddhaur,IdkC83lgdBj,GJKYhq2wR9L,585.0,2.0,2024.0,7a,p,490.0,Barabanki,tzH6nJu9SwS,indicator_7,19,7
2023-09-01,Siddhaur,IdkC83lgdBj,NI0EC5no6PO,80.0,2.0,2024.0,10a,p,490.0,Barabanki,tzH6nJu9SwS,indicator_10,19,10
2023-09-01,Ramnagar Barabanki,KNS89BltpLw,aRueVYr35yM.Ti9FJqkSK6J,219.0,2.0,2024.0,36b,p,481.0,Barabanki,tzH6nJu9SwS,indicator_36,569,36
2023-09-01,Ramnagar Barabanki,KNS89BltpLw,ixBYYYjxXPP,183.0,2.0,2024.0,36a,p,481.0,Barabanki,tzH6nJu9SwS,indicator_36,569,36
2023-09-01,Ramnagar Barabanki,KNS89BltpLw,aRueVYr35yM.Ti9FJqkSK6J,206.0,2.0,2024.0,36b,p,481.0,Barabanki,tzH6nJu9SwS,indicator_36,569,36
2023-09-01,Ramnagar Barabanki,KNS89BltpLw,ui45G8KwpzU.Ti9FJqkSK6J,502.0,2.0,2024.0,2a,p,481.0,Barabanki,tzH6nJu9SwS,indicator_2,569,2
2023-09-01,Ramnagar Barabanki,KNS89BltpLw,GJKYhq2wR9L,442.0,2.0,2024.0,7a,p,481.0,Barabanki,tzH6nJu9SwS,indicator_7,569,7
2023-09-01,Ramnagar Barabanki,KNS89BltpLw,NI0EC5no6PO,541.0,2.0,2024.0,10a,p,481.0,Barabanki,tzH6nJu9SwS,indicator_10,569,10
2023-09-01,Dewa,LsCBHm1wj5S,aRueVYr35yM.Ti9FJqkSK6J,369.0,2.0,2024.0,36b,p,482.0,Barabanki,tzH6nJu9SwS,indicator_36,728,36
2023-09-01,Dewa,LsCBHm1wj5S,ixBYYYjxXPP,245.0,2.0,2024.0,36a,p,482.0,Barabanki,tzH6nJu9SwS,indicator_36,728,36
2023-09-01,Dewa,LsCBHm1wj5S,aRueVYr35yM.Ti9FJqkSK6J,366.0,2.0,2024.0,36b,p,482.0,Barabanki,tzH6nJu9SwS,indicator_36,728,36
2023-09-01,Dewa,LsCBHm1wj5S,ui45G8KwpzU.Ti9FJqkSK6J,679.0,2.0,2024.0,2a,p,482.0,Barabanki,tzH6nJu9SwS,indicator_2,728,2
2023-09-01,Dewa,LsCBHm1wj5S,GJKYhq2wR9L,524.0,2.0,2024.0,7a,p,482.0,Barabanki,tzH6nJu9SwS,indicator_7,728,7
2023-09-01,Dewa,LsCBHm1wj5S,NI0EC5no6PO,0.0,2.0,2024.0,10a,p,482.0,Barabanki,tzH6nJu9SwS,indicator_10,728,10
2023-09-01,Nindura,QvnprpIbIJp,aRueVYr35yM.Ti9FJqkSK6J,407.0,2.0,2024.0,36b,p,478.0,Barabanki,tzH6nJu9SwS,indicator_36,627,36
2023-09-01,Nindura,QvnprpIbIJp,ixBYYYjxXPP,398.0,2.0,2024.0,36a,p,478.0,Barabanki,tzH6nJu9SwS,indicator_36,627,36
2023-09-01,Nindura,QvnprpIbIJp,aRueVYr35yM.Ti9FJqkSK6J,390.0,2.0,2024.0,36b,p,478.0,Barabanki,tzH6nJu9SwS,indicator_36,627,36
2023-09-01,Nindura,QvnprpIbIJp,ui45G8KwpzU.Ti9FJqkSK6J,667.0,2.0,2024.0,2a,p,478.0,Barabanki,tzH6nJu9SwS,indicator_2,627,2
2023-09-01,Nindura,QvnprpIbIJp,GJKYhq2wR9L,554.0,2.0,2024.0,7a,p,478.0,Barabanki,tzH6nJu9SwS,indicator_7,627,7
2023-09-01,Nindura,QvnprpIbIJp,NI0EC5no6PO,98.0,2.0,2024.0,10a,p,478.0,Barabanki,tzH6nJu9SwS,indicator_10,627,10
2023-09-01,Dariyabad,Rf7c1xtIt4m,aRueVYr35yM.Ti9FJqkSK6J,233.0,2.0,2024.0,36b,p,487.0,Barabanki,tzH6nJu9SwS,indicator_36,11,36
2023-09-01,Dariyabad,Rf7c1xtIt4m,ixBYYYjxXPP,220.0,2.0,2024.0,36a,p,487.0,Barabanki,tzH6nJu9SwS,indicator_36,11,36
2023-09-01,Dariyabad,Rf7c1xtIt4m,aRueVYr35yM.Ti9FJqkSK6J,229.0,2.0,2024.0,36b,p,487.0,Barabanki,tzH6nJu9SwS,indicator_36,11,36
2023-09-01,Dariyabad,Rf7c1xtIt4m,ui45G8KwpzU.Ti9FJqkSK6J,635.0,2.0,2024.0,2a,p,487.0,Barabanki,tzH6nJu9SwS,indicator_2,11,2
2023-09-01,Dariyabad,Rf7c1xtIt4m,GJKYhq2wR9L,545.0,2.0,2024.0,7a,p,487.0,Barabanki,tzH6nJu9SwS,indicator_7,11,7
2023-09-01,Dariyabad,Rf7c1xtIt4m,NI0EC5no6PO,165.0,2.0,2024.0,10a,p,487.0,Barabanki,tzH6nJu9SwS,indicator_10,11,10
2023-09-01,Masouli,YsCQwRlNGrw,aRueVYr35yM.Ti9FJqkSK6J,397.0,2.0,2024.0,36b,p,485.0,Barabanki,tzH6nJu9SwS,indicator_36,512,36
2023-09-01,Masouli,YsCQwRlNGrw,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,485.0,Barabanki,tzH6nJu9SwS,indicator_36,512,36
2023-09-01,Masouli,YsCQwRlNGrw,ui45G8KwpzU.Ti9FJqkSK6J,305.0,2.0,2024.0,2a,p,485.0,Barabanki,tzH6nJu9SwS,indicator_2,512,2
2023-09-01,Masouli,YsCQwRlNGrw,GJKYhq2wR9L,351.0,2.0,2024.0,7a,p,485.0,Barabanki,tzH6nJu9SwS,indicator_7,512,7
2023-09-01,Masouli,YsCQwRlNGrw,NI0EC5no6PO,25.0,2.0,2024.0,10a,p,485.0,Barabanki,tzH6nJu9SwS,indicator_10,512,10
2023-09-01,Sirauli Gaus Pur,ZfE3mnPPu5Y,aRueVYr35yM.Ti9FJqkSK6J,584.0,2.0,2024.0,36b,p,486.0,Barabanki,tzH6nJu9SwS,indicator_36,641,36
2023-09-01,Sirauli Gaus Pur,ZfE3mnPPu5Y,ixBYYYjxXPP,334.0,2.0,2024.0,36a,p,486.0,Barabanki,tzH6nJu9SwS,indicator_36,641,36
2023-09-01,Sirauli Gaus Pur,ZfE3mnPPu5Y,ui45G8KwpzU.Ti9FJqkSK6J,481.0,2.0,2024.0,2a,p,486.0,Barabanki,tzH6nJu9SwS,indicator_2,641,2
2023-09-01,Sirauli Gaus Pur,ZfE3mnPPu5Y,GJKYhq2wR9L,479.0,2.0,2024.0,7a,p,486.0,Barabanki,tzH6nJu9SwS,indicator_7,641,7
2023-09-01,Sirauli Gaus Pur,ZfE3mnPPu5Y,NI0EC5no6PO,601.0,2.0,2024.0,10a,p,486.0,Barabanki,tzH6nJu9SwS,indicator_10,641,10
2023-09-01,Puradali,ctD8xxTsymJ,aRueVYr35yM.Ti9FJqkSK6J,266.0,2.0,2024.0,36b,p,488.0,Barabanki,tzH6nJu9SwS,indicator_36,171,36
2023-09-01,Puradali,ctD8xxTsymJ,ixBYYYjxXPP,187.0,2.0,2024.0,36a,p,488.0,Barabanki,tzH6nJu9SwS,indicator_36,171,36
2023-09-01,Puradali,ctD8xxTsymJ,ui45G8KwpzU.Ti9FJqkSK6J,531.0,2.0,2024.0,2a,p,488.0,Barabanki,tzH6nJu9SwS,indicator_2,171,2
2023-09-01,Puradali,ctD8xxTsymJ,GJKYhq2wR9L,398.0,2.0,2024.0,7a,p,488.0,Barabanki,tzH6nJu9SwS,indicator_7,171,7
2023-09-01,Puradali,ctD8xxTsymJ,NI0EC5no6PO,258.0,2.0,2024.0,10a,p,488.0,Barabanki,tzH6nJu9SwS,indicator_10,171,10
2023-09-01,Trivadi Ganj,gDpxx6NrC99,aRueVYr35yM.Ti9FJqkSK6J,236.0,2.0,2024.0,36b,p,491.0,Barabanki,tzH6nJu9SwS,indicator_36,407,36
2023-09-01,Trivadi Ganj,gDpxx6NrC99,ixBYYYjxXPP,218.0,2.0,2024.0,36a,p,491.0,Barabanki,tzH6nJu9SwS,indicator_36,407,36
2023-09-01,Trivadi Ganj,gDpxx6NrC99,aRueVYr35yM.Ti9FJqkSK6J,227.0,2.0,2024.0,36b,p,491.0,Barabanki,tzH6nJu9SwS,indicator_36,407,36
2023-09-01,Trivadi Ganj,gDpxx6NrC99,ui45G8KwpzU.Ti9FJqkSK6J,459.0,2.0,2024.0,2a,p,491.0,Barabanki,tzH6nJu9SwS,indicator_2,407,2
2023-09-01,Trivadi Ganj,gDpxx6NrC99,GJKYhq2wR9L,457.0,2.0,2024.0,7a,p,491.0,Barabanki,tzH6nJu9SwS,indicator_7,407,7
2023-09-01,Trivadi Ganj,gDpxx6NrC99,NI0EC5no6PO,865.0,2.0,2024.0,10a,p,491.0,Barabanki,tzH6nJu9SwS,indicator_10,407,10
2023-09-01,Fatehpur,iRCOLiyhze6,aRueVYr35yM.Ti9FJqkSK6J,345.0,2.0,2024.0,36b,p,479.0,Barabanki,tzH6nJu9SwS,indicator_36,490,36
2023-09-01,Fatehpur,iRCOLiyhze6,ixBYYYjxXPP,273.0,2.0,2024.0,36a,p,479.0,Barabanki,tzH6nJu9SwS,indicator_36,490,36
2023-09-01,Fatehpur,iRCOLiyhze6,aRueVYr35yM.Ti9FJqkSK6J,281.0,2.0,2024.0,36b,p,479.0,Barabanki,tzH6nJu9SwS,indicator_36,490,36
2023-09-01,Fatehpur,iRCOLiyhze6,ui45G8KwpzU.Ti9FJqkSK6J,595.0,2.0,2024.0,2a,p,479.0,Barabanki,tzH6nJu9SwS,indicator_2,490,2
2023-09-01,Fatehpur,iRCOLiyhze6,GJKYhq2wR9L,646.0,2.0,2024.0,7a,p,479.0,Barabanki,tzH6nJu9SwS,indicator_7,490,7
2023-09-01,Fatehpur,iRCOLiyhze6,NI0EC5no6PO,576.0,2.0,2024.0,10a,p,479.0,Barabanki,tzH6nJu9SwS,indicator_10,490,10
2023-09-01,Barabanki DHQ,jqG1GfySEy7,aRueVYr35yM.Ti9FJqkSK6J,628.0,2.0,2024.0,36b,p,,Barabanki,tzH6nJu9SwS,indicator_36,437,36
2023-09-01,Barabanki DHQ,jqG1GfySEy7,ixBYYYjxXPP,468.0,2.0,2024.0,36a,p,,Barabanki,tzH6nJu9SwS,indicator_36,437,36
2023-09-01,Barabanki DHQ,jqG1GfySEy7,ui45G8KwpzU.Ti9FJqkSK6J,225.0,2.0,2024.0,2a,p,,Barabanki,tzH6nJu9SwS,indicator_2,437,2
2023-09-01,Barabanki DHQ,jqG1GfySEy7,GJKYhq2wR9L,215.0,2.0,2024.0,7a,p,,Barabanki,tzH6nJu9SwS,indicator_7,437,7
2023-09-01,Barabanki DHQ,jqG1GfySEy7,NI0EC5no6PO,1048.0,2.0,2024.0,10a,p,,Barabanki,tzH6nJu9SwS,indicator_10,437,10
2023-09-01,Haidergarh,rFyFe7T2XXz,aRueVYr35yM.Ti9FJqkSK6J,285.0,2.0,2024.0,36b,p,492.0,Barabanki,tzH6nJu9SwS,indicator_36,702,36
2023-09-01,Haidergarh,rFyFe7T2XXz,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,492.0,Barabanki,tzH6nJu9SwS,indicator_36,702,36
2023-09-01,Haidergarh,rFyFe7T2XXz,aRueVYr35yM.Ti9FJqkSK6J,272.0,2.0,2024.0,36b,p,492.0,Barabanki,tzH6nJu9SwS,indicator_36,702,36
2023-09-01,Haidergarh,rFyFe7T2XXz,ui45G8KwpzU.Ti9FJqkSK6J,456.0,2.0,2024.0,2a,p,492.0,Barabanki,tzH6nJu9SwS,indicator_2,702,2
2023-09-01,Haidergarh,rFyFe7T2XXz,GJKYhq2wR9L,531.0,2.0,2024.0,7a,p,492.0,Barabanki,tzH6nJu9SwS,indicator_7,702,7
2023-09-01,Haidergarh,rFyFe7T2XXz,NI0EC5no6PO,52.0,2.0,2024.0,10a,p,492.0,Barabanki,tzH6nJu9SwS,indicator_10,702,10
2023-09-01,Banikoder,sCFJS0l4C5z,aRueVYr35yM.Ti9FJqkSK6J,344.0,2.0,2024.0,36b,p,489.0,Barabanki,tzH6nJu9SwS,indicator_36,10,36
2023-09-01,Banikoder,sCFJS0l4C5z,ixBYYYjxXPP,249.0,2.0,2024.0,36a,p,489.0,Barabanki,tzH6nJu9SwS,indicator_36,10,36
2023-09-01,Banikoder,sCFJS0l4C5z,aRueVYr35yM.Ti9FJqkSK6J,343.0,2.0,2024.0,36b,p,489.0,Barabanki,tzH6nJu9SwS,indicator_36,10,36
2023-09-01,Banikoder,sCFJS0l4C5z,ui45G8KwpzU.Ti9FJqkSK6J,786.0,2.0,2024.0,2a,p,489.0,Barabanki,tzH6nJu9SwS,indicator_2,10,2
2023-09-01,Banikoder,sCFJS0l4C5z,GJKYhq2wR9L,525.0,2.0,2024.0,7a,p,489.0,Barabanki,tzH6nJu9SwS,indicator_7,10,7
2023-09-01,Banikoder,sCFJS0l4C5z,NI0EC5no6PO,642.0,2.0,2024.0,10a,p,489.0,Barabanki,tzH6nJu9SwS,indicator_10,10,10
2023-09-01,Harakh,zM7L5Up3Rp4,aRueVYr35yM.Ti9FJqkSK6J,269.0,2.0,2024.0,36b,p,484.0,Barabanki,tzH6nJu9SwS,indicator_36,328,36
2023-09-01,Harakh,zM7L5Up3Rp4,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,484.0,Barabanki,tzH6nJu9SwS,indicator_36,328,36
2023-09-01,Harakh,zM7L5Up3Rp4,aRueVYr35yM.Ti9FJqkSK6J,265.0,2.0,2024.0,36b,p,484.0,Barabanki,tzH6nJu9SwS,indicator_36,328,36
2023-09-01,Harakh,zM7L5Up3Rp4,ui45G8KwpzU.Ti9FJqkSK6J,635.0,2.0,2024.0,2a,p,484.0,Barabanki,tzH6nJu9SwS,indicator_2,328,2
2023-09-01,Harakh,zM7L5Up3Rp4,GJKYhq2wR9L,602.0,2.0,2024.0,7a,p,484.0,Barabanki,tzH6nJu9SwS,indicator_7,328,7
2023-09-01,Harakh,zM7L5Up3Rp4,NI0EC5no6PO,133.0,2.0,2024.0,10a,p,484.0,Barabanki,tzH6nJu9SwS,indicator_10,328,10
2023-09-01,Banki,zrtAHVhGVAe,aRueVYr35yM.Ti9FJqkSK6J,747.0,2.0,2024.0,36b,p,483.0,Barabanki,tzH6nJu9SwS,indicator_36,707,36
2023-09-01,Banki,zrtAHVhGVAe,ixBYYYjxXPP,43.0,2.0,2024.0,36a,p,483.0,Barabanki,tzH6nJu9SwS,indicator_36,707,36
2023-09-01,Banki,zrtAHVhGVAe,aRueVYr35yM.Ti9FJqkSK6J,51.0,2.0,2024.0,36b,p,483.0,Barabanki,tzH6nJu9SwS,indicator_36,707,36
2023-09-01,Banki,zrtAHVhGVAe,ui45G8KwpzU.Ti9FJqkSK6J,664.0,2.0,2024.0,2a,p,483.0,Barabanki,tzH6nJu9SwS,indicator_2,707,2
2023-09-01,Banki,zrtAHVhGVAe,GJKYhq2wR9L,517.0,2.0,2024.0,7a,p,483.0,Barabanki,tzH6nJu9SwS,indicator_7,707,7
2023-09-01,Banki,zrtAHVhGVAe,NI0EC5no6PO,446.0,2.0,2024.0,10a,p,483.0,Barabanki,tzH6nJu9SwS,indicator_10,707,10
2023-09-01,Ghaziabad DHQ,HYVom1xMtdc,aRueVYr35yM.Ti9FJqkSK6J,5694.0,2.0,2024.0,36b,p,,Ghaziabad,M5NHlfAaKYI,indicator_36,725,36
2023-09-01,Ghaziabad DHQ,HYVom1xMtdc,ixBYYYjxXPP,624.0,2.0,2024.0,36a,p,,Ghaziabad,M5NHlfAaKYI,indicator_36,725,36
2023-09-01,Ghaziabad DHQ,HYVom1xMtdc,aRueVYr35yM.Ti9FJqkSK6J,711.0,2.0,2024.0,36b,p,,Ghaziabad,M5NHlfAaKYI,indicator_36,725,36
2023-09-01,Ghaziabad DHQ,HYVom1xMtdc,ui45G8KwpzU.Ti9FJqkSK6J,4659.0,2.0,2024.0,2a,p,,Ghaziabad,M5NHlfAaKYI,indicator_2,725,2
2023-09-01,Ghaziabad DHQ,HYVom1xMtdc,GJKYhq2wR9L,6486.0,2.0,2024.0,7a,p,,Ghaziabad,M5NHlfAaKYI,indicator_7,725,7
2023-09-01,Ghaziabad DHQ,HYVom1xMtdc,NI0EC5no6PO,4469.0,2.0,2024.0,10a,p,,Ghaziabad,M5NHlfAaKYI,indicator_10,725,10
2023-09-01,Ghaziabad Rjapur,Ne0VFmnLotb,aRueVYr35yM.Ti9FJqkSK6J,263.0,2.0,2024.0,36b,p,82.0,Ghaziabad,M5NHlfAaKYI,indicator_36,863,36
2023-09-01,Ghaziabad Rjapur,Ne0VFmnLotb,ixBYYYjxXPP,251.0,2.0,2024.0,36a,p,82.0,Ghaziabad,M5NHlfAaKYI,indicator_36,863,36
2023-09-01,Ghaziabad Rjapur,Ne0VFmnLotb,ui45G8KwpzU.Ti9FJqkSK6J,739.0,2.0,2024.0,2a,p,82.0,Ghaziabad,M5NHlfAaKYI,indicator_2,863,2
2023-09-01,Ghaziabad Rjapur,Ne0VFmnLotb,GJKYhq2wR9L,931.0,2.0,2024.0,7a,p,82.0,Ghaziabad,M5NHlfAaKYI,indicator_7,863,7
2023-09-01,Ghaziabad Rjapur,Ne0VFmnLotb,NI0EC5no6PO,939.0,2.0,2024.0,10a,p,82.0,Ghaziabad,M5NHlfAaKYI,indicator_10,863,10
2023-09-01,Ghaziabad Loni,isevBbVYacc,aRueVYr35yM.Ti9FJqkSK6J,489.0,2.0,2024.0,36b,p,83.0,Ghaziabad,M5NHlfAaKYI,indicator_36,577,36
2023-09-01,Ghaziabad Loni,isevBbVYacc,ixBYYYjxXPP,443.0,2.0,2024.0,36a,p,83.0,Ghaziabad,M5NHlfAaKYI,indicator_36,577,36
2023-09-01,Ghaziabad Loni,isevBbVYacc,ui45G8KwpzU.Ti9FJqkSK6J,1330.0,2.0,2024.0,2a,p,83.0,Ghaziabad,M5NHlfAaKYI,indicator_2,577,2
2023-09-01,Ghaziabad Loni,isevBbVYacc,GJKYhq2wR9L,1180.0,2.0,2024.0,7a,p,83.0,Ghaziabad,M5NHlfAaKYI,indicator_7,577,7
2023-09-01,Ghaziabad Loni,isevBbVYacc,NI0EC5no6PO,1828.0,2.0,2024.0,10a,p,83.0,Ghaziabad,M5NHlfAaKYI,indicator_10,577,10
2023-09-01,Ghaziabad Muradnagar,qpjXx2KEA28,aRueVYr35yM.Ti9FJqkSK6J,162.0,2.0,2024.0,36b,p,80.0,Ghaziabad,M5NHlfAaKYI,indicator_36,903,36
2023-09-01,Ghaziabad Muradnagar,qpjXx2KEA28,ixBYYYjxXPP,121.0,2.0,2024.0,36a,p,80.0,Ghaziabad,M5NHlfAaKYI,indicator_36,903,36
2023-09-01,Ghaziabad Muradnagar,qpjXx2KEA28,ui45G8KwpzU.Ti9FJqkSK6J,607.0,2.0,2024.0,2a,p,80.0,Ghaziabad,M5NHlfAaKYI,indicator_2,903,2
2023-09-01,Ghaziabad Muradnagar,qpjXx2KEA28,GJKYhq2wR9L,594.0,2.0,2024.0,7a,p,80.0,Ghaziabad,M5NHlfAaKYI,indicator_7,903,7
2023-09-01,Ghaziabad Muradnagar,qpjXx2KEA28,NI0EC5no6PO,313.0,2.0,2024.0,10a,p,80.0,Ghaziabad,M5NHlfAaKYI,indicator_10,903,10
2023-09-01,Ghaziabad Bhojpur,r0L9AlrGA7C,aRueVYr35yM.Ti9FJqkSK6J,194.0,2.0,2024.0,36b,p,81.0,Ghaziabad,M5NHlfAaKYI,indicator_36,98,36
2023-09-01,Ghaziabad Bhojpur,r0L9AlrGA7C,ixBYYYjxXPP,171.0,2.0,2024.0,36a,p,81.0,Ghaziabad,M5NHlfAaKYI,indicator_36,98,36
2023-09-01,Ghaziabad Bhojpur,r0L9AlrGA7C,ui45G8KwpzU.Ti9FJqkSK6J,658.0,2.0,2024.0,2a,p,81.0,Ghaziabad,M5NHlfAaKYI,indicator_2,98,2
2023-09-01,Ghaziabad Bhojpur,r0L9AlrGA7C,GJKYhq2wR9L,722.0,2.0,2024.0,7a,p,81.0,Ghaziabad,M5NHlfAaKYI,indicator_7,98,7
2023-09-01,Ghaziabad Bhojpur,r0L9AlrGA7C,NI0EC5no6PO,783.0,2.0,2024.0,10a,p,81.0,Ghaziabad,M5NHlfAaKYI,indicator_10,98,10
2023-09-01,C S M Nagar Bazar Shukul,HZYH9FeKSbz,aRueVYr35yM.Ti9FJqkSK6J,315.0,2.0,2024.0,36b,p,513.0,Amethi,StsLkYw1G0m,indicator_36,697,36
2023-09-01,C S M Nagar Bazar Shukul,HZYH9FeKSbz,ixBYYYjxXPP,285.0,2.0,2024.0,36a,p,513.0,Amethi,StsLkYw1G0m,indicator_36,697,36
2023-09-01,C S M Nagar Bazar Shukul,HZYH9FeKSbz,ui45G8KwpzU.Ti9FJqkSK6J,360.0,2.0,2024.0,2a,p,513.0,Amethi,StsLkYw1G0m,indicator_2,697,2
2023-09-01,C S M Nagar Bazar Shukul,HZYH9FeKSbz,GJKYhq2wR9L,319.0,2.0,2024.0,7a,p,513.0,Amethi,StsLkYw1G0m,indicator_7,697,7
