block_name,block_id,calc_type,date,district,district_id,division,domain_name,indicator_name,indicator_id,perc_point,quarter,type_name,year,block_id_num,district_id_num
Mathura Mant,EWInJymroFJ,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,590,24
Mathura DHQ,K2r1bjs4mb5,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,94.0348738304508,2.0,coverage,2024,558,24
Mathura DHQ,K2r1bjs4mb5,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,64.34247261793973,2.0,coverage,2024,558,24
Mathura Nandganv,RiVugbfNzS2,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,23,24
Mathura Nandganv,RiVugbfNzS2,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,23,24
Mathura Goverdhan,bztOHPUBTjU,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,49,24
Mathura Goverdhan,bztOHPUBTjU,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,49,24
Mathura Mathura,gucZ0cBoa0r,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,78.19061583577714,2.0,coverage,2024,741,24
Mathura Mathura,gucZ0cBoa0r,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,741,24
Mathura Baldav,j3WnhnsAIht,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,78.11642542479548,2.0,coverage,2024,613,24
Mathura Baldav,j3WnhnsAIht,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,97.44160177975529,2.0,coverage,2024,613,24
Mathura Nauhjheel,r2eMDAoHzuI,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,851,24
Mathura Nauhjheel,r2eMDAoHzuI,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,851,24
Mathura Chaumuha,sbVBq9HPEgp,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,81.26162917667614,2.0,coverage,2024,553,24
Mathura Chaumuha,sbVBq9HPEgp,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,553,24
Mathura Faraha,txI2jZXppyQ,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,97.15356982487651,2.0,coverage,2024,633,24
Mathura Faraha,txI2jZXppyQ,p,2023-09-01,Mathura,KP2BUB1npih,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,633,24
Bulandshahar Pahasu,BFS0IOjIJM6,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,77.1315570358035,2.0,coverage,2024,700,52
Bulandshahar Pahasu,BFS0IOjIJM6,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,700,52
Bulandshahar Arniya,BWEaFP6tBWO,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,72.1539881074431,2.0,coverage,2024,154,52
Bulandshahar Arniya,BWEaFP6tBWO,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,89.95651273555602,2.0,coverage,2024,154,52
Bulandshahar Gulaothi,FXjd8I3tis1,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,71.92307692307692,2.0,coverage,2024,410,52
Bulandshahar Gulaothi,FXjd8I3tis1,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,410,52
Bulandshahar Sikandrabad,IjocfjQxUOy,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,53.41483979763913,2.0,coverage,2024,60,52
Bulandshahar Sikandrabad,IjocfjQxUOy,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,76.4370263135485,2.0,coverage,2024,60,52
Bulandshahar DHQ,JZJD7vQ6YIE,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,62.44616757781994,2.0,coverage,2024,403,52
Bulandshahar DHQ,JZJD7vQ6YIE,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,403,52
Bulandshahar Danpur,RyFHMa78ezE,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,75.3105151729005,2.0,coverage,2024,746,52
Bulandshahar Danpur,RyFHMa78ezE,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,78.85958660014255,2.0,coverage,2024,746,52
Bulandshahar Janhgirabad,VhF9wHMOsI2,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,81.6504088366088,2.0,coverage,2024,460,52
Bulandshahar Janhgirabad,VhF9wHMOsI2,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,66.76325702694872,2.0,coverage,2024,460,52
Bulandshahar Dibai,YDOGtOLeFg1,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,750,52
Bulandshahar Dibai,YDOGtOLeFg1,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,96.6630451652957,2.0,coverage,2024,750,52
Bulandshahar Shikarpur,a3X4KgFjlsz,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,61.261058513115024,2.0,coverage,2024,890,52
Bulandshahar Shikarpur,a3X4KgFjlsz,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,76.7518419815018,2.0,coverage,2024,890,52
Bulandshahar Khurja,a5WBFfhetVT,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,75.19994738226781,2.0,coverage,2024,595,52
Bulandshahar Khurja,a5WBFfhetVT,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,58.03365810451727,2.0,coverage,2024,595,52
Bulandshahar Bulandshahr,bMszXRRjCCv,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,860,52
Bulandshahar Bulandshahr,bMszXRRjCCv,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,860,52
Bulandshahar B.B.Nagar,cp2Je1Z1Zo6,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,79.85675306957707,2.0,coverage,2024,607,52
Bulandshahar B.B.Nagar,cp2Je1Z1Zo6,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,88.61945439515017,2.0,coverage,2024,607,52
Bulandshahar Siyana,jJP9OWvYMuH,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,84.6206373292868,2.0,coverage,2024,800,52
Bulandshahar Siyana,jJP9OWvYMuH,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,800,52
Bulandshahar Agota,mQeabczYlwZ,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,49.55108359133129,2.0,coverage,2024,910,52
Bulandshahar Agota,mQeabczYlwZ,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,56.919468334636434,2.0,coverage,2024,910,52
Bulandshahar Anoopshahr,rBDpTYpQ340,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,83.70308208727495,2.0,coverage,2024,265,52
Bulandshahar Anoopshahr,rBDpTYpQ340,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,265,52
Bulandshahar Lakhaothi,u7AfLScMrQL,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,88.98015435501655,2.0,coverage,2024,82,52
Bulandshahar Lakhaothi,u7AfLScMrQL,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,82,52
Bulandshahar Uncha gaon,vlW7Ky7ubGA,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,99.73594548551958,2.0,coverage,2024,291,52
Bulandshahar Uncha gaon,vlW7Ky7ubGA,p,2023-09-01,Bulandshahar,ogBt4gWCiem,Meerut Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,96.80749378703881,2.0,coverage,2024,291,52
Unnav Bangarmau,BGRBILNZiPW,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,679,7
Unnav Bangarmau,BGRBILNZiPW,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,679,7
Unnav DHQ,CYb7f3DOpb0,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,352,7
Unnav DHQ,CYb7f3DOpb0,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,352,7
Unnav Asoha,CpShKssApxk,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,48.184804928131406,2.0,coverage,2024,107,7
Unnav Asoha,CpShKssApxk,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,94.24572317262829,2.0,coverage,2024,107,7
Unnav Bichhiya,EVsunDfk1Xx,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,38.334620334620325,2.0,coverage,2024,481,7
Unnav Bichhiya,EVsunDfk1Xx,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,97.22703639514731,2.0,coverage,2024,481,7
Unnav Sumerpur,Fy5oqtT0JAR,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,74.3338301043219,2.0,coverage,2024,671,7
Unnav Sumerpur,Fy5oqtT0JAR,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,671,7
Unnav Sikanderpur Sirausi,OC6qHC6pCm8,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,38.39949001274968,2.0,coverage,2024,330,7
Unnav Sikanderpur Sirausi,OC6qHC6pCm8,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,94.50643776824036,2.0,coverage,2024,330,7
Unnav Purwa,RLKVIOQ3q6x,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,83.96528143082587,2.0,coverage,2024,385,7
Unnav Purwa,RLKVIOQ3q6x,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,93.41126461211478,2.0,coverage,2024,385,7
Unnav Ganj Moardabad,RzW4W8GzuhH,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,61.44303797468354,2.0,coverage,2024,495,7
Unnav Ganj Moardabad,RzW4W8GzuhH,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,94.50268473536181,2.0,coverage,2024,495,7
Unnav Bighapur,SvNkFaLvfio,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,64.01379310344828,2.0,coverage,2024,45,7
Unnav Bighapur,SvNkFaLvfio,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,45,7
Unnav Hasanganj,g9AzjVVJKJh,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,61.41500765696785,2.0,coverage,2024,172,7
Unnav Hasanganj,g9AzjVVJKJh,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,172,7
Unnav Safipur,iudStsVG8zs,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,62,7
Unnav Safipur,iudStsVG8zs,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,98.94459102902374,2.0,coverage,2024,62,7
Unnav C.Karen,miCbY8KENnd,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,60.85714285714285,2.0,coverage,2024,814,7
Unnav C.Karen,miCbY8KENnd,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,93.77741673436232,2.0,coverage,2024,814,7
Unnav Miyaganj,odvvm2fnyz9,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,75.09297250109124,2.0,coverage,2024,78,7
Unnav Miyaganj,odvvm2fnyz9,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,95.23809523809523,2.0,coverage,2024,78,7
Unnav Hilauli,oeicJPH2lIq,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,60.25524119682475,2.0,coverage,2024,724,7
Unnav Hilauli,oeicJPH2lIq,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,95.97039473684212,2.0,coverage,2024,724,7
Unnav Fatehpur -84,uhbQ7To0pN9,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,48.85796683489546,2.0,coverage,2024,24,7
Unnav Fatehpur -84,uhbQ7To0pN9,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,24,7
Unnav Auras,wk2JVEOAFPl,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,77.95340409008544,2.0,coverage,2024,855,7
Unnav Auras,wk2JVEOAFPl,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,855,7
Unnav Nawabganj,ziD9Ib1XELX,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,76.29321663019695,2.0,coverage,2024,332,7
Unnav Nawabganj,ziD9Ib1XELX,p,2023-09-01,Unnav,aT03mfdlNiF,Lucknow Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,332,7
Saharanpur Gangoha,BHNN3R3Nfyk,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,79.77836016473229,2.0,coverage,2024,743,31
Saharanpur Gangoha,BHNN3R3Nfyk,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,743,31
Saharanpur Nukkur,Il5dY2TsnrT,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,55.435697583788006,2.0,coverage,2024,603,31
Saharanpur Nukkur,Il5dY2TsnrT,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,86.43400682235634,2.0,coverage,2024,603,31
Saharanpur Sarsawa,J4lOM1HGEln,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,68.17057569296375,2.0,coverage,2024,374,31
Saharanpur Sarsawa,J4lOM1HGEln,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,374,31
Saharanpur Punwarka,PqdYyxvXbjJ,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,56.29174134840756,2.0,coverage,2024,392,31
Saharanpur Punwarka,PqdYyxvXbjJ,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,97.08954184653948,2.0,coverage,2024,392,31
Saharanpur Nangal,TkRtB84gkNd,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,48.91271599468321,2.0,coverage,2024,600,31
Saharanpur Nangal,TkRtB84gkNd,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,97.3747016706444,2.0,coverage,2024,600,31
Saharanpur Nanota,ZUTLEFlviBI,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,65.50647556553272,2.0,coverage,2024,457,31
Saharanpur Nanota,ZUTLEFlviBI,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,92.08231600976627,2.0,coverage,2024,457,31
Saharanpur Muzzafrabad,dTPUQF80iDV,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,63.7177148343735,2.0,coverage,2024,892,31
Saharanpur Muzzafrabad,dTPUQF80iDV,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,96.4701318851823,2.0,coverage,2024,892,31
Saharanpur DHQ,oJLTrPrhs93,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,79.9210618232623,2.0,coverage,2024,256,31
Saharanpur DHQ,oJLTrPrhs93,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,256,31
Saharanpur Daoband,oNfXWvtDaWv,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,48.62203479177649,2.0,coverage,2024,652,31
Saharanpur Daoband,oNfXWvtDaWv,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,652,31
Saharanpur Rampur Maniharan,obGw4WWLMlw,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,48.81289418360196,2.0,coverage,2024,789,31
Saharanpur Rampur Maniharan,obGw4WWLMlw,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,789,31
Saharanpur Balliyakhare,qxErDQBKuLE,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,48.24727272727272,2.0,coverage,2024,18,31
Saharanpur Balliyakhare,qxErDQBKuLE,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,18,31
Saharanpur Sadholi Kadeem,y5bGR23eUwH,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,84.4234794478993,2.0,coverage,2024,877,31
Saharanpur Sadholi Kadeem,y5bGR23eUwH,p,2023-09-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,877,31
Manjhwan,BLgq44ZJkKh,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,87.32965090587713,2.0,coverage,2024,533,20
Manjhwan,BLgq44ZJkKh,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,533,20
Jamalpur,Dga9ieikVr5,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,98.8359276398822,2.0,coverage,2024,39,20
Jamalpur,Dga9ieikVr5,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,94.32091771703726,2.0,coverage,2024,39,20
Chhanve,T5YmZQx2cme,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,202,20
Chhanve,T5YmZQx2cme,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,82.84824692026531,2.0,coverage,2024,202,20
Mirzapur DHQ,WxMksp7j6w7,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,821,20
Mirzapur DHQ,WxMksp7j6w7,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,821,20
Naraynpur,cGCEhMelufW,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,95.73662119622246,2.0,coverage,2024,689,20
Naraynpur,cGCEhMelufW,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,2.0,coverage,2024,689,20
Hallia,dzvrdlSVdNw,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,86,20
Hallia,dzvrdlSVdNw,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,92.81327800829877,2.0,coverage,2024,86,20
Rajgarh,fi3XI1IhyQO,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,2.0,coverage,2024,473,20
Rajgarh,fi3XI1IhyQO,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,87.326419405871,2.0,coverage,2024,473,20
Sikhar,moqnzHZCfQg,p,2023-09-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,69.94488188976378,2.0,coverage,2024,802,20
