date,district,district_id,sub_indicator_id,value,quarter,year,sub_id,calc_type,division,div_map_id,map_id,indicator_id_var,district_id_num,division_id,division_id_num,indicator_id,sub_indicator_type
2023-09-01,Moradabad,YQNQoPjAIpV,aRueVYr35yM.Ti9FJqkSK6J,4347.0,2.0,2024,36b,p,Moradabad Division,134,135,indicator_36,19,wUoXnBEvyKP,5,36,Denominator
2023-09-01,Moradabad,YQNQoPjAIpV,dwGorjVGkD9,24.2,2.0,2024,35a,p,Moradabad Division,134,135,indicator_35,19,wUoXnBEvyKP,5,35,Numerator
2023-09-01,Moradabad,YQNQoPjAIpV,m7ggqyMXhyL,89.6,2.0,2024,37a,p,Moradabad Division,134,135,indicator_37,19,wUoXnBEvyKP,5,37,Numerator
2023-09-01,Moradabad,YQNQoPjAIpV,indicator_2a,1743.0,2.0,2024,2a,p,Moradabad Division,134,135,indicator_2,19,wUoXnBEvyKP,5,2,Numerator
2023-09-01,Moradabad,YQNQoPjAIpV,GJKYhq2wR9L,8174.0,2.0,2024,7a,p,Moradabad Division,134,135,indicator_7,19,wUoXnBEvyKP,5,7,Numerator
2023-09-01,Moradabad,YQNQoPjAIpV,B2A7x36qEry.Ti9FJqkSK6J,10262.0,2.0,2024,10a,p,Moradabad Division,134,135,indicator_10,19,wUoXnBEvyKP,5,10,Numerator
2023-09-01,Moradabad,YQNQoPjAIpV,GXgfTS67qxe.Ti9FJqkSK6J,1042.0,2.0,2024,10b,p,Moradabad Division,134,135,indicator_10,19,wUoXnBEvyKP,5,10,Denominator
2023-09-01,Ghaziabad,M5NHlfAaKYI,ixBYYYjxXPP,1610.0,2.0,2024,36a,p,Meerut Division,140,140,indicator_36,15,UizVoYdewpy,13,36,Numerator
2023-09-01,Ghaziabad,M5NHlfAaKYI,aRueVYr35yM.Ti9FJqkSK6J,6802.0,2.0,2024,36b,p,Meerut Division,140,140,indicator_36,15,UizVoYdewpy,13,36,Denominator
2023-09-01,Ghaziabad,M5NHlfAaKYI,dwGorjVGkD9,20.8,2.0,2024,35a,p,Meerut Division,140,140,indicator_35,15,UizVoYdewpy,13,35,Numerator
2023-09-01,Ghaziabad,M5NHlfAaKYI,m7ggqyMXhyL,92.0,2.0,2024,37a,p,Meerut Division,140,140,indicator_37,15,UizVoYdewpy,13,37,Numerator
2023-09-01,Ghaziabad,M5NHlfAaKYI,indicator_2a,1819.0,2.0,2024,2a,p,Meerut Division,140,140,indicator_2,15,UizVoYdewpy,13,2,Numerator
2023-09-01,Ghaziabad,M5NHlfAaKYI,GJKYhq2wR9L,9913.0,2.0,2024,7a,p,Meerut Division,140,140,indicator_7,15,UizVoYdewpy,13,7,Numerator
2023-09-01,Ghaziabad,M5NHlfAaKYI,B2A7x36qEry.Ti9FJqkSK6J,11629.0,2.0,2024,10a,p,Meerut Division,140,140,indicator_10,15,UizVoYdewpy,13,10,Numerator
2023-09-01,Ghaziabad,M5NHlfAaKYI,GXgfTS67qxe.Ti9FJqkSK6J,1308.0,2.0,2024,10b,p,Meerut Division,140,140,indicator_10,15,UizVoYdewpy,13,10,Denominator
2023-09-01,Varanasi,LeuBT7KfuuA,ixBYYYjxXPP,857.0,2.0,2024,36a,p,Varanasi Division,195,197,indicator_36,53,DKN52YzYUsX,8,36,Numerator
2023-09-01,Varanasi,LeuBT7KfuuA,aRueVYr35yM.Ti9FJqkSK6J,4733.0,2.0,2024,36b,p,Varanasi Division,195,197,indicator_36,53,DKN52YzYUsX,8,36,Denominator
2023-09-01,Varanasi,LeuBT7KfuuA,dwGorjVGkD9,20.5,2.0,2024,35a,p,Varanasi Division,195,197,indicator_35,53,DKN52YzYUsX,8,35,Numerator
2023-09-01,Varanasi,LeuBT7KfuuA,m7ggqyMXhyL,91.1,2.0,2024,37a,p,Varanasi Division,195,197,indicator_37,53,DKN52YzYUsX,8,37,Numerator
2023-09-01,Varanasi,LeuBT7KfuuA,indicator_2a,4493.0,2.0,2024,2a,p,Varanasi Division,195,197,indicator_2,53,DKN52YzYUsX,8,2,Numerator
2023-09-01,Varanasi,LeuBT7KfuuA,GJKYhq2wR9L,7456.0,2.0,2024,7a,p,Varanasi Division,195,197,indicator_7,53,DKN52YzYUsX,8,7,Numerator
2023-09-01,Varanasi,LeuBT7KfuuA,B2A7x36qEry.Ti9FJqkSK6J,11635.0,2.0,2024,10a,p,Varanasi Division,195,197,indicator_10,53,DKN52YzYUsX,8,10,Numerator
2023-09-01,Varanasi,LeuBT7KfuuA,GXgfTS67qxe.Ti9FJqkSK6J,1333.0,2.0,2024,10b,p,Varanasi Division,195,197,indicator_10,53,DKN52YzYUsX,8,10,Denominator
2023-09-01,Etah,ZLcx4iOVyN5,ixBYYYjxXPP,1635.0,2.0,2024,36a,p,Alligarh Division,201,201,indicator_36,28,ewmZucZw6qh,6,36,Numerator
2023-09-01,Etah,ZLcx4iOVyN5,aRueVYr35yM.Ti9FJqkSK6J,3416.0,2.0,2024,36b,p,Alligarh Division,201,201,indicator_36,28,ewmZucZw6qh,6,36,Denominator
2023-09-01,Etah,ZLcx4iOVyN5,dwGorjVGkD9,28.7,2.0,2024,35a,p,Alligarh Division,201,201,indicator_35,28,ewmZucZw6qh,6,35,Numerator
2023-09-01,Etah,ZLcx4iOVyN5,m7ggqyMXhyL,92.4,2.0,2024,37a,p,Alligarh Division,201,201,indicator_37,28,ewmZucZw6qh,6,37,Numerator
2023-09-01,Etah,ZLcx4iOVyN5,indicator_2a,2387.0,2.0,2024,2a,p,Alligarh Division,201,201,indicator_2,28,ewmZucZw6qh,6,2,Numerator
2023-09-01,Etah,ZLcx4iOVyN5,GJKYhq2wR9L,4716.0,2.0,2024,7a,p,Alligarh Division,201,201,indicator_7,28,ewmZucZw6qh,6,7,Numerator
2023-09-01,Etah,ZLcx4iOVyN5,B2A7x36qEry.Ti9FJqkSK6J,4396.0,2.0,2024,10a,p,Alligarh Division,201,201,indicator_10,28,ewmZucZw6qh,6,10,Numerator
2023-09-01,Etah,ZLcx4iOVyN5,GXgfTS67qxe.Ti9FJqkSK6J,483.0,2.0,2024,10b,p,Alligarh Division,201,201,indicator_10,28,ewmZucZw6qh,6,10,Denominator
2023-09-01,Hathras,m1IAjmqkoFC,ixBYYYjxXPP,1601.0,2.0,2024,36a,p,Alligarh Division,201,144,indicator_36,66,ewmZucZw6qh,6,36,Numerator
2023-09-01,Hathras,m1IAjmqkoFC,aRueVYr35yM.Ti9FJqkSK6J,3613.0,2.0,2024,36b,p,Alligarh Division,201,144,indicator_36,66,ewmZucZw6qh,6,36,Denominator
2023-09-01,Hathras,m1IAjmqkoFC,dwGorjVGkD9,28.7,2.0,2024,35a,p,Alligarh Division,201,144,indicator_35,66,ewmZucZw6qh,6,35,Numerator
2023-09-01,Hathras,m1IAjmqkoFC,m7ggqyMXhyL,90.7,2.0,2024,37a,p,Alligarh Division,201,144,indicator_37,66,ewmZucZw6qh,6,37,Numerator
2023-09-01,Hathras,m1IAjmqkoFC,indicator_2a,2440.0,2.0,2024,2a,p,Alligarh Division,201,144,indicator_2,66,ewmZucZw6qh,6,2,Numerator
2023-09-01,Hathras,m1IAjmqkoFC,GJKYhq2wR9L,4336.0,2.0,2024,7a,p,Alligarh Division,201,144,indicator_7,66,ewmZucZw6qh,6,7,Numerator
2023-09-01,Hathras,m1IAjmqkoFC,B2A7x36qEry.Ti9FJqkSK6J,2594.0,2.0,2024,10a,p,Alligarh Division,201,144,indicator_10,66,ewmZucZw6qh,6,10,Numerator
2023-09-01,Hathras,m1IAjmqkoFC,GXgfTS67qxe.Ti9FJqkSK6J,292.0,2.0,2024,10b,p,Alligarh Division,201,144,indicator_10,66,ewmZucZw6qh,6,10,Denominator
2023-09-01,Azamgarh,NjckKfm3g0k,ixBYYYjxXPP,2041.0,2.0,2024,36a,p,Azamgarh Division,193,191,indicator_36,9,PQpO0hxWAzu,16,36,Numerator
2023-09-01,Azamgarh,NjckKfm3g0k,aRueVYr35yM.Ti9FJqkSK6J,6492.0,2.0,2024,36b,p,Azamgarh Division,193,191,indicator_36,9,PQpO0hxWAzu,16,36,Denominator
2023-09-01,Azamgarh,NjckKfm3g0k,dwGorjVGkD9,20.3,2.0,2024,35a,p,Azamgarh Division,193,191,indicator_35,9,PQpO0hxWAzu,16,35,Numerator
2023-09-01,Azamgarh,NjckKfm3g0k,m7ggqyMXhyL,84.4,2.0,2024,37a,p,Azamgarh Division,193,191,indicator_37,9,PQpO0hxWAzu,16,37,Numerator
2023-09-01,Azamgarh,NjckKfm3g0k,indicator_2a,4047.0,2.0,2024,2a,p,Azamgarh Division,193,191,indicator_2,9,PQpO0hxWAzu,16,2,Numerator
2023-09-01,Azamgarh,NjckKfm3g0k,GJKYhq2wR9L,10485.0,2.0,2024,7a,p,Azamgarh Division,193,191,indicator_7,9,PQpO0hxWAzu,16,7,Numerator
2023-09-01,Azamgarh,NjckKfm3g0k,B2A7x36qEry.Ti9FJqkSK6J,6518.0,2.0,2024,10a,p,Azamgarh Division,193,191,indicator_10,9,PQpO0hxWAzu,16,10,Numerator
2023-09-01,Azamgarh,NjckKfm3g0k,GXgfTS67qxe.Ti9FJqkSK6J,733.0,2.0,2024,10b,p,Azamgarh Division,193,191,indicator_10,9,PQpO0hxWAzu,16,10,Denominator
2023-09-01,Bareilly,vVqY3DPcpHf,ixBYYYjxXPP,1823.0,2.0,2024,36a,p,Bareilly Division,150,150,indicator_36,52,KdUYmr64aLB,18,36,Numerator
2023-09-01,Bareilly,vVqY3DPcpHf,aRueVYr35yM.Ti9FJqkSK6J,7004.0,2.0,2024,36b,p,Bareilly Division,150,150,indicator_36,52,KdUYmr64aLB,18,36,Denominator
2023-09-01,Bareilly,vVqY3DPcpHf,dwGorjVGkD9,24.5,2.0,2024,35a,p,Bareilly Division,150,150,indicator_35,52,KdUYmr64aLB,18,35,Numerator
2023-09-01,Bareilly,vVqY3DPcpHf,m7ggqyMXhyL,88.1,2.0,2024,37a,p,Bareilly Division,150,150,indicator_37,52,KdUYmr64aLB,18,37,Numerator
2023-09-01,Bareilly,vVqY3DPcpHf,indicator_2a,4571.0,2.0,2024,2a,p,Bareilly Division,150,150,indicator_2,52,KdUYmr64aLB,18,2,Numerator
2023-09-01,Bareilly,vVqY3DPcpHf,GJKYhq2wR9L,13262.0,2.0,2024,7a,p,Bareilly Division,150,150,indicator_7,52,KdUYmr64aLB,18,7,Numerator
2023-09-01,Bareilly,vVqY3DPcpHf,B2A7x36qEry.Ti9FJqkSK6J,12997.0,2.0,2024,10a,p,Bareilly Division,150,150,indicator_10,52,KdUYmr64aLB,18,10,Numerator
2023-09-01,Bareilly,vVqY3DPcpHf,GXgfTS67qxe.Ti9FJqkSK6J,1333.0,2.0,2024,10b,p,Bareilly Division,150,150,indicator_10,52,KdUYmr64aLB,18,10,Denominator
2023-09-01,Hamirpur,VSI7HobT5qL,ixBYYYjxXPP,1102.0,2.0,2024,36a,p,Chitrakoot Division,170,168,indicator_36,31,XGXEkQWtunf,4,36,Numerator
2023-09-01,Hamirpur,VSI7HobT5qL,aRueVYr35yM.Ti9FJqkSK6J,2190.0,2.0,2024,36b,p,Chitrakoot Division,170,168,indicator_36,31,XGXEkQWtunf,4,36,Denominator
2023-09-01,Hamirpur,VSI7HobT5qL,dwGorjVGkD9,25.7,2.0,2024,35a,p,Chitrakoot Division,170,168,indicator_35,31,XGXEkQWtunf,4,35,Numerator
2023-09-01,Hamirpur,VSI7HobT5qL,m7ggqyMXhyL,92.1,2.0,2024,37a,p,Chitrakoot Division,170,168,indicator_37,31,XGXEkQWtunf,4,37,Numerator
2023-09-01,Hamirpur,VSI7HobT5qL,indicator_2a,2190.0,2.0,2024,2a,p,Chitrakoot Division,170,168,indicator_2,31,XGXEkQWtunf,4,2,Numerator
2023-09-01,Hamirpur,VSI7HobT5qL,GJKYhq2wR9L,2328.0,2.0,2024,7a,p,Chitrakoot Division,170,168,indicator_7,31,XGXEkQWtunf,4,7,Numerator
2023-09-01,Hamirpur,VSI7HobT5qL,B2A7x36qEry.Ti9FJqkSK6J,1920.0,2.0,2024,10a,p,Chitrakoot Division,170,168,indicator_10,31,XGXEkQWtunf,4,10,Numerator
2023-09-01,Hamirpur,VSI7HobT5qL,GXgfTS67qxe.Ti9FJqkSK6J,217.0,2.0,2024,10b,p,Chitrakoot Division,170,168,indicator_10,31,XGXEkQWtunf,4,10,Denominator
2023-09-01,Ballia,oNDvGBE5fLq,ixBYYYjxXPP,1008.0,2.0,2024,36a,p,Azamgarh Division,193,193,indicator_36,60,PQpO0hxWAzu,16,36,Numerator
2023-09-01,Ballia,oNDvGBE5fLq,aRueVYr35yM.Ti9FJqkSK6J,5451.0,2.0,2024,36b,p,Azamgarh Division,193,193,indicator_36,60,PQpO0hxWAzu,16,36,Denominator
2023-09-01,Ballia,oNDvGBE5fLq,dwGorjVGkD9,20.4,2.0,2024,35a,p,Azamgarh Division,193,193,indicator_35,60,PQpO0hxWAzu,16,35,Numerator
2023-09-01,Ballia,oNDvGBE5fLq,m7ggqyMXhyL,89.8,2.0,2024,37a,p,Azamgarh Division,193,193,indicator_37,60,PQpO0hxWAzu,16,37,Numerator
2023-09-01,Ballia,oNDvGBE5fLq,indicator_2a,4008.0,2.0,2024,2a,p,Azamgarh Division,193,193,indicator_2,60,PQpO0hxWAzu,16,2,Numerator
2023-09-01,Ballia,oNDvGBE5fLq,GJKYhq2wR9L,8091.0,2.0,2024,7a,p,Azamgarh Division,193,193,indicator_7,60,PQpO0hxWAzu,16,7,Numerator
2023-09-01,Ballia,oNDvGBE5fLq,B2A7x36qEry.Ti9FJqkSK6J,4240.0,2.0,2024,10a,p,Azamgarh Division,193,193,indicator_10,60,PQpO0hxWAzu,16,10,Numerator
2023-09-01,Ballia,oNDvGBE5fLq,GXgfTS67qxe.Ti9FJqkSK6J,496.0,2.0,2024,10b,p,Azamgarh Division,193,193,indicator_10,60,PQpO0hxWAzu,16,10,Denominator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,ixBYYYjxXPP,1187.0,2.0,2024,36a,p,Chitrakoot Division,170,171,indicator_36,71,XGXEkQWtunf,4,36,Numerator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,aRueVYr35yM.Ti9FJqkSK6J,2308.0,2.0,2024,36b,p,Chitrakoot Division,170,171,indicator_36,71,XGXEkQWtunf,4,36,Denominator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,dwGorjVGkD9,24.8,2.0,2024,35a,p,Chitrakoot Division,170,171,indicator_35,71,XGXEkQWtunf,4,35,Numerator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,m7ggqyMXhyL,91.3,2.0,2024,37a,p,Chitrakoot Division,170,171,indicator_37,71,XGXEkQWtunf,4,37,Numerator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,indicator_2a,2308.0,2.0,2024,2a,p,Chitrakoot Division,170,171,indicator_2,71,XGXEkQWtunf,4,2,Numerator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,GJKYhq2wR9L,2365.0,2.0,2024,7a,p,Chitrakoot Division,170,171,indicator_7,71,XGXEkQWtunf,4,7,Numerator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,B2A7x36qEry.Ti9FJqkSK6J,1785.0,2.0,2024,10a,p,Chitrakoot Division,170,171,indicator_10,71,XGXEkQWtunf,4,10,Numerator
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,GXgfTS67qxe.Ti9FJqkSK6J,183.0,2.0,2024,10b,p,Chitrakoot Division,170,171,indicator_10,71,XGXEkQWtunf,4,10,Denominator
2023-09-01,Shamli,AdiUcz9BXhx,ixBYYYjxXPP,1582.0,2.0,2024,36a,p,Saharanpur Division,132,203,indicator_36,27,NWr84AQOxJz,7,36,Numerator
2023-09-01,Shamli,AdiUcz9BXhx,aRueVYr35yM.Ti9FJqkSK6J,1970.0,2.0,2024,36b,p,Saharanpur Division,132,203,indicator_36,27,NWr84AQOxJz,7,36,Denominator
2023-09-01,Shamli,AdiUcz9BXhx,dwGorjVGkD9,25.2,2.0,2024,35a,p,Saharanpur Division,132,203,indicator_35,27,NWr84AQOxJz,7,35,Numerator
2023-09-01,Shamli,AdiUcz9BXhx,m7ggqyMXhyL,85.6,2.0,2024,37a,p,Saharanpur Division,132,203,indicator_37,27,NWr84AQOxJz,7,37,Numerator
2023-09-01,Shamli,AdiUcz9BXhx,indicator_2a,1970.0,2.0,2024,2a,p,Saharanpur Division,132,203,indicator_2,27,NWr84AQOxJz,7,2,Numerator
2023-09-01,Shamli,AdiUcz9BXhx,GJKYhq2wR9L,3614.0,2.0,2024,7a,p,Saharanpur Division,132,203,indicator_7,27,NWr84AQOxJz,7,7,Numerator
2023-09-01,Shamli,AdiUcz9BXhx,B2A7x36qEry.Ti9FJqkSK6J,2534.0,2.0,2024,10a,p,Saharanpur Division,132,203,indicator_10,27,NWr84AQOxJz,7,10,Numerator
2023-09-01,Shamli,AdiUcz9BXhx,GXgfTS67qxe.Ti9FJqkSK6J,258.0,2.0,2024,10b,p,Saharanpur Division,132,203,indicator_10,27,NWr84AQOxJz,7,10,Denominator
2023-09-01,Shrawasti,oyTwneTbWDx,ixBYYYjxXPP,1519.0,2.0,2024,36a,p,Gonda Division,182,181,indicator_36,61,K7kAZbm3Vf3,1,36,Numerator
2023-09-01,Shrawasti,oyTwneTbWDx,aRueVYr35yM.Ti9FJqkSK6J,3890.0,2.0,2024,36b,p,Gonda Division,182,181,indicator_36,61,K7kAZbm3Vf3,1,36,Denominator
2023-09-01,Shrawasti,oyTwneTbWDx,dwGorjVGkD9,27.6,2.0,2024,35a,p,Gonda Division,182,181,indicator_35,61,K7kAZbm3Vf3,1,35,Numerator
2023-09-01,Shrawasti,oyTwneTbWDx,m7ggqyMXhyL,91.7,2.0,2024,37a,p,Gonda Division,182,181,indicator_37,61,K7kAZbm3Vf3,1,37,Numerator
2023-09-01,Shrawasti,oyTwneTbWDx,indicator_2a,3400.0,2.0,2024,2a,p,Gonda Division,182,181,indicator_2,61,K7kAZbm3Vf3,1,2,Numerator
2023-09-01,Shrawasti,oyTwneTbWDx,GJKYhq2wR9L,4670.0,2.0,2024,7a,p,Gonda Division,182,181,indicator_7,61,K7kAZbm3Vf3,1,7,Numerator
2023-09-01,Shrawasti,oyTwneTbWDx,B2A7x36qEry.Ti9FJqkSK6J,1399.0,2.0,2024,10a,p,Gonda Division,182,181,indicator_10,61,K7kAZbm3Vf3,1,10,Numerator
2023-09-01,Shrawasti,oyTwneTbWDx,GXgfTS67qxe.Ti9FJqkSK6J,167.0,2.0,2024,10b,p,Gonda Division,182,181,indicator_10,61,K7kAZbm3Vf3,1,10,Denominator
2023-09-01,Banda,DggJGxqbWHn,ixBYYYjxXPP,3579.0,2.0,2024,36a,p,Chitrakoot Division,170,170,indicator_36,48,XGXEkQWtunf,4,36,Numerator
2023-09-01,Banda,DggJGxqbWHn,aRueVYr35yM.Ti9FJqkSK6J,4362.0,2.0,2024,36b,p,Chitrakoot Division,170,170,indicator_36,48,XGXEkQWtunf,4,36,Denominator
2023-09-01,Banda,DggJGxqbWHn,dwGorjVGkD9,25.9,2.0,2024,35a,p,Chitrakoot Division,170,170,indicator_35,48,XGXEkQWtunf,4,35,Numerator
2023-09-01,Banda,DggJGxqbWHn,m7ggqyMXhyL,88.9,2.0,2024,37a,p,Chitrakoot Division,170,170,indicator_37,48,XGXEkQWtunf,4,37,Numerator
2023-09-01,Banda,DggJGxqbWHn,indicator_2a,4203.0,2.0,2024,2a,p,Chitrakoot Division,170,170,indicator_2,48,XGXEkQWtunf,4,2,Numerator
2023-09-01,Banda,DggJGxqbWHn,GJKYhq2wR9L,4818.0,2.0,2024,7a,p,Chitrakoot Division,170,170,indicator_7,48,XGXEkQWtunf,4,7,Numerator
2023-09-01,Banda,DggJGxqbWHn,B2A7x36qEry.Ti9FJqkSK6J,3195.0,2.0,2024,10a,p,Chitrakoot Division,170,170,indicator_10,48,XGXEkQWtunf,4,10,Numerator
2023-09-01,Banda,DggJGxqbWHn,GXgfTS67qxe.Ti9FJqkSK6J,354.0,2.0,2024,10b,p,Chitrakoot Division,170,170,indicator_10,48,XGXEkQWtunf,4,10,Denominator
2023-09-01,Meerut,v8YGmR7nOdj,ixBYYYjxXPP,1648.0,2.0,2024,36a,p,Meerut Division,140,138,indicator_36,69,UizVoYdewpy,13,36,Numerator
2023-09-01,Meerut,v8YGmR7nOdj,aRueVYr35yM.Ti9FJqkSK6J,2637.0,2.0,2024,36b,p,Meerut Division,140,138,indicator_36,69,UizVoYdewpy,13,36,Denominator
2023-09-01,Meerut,v8YGmR7nOdj,dwGorjVGkD9,25.4,2.0,2024,35a,p,Meerut Division,140,138,indicator_35,69,UizVoYdewpy,13,35,Numerator
2023-09-01,Meerut,v8YGmR7nOdj,m7ggqyMXhyL,84.1,2.0,2024,37a,p,Meerut Division,140,138,indicator_37,69,UizVoYdewpy,13,37,Numerator
2023-09-01,Meerut,v8YGmR7nOdj,indicator_2a,2637.0,2.0,2024,2a,p,Meerut Division,140,138,indicator_2,69,UizVoYdewpy,13,2,Numerator
2023-09-01,Meerut,v8YGmR7nOdj,GJKYhq2wR9L,8546.0,2.0,2024,7a,p,Meerut Division,140,138,indicator_7,69,UizVoYdewpy,13,7,Numerator
2023-09-01,Meerut,v8YGmR7nOdj,B2A7x36qEry.Ti9FJqkSK6J,11297.0,2.0,2024,10a,p,Meerut Division,140,138,indicator_10,69,UizVoYdewpy,13,10,Numerator
2023-09-01,Meerut,v8YGmR7nOdj,GXgfTS67qxe.Ti9FJqkSK6J,1233.0,2.0,2024,10b,p,Meerut Division,140,138,indicator_10,69,UizVoYdewpy,13,10,Denominator
2023-09-01,Bagpat,HJIS3IrQ0Nj,ixBYYYjxXPP,1232.0,2.0,2024,36a,p,Meerut Division,140,139,indicator_36,10,UizVoYdewpy,13,36,Numerator
2023-09-01,Bagpat,HJIS3IrQ0Nj,aRueVYr35yM.Ti9FJqkSK6J,4218.0,2.0,2024,36b,p,Meerut Division,140,139,indicator_36,10,UizVoYdewpy,13,36,Denominator
2023-09-01,Bagpat,HJIS3IrQ0Nj,dwGorjVGkD9,22.0,2.0,2024,35a,p,Meerut Division,140,139,indicator_35,10,UizVoYdewpy,13,35,Numerator
2023-09-01,Bagpat,HJIS3IrQ0Nj,m7ggqyMXhyL,88.6,2.0,2024,37a,p,Meerut Division,140,139,indicator_37,10,UizVoYdewpy,13,37,Numerator
2023-09-01,Bagpat,HJIS3IrQ0Nj,indicator_2a,1349.0,2.0,2024,2a,p,Meerut Division,140,139,indicator_2,10,UizVoYdewpy,13,2,Numerator
2023-09-01,Bagpat,HJIS3IrQ0Nj,GJKYhq2wR9L,3137.0,2.0,2024,7a,p,Meerut Division,140,139,indicator_7,10,UizVoYdewpy,13,7,Numerator
2023-09-01,Bagpat,HJIS3IrQ0Nj,B2A7x36qEry.Ti9FJqkSK6J,2211.0,2.0,2024,10a,p,Meerut Division,140,139,indicator_10,10,UizVoYdewpy,13,10,Numerator
2023-09-01,Bagpat,HJIS3IrQ0Nj,GXgfTS67qxe.Ti9FJqkSK6J,250.0,2.0,2024,10b,p,Meerut Division,140,139,indicator_10,10,UizVoYdewpy,13,10,Denominator
2023-09-01,Jalaun,NL5xiiHZQSC,ixBYYYjxXPP,1543.0,2.0,2024,36a,p,Jhansi Division,165,165,indicator_36,44,dScoJEvslIF,15,36,Numerator
2023-09-01,Jalaun,NL5xiiHZQSC,aRueVYr35yM.Ti9FJqkSK6J,2721.0,2.0,2024,36b,p,Jhansi Division,165,165,indicator_36,44,dScoJEvslIF,15,36,Denominator
2023-09-01,Jalaun,NL5xiiHZQSC,dwGorjVGkD9,21.4,2.0,2024,35a,p,Jhansi Division,165,165,indicator_35,44,dScoJEvslIF,15,35,Numerator
2023-09-01,Jalaun,NL5xiiHZQSC,m7ggqyMXhyL,88.5,2.0,2024,37a,p,Jhansi Division,165,165,indicator_37,44,dScoJEvslIF,15,37,Numerator
2023-09-01,Jalaun,NL5xiiHZQSC,indicator_2a,2245.0,2.0,2024,2a,p,Jhansi Division,165,165,indicator_2,44,dScoJEvslIF,15,2,Numerator
2023-09-01,Jalaun,NL5xiiHZQSC,GJKYhq2wR9L,3656.0,2.0,2024,7a,p,Jhansi Division,165,165,indicator_7,44,dScoJEvslIF,15,7,Numerator
2023-09-01,Jalaun,NL5xiiHZQSC,B2A7x36qEry.Ti9FJqkSK6J,2994.0,2.0,2024,10a,p,Jhansi Division,165,165,indicator_10,44,dScoJEvslIF,15,10,Numerator
2023-09-01,Jalaun,NL5xiiHZQSC,GXgfTS67qxe.Ti9FJqkSK6J,317.0,2.0,2024,10b,p,Jhansi Division,165,165,indicator_10,44,dScoJEvslIF,15,10,Denominator
2023-09-01,Firozabad,eJTsuE56XDF,ixBYYYjxXPP,2313.0,2.0,2024,36a,p,Agra Division,146,147,indicator_36,46,XJMggNJYBFG,9,36,Numerator
2023-09-01,Firozabad,eJTsuE56XDF,aRueVYr35yM.Ti9FJqkSK6J,5131.0,2.0,2024,36b,p,Agra Division,146,147,indicator_36,46,XJMggNJYBFG,9,36,Denominator
2023-09-01,Firozabad,eJTsuE56XDF,dwGorjVGkD9,23.0,2.0,2024,35a,p,Agra Division,146,147,indicator_35,46,XJMggNJYBFG,9,35,Numerator
2023-09-01,Firozabad,eJTsuE56XDF,m7ggqyMXhyL,88.1,2.0,2024,37a,p,Agra Division,146,147,indicator_37,46,XJMggNJYBFG,9,37,Numerator
2023-09-01,Firozabad,eJTsuE56XDF,indicator_2a,3416.0,2.0,2024,2a,p,Agra Division,146,147,indicator_2,46,XJMggNJYBFG,9,2,Numerator
2023-09-01,Firozabad,eJTsuE56XDF,GJKYhq2wR9L,7164.0,2.0,2024,7a,p,Agra Division,146,147,indicator_7,46,XJMggNJYBFG,9,7,Numerator
2023-09-01,Firozabad,eJTsuE56XDF,B2A7x36qEry.Ti9FJqkSK6J,5547.0,2.0,2024,10a,p,Agra Division,146,147,indicator_10,46,XJMggNJYBFG,9,10,Numerator
2023-09-01,Firozabad,eJTsuE56XDF,GXgfTS67qxe.Ti9FJqkSK6J,642.0,2.0,2024,10b,p,Agra Division,146,147,indicator_10,46,XJMggNJYBFG,9,10,Denominator
2023-09-01,Lucknow,MfHac5N78aK,ixBYYYjxXPP,2676.0,2.0,2024,36a,p,Lucknow Division,155,157,indicator_36,16,R2NAbaekmwn,12,36,Numerator
2023-09-01,Lucknow,MfHac5N78aK,aRueVYr35yM.Ti9FJqkSK6J,5551.0,2.0,2024,36b,p,Lucknow Division,155,157,indicator_36,16,R2NAbaekmwn,12,36,Denominator
2023-09-01,Lucknow,MfHac5N78aK,dwGorjVGkD9,19.7,2.0,2024,35a,p,Lucknow Division,155,157,indicator_35,16,R2NAbaekmwn,12,35,Numerator
2023-09-01,Lucknow,MfHac5N78aK,m7ggqyMXhyL,91.0,2.0,2024,37a,p,Lucknow Division,155,157,indicator_37,16,R2NAbaekmwn,12,37,Numerator
2023-09-01,Lucknow,MfHac5N78aK,indicator_2a,5551.0,2.0,2024,2a,p,Lucknow Division,155,157,indicator_2,16,R2NAbaekmwn,12,2,Numerator
2023-09-01,Lucknow,MfHac5N78aK,GJKYhq2wR9L,9024.0,2.0,2024,7a,p,Lucknow Division,155,157,indicator_7,16,R2NAbaekmwn,12,7,Numerator
2023-09-01,Lucknow,MfHac5N78aK,B2A7x36qEry.Ti9FJqkSK6J,18088.0,2.0,2024,10a,p,Lucknow Division,155,157,indicator_10,16,R2NAbaekmwn,12,10,Numerator
2023-09-01,Lucknow,MfHac5N78aK,GXgfTS67qxe.Ti9FJqkSK6J,1917.0,2.0,2024,10b,p,Lucknow Division,155,157,indicator_10,16,R2NAbaekmwn,12,10,Denominator
