block_name,block_id,calc_type,date,district,district_id,division,domain_name,indicator_name,indicator_id,perc_point,type_name,year,block_id_num,district_id_num
PP Kamaicha,wDcv6om3WT1,p,2023-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,55.214442013129094,coverage,2024.0,655,40
PP Kamaicha,wDcv6om3WT1,p,2023-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,83.37016574585634,coverage,2024.0,655,40
Kurebhar,wzWcav8jSNr,p,2023-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,47.30470500373413,coverage,2024.0,25,40
Kurebhar,wzWcav8jSNr,p,2023-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,83.085046200264,coverage,2024.0,25,40
Khair,AN2dWDiHkBb,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,71.43954480796586,coverage,2024.0,68,44
Khair,AN2dWDiHkBb,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,80.2183594311162,coverage,2024.0,68,44
Tappal,ARlYpTrc811,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,68.24801319538162,coverage,2024.0,579,44
Tappal,ARlYpTrc811,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,79.53960321066181,coverage,2024.0,579,44
Aligarh DHQ,Ae6KfBl84FW,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,coverage,2024.0,793,44
Aligarh DHQ,Ae6KfBl84FW,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,94.61279461279464,coverage,2024.0,793,44
Dhnipur,DeIlv8osqJa,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,55.830663615560645,coverage,2024.0,711,44
Dhnipur,DeIlv8osqJa,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,70.75002889171385,coverage,2024.0,711,44
Atrauli,O5BIieG3GQR,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,87.15249266862169,coverage,2024.0,654,44
Atrauli,O5BIieG3GQR,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,79.3533259286684,coverage,2024.0,654,44
Bijoli,Pf9sH55x9lG,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,72.38280450358239,coverage,2024.0,421,44
Bijoli,Pf9sH55x9lG,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,72.70847691247415,coverage,2024.0,421,44
Gagiri,S842tHqLUI1,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,83.81306355839014,coverage,2024.0,464,44
Gagiri,S842tHqLUI1,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,89.89338071968014,coverage,2024.0,464,44
Akrabad,WFVLpMb2xKo,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,76.6241261874888,coverage,2024.0,856,44
Akrabad,WFVLpMb2xKo,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,94.243301955105,coverage,2024.0,856,44
Iglas,XYBTVZE0LeN,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,78.76405946994183,coverage,2024.0,295,44
Iglas,XYBTVZE0LeN,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,77.13399706218378,coverage,2024.0,295,44
Lodha,fDgjRPtNpqt,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,51.58562059752246,coverage,2024.0,111,44
Lodha,fDgjRPtNpqt,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,89.16963081074451,coverage,2024.0,111,44
Gonda,jkV9lhxAuuK,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,54.393974507531865,coverage,2024.0,34,44
Gonda,jkV9lhxAuuK,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,88.09762621196924,coverage,2024.0,34,44
Jawan,nYlhMfttxtb,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,59.46015912599453,coverage,2024.0,350,44
Jawan,nYlhMfttxtb,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,83.68913408491245,coverage,2024.0,350,44
Chandaus,oV5iZQFUzGo,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,70.03067772734387,coverage,2024.0,466,44
Chandaus,oV5iZQFUzGo,p,2023-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,82.16882706291496,coverage,2024.0,466,44
Ghazipur Manihari,APE5J6eTM3s,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,43.52597402597402,coverage,2024.0,238,67
Ghazipur Manihari,APE5J6eTM3s,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,88.47352024922121,coverage,2024.0,238,67
Ghazipur Mahmudabad,ISeQXIbXref,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,63.49015614392397,coverage,2024.0,413,67
Ghazipur Mahmudabad,ISeQXIbXref,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,100.0,coverage,2024.0,413,67
Ghazipur Karanda,J01CgvckM2C,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,56.46144430844553,coverage,2024.0,692,67
Ghazipur Karanda,J01CgvckM2C,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,94.09147095179232,coverage,2024.0,692,67
Ghazipur Badhora,KkUxdrYeeXC,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,53.01895734597157,coverage,2024.0,712,67
Ghazipur Badhora,KkUxdrYeeXC,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,90.77038145100971,coverage,2024.0,712,67
Ghazipur Jakahania,NbXqavwiDug,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,55.2058215365039,coverage,2024.0,610,67
Ghazipur Jakahania,NbXqavwiDug,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,79.80722891566266,coverage,2024.0,610,67
Ghazipur Saidpur,OFvD8TPE8bU,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,77.94746844034208,coverage,2024.0,893,67
Ghazipur Saidpur,OFvD8TPE8bU,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,91.66438168357556,coverage,2024.0,893,67
Ghazipur DHQ,PEDIETmpZdA,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,coverage,2024.0,486,67
Ghazipur DHQ,PEDIETmpZdA,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,87.13570797762732,coverage,2024.0,486,67
Ghazipur Barachwar,SQuL6ZdC6LY,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,51.62335867311679,coverage,2024.0,882,67
Ghazipur Barachwar,SQuL6ZdC6LY,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,92.16541615773859,coverage,2024.0,882,67
Ghazipur Sadar,VivEa0lrJEt,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,34.45552198724404,coverage,2024.0,411,67
Ghazipur Sadar,VivEa0lrJEt,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,96.3214104085438,coverage,2024.0,411,67
Ghazipur Jamania,hepZfdzFqgL,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,48.25,coverage,2024.0,783,67
Ghazipur Jamania,hepZfdzFqgL,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,89.91687748464041,coverage,2024.0,783,67
Ghazipur Mardeh,iMSgdsfQfK3,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,45.60927152317882,coverage,2024.0,322,67
Ghazipur Mardeh,iMSgdsfQfK3,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,92.10777756545004,coverage,2024.0,322,67
Ghazipur Davkali,kcQKXLIXWNj,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,61.472165912989254,coverage,2024.0,400,67
Ghazipur Davkali,kcQKXLIXWNj,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,91.22696487635851,coverage,2024.0,400,67
Ghazipur Gondaur,mhI69xut9he,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,36.604947387853045,coverage,2024.0,804,67
Ghazipur Gondaur,mhI69xut9he,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,91.70240537012863,coverage,2024.0,804,67
Ghazipur Kasimabad,oJK3Sqdic6n,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,53.61053775122218,coverage,2024.0,20,67
Ghazipur Kasimabad,oJK3Sqdic6n,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,90.9340282540118,coverage,2024.0,20,67
Ghazipur Sadat,w2mC1IzGqJO,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,46.29797191887676,coverage,2024.0,532,67
Ghazipur Sadat,w2mC1IzGqJO,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,95.41515676697651,coverage,2024.0,532,67
Ghazipur Rawatipur,y8eD89Cg95c,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,44.146489340895755,coverage,2024.0,381,67
Ghazipur Rawatipur,y8eD89Cg95c,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,86.5099743235236,coverage,2024.0,381,67
Ghazipur Birona,zv6Gc6aGnXd,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,46.89507028311226,coverage,2024.0,710,67
Ghazipur Birona,zv6Gc6aGnXd,p,2023-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,97.50049990002,coverage,2024.0,710,67
Hathras Sahpau,AcznJJtvLKq,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,60.25809163514081,coverage,2024.0,887,48
Hathras Sahpau,AcznJJtvLKq,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,88.30396943324135,coverage,2024.0,887,48
Hathras Mursan,NHwhqnwjZ0d,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,65.84894803092969,coverage,2024.0,386,48
Hathras Mursan,NHwhqnwjZ0d,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,89.75662913185616,coverage,2024.0,386,48
Hathras DHQ,NZZfSO3tDC5,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,100.0,coverage,2024.0,757,48
Hathras DHQ,NZZfSO3tDC5,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,90.04124926340602,coverage,2024.0,757,48
Hathras Sasni,Sy6tfTi18KA,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,58.55740798993394,coverage,2024.0,694,48
Hathras Sasni,Sy6tfTi18KA,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,92.83558379666405,coverage,2024.0,694,48
Hathras Hasayan,TY8SzPsUCPQ,p,2023-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,2,79.26048642932675,coverage,2024.0,355,48
