calc_type,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,type,year
p,2019-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,187,62.320740077588795,coverage,2020
p,2019-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,187,100.0,coverage,2020
p,2019-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,187,100.0,quality,2020
p,2019-04-01,Pilibhit,c96jwckSd6j,150,Bareilly Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,151,62.28568987612129,coverage,2020
p,2019-04-01,Pilibhit,c96jwckSd6j,150,Bareilly Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,151,95.1849204931213,coverage,2020
p,2019-04-01,Pilibhit,c96jwckSd6j,150,Bareilly Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,151,100.0,quality,2020
p,2019-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,205,84.9751911639762,coverage,2020
p,2019-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,205,100.0,coverage,2020
p,2019-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,205,100.0,quality,2020
p,2019-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,169,63.3568238213399,coverage,2020
p,2019-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,169,100.0,coverage,2020
p,2019-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,169,100.0,quality,2020
p,2019-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,160,79.6401911676853,coverage,2020
p,2019-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,160,100.0,coverage,2020
p,2019-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,160,100.0,quality,2020
p,2019-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,196,73.51250500722779,coverage,2020
p,2019-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,196,100.0,coverage,2020
p,2019-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,196,100.0,quality,2020
p,2019-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,199,84.9639221318015,coverage,2020
p,2019-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,199,54.537205081669704,coverage,2020
p,2019-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,199,100.0,quality,2020
p,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,167,89.8598612917209,coverage,2020
p,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,167,93.4406943609318,coverage,2020
p,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,167,100.0,quality,2020
p,2019-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,173,71.2938143849345,coverage,2020
p,2019-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,173,100.0,coverage,2020
p,2019-04-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,173,100.0,quality,2020
p,2019-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,147,66.5026929429219,coverage,2020
p,2019-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,147,100.0,coverage,2020
p,2019-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,147,100.0,quality,2020
p,2019-04-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,177,67.0090715363897,coverage,2020
p,2019-04-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,177,69.4441346567464,coverage,2020
p,2019-04-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,communicable_diseases,Total case notification rate of TB against expected TB cases,indicator_10,177,100.0,quality,2020
p,2020-04-01,Agra,N5WWbRtsjWp,146,Agra Division,JSY,% JSY Incentive,indicator_36,146,35.33633817521105,JSY,2021
p,2020-04-01,Agra,N5WWbRtsjWp,146,Agra Division,Fund,% of fund utilized against approved budget,indicator_35,146,100.0,Fund,2021
p,2020-04-01,Agra,N5WWbRtsjWp,146,Agra Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,146,100.0,TB,2021
p,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,JSY,% JSY Incentive,indicator_36,143,43.52824443151879,JSY,2021
p,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,Fund,% of fund utilized against approved budget,indicator_35,143,100.0,Fund,2021
p,2020-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,143,100.0,TB,2021
p,2020-04-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,178,60.56589676119937,JSY,2021
p,2020-04-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,178,100.0,Fund,2021
p,2020-04-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,178,100.0,TB,2021
p,2020-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,206,91.38156987170643,JSY,2021
p,2020-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,206,100.0,Fund,2021
p,2020-04-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,206,100.0,TB,2021
p,2020-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,JSY,% JSY Incentive,indicator_36,137,41.06576089982739,JSY,2021
p,2020-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,Fund,% of fund utilized against approved budget,indicator_35,137,100.0,Fund,2021
p,2020-04-01,Amroha,hgquAmZaNBu,134,Moradabad Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,137,100.0,TB,2021
p,2020-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,162,87.76410067977218,JSY,2021
p,2020-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,162,100.0,Fund,2021
p,2020-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,162,100.0,TB,2021
p,2020-04-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,177,51.165092472145254,JSY,2021
p,2020-04-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,177,100.0,Fund,2021
p,2020-04-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,177,100.0,TB,2021
p,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,JSY,% JSY Incentive,indicator_36,191,48.219335785969925,JSY,2021
p,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,Fund,% of fund utilized against approved budget,indicator_35,191,100.0,Fund,2021
p,2020-04-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,191,100.0,TB,2021
p,2020-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,JSY,% JSY Incentive,indicator_36,139,38.465287149497684,JSY,2021
p,2020-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,139,100.0,Fund,2021
p,2020-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,139,100.0,TB,2021
p,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,JSY,% JSY Incentive,indicator_36,180,21.19225160563031,JSY,2021
p,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,Fund,% of fund utilized against approved budget,indicator_35,180,100.0,Fund,2021
p,2020-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,180,100.0,TB,2021
p,2020-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,JSY,% JSY Incentive,indicator_36,193,26.35541338039821,JSY,2021
p,2020-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,Fund,% of fund utilized against approved budget,indicator_35,193,100.0,Fund,2021
p,2020-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,193,100.0,TB,2021
p,2020-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,JSY,% JSY Incentive,indicator_36,182,54.17759237187128,JSY,2021
p,2020-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,Fund,% of fund utilized against approved budget,indicator_35,182,100.0,Fund,2021
p,2020-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,182,100.0,TB,2021
p,2020-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,JSY,% JSY Incentive,indicator_36,170,91.76152575461781,JSY,2021
p,2020-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,indicator_35,170,100.0,Fund,2021
p,2020-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,170,100.0,TB,2021
p,2020-04-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,JSY,% JSY Incentive,indicator_36,176,56.06602361549975,JSY,2021
p,2020-04-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,Fund,% of fund utilized against approved budget,indicator_35,176,100.0,Fund,2021
p,2020-04-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,176,100.0,TB,2021
p,2020-04-01,Bareilly,vVqY3DPcpHf,150,Bareilly Division,JSY,% JSY Incentive,indicator_36,150,50.51472050925005,JSY,2021
p,2020-04-01,Bareilly,vVqY3DPcpHf,150,Bareilly Division,Fund,% of fund utilized against approved budget,indicator_35,150,100.0,Fund,2021
p,2020-04-01,Bareilly,vVqY3DPcpHf,150,Bareilly Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,150,100.0,TB,2021
p,2020-04-01,Basti,J1P16zQEOUT,185,Basti Division,JSY,% JSY Incentive,indicator_36,185,61.47022417824233,JSY,2021
p,2020-04-01,Basti,J1P16zQEOUT,185,Basti Division,Fund,% of fund utilized against approved budget,indicator_35,185,100.0,Fund,2021
p,2020-04-01,Basti,J1P16zQEOUT,185,Basti Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,185,100.0,TB,2021
p,2020-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,JSY,% JSY Incentive,indicator_36,198,24.39715226211437,JSY,2021
p,2020-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Fund,% of fund utilized against approved budget,indicator_35,198,100.0,Fund,2021
p,2020-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,198,100.0,TB,2021
p,2020-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,JSY,% JSY Incentive,indicator_36,134,19.967169079241906,JSY,2021
p,2020-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,Fund,% of fund utilized against approved budget,indicator_35,134,100.0,Fund,2021
p,2020-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,134,100.0,TB,2021
p,2020-04-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,JSY,% JSY Incentive,indicator_36,149,64.23549264085497,JSY,2021
p,2020-04-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,Fund,% of fund utilized against approved budget,indicator_35,149,100.0,Fund,2021
p,2020-04-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,149,100.0,TB,2021
p,2020-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,JSY,% JSY Incentive,indicator_36,142,38.77065917937592,JSY,2021
p,2020-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,142,100.0,Fund,2021
p,2020-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,142,100.0,TB,2021
p,2020-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,JSY,% JSY Incentive,indicator_36,196,59.732058114915674,JSY,2021
p,2020-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,Fund,% of fund utilized against approved budget,indicator_35,196,100.0,Fund,2021
p,2020-04-01,Chandauli,ClbehnmwSec,195,Varanasi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,196,100.0,TB,2021
p,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,JSY,% JSY Incentive,indicator_36,171,44.64011111662285,JSY,2021
p,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,indicator_35,171,100.0,Fund,2021
p,2020-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,171,100.0,TB,2021
p,2020-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,JSY,% JSY Incentive,indicator_36,190,56.28594397378022,JSY,2021
p,2020-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,Fund,% of fund utilized against approved budget,indicator_35,190,100.0,Fund,2021
p,2020-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,190,100.0,TB,2021
p,2020-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,JSY,% JSY Incentive,indicator_36,201,58.37080264039032,JSY,2021
p,2020-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,Fund,% of fund utilized against approved budget,indicator_35,201,100.0,Fund,2021
p,2020-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,201,100.0,TB,2021
p,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,161,83.0103854464348,JSY,2021
p,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,161,100.0,Fund,2021
p,2020-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,161,100.0,TB,2021
p,2020-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,159,48.12966585492436,JSY,2021
p,2020-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,159,100.0,Fund,2021
p,2020-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,159,100.0,TB,2021
p,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,JSY,% JSY Incentive,indicator_36,172,61.80154523640008,JSY,2021
p,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,Fund,% of fund utilized against approved budget,indicator_35,172,100.0,Fund,2021
p,2020-04-01,Fatehpur,ibLiLcaKzw2,172,Prayagraj Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,172,100.0,TB,2021
p,2020-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,JSY,% JSY Incentive,indicator_36,147,64.20005410116919,JSY,2021
p,2020-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,Fund,% of fund utilized against approved budget,indicator_35,147,100.0,Fund,2021
p,2020-04-01,Firozabad,eJTsuE56XDF,146,Agra Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,147,100.0,TB,2021
p,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,JSY,% JSY Incentive,indicator_36,141,25.327166657907185,JSY,2021
p,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,141,100.0,Fund,2021
p,2020-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,141,100.0,TB,2021
p,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,JSY,% JSY Incentive,indicator_36,140,53.08814036734933,JSY,2021
p,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,140,100.0,Fund,2021
p,2020-04-01,Ghaziabad,M5NHlfAaKYI,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,140,100.0,TB,2021
p,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,JSY,% JSY Incentive,indicator_36,195,35.45038288466093,JSY,2021
p,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Fund,% of fund utilized against approved budget,indicator_35,195,100.0,Fund,2021
p,2020-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,195,100.0,TB,2021
p,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,JSY,% JSY Incentive,indicator_36,183,54.735678893522966,JSY,2021
p,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Fund,% of fund utilized against approved budget,indicator_35,183,100.0,Fund,2021
p,2020-04-01,Gonda,y8WarEkWCul,182,Gonda Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,183,100.0,TB,2021
p,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,JSY,% JSY Incentive,indicator_36,188,50.54171180931746,JSY,2021
p,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,Fund,% of fund utilized against approved budget,indicator_35,188,100.0,Fund,2021
p,2020-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,188,100.0,TB,2021
p,2020-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,JSY,% JSY Incentive,indicator_36,168,47.42784163473818,JSY,2021
p,2020-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Fund,% of fund utilized against approved budget,indicator_35,168,100.0,Fund,2021
p,2020-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,168,100.0,TB,2021
p,2020-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,JSY,% JSY Incentive,indicator_36,204,18.564424396940574,JSY,2021
p,2020-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,Fund,% of fund utilized against approved budget,indicator_35,204,100.0,Fund,2021
p,2020-04-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,204,100.0,TB,2021
p,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,155,61.568292258258545,JSY,2021
p,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,155,100.0,Fund,2021
p,2020-04-01,Hardoi,MTIkUw5q5pX,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,155,100.0,TB,2021
p,2020-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,JSY,% JSY Incentive,indicator_36,144,54.72741479834104,JSY,2021
p,2020-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,Fund,% of fund utilized against approved budget,indicator_35,144,100.0,Fund,2021
p,2020-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,144,100.0,TB,2021
p,2020-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,JSY,% JSY Incentive,indicator_36,165,56.81764287408111,JSY,2021
p,2020-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,Fund,% of fund utilized against approved budget,indicator_35,165,100.0,Fund,2021
p,2020-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,165,100.0,TB,2021
p,2020-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,JSY,% JSY Incentive,indicator_36,194,67.70865849126719,JSY,2021
p,2020-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Fund,% of fund utilized against approved budget,indicator_35,194,100.0,Fund,2021
p,2020-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,194,100.0,TB,2021
p,2020-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,JSY,% JSY Incentive,indicator_36,166,71.17005363201869,JSY,2021
p,2020-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,Fund,% of fund utilized against approved budget,indicator_35,166,100.0,Fund,2021
p,2020-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,166,100.0,TB,2021
p,2020-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,160,37.96098750380981,JSY,2021
p,2020-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,160,100.0,Fund,2021
p,2020-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,160,100.0,TB,2021
p,2020-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,163,78.79903147699757,JSY,2021
p,2020-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,163,100.0,Fund,2021
p,2020-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,163,100.0,TB,2021
p,2020-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,JSY,% JSY Incentive,indicator_36,164,39.88839170909839,JSY,2021
p,2020-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,indicator_35,164,100.0,Fund,2021
p,2020-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,164,100.0,TB,2021
p,2020-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,JSY,% JSY Incentive,indicator_36,202,63.1277192697109,JSY,2021
p,2020-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Fund,% of fund utilized against approved budget,indicator_35,202,100.0,Fund,2021
p,2020-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,202,100.0,TB,2021
p,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,JSY,% JSY Incentive,indicator_36,174,63.61192994624588,JSY,2021
p,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Fund,% of fund utilized against approved budget,indicator_35,174,100.0,Fund,2021
p,2020-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,174,100.0,TB,2021
p,2020-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,JSY,% JSY Incentive,indicator_36,189,12.321693779573796,JSY,2021
p,2020-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,Fund,% of fund utilized against approved budget,indicator_35,189,100.0,Fund,2021
p,2020-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,189,100.0,TB,2021
p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,153,51.94805194805194,JSY,2021
p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,153,100.0,Fund,2021
p,2020-04-01,Lakhimpur Kheri,d9ZuMopgX29,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,153,100.0,TB,2021
p,2020-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,JSY,% JSY Incentive,indicator_36,167,71.62979534344188,JSY,2021
p,2020-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Fund,% of fund utilized against approved budget,indicator_35,167,100.0,Fund,2021
p,2020-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,167,100.0,TB,2021
p,2020-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,JSY,% JSY Incentive,indicator_36,157,52.882186130445994,JSY,2021
p,2020-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,Fund,% of fund utilized against approved budget,indicator_35,157,100.0,Fund,2021
p,2020-04-01,Lucknow,MfHac5N78aK,155,Lucknow Division,TB,Treatment Success Rate  as per total cases notified,indicator_37,157,100.0,TB,2021
