block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Nindura,QvnprpIbIJp,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,Immunization,Full immunization,indicator_6,47.28166570271833,Immunization,2022
Lalitpur Mahroni,hSxXTcaWSE8,p,2021-04-01,Lalitpur,fagfcadhxej,Jhansi Division,Immunization,Full immunization,indicator_6,27.45864388293037,Immunization,2022
Shankargarh,omKjHTDECWY,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,36.21789193976971,Immunization,2022
Agra Sainya,mqJOhnNW2ce,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,31.24178712220762,Immunization,2022
Bulandshahar Anoopshahr,rBDpTYpQ340,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,Immunization,Full immunization,indicator_6,46.237471087124135,Immunization,2022
Jalaun JALAUN,SmB8HLGFIyw,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,Immunization,Full immunization,indicator_6,30.918799113439455,Immunization,2022
Akrabad,WFVLpMb2xKo,p,2021-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,Immunization,Full immunization,indicator_6,39.88407897120087,Immunization,2022
Rae Bareli Dalamau,KtYM7svxHgY,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,Immunization,Full immunization,indicator_6,34.34060436261757,Immunization,2022
Keaserganj,RXv1GaQ6IyV,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,Immunization,Full immunization,indicator_6,48.715671539827845,Immunization,2022
Hardoi DHQ,kBVkJI1qaWb,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,Immunization,Full immunization,indicator_6,48.91404099112878,Immunization,2022
Bghouli,kvn8lGZHRgM,p,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,Immunization,Full immunization,indicator_6,18.896994773519165,Immunization,2022
BKTalabe,ApSm0CuGVfL,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,Immunization,Full immunization,indicator_6,51.826415094339616,Immunization,2022
Jalaun Madhougarh,GGmtoqpI9Je,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,Immunization,Full immunization,indicator_6,36.82279909706547,Immunization,2022
Bijnor Kiratpur,rzAzyO3UWpL,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,Immunization,Full immunization,indicator_6,34.80675255442026,Immunization,2022
Heryasethghrwa,H1Z5zG9mjfG,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,Immunization,Full immunization,indicator_6,44.217207334273624,Immunization,2022
Muftiganj,sfvcD32u4kK,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,58.60547219770521,Immunization,2022
Jalalabad,CJnQGhWTHo0,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,Immunization,Full immunization,indicator_6,33.59720176730486,Immunization,2022
Sandila,tZXCzgn6lut,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,Immunization,Full immunization,indicator_6,34.40398488491927,Immunization,2022
Lambhua,O0G9BMkbU7f,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,Immunization,Full immunization,indicator_6,26.386481802426342,Immunization,2022
Kemasin,FhvPjqLG12y,p,2021-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,Immunization,Full immunization,indicator_6,38.275862068965516,Immunization,2022
Sambhal,XW2FOqHQemu,p,2021-04-01,Sambhal,YzHpzrN0eLv,Moradabad Division,Immunization,Full immunization,indicator_6,35.31485652727451,Immunization,2022
Bijua,Jmwf6ICjPJQ,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,Immunization,Full immunization,indicator_6,30.495153261723868,Immunization,2022
Balha,ww1Qb6eAFFD,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,Immunization,Full immunization,indicator_6,47.05453219040671,Immunization,2022
Shivpur,axbfDth7CE1,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,Immunization,Full immunization,indicator_6,36.046759901782856,Immunization,2022
Lodha,fDgjRPtNpqt,p,2021-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,Immunization,Full immunization,indicator_6,37.39413280962317,Immunization,2022
Junawai,gspBjXC9nc5,p,2021-04-01,Sambhal,YzHpzrN0eLv,Moradabad Division,Immunization,Full immunization,indicator_6,37.70053475935829,Immunization,2022
Firozabad DHQ,fAXjUK5F5Xr,p,2021-04-01,Firozabad,eJTsuE56XDF,Agra Division,Immunization,Full immunization,indicator_6,31.81297084834589,Immunization,2022
Kushinagar Hata,BYiQDRJhWWk,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,Immunization,Full immunization,indicator_6,36.80265975431084,Immunization,2022
Kurebhar,wzWcav8jSNr,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,Immunization,Full immunization,indicator_6,36.771088884695224,Immunization,2022
Patiyali,at47ZXktqxv,p,2021-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,Immunization,Full immunization,indicator_6,44.43218468850789,Immunization,2022
Agra Fatehpur Sikhri,tZd8rrGLhlU,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,37.199124726477024,Immunization,2022
Fatehpur Teliyani,sGcpaNGqN8u,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,Immunization,Full immunization,indicator_6,38.98026315789474,Immunization,2022
Sikrara,pb5hWAn45Rk,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,40.88669950738916,Immunization,2022
Katehari,UKkd5HV5vPT,p,2021-04-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,Immunization,Full immunization,indicator_6,32.94165316045381,Immunization,2022
Barzmanganj,arETnjnVPdJ,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,Immunization,Full immunization,indicator_6,41.766981943250215,Immunization,2022
Kanpur Nagar DHQ,NeyEJQ4zV6i,p,2021-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,75.46658438547625,Immunization,2022
Sadar,dlErcN5wTNz,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,Immunization,Full immunization,indicator_6,59.202396554952266,Immunization,2022
Kushinagar Kesya,JTRnaTY9yhN,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,Immunization,Full immunization,indicator_6,36.72627235213205,Immunization,2022
Binawar,QdKW8E0HxRg,p,2021-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,Immunization,Full immunization,indicator_6,21.538204871538206,Immunization,2022
Nichlol,WFDYOeK31Ef,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,Immunization,Full immunization,indicator_6,48.735632183908045,Immunization,2022
Panwari,ESC202G5t07,p,2021-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,Immunization,Full immunization,indicator_6,38.323288850624195,Immunization,2022
Amapur,ayWFJQ6ulBH,p,2021-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,Immunization,Full immunization,indicator_6,40.187911662146455,Immunization,2022
Jhansi DHQ,o2TR0og834Q,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,Immunization,Full immunization,indicator_6,55.55346243689247,Immunization,2022
Sirsiya,rUTBm0fGdMX,p,2021-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,Immunization,Full immunization,indicator_6,43.03887935963407,Immunization,2022
Agra Akola,iqYgALY5y5A,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,34.95575221238938,Immunization,2022
Sahjanwa,NEdgkoHIHTS,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,52.63824884792626,Immunization,2022
Mithora,YhzzNFiy1cg,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,Immunization,Full immunization,indicator_6,42.909445936050766,Immunization,2022
Unnav Ganj Moardabad,RzW4W8GzuhH,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,Immunization,Full immunization,indicator_6,52.46929375639713,Immunization,2022
Khuthan,yQrRCA2ngHE,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,44.87577639751553,Immunization,2022
Ballia Beruarbari,MTIyIVsTiFD,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,Immunization,Full immunization,indicator_6,36.174294327212934,Immunization,2022
Jahangir Ganj,oB6hTaKvzgv,p,2021-04-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,Immunization,Full immunization,indicator_6,27.5890637945319,Immunization,2022
Chopen,rqYozNDUgyg,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,Immunization,Full immunization,indicator_6,35.218288071502236,Immunization,2022
Hamirpur Nauranga,F4fL0v4ObFM,p,2021-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,Immunization,Full immunization,indicator_6,33.17956795679568,Immunization,2022
Pali,nxstNxWEDHb,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,58.662466682820444,Immunization,2022
Kushinagar Sukhroli,SgYEydzGGbJ,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,Immunization,Full immunization,indicator_6,35.6581532416503,Immunization,2022
Dhanupur,ooMZMhdhlnd,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,56.002297530155076,Immunization,2022
Unnav C.Karen,miCbY8KENnd,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,Immunization,Full immunization,indicator_6,32.45813688831084,Immunization,2022
Dhnipur,DeIlv8osqJa,p,2021-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,Immunization,Full immunization,indicator_6,29.09101422458656,Immunization,2022
Jalaun Rampura,iQBAMBoxYul,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,Immunization,Full immunization,indicator_6,32.34608985024959,Immunization,2022
Kakwan,fPJnAq2xoTU,p,2021-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,50.265352539802876,Immunization,2022
Ballia DHQ,RHjnoE1DdVp,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,Immunization,Full immunization,indicator_6,1.8427518427518428,Immunization,2022
Sant Ravidas Nagar DHQ,Yn3eQ5gagvS,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,Immunization,Full immunization,indicator_6,30.825605743344305,Immunization,2022
Bulandshahar Bulandshahr,bMszXRRjCCv,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,Immunization,Full immunization,indicator_6,100.0,Immunization,2022
Muzaffarnagar Khthauli,e6v2BeJjdF0,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,Immunization,Full immunization,indicator_6,56.77327735243269,Immunization,2022
Bijnor Dhampur,hFYPDvQ1x7I,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,Immunization,Full immunization,indicator_6,35.693479722159985,Immunization,2022
Pratappur,rnqodqKeG71,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,40.435170057923656,Immunization,2022
Firozabad Aeka,v4LM2W1q50L,p,2021-04-01,Firozabad,eJTsuE56XDF,Agra Division,Immunization,Full immunization,indicator_6,67.22873900293254,Immunization,2022
Muzaffarnagar Budana,gh2z6ozRHvl,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,Immunization,Full immunization,indicator_6,48.05903760614638,Immunization,2022
Milkipur,qQSBi5m4QpM,p,2021-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,Immunization,Full immunization,indicator_6,38.57372942018611,Immunization,2022
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,32.98960567563108,Immunization,2022
Kalyanpur,laYVNN7jnnN,p,2021-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,64.31430096051227,Immunization,2022
Bulandshahar Uncha gaon,vlW7Ky7ubGA,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,Immunization,Full immunization,indicator_6,41.11514919663351,Immunization,2022
Jalaun Kadaura,aoQgD2b6JtI,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,Immunization,Full immunization,indicator_6,51.74759115813339,Immunization,2022
Fatehpur Dhata,w0PTR0Qc2H7,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,Immunization,Full immunization,indicator_6,15.433170269843774,Immunization,2022
Ghughali,pNfKKA9YCVD,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,Immunization,Full immunization,indicator_6,43.8951160928743,Immunization,2022
Jalaun Nadigaun,S5qj59ohege,p,2021-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,Immunization,Full immunization,indicator_6,36.139145372557444,Immunization,2022
Meerut Jani Khurd,Sl9Xsytpbd8,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,Immunization,Full immunization,indicator_6,41.07665301345816,Immunization,2022
Kulphar,AvDeCxhTMWB,p,2021-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,Immunization,Full immunization,indicator_6,0.0,Immunization,2022
Agra Bichpuri,RjTiJ3wL4Ir,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,Immunization,Full immunization,indicator_6,81.52390438247012,Immunization,2022
Meerut Sardhana,zpWs8PEVrYv,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,Immunization,Full immunization,indicator_6,22.295221843003414,Immunization,2022
Mirganj,gfXniA8E2yB,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,Immunization,Full immunization,indicator_6,41.71974522292994,Immunization,2022
Umarda,QlnYDSaHYHx,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,32.082809104426396,Immunization,2022
Kushinagar Kaptanganj,YIfO8FmqA6j,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,Immunization,Full immunization,indicator_6,27.571987699189265,Immunization,2022
Itiathok,Zkst7ZD9ogq,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,47.563752276867035,Immunization,2022
Bulandshahar DHQ,JZJD7vQ6YIE,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,Immunization,Full immunization,indicator_6,71.24492557510149,Immunization,2022
Sondhi,EcaeGqA47MY,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,Immunization,Full immunization,indicator_6,49.76340694006309,Immunization,2022
Sirauli Gaus Pur,ZfE3mnPPu5Y,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,Immunization,Full immunization,indicator_6,36.63934426229508,Immunization,2022
Hathras Sikandra Rao,ws066anR0wR,p,2021-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,Immunization,Full immunization,indicator_6,43.4589220303506,Immunization,2022
Kushinagar DHQ,IiY5fP1UuFV,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,Immunization,Full immunization,indicator_6,47.22101606600087,Immunization,2022
Gonda,jkV9lhxAuuK,p,2021-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,Immunization,Full immunization,indicator_6,38.06457009033121,Immunization,2022
Mathura Goverdhan,bztOHPUBTjU,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,Immunization,Full immunization,indicator_6,46.614210777300904,Immunization,2022
Vikramjot,r1D91q65KwQ,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,Immunization,Full immunization,indicator_6,47.067624177139436,Immunization,2022
Deoria Majhgawon,UlR3pGm65VX,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,Immunization,Full immunization,indicator_6,43.17701732150401,Immunization,2022
Risia,wgoGe5KFMCX,p,2021-04-01,Bahraich,iE0E3nLioFr,Gonda Division,Immunization,Full immunization,indicator_6,42.71168274383709,Immunization,2022
Mainpuri Bewar,Dn4n2S6qEWw,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,Immunization,Full immunization,indicator_6,49.27953890489914,Immunization,2022
Belsar,KTP3RqHdGlM,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,Immunization,Full immunization,indicator_6,42.79346210995542,Immunization,2022
Kudreha,gwFahuoicRH,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,Immunization,Full immunization,indicator_6,44.653179190751445,Immunization,2022
Block Amroha,o9uEgq78lMK,p,2021-04-01,Amroha,hgquAmZaNBu,Moradabad Division,Immunization,Full immunization,indicator_6,45.827338129496404,Immunization,2022
Bulandshahar Sikandrabad,IjocfjQxUOy,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,Immunization,Full immunization,indicator_6,29.514273540690244,Immunization,2022
Shamli Thana Bhawan,PrrfSkPnkmn,p,2021-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,Immunization,Full immunization,indicator_6,51.86097782388794,Immunization,2022
Khorabar,Yz8M2ESnoFT,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,41.91660570592538,Immunization,2022
Mathura Mant,EWInJymroFJ,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,Immunization,Full immunization,indicator_6,46.487327701200535,Immunization,2022
Chobeypur,EbQXwXsACBg,p,2021-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,37.473831123517094,Immunization,2022
Bahjoi,uqiwsVkCjJB,p,2021-04-01,Sambhal,YzHpzrN0eLv,Moradabad Division,Immunization,Full immunization,indicator_6,39.13416202314616,Immunization,2022
Bisalpur,cCWLrzUi4yN,p,2021-04-01,Pilibhit,c96jwckSd6j,Bareilly Division,Immunization,Full immunization,indicator_6,43.31288343558282,Immunization,2022
Piprauli,cDxHC5dDWRe,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,43.74217772215269,Immunization,2022
Mainpuri Jagir,BkcbTCyupP9,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,Immunization,Full immunization,indicator_6,35.18859245630175,Immunization,2022
Ballia Bairiya,WZYAC5DYYJk,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,Immunization,Full immunization,indicator_6,33.57379606161045,Immunization,2022
Varanasi DHQ,cFRa7gJ9JI1,p,2021-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,Immunization,Full immunization,indicator_6,33.754577118871126,Immunization,2022
Naugarh,UuA1Z7kFP5w,p,2021-04-01,Chandauli,ClbehnmwSec,Varanasi Division,Immunization,Full immunization,indicator_6,49.54884268340526,Immunization,2022
Mainpuri Ghiror,GdimZzDSdCV,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,Immunization,Full immunization,indicator_6,49.114791547687034,Immunization,2022
C S M Nagar Shahgarh,scpjZUfh7zI,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,Immunization,Full immunization,indicator_6,50.45523520485584,Immunization,2022
Ikauna,a5QF4ok7kUq,p,2021-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,Immunization,Full immunization,indicator_6,29.91569214033179,Immunization,2022
Gagaha,aJ8DEEvimsM,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,42.36919867895011,Immunization,2022
Rae Bareli DHQ,qXzAAhlpnux,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,Immunization,Full immunization,indicator_6,53.353718682185836,Immunization,2022
Sitalpur,PUVxtkWZlNI,p,2021-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,Immunization,Full immunization,indicator_6,40.209696807800185,Immunization,2022
Sandi,OG07uORb7i2,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,Immunization,Full immunization,indicator_6,47.00645974476131,Immunization,2022
Thakurdwara,aO4ZhXYOBeK,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,Immunization,Full immunization,indicator_6,23.253664333817508,Immunization,2022
Fatehpur Khjuha,O3U9QEmpjTV,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,Immunization,Full immunization,indicator_6,33.2808988764045,Immunization,2022
Unnav Asoha,CpShKssApxk,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,Immunization,Full immunization,indicator_6,36.77042801556421,Immunization,2022
Sakaldeeha,J2ufTjaikuE,p,2021-04-01,Chandauli,ClbehnmwSec,Varanasi Division,Immunization,Full immunization,indicator_6,48.86743408837727,Immunization,2022
Muratganj,gO0bpL7Tygs,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,Immunization,Full immunization,indicator_6,43.559875352426175,Immunization,2022
Siswa,hm9hIxLNVN8,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,Immunization,Full immunization,indicator_6,43.092715231788084,Immunization,2022
Sidhouli,RWbJEn9kMN0,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,Immunization,Full immunization,indicator_6,41.959287531806616,Immunization,2022
Kaurihar,V9DOCawlsCk,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,Immunization,Full immunization,indicator_6,25.19760270998002,Immunization,2022
Hasanpur,rWNzTUgiIT6,p,2021-04-01,Amroha,hgquAmZaNBu,Moradabad Division,Immunization,Full immunization,indicator_6,24.576910639215264,Immunization,2022
Kushinagar Padrouna,vvIR3mOcYGz,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,Immunization,Full immunization,indicator_6,37.4058206529768,Immunization,2022
Dubeypur,C2FFe2TBScZ,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,Immunization,Full immunization,indicator_6,43.393863494051345,Immunization,2022
Ghazipur Kasimabad,oJK3Sqdic6n,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,Immunization,Full immunization,indicator_6,39.774910787812246,Immunization,2022
Ghazipur Barachwar,SQuL6ZdC6LY,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,Immunization,Full immunization,indicator_6,49.8952331063384,Immunization,2022
Shahjahanpur DHQ,jc5MqfKVzRH,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,Immunization,Full immunization,indicator_6,21.76519222819347,Immunization,2022
Shivgarh Pratapgarh,GMBAMYjK1nv,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,Immunization,Full immunization,indicator_6,30.496380558428125,Immunization,2022
Auraiya Auriya,baHOn9wfzJ1,p,2021-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,37.793887147335425,Immunization,2022
Pihani,lr3CfswaZMq,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,Immunization,Full immunization,indicator_6,45.605214152700185,Immunization,2022
Manjhanpur,ppVmu0WT8Jb,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,Immunization,Full immunization,indicator_6,35.9889650560107,Immunization,2022
Bhiyaon,KZ9A7NuGOta,p,2021-04-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,Immunization,Full immunization,indicator_6,38.07759372275502,Immunization,2022
Rudhouli,X4NDrvDmL4p,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,Immunization,Full immunization,indicator_6,64.75735879077168,Immunization,2022
C S M Nagar Singhpur,vlnVnG5JxVJ,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,Immunization,Full immunization,indicator_6,43.08479814564419,Immunization,2022
Kannauj,w5PW1t5ovb8,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,45.273109243697476,Immunization,2022
Jaspura,iD2sVe31G90,p,2021-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,Immunization,Full immunization,indicator_6,27.20930232558139,Immunization,2022
Chibramau,lqFb50V1HFl,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,44.4251497005988,Immunization,2022
Gorakhpur DHQ,oER6x75izaS,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,45.07915173237754,Immunization,2022
Deoria Rampur Karkhna,S0dqgoK82zn,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,Immunization,Full immunization,indicator_6,46.690355329949234,Immunization,2022
Etawah Jasventnagar,L3tm8ZCQ4VU,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,34.19221365431635,Immunization,2022
Bijnor Chandok,shhTmT0DeTX,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,Immunization,Full immunization,indicator_6,80.55870139675349,Immunization,2022
Kadipur,f8FnEAgiGOz,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,Immunization,Full immunization,indicator_6,24.931544359255202,Immunization,2022
C S M Nagar Musafirkhana,rpRvuw2Iiug,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,Immunization,Full immunization,indicator_6,51.105651105651106,Immunization,2022
Rae Bareli Deeh,lruABl36XZQ,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,Immunization,Full immunization,indicator_6,65.38262668045502,Immunization,2022
Kuadanda,fpNl2OeBSp3,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,Immunization,Full immunization,indicator_6,29.32208636433989,Immunization,2022
Phoolbhar,kKTBu6UpSYl,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,Immunization,Full immunization,indicator_6,30.078740157480315,Immunization,2022
Birdpur,N5oPV77d3Vf,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,Immunization,Full immunization,indicator_6,39.01910310256063,Immunization,2022
Hamirpur Kurara,JcfBKD9Fdaw,p,2021-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,Immunization,Full immunization,indicator_6,39.30999320190347,Immunization,2022
Etawah Mahewa,g6QRDUGvU6j,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,Immunization,Full immunization,indicator_6,43.394536497984774,Immunization,2022
Chargawan,X2K6bByVLd2,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,Immunization,Full immunization,indicator_6,56.026823134953894,Immunization,2022
Azamgarh Tahebpur,cbIIWsiZRDy,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,Immunization,Full immunization,indicator_6,16.96939782823297,Immunization,2022
Mathura Nauhjheel,r2eMDAoHzuI,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,Immunization,Full immunization,indicator_6,49.036777583187394,Immunization,2022
