calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,quarter,type,weight,year
p,Outcome Indicator ,2019-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,5.763558232886252,4,ante_natal,4.0,2019
p,Outcome Indicator ,2019-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,6.8142658445952975,4,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,51.226110096989146,1,ante_natal,4.0,2020
p,Outcome Indicator ,2019-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,37.5024742132002,1,ante_natal,4.0,2020
p,Outcome Indicator ,2019-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,28.09386615056412,1,ante_natal,4.0,2020
p,Outcome Indicator ,2019-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,23.204820866964308,2,ante_natal,4.0,2020
p,Outcome Indicator ,2019-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,20.35848600145154,2,ante_natal,4.0,2020
p,Outcome Indicator ,2019-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,16.074688249136774,2,ante_natal,4.0,2020
p,Outcome Indicator ,2019-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,15.271315150353615,3,ante_natal,4.0,2020
p,Outcome Indicator ,2019-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,13.373947084827025,3,ante_natal,4.0,2020
p,Outcome Indicator ,2019-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,12.886435446861231,3,ante_natal,4.0,2020
p,Outcome Indicator ,2020-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,10.74138423981174,4,ante_natal,4.0,2020
p,Outcome Indicator ,2020-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,10.287928438756474,4,ante_natal,4.0,2020
p,Process Indicator ,2017-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,11.363636363636365,3,ante_natal,3.0,2018
p,Process Indicator ,2017-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,3.191489361702128,3,ante_natal,3.0,2018
p,Process Indicator ,2017-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,5.769230769230767,3,ante_natal,3.0,2018
p,Process Indicator ,2018-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,6.666666666666668,4,ante_natal,3.0,2018
p,Process Indicator ,2018-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,10.416666666666668,4,ante_natal,3.0,2018
p,Process Indicator ,2018-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,2.395209580838324,4,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,4.310344827586206,1,ante_natal,3.0,2019
p,Process Indicator ,2018-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,6.862745098039216,1,ante_natal,3.0,2019
p,Process Indicator ,2018-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,6.0702875399361025,1,ante_natal,3.0,2019
p,Process Indicator ,2018-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,187,15.887850467289715,2,ante_natal,3.0,2019
