calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,type,weight,year
p,Outcome Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,202,50.31333930170097,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,202,79.40950264911982,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,202,6.727664155005383,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,202,17.40231548480463,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,202,24.48512585812357,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,new_born_care,HBNC visits,indicator_5,202,47.16813032964235,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,new_born_care,HBNC visits,indicator_5,202,48.40315611497275,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,new_born_care,HBNC visits,indicator_5,202,71.7735062967522,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Immunization,Full immunization,indicator_6,202,44.103783141317415,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Immunization,Full immunization,indicator_6,202,61.991092011907156,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Immunization,Full immunization,indicator_6,202,89.64399013041944,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,Communicable disease,indicator_7,202,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,Communicable disease,indicator_7,202,46.196731327325494,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,Communicable disease,indicator_7,202,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,CDR,Child Death Reported (U5) ,indicator_10,202,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,CDR,Child Death Reported (U5) ,indicator_10,202,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,CDR,Child Death Reported (U5) ,indicator_10,202,0.004699800258489014,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,RCH Portal ,Mother Registeration RCH ,indicator_17,202,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,RCH Portal ,Mother Registeration RCH ,indicator_17,202,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,RCH Portal ,Mother Registeration RCH ,indicator_17,202,39.46761237395317,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Birth Registration ,Birth registeration CRS ,indicator_19,202,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Birth Registration ,Birth registeration CRS ,indicator_19,202,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Birth Registration ,Birth registeration CRS ,indicator_19,202,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,202,90.16646115906288,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,202,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,202,0.8966244725738396,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,202,45.464278886855844,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Family Planning,Couple Accepted Modern FP ,indicator_13,202,49.275804238450974,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Asha Incentive,Asha Incentive percentile ,indicator_14,202,88.11910214456306,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,MDR ,Maternal Death audited ,indicator_18,202,15.873015873015873,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,IDSP ,RU Reporting ,indicator_20,202,26.08695652173913,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,202,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,BMW Management ,CHC with BMW management ,indicator_26,202,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,HWC ,Activated HWC ,indicator_15,202,70.37037037037038,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,LaQshya ,LaQshya certified CHC's ,indicator_21,202,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,168,56.734089787863844,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,168,62.83778365808678,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,ANC registered within first trimester,indicator_1,168,61.269865821120604,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,168,66.02719673331022,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,168,54.21074904782057,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,168,60.92032265749975,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,168,11.136890951276099,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,168,18.64181091877497,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,168,15.885022692889562,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,new_born_care,HBNC visits,indicator_5,168,30.006225357958087,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,new_born_care,HBNC visits,indicator_5,168,26.316071046436978,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,new_born_care,HBNC visits,indicator_5,168,32.63140887548471,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Immunization,Full immunization,indicator_6,168,39.64885201620681,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Immunization,Full immunization,indicator_6,168,68.27329370479124,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Immunization,Full immunization,indicator_6,168,88.22384428223845,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,communicable_diseases,Communicable disease,indicator_7,168,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,communicable_diseases,Communicable disease,indicator_7,168,31.686767845807605,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,communicable_diseases,Communicable disease,indicator_7,168,95.24595469255665,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,CDR,Child Death Reported (U5) ,indicator_10,168,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,CDR,Child Death Reported (U5) ,indicator_10,168,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,CDR,Child Death Reported (U5) ,indicator_10,168,0.0,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,RCH Portal ,Mother Registeration RCH ,indicator_17,168,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,RCH Portal ,Mother Registeration RCH ,indicator_17,168,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,RCH Portal ,Mother Registeration RCH ,indicator_17,168,31.57482726932372,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Birth Registration ,Birth registeration CRS ,indicator_19,168,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Birth Registration ,Birth registeration CRS ,indicator_19,168,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Birth Registration ,Birth registeration CRS ,indicator_19,168,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,168,100.0,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,168,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,168,1.7145505097312326,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,168,25.302253985706443,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Family Planning,Couple Accepted Modern FP ,indicator_13,168,83.74100719424459,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Asha Incentive,Asha Incentive percentile ,indicator_14,168,70.10931938693977,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,MDR ,Maternal Death audited ,indicator_18,168,0.0,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,IDSP ,RU Reporting ,indicator_20,168,16.666666666666664,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,168,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,BMW Management ,CHC with BMW management ,indicator_26,168,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,HWC ,Activated HWC ,indicator_15,168,64.70588235294117,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,LaQshya ,LaQshya certified CHC's ,indicator_21,168,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,194,47.39650630107563,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,194,48.93945120568448,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,194,68.91631808077724,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,194,55.44673087222126,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,194,53.84546006133058,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,194,88.7176624541303,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,194,41.07142857142857,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,194,16.456921587608907,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,194,66.71856753600622,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,194,32.36842846281643,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,194,41.01942120211868,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,194,57.04239743235283,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Immunization,Full immunization,indicator_6,194,54.45568688553581,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Immunization,Full immunization,indicator_6,194,73.77336027130384,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Immunization,Full immunization,indicator_6,194,100.0,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,194,84.35635943813739,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,194,20.400701414020816,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,194,88.71541950113381,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,CDR,Child Death Reported (U5) ,indicator_10,194,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,CDR,Child Death Reported (U5) ,indicator_10,194,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,CDR,Child Death Reported (U5) ,indicator_10,194,0.01610419413606031,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,194,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,194,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,194,75.0322574741254,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Birth Registration ,Birth registeration CRS ,indicator_19,194,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Birth Registration ,Birth registeration CRS ,indicator_19,194,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Birth Registration ,Birth registeration CRS ,indicator_19,194,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,194,100.0,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,194,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,194,0.034058288327738044,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,194,46.955109735709456,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Family Planning,Couple Accepted Modern FP ,indicator_13,194,63.27906752721317,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Asha Incentive,Asha Incentive percentile ,indicator_14,194,80.19492092708033,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,MDR ,Maternal Death audited ,indicator_18,194,9.63855421686747,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,IDSP ,RU Reporting ,indicator_20,194,76.0,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,194,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,BMW Management ,CHC with BMW management ,indicator_26,194,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,HWC ,Activated HWC ,indicator_15,194,78.84615384615384,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,LaQshya ,LaQshya certified CHC's ,indicator_21,194,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,167,46.57681599595039,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,167,45.40120287516503,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,ANC registered within first trimester,indicator_1,167,52.93360506274804,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,167,62.40656851642129,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,167,54.53867834431996,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,167,66.45592185011765,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,167,18.86024423337856,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,167,29.104477611940304,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,167,30.58419243986255,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,new_born_care,HBNC visits,indicator_5,167,32.71855403909996,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,new_born_care,HBNC visits,indicator_5,167,24.33080902751743,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,new_born_care,HBNC visits,indicator_5,167,42.430703624733475,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Immunization,Full immunization,indicator_6,167,42.75764581155303,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Immunization,Full immunization,indicator_6,167,70.80301322127703,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Immunization,Full immunization,indicator_6,167,78.53912316017882,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,Communicable disease,indicator_7,167,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,Communicable disease,indicator_7,167,45.9200046256812,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,Communicable disease,indicator_7,167,92.05749486652977,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,CDR,Child Death Reported (U5) ,indicator_10,167,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,CDR,Child Death Reported (U5) ,indicator_10,167,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,CDR,Child Death Reported (U5) ,indicator_10,167,0.185616062325168,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,167,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,167,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,167,30.908183395526823,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Birth Registration ,Birth registeration CRS ,indicator_19,167,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Birth Registration ,Birth registeration CRS ,indicator_19,167,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Birth Registration ,Birth registeration CRS ,indicator_19,167,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,167,100.0,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,167,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,167,3.6040198683146585,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,167,30.201755526657987,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Family Planning,Couple Accepted Modern FP ,indicator_13,167,51.40334102030485,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Asha Incentive,Asha Incentive percentile ,indicator_14,167,89.10352553247711,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,MDR ,Maternal Death audited ,indicator_18,167,26.530612244897966,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,IDSP ,RU Reporting ,indicator_20,167,50.0,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,167,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,BMW Management ,CHC with BMW management ,indicator_26,167,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,HWC ,Activated HWC ,indicator_15,167,75.0,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,LaQshya ,LaQshya certified CHC's ,indicator_21,167,0.0,LaQshya ,5.0,2020
