block_name,block_id,calc_type,composite_index,composite_rank,count,date,district,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,year,block_id_num
Bah,TNFp3ouQZzy,n,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9799982274179532,43.0,Still birth ratio,4,indicator_4,0.9722550953320184,205.0,150.0,3.205128205128205,4,quality,0.7049861841899561,543.0,2025,499
Bah,TNFp3ouQZzy,n,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9799982274179532,43.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9874391912820748,27.0,150.0,101.22916666666669,4,availability,0.8407252767667514,32.0,2025,499
Bah,TNFp3ouQZzy,n,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9799982274179532,43.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9917693766364736,260.0,150.0,50.61458333333334,4,availability,0.8407252767667514,32.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,150.0,100.0,4,coverage,0.7869079388308415,14.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5713517286189249,410.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,150.0,100.0,4,coverage,0.7869079388308415,14.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5713517286189249,410.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1427034572378498,697.0,150.0,0.9527302363488184,4,quality,0.7049861841899561,543.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,150.0,100.0,4,coverage,0.7869079388308415,14.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.16336713211274306,147.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.15976190797131992,120.0,150.0,8.646303561958643,4,coverage,0.7869079388308415,14.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.16336713211274306,147.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.16697235625416615,222.0,150.0,29.19693811501976,4,coverage,0.7869079388308415,14.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,finance,1.0,1.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,1.0,1.0,150.0,8024.2085661080055,4,coverage,0.7869079388308415,14.0,2025,499
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,141.0,100.0,4,coverage,0.8082875353386694,6.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,1.0,1.0,141.0,100.0,4,quality,0.7401279158069386,49.0,2025,644
Barauli Ahir,PskcWzXXxHt,p,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9549058483554844,106.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,1.0,1.0,141.0,100.0,4,coverage,0.8082875353386694,6.0,2025,644
Barauli Ahir,PskcWzXXxHt,n,0.7951608223856695,60.0,43,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9549058483554844,106.0,Still birth ratio,4,indicator_4,1.0,1.0,141.0,0.0,4,quality,0.7401279158069386,49.0,2025,644
