Unnamed: 5,calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,value,year,district_id_num
,p,0.6148059301865612,60.0,2025-03-01,Firozabad,eJTsuE56XDF,146,Agra Division,family_planning,0.271078821921154,21.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.40487227537049547,3.0,147,14.590645888805525,4,coverage,5.613000913484126,15.0,14.590645888805525,2025,27
,p,0.6148059301865612,60.0,2025-03-01,Firozabad,eJTsuE56XDF,146,Agra Division,finance,0.7315607382982007,17.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7315607382982007,17.0,147,7503.075030750308,4,coverage,5.613000913484126,15.0,7503.075030750308,2025,27
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,0.9456131014438471,2.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.9456131014438471,2.0,167,98.81611071164721,4,coverage,4.057460939706161,73.0,98.81611071164721,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.38638171545673705,71.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3107615664118936,55.0,167,62.53159736143841,4,coverage,4.057460939706161,73.0,62.53159736143841,2025,68
,n,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.38638171545673705,71.0,Still birth ratio,4,indicator_4,0.7113142136779074,68.0,167,11.695906432748535,4,quality,2.317862036685567,60.0,11.695906432748535,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.38638171545673705,71.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.06853468314020503,68.0,167,0.42194092827004215,4,quality,2.317862036685567,60.0,4.117752472182852,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.38638171545673705,71.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.06853468314020503,68.0,167,12.741312741312742,4,quality,2.317862036685567,60.0,4.117752472182852,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,post_natal_care,0.6727853785946208,24.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.6727853785946208,24.0,167,77.97270955165692,4,coverage,4.057460939706161,73.0,77.97270955165692,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,immunization,0.2855505778782261,75.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.03308801588899748,23.0,167,84.07099125625122,4,coverage,4.057460939706161,73.0,84.07099125625122,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,immunization,0.2855505778782261,75.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.5380131398674547,18.0,167,1.2276190476190476,4,quality,2.317862036685567,60.0,1.2276190476190476,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,0.9573930302698554,5.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.9147860605397108,3.0,167,97.78088116794369,4,coverage,4.057460939706161,73.0,97.78088116794369,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,0.9573930302698554,5.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,167,100.0,4,quality,2.317862036685567,60.0,100.0,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,family_planning,0.1773113784661356,44.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.0860960375328605,63.0,167,0.3733437427688012,4,coverage,4.057460939706161,73.0,0.3733437427688012,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,family_planning,0.1773113784661356,44.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2685267193994107,12.0,167,10.754120980730589,4,coverage,4.057460939706161,73.0,10.754120980730589,2025,68
,p,0.5729336778451425,68.0,2025-03-01,Lalitpur,fagfcadhxej,165,Jhansi Division,finance,0.8258040598948198,4.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.8258040598948198,4.0,167,8280.318091451287,4,coverage,4.057460939706161,73.0,8280.318091451287,2025,68
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,186,100.0,4,coverage,5.266867822320283,41.0,100.0,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,delivery_care,0.8998121835964614,3.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3122923939043025,54.0,186,62.605447255425815,4,coverage,5.266867822320283,41.0,62.605447255425815,2025,11
,n,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,delivery_care,0.8998121835964614,3.0,Still birth ratio,4,indicator_4,0.9861177532449162,6.0,186,0.562429696287964,4,quality,2.9286564213899804,5.0,0.562429696287964,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,delivery_care,0.8998121835964614,3.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.7005132018200829,2.0,186,14.09749670619236,4,quality,2.9286564213899804,5.0,27.86824769433465,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,delivery_care,0.8998121835964614,3.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.7005132018200829,2.0,186,60.0,4,quality,2.9286564213899804,5.0,27.86824769433465,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,186,100.0,4,coverage,5.266867822320283,41.0,100.0,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,immunization,0.6210127331624906,50.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,186,100.0,4,coverage,5.266867822320283,41.0,100.0,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,immunization,0.6210127331624906,50.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2420254663249813,65.0,186,0.9615205585725368,4,quality,2.9286564213899804,5.0,0.9615205585725368,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,186,100.0,4,coverage,5.266867822320283,41.0,100.0,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,186,100.0,4,quality,2.9286564213899804,5.0,100.0,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,family_planning,0.3678001594273944,10.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.35936106673446955,18.0,186,1.3153590470520675,4,coverage,5.266867822320283,41.0,1.3153590470520675,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,family_planning,0.3678001594273944,10.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.3762392521203192,5.0,186,13.784962813105668,4,coverage,5.266867822320283,41.0,13.784962813105668,2025,11
,p,0.6410732691151776,47.0,2025-03-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,finance,0.2189751095611924,71.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.2189751095611924,71.0,186,3275.681341719077,4,coverage,5.266867822320283,41.0,3275.681341719077,2025,11
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,143,100.0,4,coverage,5.44933897307892,27.0,100.0,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.6635720487031596,26.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.7701624294115098,7.0,143,84.69392799534945,4,coverage,5.44933897307892,27.0,84.69392799534945,2025,44
,n,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.6635720487031596,26.0,Still birth ratio,4,indicator_4,0.7265082024317017,66.0,143,11.0803324099723,4,quality,2.382177187603331,56.0,11.0803324099723,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.6635720487031596,26.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2470227571331337,41.0,143,2.5714285714285707,4,quality,2.382177187603331,56.0,10.82554399243141,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.6635720487031596,26.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2470227571331337,41.0,143,30.085146641438037,4,quality,2.382177187603331,56.0,10.82554399243141,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,post_natal_care,0.8323699860728649,17.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8323699860728649,17.0,143,88.7155562035282,4,coverage,5.44933897307892,27.0,88.7155562035282,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,immunization,0.6088705186535928,57.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8090948092686898,10.0,143,96.85500800242748,4,coverage,5.44933897307892,27.0,96.85500800242748,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,immunization,0.6088705186535928,57.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4086462280384957,30.0,143,1.1113157591803844,4,quality,2.382177187603331,56.0,1.1113157591803844,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,143,100.0,4,coverage,5.44933897307892,27.0,100.0,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,143,100.0,4,quality,2.382177187603331,56.0,100.0,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,family_planning,0.14250558870682922,54.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.1830667519104872,44.0,143,0.7076269010561765,4,coverage,5.44933897307892,27.0,0.7076269010561765,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,family_planning,0.14250558870682922,54.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.10194442550317133,59.0,143,6.066787277586521,4,coverage,5.44933897307892,27.0,6.066787277586521,2025,44
,p,0.6681799196418103,23.0,2025-03-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,finance,0.7527005709121967,13.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7527005709121967,13.0,143,7677.419354838711,4,coverage,5.44933897307892,27.0,7677.419354838711,2025,44
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,173,100.0,4,coverage,5.035095915798246,53.0,100.0,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,delivery_care,0.7541584626020362,12.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4200855619402592,36.0,173,67.80558513608017,4,coverage,5.035095915798246,53.0,67.80558513608017,2025,3
,n,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,delivery_care,0.7541584626020362,12.0,Still birth ratio,4,indicator_4,0.9078050580722764,40.0,173,3.735214774849554,4,quality,2.647067833836647,20.0,3.735214774849554,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,delivery_care,0.7541584626020362,12.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.4672923838967866,8.0,173,5.05050505050505,4,quality,2.647067833836647,20.0,19.103535353535356,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,delivery_care,0.7541584626020362,12.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.4672923838967866,8.0,173,51.89393939393939,4,quality,2.647067833836647,20.0,19.103535353535356,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,173,100.0,4,coverage,5.035095915798246,53.0,100.0,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,immunization,0.5705990729522555,63.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8692277540369264,7.0,173,97.84564439823272,4,coverage,5.035095915798246,53.0,97.84564439823272,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,immunization,0.5705990729522555,63.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.27197039186758465,60.0,173,0.9884416102032684,4,quality,2.647067833836647,20.0,0.9884416102032684,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,173,100.0,4,coverage,5.035095915798246,53.0,100.0,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,173,100.0,4,quality,2.647067833836647,20.0,100.0,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,family_planning,0.1016104488794468,65.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.19472543747026985,39.0,173,0.7478174086276332,4,coverage,5.035095915798246,53.0,0.7478174086276332,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,family_planning,0.1016104488794468,65.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.008495460288623753,73.0,173,3.4372972283804266,4,coverage,5.035095915798246,53.0,3.4372972283804266,2025,3
,p,0.6186732648430485,57.0,2025-03-01,Pratapgarh,fz7bJo3egPX,172,Prayagraj Division,finance,0.5425617020621666,52.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5425617020621666,52.0,173,5944.363103953148,4,coverage,5.035095915798246,53.0,5944.363103953148,2025,3
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,194,100.0,4,coverage,5.378414035433002,34.0,100.0,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,delivery_care,0.6718556860793307,23.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2878273093050452,59.0,194,61.425207213352145,4,coverage,5.378414035433002,34.0,61.425207213352145,2025,54
,n,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,delivery_care,0.6718556860793307,23.0,Still birth ratio,4,indicator_4,0.9431376481486788,24.0,194,2.303739145844409,4,quality,2.6894045135913407,17.0,2.303739145844409,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,delivery_care,0.6718556860793307,23.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3923010503921341,18.0,194,5.430280717901519,4,quality,2.6894045135913407,17.0,16.28527293565208,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,delivery_care,0.6718556860793307,23.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3923010503921341,18.0,194,41.6135881104034,4,quality,2.6894045135913407,17.0,16.28527293565208,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,194,100.0,4,coverage,5.378414035433002,34.0,100.0,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,immunization,0.676982907525264,32.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,194,100.0,4,coverage,5.378414035433002,34.0,100.0,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,immunization,0.676982907525264,32.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.35396581505052793,41.0,194,1.0621570388107353,4,quality,2.6894045135913407,17.0,1.0621570388107353,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,194,100.0,4,coverage,5.378414035433002,34.0,100.0,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,194,100.0,4,quality,2.6894045135913407,17.0,100.0,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,family_planning,0.2778612280055225,19.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.4246950651996852,15.0,194,1.5405822548078087,4,coverage,5.378414035433002,34.0,1.5405822548078087,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,family_planning,0.2778612280055225,19.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.13102739081135975,49.0,194,6.8851309339738735,4,coverage,5.378414035433002,34.0,6.8851309339738735,2025,54
,p,0.6955504365550448,13.0,2025-03-01,Jaunpur,gmw76vAUMqz,195,Varanasi Division,finance,0.5348642701169108,53.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5348642701169108,53.0,194,5880.880880880882,4,coverage,5.378414035433002,34.0,5880.880880880882,2025,54
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,202,100.0,4,coverage,4.486486163709632,67.0,100.0,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.6420090198652108,33.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4612907776047137,32.0,202,69.79339945457006,4,coverage,4.486486163709632,67.0,69.79339945457006,2025,70
,n,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.6420090198652108,33.0,Still birth ratio,4,indicator_4,0.7970705063261619,58.0,202,8.221549112938122,4,quality,2.432502167689817,50.0,8.221549112938122,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.6420090198652108,33.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3338328878323781,26.0,202,2.456499488229273,4,quality,2.432502167689817,50.0,14.087970694392071,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.6420090198652108,33.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3338328878323781,26.0,202,41.2280701754386,4,quality,2.432502167689817,50.0,14.087970694392071,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,post_natal_care,0.9447197333753441,9.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9447197333753441,9.0,202,96.27866724361748,4,coverage,4.486486163709632,67.0,96.27866724361748,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,immunization,0.3876644751761105,71.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.4737301768209439,19.0,202,91.3301761145325,4,coverage,4.486486163709632,67.0,91.3301761145325,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,immunization,0.3876644751761105,71.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.301598773531277,52.0,202,1.015078082929456,4,quality,2.432502167689817,50.0,1.015078082929456,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,202,100.0,4,coverage,4.486486163709632,67.0,100.0,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,202,100.0,4,quality,2.432502167689817,50.0,100.0,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,family_planning,0.01190401331177068,75.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.021539755024733445,74.0,202,0.15080152326868612,4,coverage,4.486486163709632,67.0,0.15080152326868612,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,family_planning,0.01190401331177068,75.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.002268271598807909,74.0,202,3.26207505597,4,coverage,4.486486163709632,67.0,3.26207505597,2025,70
,p,0.6337056976995401,49.0,2025-03-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,finance,0.582937449285089,43.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.582937449285089,43.0,202,6277.349768875186,4,coverage,4.486486163709632,67.0,6277.349768875186,2025,70
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,137,100.0,4,coverage,5.074924807912036,52.0,100.0,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7490463412237031,14.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.6141941106384273,19.0,137,77.16973349015285,4,coverage,5.074924807912036,52.0,77.16973349015285,2025,33
,n,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7490463412237031,14.0,Still birth ratio,4,indicator_4,0.972023083331778,10.0,137,1.1334655709832815,4,quality,2.575848440568866,28.0,1.1334655709832815,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7490463412237031,14.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3304609148504517,28.0,137,3.045685279187817,4,quality,2.575848440568866,28.0,13.961247988114398,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,delivery_care,0.7490463412237031,14.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3304609148504517,28.0,137,39.430894308943095,4,quality,2.575848440568866,28.0,13.961247988114398,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,137,100.0,4,coverage,5.074924807912036,52.0,100.0,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.472973468502209,68.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6725824946177821,16.0,137,94.6060899111878,4,coverage,5.074924807912036,52.0,94.6060899111878,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,immunization,0.472973468502209,68.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.27336444238663604,59.0,137,0.9896948878561326,4,quality,2.575848440568866,28.0,0.9896948878561326,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,137,100.0,4,coverage,5.074924807912036,52.0,100.0,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,137,100.0,4,quality,2.575848440568866,28.0,100.0,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.16716515255966966,46.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.2590540160079211,27.0,137,0.9695746735887026,4,coverage,5.074924807912036,52.0,0.9695746735887026,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,family_planning,0.16716515255966966,46.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.07527628911141816,65.0,137,5.316392673301814,4,coverage,5.074924807912036,52.0,5.316392673301814,2025,33
,p,0.5535195723185726,71.0,2025-03-01,Amroha,hgquAmZaNBu,134,Moradabad Division,finance,0.4538178975364876,66.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.4538178975364876,66.0,137,5212.475633528267,4,coverage,5.074924807912036,52.0,5212.475633528267,2025,33
