block_name,block_id,calc_type,composite_index,composite_rank,count,date,district,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,year,block_id_num
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,communicable_diseases,0.9992913798981804,12.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,0.9992913798981804,12.0,187.0,99.92913798981805,4,coverage,0.7406827466700033,69.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,family_planning,0.2311721202794043,96.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.0,757.0,187.0,0.0,4,coverage,0.7406827466700033,69.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,family_planning,0.2311721202794043,96.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.4623442405588086,23.0,187.0,23.960216962892257,4,coverage,0.7406827466700033,69.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,finance,0.4930035833372087,62.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.4930035833372087,62.0,187.0,5535.647629712578,4,coverage,0.7406827466700033,69.0,2025,695
Bisauli,MWJyDwqvBqS,p,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,ante_natal,0.9997561271351696,8.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,0.999768318863952,7.0,175.0,99.98000701984219,4,coverage,0.6524623482333923,501.0,2025,398
Bisauli,MWJyDwqvBqS,p,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,ante_natal,0.9997561271351696,8.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,0.9997439354063872,7.0,175.0,99.98000701984219,4,quality,0.6909310021684463,598.0,2025,398
Bisauli,MWJyDwqvBqS,p,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.872295916007527,517.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.5798283782069819,442.0,175.0,61.80639957901465,4,coverage,0.6524623482333923,501.0,2025,398
Bisauli,MWJyDwqvBqS,n,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.872295916007527,517.0,Still birth ratio,4,indicator_4,0.9723346421020842,176.0,175.0,6.644518272425248,4,quality,0.6909310021684463,598.0,2025,398
Bisauli,MWJyDwqvBqS,n,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.872295916007527,517.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9488683550387986,598.0,175.0,321.91769429166663,4,availability,0.811720018986433,674.0,2025,398
Bisauli,MWJyDwqvBqS,n,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.872295916007527,517.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9881522886822436,457.0,175.0,71.53726539814812,4,availability,0.811720018986433,674.0,2025,398
Bisauli,MWJyDwqvBqS,p,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,175.0,100.0,4,coverage,0.6524623482333923,501.0,2025,398
Bisauli,MWJyDwqvBqS,p,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,immunization,0.5284197565848715,587.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9561250841728756,117.0,175.0,95.84903392505687,4,coverage,0.6524623482333923,501.0,2025,398
Bisauli,MWJyDwqvBqS,p,0.7654326927353996,584.0,33,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,immunization,0.5284197565848715,587.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1007144289968676,583.0,175.0,1.0,4,quality,0.6909310021684463,598.0,2025,398
