calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type_name,type_index,type_rank,value,year,district_id_num
p,0.5374218332300834,51.0,2024-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,immunization,0.4912774667456215,54.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.17883468610219114,54.0,193,0.9344688528069616,quality,1.2993183899711935,43.0,0.9344688528069616,2025,5
p,0.5374218332300834,51.0,2024-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,communicable_diseases,0.592024741061082,24.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,193,100.0,coverage,4.225113117653608,72.0,100.0,2025,5
p,0.5374218332300834,51.0,2024-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,communicable_diseases,0.592024741061082,24.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.18404948212216413,26.0,193,19.54446262956901,quality,1.2993183899711935,43.0,19.54446262956901,2025,5
p,0.5374218332300834,51.0,2024-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,family_planning,0.0867800156877592,67.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.059346019393018326,51.0,193,6.150596136665508,coverage,4.225113117653608,72.0,6.150596136665508,2025,5
p,0.5374218332300834,51.0,2024-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,family_planning,0.0867800156877592,67.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.11421401198250007,63.0,193,60.92093319893168,coverage,4.225113117653608,72.0,60.92093319893168,2025,5
p,0.5374218332300834,51.0,2024-04-01,Ballia,oNDvGBE5fLq,193,Azamgarh Division,finance,0.0,75.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.0,75.0,193,3949.809970936732,coverage,4.225113117653608,72.0,3949.809970936732,2025,5
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,192,100.0,coverage,5.744380593252339,6.0,100.0,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7410113309143589,12.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.6940700374594857,11.0,192,77.99125951309975,coverage,5.744380593252339,6.0,77.99125951309975,2025,6
n,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7410113309143589,12.0,Still birth ratio,4,indicator_4,0.9900299800732356,2.0,192,0.6278739081457406,quality,1.7583243418723058,13.0,0.6278739081457406,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7410113309143589,12.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2694669876051777,35.0,192,4.563320870482217,quality,1.7583243418723058,13.0,10.697369676329023,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,delivery_care,0.7410113309143589,12.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2694669876051777,35.0,192,25.01015022330491,quality,1.7583243418723058,13.0,10.697369676329023,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,192,100.0,coverage,5.744380593252339,6.0,100.0,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,immunization,0.6141831475031516,28.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,192,100.0,coverage,5.744380593252339,6.0,100.0,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,immunization,0.6141831475031516,28.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2283662950063032,43.0,192,0.9647571277719112,quality,1.7583243418723058,13.0,0.9647571277719112,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,communicable_diseases,0.6352305395937948,11.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,192,100.0,coverage,5.744380593252339,6.0,100.0,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,communicable_diseases,0.6352305395937948,11.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2704610791875896,13.0,192,21.256895193065407,quality,1.7583243418723058,13.0,21.256895193065407,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,family_planning,0.3129903349036405,11.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.3387347527515246,5.0,192,25.97685011106921,coverage,5.744380593252339,6.0,25.97685011106921,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,family_planning,0.3129903349036405,11.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2872459170557565,25.0,192,92.60743060354557,coverage,5.744380593252339,6.0,92.60743060354557,2025,6
p,0.6116381955299011,9.0,2024-04-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,finance,0.424329885985572,49.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.424329885985572,49.0,192,4901.438240270728,coverage,5.744380593252339,6.0,4901.438240270728,2025,6
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,143,100.0,coverage,5.184650379790532,24.0,100.0,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.5433204568347767,41.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.7341821907873747,7.0,143,80.18729699009286,coverage,5.184650379790532,24.0,80.18729699009286,2025,44
n,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.5433204568347767,41.0,Still birth ratio,4,indicator_4,0.4380152557544476,65.0,143,9.737751832951336,quality,0.8908831646310146,70.0,9.737751832951336,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.5433204568347767,41.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.228881961981254,44.0,143,1.897569577551177,quality,0.8908831646310146,70.0,9.362703062743204,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,delivery_care,0.5433204568347767,41.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.228881961981254,44.0,143,26.7813478615246,quality,0.8908831646310146,70.0,9.362703062743204,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,post_natal_care,0.8247845115544985,23.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8247845115544985,23.0,143,89.30366843524837,coverage,5.184650379790532,24.0,89.30366843524837,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,immunization,0.3081250809162873,74.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.5526805287386622,52.0,143,88.43719611281686,coverage,5.184650379790532,24.0,88.43719611281686,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,immunization,0.3081250809162873,74.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.06356963309391228,71.0,143,0.863984980051631,quality,0.8908831646310146,70.0,0.863984980051631,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,0.5802081569007004,26.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,143,100.0,coverage,5.184650379790532,24.0,100.0,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,communicable_diseases,0.5802081569007004,26.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.1604163138014008,27.0,143,19.076120319214247,quality,0.8908831646310146,70.0,19.076120319214247,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,family_planning,0.13761420099756258,48.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.11780970512248552,28.0,143,10.299352844276845,coverage,5.184650379790532,24.0,10.299352844276845,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,family_planning,0.13761420099756258,48.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.15741869687263965,56.0,143,68.83279855728263,coverage,5.184650379790532,24.0,68.83279855728263,2025,44
p,0.5659874395342622,32.0,2024-04-01,Aligarh,frD2HOp3wAs,201,Alligarh Division,finance,0.7977747467148718,9.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7977747467148718,9.0,143,5738.9486260454005,coverage,5.184650379790532,24.0,5738.9486260454005,2025,44
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,201,100.0,coverage,5.221177835409477,21.0,100.0,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5445002347242541,40.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4003831143767929,49.0,201,61.91265400118946,coverage,5.221177835409477,21.0,61.91265400118946,2025,21
n,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5445002347242541,40.0,Still birth ratio,4,indicator_4,0.9503076185608252,8.0,201,1.2834105239662963,quality,1.6520802883158017,18.0,1.2834105239662963,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5445002347242541,40.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.1414049856175724,53.0,201,0.28362442155545603,quality,1.6520802883158017,18.0,6.485962244789418,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,delivery_care,0.5445002347242541,40.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.1414049856175724,53.0,201,20.95808383233533,quality,1.6520802883158017,18.0,6.485962244789418,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,201,100.0,coverage,5.221177835409477,21.0,100.0,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,immunization,0.6447530315898795,23.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,201,100.0,coverage,5.221177835409477,21.0,100.0,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,immunization,0.6447530315898795,23.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2895060631797591,38.0,201,1.0021437209131885,quality,1.6520802883158017,18.0,1.0021437209131885,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,communicable_diseases,0.6354308104788227,10.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,201,100.0,coverage,5.221177835409477,21.0,100.0,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,communicable_diseases,0.6354308104788227,10.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2708616209576452,12.0,201,21.264832793959005,quality,1.6520802883158017,18.0,21.264832793959005,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,family_planning,0.13804413942336435,47.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.09243243708787736,36.0,201,8.498506563961584,coverage,5.221177835409477,21.0,8.498506563961584,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,family_planning,0.13804413942336435,47.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.18365584175885133,51.0,201,73.63748023139037,coverage,5.221177835409477,21.0,73.63748023139037,2025,21
p,0.5755668338778137,27.0,2024-04-01,Etah,ZLcx4iOVyN5,201,Alligarh Division,finance,0.5447064421859544,33.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5447064421859544,33.0,201,5171.402100061767,coverage,5.221177835409477,21.0,5171.402100061767,2025,21
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,144,100.0,coverage,6.503475427222941,2.0,100.0,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.5783931764598569,35.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.7632443526932948,6.0,144,81.77837578823528,coverage,6.503475427222941,2.0,81.77837578823528,2025,48
n,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.5783931764598569,35.0,Still birth ratio,4,indicator_4,0.7976761775586192,29.0,144,3.8022813688212933,quality,1.3587767244103388,40.0,3.8022813688212933,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.5783931764598569,35.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.08712949956382826,66.0,144,3.535018398986548,quality,1.3587767244103388,40.0,4.7010753792905815,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,delivery_care,0.5783931764598569,35.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.08712949956382826,66.0,144,7.421875,quality,1.3587767244103388,40.0,4.7010753792905815,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,post_natal_care,0.935344686763116,10.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.935344686763116,10.0,144,96.05300493729072,coverage,6.503475427222941,2.0,96.05300493729072,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,immunization,0.6595679550559769,17.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,144,100.0,coverage,6.503475427222941,2.0,100.0,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,immunization,0.6595679550559769,17.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3191359101119537,31.0,144,1.0202621905310243,quality,1.3587767244103388,40.0,1.0202621905310243,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,communicable_diseases,0.5774175685879688,28.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,144,100.0,coverage,6.503475427222941,2.0,100.0,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,communicable_diseases,0.5774175685879688,28.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.15483513717593755,29.0,144,18.96551724137931,quality,1.3587767244103388,40.0,18.96551724137931,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,family_planning,0.4980442451151742,4.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.3236308820268216,7.0,144,24.90503460374784,coverage,6.503475427222941,2.0,24.90503460374784,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,family_planning,0.4980442451151742,4.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.6724576082035268,4.0,144,163.1493878605792,coverage,6.503475427222941,2.0,163.1493878605792,2025,48
p,0.6987629938093617,1.0,2024-04-01,Hathras,m1IAjmqkoFC,201,Alligarh Division,finance,0.8087978975361819,8.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.8087978975361819,8.0,144,5763.669821240799,coverage,6.503475427222941,2.0,5763.669821240799,2025,48
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,202,100.0,coverage,4.7636046940728844,48.0,100.0,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5021603756204732,45.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5101217259984187,30.0,202,67.92056142576365,coverage,4.7636046940728844,48.0,67.92056142576365,2025,70
n,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5021603756204732,45.0,Still birth ratio,4,indicator_4,0.5270005590523884,53.0,202,8.26923076923077,quality,0.940821346861485,69.0,8.26923076923077,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5021603756204732,45.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.23467942090530636,42.0,202,1.3820422535211268,quality,0.940821346861485,69.0,9.55335650574625,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,delivery_care,0.5021603756204732,45.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.23467942090530636,42.0,202,28.61975642760487,quality,0.940821346861485,69.0,9.55335650574625,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,202,100.0,coverage,4.7636046940728844,48.0,100.0,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,immunization,0.4271170151194149,64.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.7178184000206302,38.0,202,92.70586077567194,coverage,4.7636046940728844,48.0,92.70586077567194,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,immunization,0.4271170151194149,64.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.13641563021819958,63.0,202,0.9085298603778011,quality,0.940821346861485,69.0,0.9085298603778011,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,0.5213628683427953,61.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,202,100.0,coverage,4.7636046940728844,48.0,100.0,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,communicable_diseases,0.5213628683427953,61.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.042725736685590654,67.0,202,16.743827160493826,quality,0.940821346861485,69.0,16.743827160493826,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,family_planning,0.05659489452785167,69.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.04800096159351568,57.0,202,5.345517153761058,coverage,4.7636046940728844,48.0,5.345517153761058,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,family_planning,0.05659489452785167,69.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.06518882746218768,66.0,202,51.94318784378507,coverage,4.7636046940728844,48.0,51.94318784378507,2025,70
p,0.5725947561862151,28.0,2024-04-01,Kasganj,hITp09XOBLZ,201,Alligarh Division,finance,0.4224747789981322,50.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.4224747789981322,50.0,202,4897.277863379559,coverage,4.7636046940728844,48.0,4897.277863379559,2025,70
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,139,100.0,coverage,4.833257749961781,41.0,100.0,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.5684973957098055,38.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5955751232212447,21.0,139,72.59891567176295,coverage,4.833257749961781,41.0,72.59891567176295,2025,66
n,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.5684973957098055,38.0,Still birth ratio,4,indicator_4,0.6605713517761502,41.0,139,6.06491707536221,quality,1.3268370128723077,42.0,6.06491707536221,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.5684973957098055,38.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.22467285606601065,46.0,139,0.8183306055646482,quality,1.3268370128723077,42.0,9.22428370605293,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,delivery_care,0.5684973957098055,38.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.22467285606601065,46.0,139,28.838174273858925,quality,1.3268370128723077,42.0,9.22428370605293,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,post_natal_care,0.8457027711149521,19.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8457027711149521,19.0,139,90.58065965332636,coverage,4.833257749961781,41.0,90.58065965332636,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,immunization,0.4662388018050251,57.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.7475059735959523,33.0,139,93.4732577105065,coverage,4.833257749961781,41.0,93.4732577105065,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,immunization,0.4662388018050251,57.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.18497163001409805,50.0,139,0.9382215563585088,quality,1.3268370128723077,42.0,0.9382215563585088,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,communicable_diseases,0.6283105875080244,14.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,139,100.0,coverage,4.833257749961781,41.0,100.0,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,communicable_diseases,0.6283105875080244,14.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.2566211750160489,16.0,139,20.982627578718787,quality,1.3268370128723077,42.0,20.982627578718787,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,family_planning,0.1518436488676662,44.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.045652768668616034,59.0,139,5.178882412444492,coverage,4.833257749961781,41.0,5.178882412444492,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,family_planning,0.1518436488676662,44.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2580345290667164,31.0,139,87.25809014920557,coverage,4.833257749961781,41.0,87.25809014920557,2025,66
p,0.5591528128775256,36.0,2024-04-01,Bagpat,HJIS3IrQ0Nj,140,Meerut Division,finance,0.34078658429430025,63.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.34078658429430025,63.0,139,4714.0788997466525,coverage,4.833257749961781,41.0,4714.0788997466525,2025,66
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,142,100.0,coverage,4.801568545310337,43.0,100.0,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,delivery_care,0.4583589567116484,57.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4757731343353682,34.0,142,66.04006416206907,coverage,4.801568545310337,43.0,66.04006416206907,2025,52
n,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,delivery_care,0.4583589567116484,57.0,Still birth ratio,4,indicator_4,0.800765037351626,27.0,142,3.7513060335603416,quality,0.9516021419877566,66.0,3.7513060335603416,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,delivery_care,0.4583589567116484,57.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.04926934922397546,68.0,142,0.8868722285242858,quality,0.9516021419877566,66.0,3.4560181724237475,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,delivery_care,0.4583589567116484,57.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.04926934922397546,68.0,142,9.450692041522492,quality,0.9516021419877566,66.0,3.4560181724237475,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,post_natal_care,0.4332188336235786,44.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.4332188336235786,44.0,142,65.39986656428202,coverage,4.801568545310337,43.0,65.39986656428202,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,immunization,0.5176684541209573,48.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,142,100.0,coverage,4.801568545310337,43.0,100.0,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,immunization,0.5176684541209573,48.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.0353369082419147,73.0,142,0.8467208420143932,quality,0.9516021419877566,66.0,0.8467208420143932,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,communicable_diseases,0.5331154235851203,51.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,142,100.0,coverage,4.801568545310337,43.0,100.0,2025,52
p,0.4759075894942065,68.0,2024-04-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,communicable_diseases,0.5331154235851203,51.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.06623084717024058,56.0,142,17.209631728045327,quality,0.9516021419877566,66.0,17.209631728045327,2025,52
