calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,value,year,district_id_num
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,0.0,9.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.0,9.0,167,81.28622377160085,4,coverage,3.175836240091415,75.0,81.28622377160085,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.2622786095400373,73.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2411133138755556,66.0,167,60.102395362728004,4,coverage,3.175836240091415,75.0,60.102395362728004,2025,68
n,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.2622786095400373,73.0,Still birth ratio,4,indicator_4,0.467784445933098,67.0,167,9.731543624161072,4,quality,0.9277154396961496,67.0,9.731543624161072,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.2622786095400373,73.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.038969034405729235,70.0,167,0.4081632653061225,4,quality,0.9277154396961496,67.0,3.0939776814534725,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.2622786095400373,73.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.038969034405729235,70.0,167,9.36087798579729,4,quality,0.9277154396961496,67.0,3.0939776814534725,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,post_natal_care,0.8584022680332599,12.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8584022680332599,12.0,167,92.4496644295302,4,coverage,3.175836240091415,75.0,92.4496644295302,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,immunization,0.2104809796786612,75.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.0,40.0,167,71.4515431166908,4,coverage,3.175836240091415,75.0,71.4515431166908,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,immunization,0.2104809796786612,75.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4209619593573224,19.0,167,1.1312262121462848,4,quality,0.9277154396961496,67.0,1.1312262121462848,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,0.0,6.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.0,6.0,167,77.26033110164269,4,coverage,3.175836240091415,75.0,77.26033110164269,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,family_planning,0.6823175239648628,2.0,Permanent Method accepted per 1000 EC,8,indicator_8,1.0,1.0,167,19.55046379816137,4,coverage,3.175836240091415,75.0,19.55046379816137,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,family_planning,0.6823175239648628,2.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.3646350479297255,9.0,167,33.610042794137684,4,coverage,3.175836240091415,75.0,33.610042794137684,2025,68
p,0.4169827634503259,75.0,2025-01-01,Lalitpur,fagfcadhxej,165,Jhansi Division,finance,0.7116856102528741,25.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7116856102528741,25.0,167,6317.097415506955,4,coverage,3.175836240091415,75.0,6317.097415506955,2025,68
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,162,100.0,4,coverage,5.9756835719202765,5.0,100.0,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,delivery_care,0.4814471903368529,50.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4632540695927202,29.0,162,71.78119301128089,4,coverage,5.9756835719202765,5.0,71.78119301128089,2025,37
n,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,delivery_care,0.4814471903368529,50.0,Still birth ratio,4,indicator_4,0.9511312266242752,9.0,162,1.0976948408342482,4,quality,1.4473893573450929,30.0,1.0976948408342482,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,delivery_care,0.4814471903368529,50.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.01497813739678176,72.0,162,0.18848167539267016,4,quality,1.4473893573450929,30.0,2.2397803100297717,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,delivery_care,0.4814471903368529,50.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.01497813739678176,72.0,162,7.026143790849672,4,quality,1.4473893573450929,30.0,2.2397803100297717,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,162,100.0,4,coverage,5.9756835719202765,5.0,100.0,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,immunization,0.6644938607454879,22.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8477077281669394,21.0,162,95.65229064391266,4,coverage,5.9756835719202765,5.0,95.65229064391266,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,immunization,0.6644938607454879,22.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4812799933240363,15.0,162,1.1740994854202402,4,quality,1.4473893573450929,30.0,1.1740994854202402,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,162,100.0,4,coverage,5.9756835719202765,5.0,100.0,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,family_planning,0.5466039709158976,4.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.26370602438528273,24.0,162,5.427992063547416,4,coverage,5.9756835719202765,5.0,5.427992063547416,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,family_planning,0.5466039709158976,4.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.8295019174465126,2.0,162,65.03481665126407,4,coverage,5.9756835719202765,5.0,65.03481665126407,2025,37
p,0.5619736959647988,44.0,2025-01-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,finance,0.5715138323288192,58.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5715138323288192,58.0,162,5487.139516757598,4,coverage,5.9756835719202765,5.0,5487.139516757598,2025,37
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,161,100.0,4,coverage,5.826616003397317,8.0,100.0,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.6368701428743776,23.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5087697597029044,25.0,161,74.17412866559137,4,coverage,5.826616003397317,8.0,74.17412866559137,2025,62
n,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.6368701428743776,23.0,Still birth ratio,4,indicator_4,0.8896117349577871,21.0,161,2.196595277320154,4,quality,1.6000538641086717,13.0,2.196595277320154,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.6368701428743776,23.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.25611446698122065,40.0,161,1.3337468982630272,4,quality,1.6000538641086717,13.0,10.825454234975837,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,0.6368701428743776,23.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.25611446698122065,40.0,161,32.9727713539724,4,quality,1.6000538641086717,13.0,10.825454234975837,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,161,100.0,4,coverage,5.826616003397317,8.0,100.0,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.7213675548111519,12.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.98840744745264,4.0,161,99.6690505134342,4,coverage,5.826616003397317,8.0,99.6690505134342,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,immunization,0.7213675548111519,12.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4543276621696638,17.0,161,1.1549421193232414,4,quality,1.6000538641086717,13.0,1.1549421193232414,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,161,100.0,4,coverage,5.826616003397317,8.0,100.0,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.2617197565113916,24.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.18217211953009046,31.0,161,3.8641326475188857,4,coverage,5.826616003397317,8.0,3.8641326475188857,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,family_planning,0.2617197565113916,24.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.3412673934926928,12.0,161,32.03040074087944,4,coverage,5.826616003397317,8.0,32.03040074087944,2025,62
p,0.6116549774275472,11.0,2025-01-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,finance,0.8059992832189887,6.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.8059992832189887,6.0,161,6875.529212531752,4,coverage,5.826616003397317,8.0,6875.529212531752,2025,62
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,159,100.0,4,coverage,5.374374126226647,26.0,100.0,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,delivery_care,0.27515690974569545,72.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2501577127428068,61.0,159,60.57789434931611,4,coverage,5.374374126226647,26.0,60.57789434931611,2025,49
n,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,delivery_care,0.27515690974569545,72.0,Still birth ratio,4,indicator_4,0.5703103598668365,56.0,159,7.900160293107397,4,quality,0.8240900968490458,72.0,7.900160293107397,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,delivery_care,0.27515690974569545,72.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.002501328313721485,74.0,159,0.5374968006142821,4,quality,0.8240900968490458,72.0,1.795542751153559,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,delivery_care,0.27515690974569545,72.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.002501328313721485,74.0,159,4.7309833024118735,4,quality,0.8240900968490458,72.0,1.795542751153559,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,159,100.0,4,coverage,5.374374126226647,26.0,100.0,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,immunization,0.6256392043342439,34.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,159,100.0,4,coverage,5.374374126226647,26.0,100.0,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,immunization,0.6256392043342439,34.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2512784086684878,44.0,159,1.0106173533961471,4,quality,0.8240900968490458,72.0,1.0106173533961471,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,159,100.0,4,coverage,5.374374126226647,26.0,100.0,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,family_planning,0.1793739464881479,40.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.090870270928208,57.0,159,2.1129193836570064,4,coverage,5.374374126226647,26.0,2.1129193836570064,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,family_planning,0.1793739464881479,40.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2678776220480878,22.0,159,27.069287952888807,4,coverage,5.374374126226647,26.0,27.069287952888807,2025,49
p,0.473924883677986,71.0,2025-01-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,finance,0.7654685205075428,18.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7654685205075428,18.0,159,6635.546334716461,4,coverage,5.374374126226647,26.0,6635.546334716461,2025,49
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,160,100.0,4,coverage,5.35019384988274,29.0,100.0,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,delivery_care,0.4642873695800328,56.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5962373635949617,13.0,160,78.77263848591329,4,coverage,5.35019384988274,29.0,78.77263848591329,2025,73
n,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,delivery_care,0.4642873695800328,56.0,Still birth ratio,4,indicator_4,0.6820204256047,45.0,160,5.904723779023218,4,quality,1.1154726426734274,57.0,5.904723779023218,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,delivery_care,0.4642873695800328,56.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.057302159770218276,68.0,160,0.024795437639474338,4,quality,1.1154726426734274,57.0,3.7467297436413616,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,delivery_care,0.4642873695800328,56.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.057302159770218276,68.0,160,12.431243124312429,4,quality,1.1154726426734274,57.0,3.7467297436413616,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,160,100.0,4,coverage,5.35019384988274,29.0,100.0,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,immunization,0.5677946529954518,56.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.7594392486923947,28.0,160,93.13236176347836,4,coverage,5.35019384988274,29.0,93.13236176347836,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,immunization,0.5677946529954518,56.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.376150057298509,23.0,160,1.099374495560936,4,quality,1.1154726426734274,57.0,1.099374495560936,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,160,100.0,4,coverage,5.35019384988274,29.0,100.0,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,family_planning,0.1565195041791526,47.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.07889316470137689,64.0,160,1.883192739472971,4,coverage,5.35019384988274,29.0,1.883192739472971,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,family_planning,0.1565195041791526,47.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2341458436569283,29.0,160,24.789036170603843,4,coverage,5.35019384988274,29.0,24.789036170603843,2025,73
p,0.4974401769757802,67.0,2025-01-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,finance,0.6814782292370792,29.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6814782292370792,29.0,160,6138.239339752407,4,coverage,5.35019384988274,29.0,6138.239339752407,2025,73
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,163,100.0,4,coverage,4.987380501393865,56.0,100.0,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,delivery_care,0.4617896656882097,58.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.30075367317978025,52.0,163,63.23791943957893,4,coverage,4.987380501393865,56.0,63.23791943957893,2025,57
n,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,delivery_care,0.4617896656882097,58.0,Still birth ratio,4,indicator_4,0.8229864021859573,35.0,163,3.3866995073891633,4,quality,1.5263016713065574,18.0,3.3866995073891633,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,delivery_care,0.4617896656882097,58.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.1308144608494457,60.0,163,1.221498371335505,4,quality,1.5263016713065574,18.0,6.364139769025763,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,delivery_care,0.4617896656882097,58.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.1308144608494457,60.0,163,18.363636363636363,4,quality,1.5263016713065574,18.0,6.364139769025763,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,163,100.0,4,coverage,4.987380501393865,56.0,100.0,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,immunization,0.7602108944062405,9.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9479209805413266,13.0,163,98.51322435845906,4,coverage,4.987380501393865,56.0,98.51322435845906,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,immunization,0.7602108944062405,9.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.5725008082711543,9.0,163,1.2389380530973448,4,quality,1.5263016713065574,18.0,1.2389380530973448,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,163,100.0,4,coverage,4.987380501393865,56.0,100.0,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,family_planning,0.08074569438040892,71.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.10193083240078388,52.0,163,2.325066259685705,4,coverage,4.987380501393865,56.0,2.325066259685705,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,family_planning,0.08074569438040892,71.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.059560556360033975,68.0,163,12.987155821958725,4,coverage,4.987380501393865,56.0,12.987155821958725,2025,57
p,0.5753447754017551,30.0,2025-01-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,finance,0.5772144589119399,55.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5772144589119399,55.0,163,5520.892959358896,4,coverage,4.987380501393865,56.0,5520.892959358896,2025,57
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,ante_natal,0.9897271210861271,3.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.9897271210861271,3.0,164,99.80775564278434,4,coverage,4.980601645716923,58.0,99.80775564278434,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,delivery_care,0.5558647668481114,38.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2016754862639743,69.0,164,58.02899641849915,4,coverage,4.980601645716923,58.0,58.02899641849915,2025,65
n,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,delivery_care,0.5558647668481114,38.0,Still birth ratio,4,indicator_4,0.5367585760572351,60.0,164,8.499483676225276,4,quality,1.4745156075077874,26.0,8.499483676225276,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,delivery_care,0.5558647668481114,38.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.4645801191115624,12.0,164,6.434195725534309,4,quality,1.4745156075077874,26.0,18.24788666905504,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,delivery_care,0.5558647668481114,38.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.4645801191115624,12.0,164,45.813165537270095,4,quality,1.4745156075077874,26.0,18.24788666905504,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,164,100.0,4,coverage,4.980601645716923,58.0,100.0,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,immunization,0.736588456169495,11.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,164,100.0,4,coverage,4.980601645716923,58.0,100.0,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,immunization,0.736588456169495,11.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.47317691233898995,16.0,164,1.1683399209486165,4,quality,1.4745156075077874,26.0,1.1683399209486165,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,communicable_diseases,0.4709730437009525,2.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.9419460874019048,2.0,164,98.67987324926514,4,coverage,4.980601645716923,58.0,98.67987324926514,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,family_planning,0.12004322067851222,62.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.04825174661070837,72.0,164,1.2954756383888897,4,coverage,4.980601645716923,58.0,1.2954756383888897,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,family_planning,0.12004322067851222,62.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.1918346947463161,42.0,164,21.928823121794235,4,coverage,4.980601645716923,58.0,21.928823121794235,2025,65
p,0.5006335917666375,66.0,2025-01-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,finance,0.6071665096078919,43.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6071665096078919,43.0,164,5698.239222829388,4,coverage,4.980601645716923,58.0,5698.239222829388,2025,65
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,0.8484115045128039,6.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.8484115045128039,6.0,198,97.16320681665293,4,coverage,5.273099850423792,41.0,97.16320681665293,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.538708747318267,42.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.6552891593045455,9.0,198,81.87721950099727,4,coverage,5.273099850423792,41.0,81.87721950099727,2025,50
n,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.538708747318267,42.0,Still birth ratio,4,indicator_4,0.7841986416653149,41.0,198,4.07955124936257,4,quality,1.0775291996938998,60.0,4.07955124936257,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.538708747318267,42.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.08831922049247028,66.0,198,4.287690179806361,4,quality,1.0775291996938998,60.0,4.851094108523412,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.538708747318267,42.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.08831922049247028,66.0,198,6.165703275529865,4,quality,1.0775291996938998,60.0,4.851094108523412,2025,50
p,0.5410474619190704,55.0,2025-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,post_natal_care,0.5835138068579167,22.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.5835138068579167,22.0,198,77.7919428862825,4,coverage,5.273099850423792,41.0,77.7919428862825,2025,50
