calc_type,date,district_name,district_id,div_map_id,division,domain_name,indicator_name,indicator_id,map_id,perc_point,type_name,year,district_id_num
p,2024-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,communicable_diseases,Success rate of positive tuberculosis cases,2,205,100.0,communicable_diseases,2025,13
p,2024-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,ANC,% of severe anaemic PW treated,4,205,97.77834525025536,ANC,2025,13
p,2024-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,PNC,% of new born breastfed within one hour of birth,5,205,98.55909236285288,PNC,2025,13
p,2024-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,delivery_care,% of live babies weighted at birth,6,205,99.57917417139393,delivery_care,2025,13
p,2024-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,ANC,% ANC registered in First trimester,1,165,79.35797005763638,ANC,2025,4
p,2024-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,communicable_diseases,Success rate of positive tuberculosis cases,2,165,100.0,communicable_diseases,2025,4
p,2024-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,ANC,% of severe anaemic PW treated,4,165,81.38854035968214,ANC,2025,4
p,2024-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,PNC,% of new born breastfed within one hour of birth,5,165,91.16221829090071,PNC,2025,4
p,2024-04-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,% of live babies weighted at birth,6,165,90.8353203599723,delivery_care,2025,4
p,2024-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ANC,% ANC registered in First trimester,1,161,54.74099485420239,ANC,2025,62
p,2024-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,2,161,100.0,communicable_diseases,2025,62
p,2024-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,ANC,% of severe anaemic PW treated,4,161,34.234234234234236,ANC,2025,62
p,2024-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,PNC,% of new born breastfed within one hour of birth,5,161,95.17384718356995,PNC,2025,62
p,2024-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,delivery_care,% of live babies weighted at birth,6,161,98.57681333004544,delivery_care,2025,62
p,2024-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,ANC,% ANC registered in First trimester,1,159,91.98685682326622,ANC,2025,49
p,2024-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,2,159,100.0,communicable_diseases,2025,49
p,2024-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,ANC,% of severe anaemic PW treated,4,159,24.352633110270585,ANC,2025,49
p,2024-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,PNC,% of new born breastfed within one hour of birth,5,159,81.76723279565304,PNC,2025,49
p,2024-04-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,delivery_care,% of live babies weighted at birth,6,159,83.86959119228472,delivery_care,2025,49
p,2024-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,ANC,% ANC registered in First trimester,1,160,84.46064440700114,ANC,2025,73
p,2024-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,2,160,100.0,communicable_diseases,2025,73
p,2024-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,ANC,% of severe anaemic PW treated,4,160,81.91780821917807,ANC,2025,73
p,2024-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,PNC,% of new born breastfed within one hour of birth,5,160,94.98541069538048,PNC,2025,73
p,2024-04-01,Kannauj,IhQbDYRiF8w,161,Kanpur Nagar Division,delivery_care,% of live babies weighted at birth,6,160,98.20022206729156,delivery_care,2025,73
p,2024-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,ANC,% ANC registered in First trimester,1,163,74.96648793565683,ANC,2025,57
p,2024-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,2,163,100.0,communicable_diseases,2025,57
p,2024-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,ANC,% of severe anaemic PW treated,4,163,63.835263835263824,ANC,2025,57
p,2024-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,PNC,% of new born breastfed within one hour of birth,5,163,92.42012370484184,PNC,2025,57
p,2024-04-01,Kanpur Dehat,k3D0AumUCiC,161,Kanpur Nagar Division,delivery_care,% of live babies weighted at birth,6,163,95.23302998069572,delivery_care,2025,57
p,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,ANC,% ANC registered in First trimester,1,164,42.1968447531944,ANC,2025,65
p,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,2,164,100.0,communicable_diseases,2025,65
p,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,ANC,% of severe anaemic PW treated,4,164,78.96781354051055,ANC,2025,65
p,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,PNC,% of new born breastfed within one hour of birth,5,164,69.6897986550711,PNC,2025,65
p,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,delivery_care,% of live babies weighted at birth,6,164,72.28105464513203,delivery_care,2025,65
p,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,ANC,% ANC registered in First trimester,1,190,89.39564337249338,ANC,2025,19
p,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,190,100.0,communicable_diseases,2025,19
p,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,ANC,% of severe anaemic PW treated,4,190,38.76765083440309,ANC,2025,19
p,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,PNC,% of new born breastfed within one hour of birth,5,190,96.22261345852895,PNC,2025,19
p,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,delivery_care,% of live babies weighted at birth,6,190,96.69600938967136,delivery_care,2025,19
p,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,ANC,% ANC registered in First trimester,1,188,68.08251240734032,ANC,2025,45
p,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,188,100.0,communicable_diseases,2025,45
p,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,ANC,% of severe anaemic PW treated,4,188,74.73616885193476,ANC,2025,45
p,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,PNC,% of new born breastfed within one hour of birth,5,188,80.93352499254156,PNC,2025,45
p,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,% of live babies weighted at birth,6,188,83.87757316047842,delivery_care,2025,45
p,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,ANC,% ANC registered in First trimester,1,189,92.69391596846116,ANC,2025,9
p,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,189,100.0,communicable_diseases,2025,9
p,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,ANC,% of severe anaemic PW treated,4,189,21.812159924296193,ANC,2025,9
p,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,PNC,% of new born breastfed within one hour of birth,5,189,96.1874043135098,PNC,2025,9
p,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,% of live babies weighted at birth,6,189,98.1078228815197,delivery_care,2025,9
p,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ANC,% ANC registered in First trimester,1,166,68.12875960670041,ANC,2025,25
p,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,Success rate of positive tuberculosis cases,2,166,100.0,communicable_diseases,2025,25
p,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ANC,% of severe anaemic PW treated,4,166,78.299910206525,ANC,2025,25
p,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,PNC,% of new born breastfed within one hour of birth,5,166,95.8269473797424,PNC,2025,25
p,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,% of live babies weighted at birth,6,166,98.09900244682855,delivery_care,2025,25
p,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ANC,% ANC registered in First trimester,1,167,77.11073055672234,ANC,2025,68
p,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,Success rate of positive tuberculosis cases,2,167,100.0,communicable_diseases,2025,68
p,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ANC,% of severe anaemic PW treated,4,167,51.78082191780822,ANC,2025,68
p,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,PNC,% of new born breastfed within one hour of birth,5,167,96.7852403578614,PNC,2025,68
p,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,% of live babies weighted at birth,6,167,99.23376567783913,delivery_care,2025,68
p,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ANC,% ANC registered in First trimester,1,180,89.6839790810052,ANC,2025,23
p,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,communicable_diseases,Success rate of positive tuberculosis cases,2,180,100.0,communicable_diseases,2025,23
p,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,ANC,% of severe anaemic PW treated,4,180,95.41627689429373,ANC,2025,23
p,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,PNC,% of new born breastfed within one hour of birth,5,180,99.36298529966076,PNC,2025,23
p,2024-04-01,Bahraich,iE0E3nLioFr,182,Gonda Division,delivery_care,% of live babies weighted at birth,6,180,99.53731624575951,delivery_care,2025,23
p,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ANC,% ANC registered in First trimester,1,182,96.77491227092965,ANC,2025,72
p,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,communicable_diseases,Success rate of positive tuberculosis cases,2,182,100.0,communicable_diseases,2025,72
p,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,ANC,% of severe anaemic PW treated,4,182,98.82147533828022,ANC,2025,72
p,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,PNC,% of new born breastfed within one hour of birth,5,182,98.54846591734577,PNC,2025,72
p,2024-04-01,Balrampur,uS0pNSxN3sS,182,Gonda Division,delivery_care,% of live babies weighted at birth,6,182,99.21149604427244,delivery_care,2025,72
p,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ANC,% ANC registered in First trimester,1,187,90.47286845218235,ANC,2025,10
p,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,187,100.0,communicable_diseases,2025,10
p,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ANC,% of severe anaemic PW treated,4,187,89.51456310679613,ANC,2025,10
p,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,PNC,% of new born breastfed within one hour of birth,5,187,97.50444000952083,PNC,2025,10
p,2024-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,delivery_care,% of live babies weighted at birth,6,187,98.68356006371643,delivery_care,2025,10
p,2024-04-01,Basti,J1P16zQEOUT,185,Basti Division,ANC,% ANC registered in First trimester,1,185,86.06918644650844,ANC,2025,71
p,2024-04-01,Basti,J1P16zQEOUT,185,Basti Division,communicable_diseases,Success rate of positive tuberculosis cases,2,185,100.0,communicable_diseases,2025,71
p,2024-04-01,Basti,J1P16zQEOUT,185,Basti Division,ANC,% of severe anaemic PW treated,4,185,70.06845052893591,ANC,2025,71
p,2024-04-01,Basti,J1P16zQEOUT,185,Basti Division,PNC,% of new born breastfed within one hour of birth,5,185,86.41978021978022,PNC,2025,71
p,2024-04-01,Basti,J1P16zQEOUT,185,Basti Division,delivery_care,% of live babies weighted at birth,6,185,98.3120879120879,delivery_care,2025,71
p,2024-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,ANC,% ANC registered in First trimester,1,170,92.88695110557457,ANC,2025,47
p,2024-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,communicable_diseases,Success rate of positive tuberculosis cases,2,170,100.0,communicable_diseases,2025,47
p,2024-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,ANC,% of severe anaemic PW treated,4,170,99.20760697305865,ANC,2025,47
p,2024-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,PNC,% of new born breastfed within one hour of birth,5,170,98.63467805371391,PNC,2025,47
p,2024-04-01,Banda,DggJGxqbWHn,170,Chitrakoot Division,delivery_care,% of live babies weighted at birth,6,170,99.87639060568605,delivery_care,2025,47
p,2024-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ANC,% ANC registered in First trimester,1,171,98.35480210905693,ANC,2025,38
p,2024-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,communicable_diseases,Success rate of positive tuberculosis cases,2,171,100.0,communicable_diseases,2025,38
p,2024-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,ANC,% of severe anaemic PW treated,4,171,100.0,ANC,2025,38
p,2024-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,PNC,% of new born breastfed within one hour of birth,5,171,97.99929975491423,PNC,2025,38
p,2024-04-01,Chitrakoot,i2fSZZ3QAJJ,170,Chitrakoot Division,delivery_care,% of live babies weighted at birth,6,171,98.93462711949181,delivery_care,2025,38
p,2024-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ANC,% ANC registered in First trimester,1,168,85.928903935675,ANC,2025,36
p,2024-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,communicable_diseases,Success rate of positive tuberculosis cases,2,168,100.0,communicable_diseases,2025,36
p,2024-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,ANC,% of severe anaemic PW treated,4,168,44.829342842587884,ANC,2025,36
p,2024-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,PNC,% of new born breastfed within one hour of birth,5,168,96.94402243777023,PNC,2025,36
p,2024-04-01,Hamirpur,VSI7HobT5qL,170,Chitrakoot Division,delivery_care,% of live babies weighted at birth,6,168,97.49912352459974,delivery_care,2025,36
p,2024-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,ANC,% ANC registered in First trimester,1,169,85.57561495753208,ANC,2025,42
p,2024-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,communicable_diseases,Success rate of positive tuberculosis cases,2,169,100.0,communicable_diseases,2025,42
p,2024-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,ANC,% of severe anaemic PW treated,4,169,86.8421052631579,ANC,2025,42
p,2024-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,PNC,% of new born breastfed within one hour of birth,5,169,94.38866837886219,PNC,2025,42
p,2024-04-01,Mahoba,sUQMxIc3yXj,170,Chitrakoot Division,delivery_care,% of live babies weighted at birth,6,169,99.08942330142423,delivery_care,2025,42
